Periods: 100
Task Arrival Rate: 10
Task Average Time: 3
Driver Arrival Rate: 15
Driver Average Time: 2
Period: 1
Tasks:8
id	x	y	end	c
1	145.07	7.47	1	102.92
2	160.69	180.98	3	101.2
3	191	162.04	7	110.14
4	125.2	194.37	2	97.68
5	39.1	112.53	5	62.18
6	48.83	100.77	9	51.18
7	17.03	119.07	4	85.13
8	149.06	157.58	1	75.65
Drivers: 10
id	x	y	end	sensitivity
1	51.71	95.12	2	0.88
2	187.51	174.28	3	1.1
3	121.34	199.25	6	1.41
4	120.31	69.83	3	1.97
5	90.92	116.12	1	1.68
6	61.18	144.42	4	0.79
7	84.97	196.13	7	0.82
8	135.66	131.08	4	1.01
9	91.23	101.19	5	1.94
10	49.7	175.46	3	1.36
Period: 2
Tasks:7
id	x	y	end	c
9	84.94	193.01	4	94.22
10	71.13	188.58	6	93.17
11	82.69	132.57	4	36.88
12	86.5	62.22	6	40.12
13	48.68	148.42	4	70.56
14	110.14	113.5	6	16.88
15	114.13	82.18	4	22.74
Drivers: 7
id	x	y	end	sensitivity
11	29.96	102.97	6	0.58
12	135.12	150.01	3	0.63
13	71.61	92.46	8	1.43
14	80.48	133.67	5	1.96
15	171.06	53.93	3	1.17
16	0.83	189.52	5	0.71
17	94.72	5.07	4	1.34
Period: 3
Tasks:12
id	x	y	end	c
16	171.55	160.98	9	94.01
17	47.08	82.08	5	55.87
18	172.35	180.05	7	107.9
19	62.69	25.36	7	83.45
20	109.84	24.28	6	76.36
21	164.55	43.89	4	85.53
22	64.67	50.19	7	61.07
23	96.44	118.26	3	18.6
24	162.19	118.71	6	64.94
25	17.62	5.35	4	125.48
26	68.75	38.98	5	68.56
27	159.65	65.79	5	68.76
Drivers: 23
id	x	y	end	sensitivity
18	17.76	67.06	8	1.04
19	106.11	173.64	4	1.54
20	170.06	7.59	8	1.79
21	98.4	131.29	5	1.05
22	180.52	12.16	5	0.94
23	155.41	17.03	4	1
24	81.85	195.09	6	1.65
25	151.57	191.59	4	1.31
26	93.55	60.94	7	1.96
27	76.65	130.56	4	0.53
28	143.01	188.58	5	1.45
29	191.71	92.76	6	1.08
