Periods: 100
Task Arrival Rate: 10
Task Average Time: 2
Driver Arrival Rate: 15
Driver Average Time: 2
Period: 1
Tasks:13
id	x	y	end	c
1	66.56	141.01	2	52.92
2	115.27	198.1	1	99.28
3	185.77	87.82	5	86.63
4	48.22	193.81	4	107.15
5	151.25	10.28	3	103.33
6	157.57	108.15	3	58.14
7	58.74	123.34	1	47.4
8	90.94	172.38	3	72.94
9	48.17	195.05	4	108.26
10	137.35	168.74	3	78.23
11	16.96	143.9	1	93.93
12	161.04	191.73	3	110.18
13	38.89	1.63	6	115.81
Drivers: 13
id	x	y	end	sensitivity
1	22.99	63.29	2	1.41
2	116.7	94.17	5	1.1
3	186.49	57.77	5	1.22
4	120.3	190.26	5	0.89
5	173.28	93.44	6	1.72
6	3.1	5.5	4	1.58
7	143.55	22.49	7	1.57
8	20.41	167.42	4	1.29
9	23.94	9.97	4	1.13
10	3.51	171.51	3	1.07
11	157.84	130.63	1	1.01
12	199.65	158.95	2	0.52
13	168.9	121.32	5	1.13
Period: 2
Tasks:9
id	x	y	end	c
14	145.61	85.1	4	47.98
15	57.73	4.56	4	104.38
16	45.02	191.27	4	106.55
17	110.98	77.88	8	24.7
18	128.88	27.81	3	77.75
19	59.31	196.95	5	105.14
20	157.02	69.64	4	64.6
21	45.41	92.96	4	55.04
22	75.21	174.75	3	78.75
Drivers: 17
id	x	y	end	sensitivity
14	79.01	84.05	3	1.28
15	176.62	153.89	5	2
16	45.04	96.73	4	0.83
17	19.06	74.64	3	0.58
18	21.94	50.19	2	1.75
19	76.32	34.14	2	0.92
20	65.92	40.8	4	1.47
21	165.65	124.12	3	1.21
22	155.68	124.2	3	1.92
23	40.94	3.73	7	1.93
24	26.24	168.86	2	1.88
25	127.37	131.3	8	0.72
26	60.04	42.06	4	2
27	157.62	151.54	5	0.83
28	189.93	62.66	4	0.95
29	170.09	166.99	2	0.56
30	41.37	40.76	4	0.55
Period: 3
Tasks:12
id	x	y	end	c
23	186.34	102.21	10	86.37
24	125.68	49.99	5	56.22
25	190.36	70.09	4	95.18
26	156.99	101.92	3	57.02
27	138.92	31.37	4	78.9
28	125.47	35.13	6	69.69
29	10.28	81.5	4	91.61
30	92.62	144.44	5	45.05
31	121.01	86.62	7	24.91
32	44.18	13.96	6	102.56
33	80.9	42.65	6	60.45
34	148.12	71.94	6	55.7
Drivers: 14
id	x	y	end	sensitivity
31	30.71	123.11	4	0.69
32	132.4	128.59	4	1.35
33	152.16	18.47	3	0.57
34	133.05	76.24	6	0.62
35	112.26	100.76	7	1.94
36	93.16	139	5	1.27
37	99.05	39.49	4	1.8
38	70.48	123.08	3	0.52
39	40.62	165.49	5	0.99
40	94.97	148.02	5	1.96
41	107.22	175.89	5	1.73
42	77.69	41.81	6	1.14
43	103.13	128.07	5	1.24
44	157.39	72.97	7	1.2
Period: 4
Tasks:10
id	x	y	end	c
35	142.79	195.54	4	104.68
36	184.26	43.75	5	101.31
37	88.75	107.12	5	13.31
38	135.91	96.41	5	36.09
39	157.79	6.29	6	110.1
40	182.46	146.4	6	94.62
41	39.19	104.67	7	60.99
42	179.51	10.65	5	119.6
43	58.22	2.17	5	106.38
44	69.37	131.53	7	43.96
Drivers: 18
id	x	y	end	sensitivity
45	21.31	154.87	4	1.04
46	83.27	9.08	6	1.82
47	168.03	8.33	6	0.75
48	76.72	134.85	6	0.97
49	136.71	123.75	5	1.12
50	40.49	57.58	7	0.63
51	60.62	193.14	5	1.64
52	164.63	194.32	6	1.93
53	30.63	186.59	4	1.44
54	150.6	117.85	7	0.64
55	128.27	1.95	5	1.79
56	186.05	86.1	7	1.73
57	190.13	79.97	6	0.8
58	116.26	190.04	5	1.65
59	105.18	82.07	9	1.7
60	57.71	108.18	6	0.62
61	47.19	154.25	6	0.91
62	20.38	161.1	4	0.51
Period: 5
Tasks:9
id	x	y	end	c
45	55.26	157.53	6	72.88
46	151.3	139.96	6	65.03
47	28.14	113.1	5	73.04
48	83.32	62.19	5	41.33
49	118.73	8.98	6	92.93
50	61.41	9.84	7	98.07
51	48.81	199.72	9	112.09
52	52.83	156.17	6	73.35
53	86.95	195.63	7	96.52
Drivers: 10
id	x	y	end	sensitivity
63	55.37	21.36	7	0.83
64	54.47	110.21	6	1.45
65	48.76	161.99	6	1.05
66	123.84	130.41	5	0.98
67	3.1	199.57	9	0.78
68	107.41	165.58	5	0.6
69	86.05	125.79	5	1.94
70	63.63	125.42	7	1.7
71	148.95	183.52	6	0.69
72	117.73	25.19	8	1.84
Period: 6
Tasks:6
id	x	y	end	c
54	38.69	127.48	13	67.19
55	96.39	52.8	9	47.34
56	135.59	31.05	8	77.59
57	176.15	77.83	8	79.31
58	68.72	49.08	8	59.76
59	166.79	112.98	9	68.04
Drivers: 18
id	x	y	end	sensitivity
73	69.6	67.66	8	0.82
74	132.91	178.82	9	1.74
75	199.35	55.48	9	1.49
76	120.36	84.26	8	1.28
77	144.07	21.85	9	1.8
78	53.8	33.05	10	1.12
79	16.28	55.66	9	1.75
80	36.11	199.57	7	1.53
81	60.31	136.13	7	1.8
