Periods: 100
Task Arrival Rate: 10
Task Average Time: 2
Driver Arrival Rate: 15
Driver Average Time: 2
Period: 1
Tasks:13
id	x	y	end	c
1	71.02	21.72	2	83.47
2	102.66	168.13	3	68.18
3	163.64	188.27	4	108.82
4	89.77	37.9	1	62.94
5	44.8	157.01	4	79.35
6	61.14	122.25	5	44.78
7	23.26	189.07	1	117.57
8	35.86	92.25	3	64.61
9	182	186.26	3	119.02
10	13.85	79.22	6	88.62
11	3.9	84.6	2	97.33
12	76.83	74.25	3	34.64
13	132.13	150.21	4	59.61
Drivers: 15
id	x	y	end	sensitivity
1	87.16	47.96	2	1.4
2	97.18	192.3	3	0.81
3	61.67	110.07	4	0.79
4	61.03	49.89	5	1.09
5	57.25	165.81	6	1.49
6	142.13	184.61	4	1.26
7	5.52	53.52	5	1.09
8	44.68	135.41	3	1.49
9	184.32	54.69	1	1.82
10	141.38	139.78	3	1.33
11	91.27	41.12	2	1.02
12	13.39	145.61	3	0.73
13	144.85	111.24	1	1.35
14	18.34	91.79	4	0.63
15	117.43	2.1	2	1.11
Period: 2
Tasks:8
id	x	y	end	c
14	158.18	182.69	5	101.11
15	65.2	149.54	6	60.54
16	78.92	47.84	9	56.26
17	197.18	117.03	4	98.66
18	7.75	42.21	2	108.86
19	109.45	153.73	4	54.55
20	173.52	186.7	5	113.68
21	100.94	171.34	3	71.35
Drivers: 19
id	x	y	end	sensitivity
16	61.51	184.74	3	1.26
17	109.33	118.53	3	1.27
18	1.65	138.2	4	1.85
19	108.23	30.64	5	0.7
20	76.45	88.87	4	0.81
21	47.41	48.94	6	1.83
22	88.28	191.71	4	0.66
23	24.34	165.65	6	0.68
24	175.04	175.67	5	0.81
25	67.59	176.71	3	1.34
26	74.44	197.19	5	1.28
27	63.35	35.6	2	1.89
28	5.64	115.29	5	0.95
29	37.13	145.54	4	0.82
30	147.84	183.73	2	1.36
31	87.69	58.66	4	1.4
32	115.31	112.89	6	0.59
33	134.01	110.14	4	1.35
34	154.81	53.04	3	1.76
Period: 3
Tasks:3
id	x	y	end	c
22	140.11	183.71	7	92.82
23	183.33	149.05	4	96.69
24	9.84	194.01	3	130.26
Drivers: 11
id	x	y	end	sensitivity
35	168.43	32.52	3	0.79
36	179.1	198.55	8	1.38
37	151.58	30.72	4	1.96
38	11.43	100.45	4	0.59
39	47.35	157.14	6	1.18
40	42.39	13.21	8	0.79
41	43.46	41.45	6	1.77
42	148.58	116.78	5	1.94
43	76.45	62.83	4	0.94
44	20.25	138.97	6	0.51
45	51.8	15.05	7	0.62
Period: 4
Tasks:10
id	x	y	end	c
25	123.49	169.86	7	73.7
26	152.38	121.05	6	56.45
27	158.31	61.99	5	69.6
28	21.74	28.24	9	106.18
29	38.06	105.12	7	62.15
30	50.97	68.04	4	58.53
31	119.2	26.59	6	75.88
32	180.9	20.68	5	113.3
33	18.12	23.47	7	112.08
34	198.2	119.46	6	100.11
Drivers: 17
id	x	y	end	sensitivity
46	87.68	54.12	4	0.67
47	149.54	125.01	6	1.38
48	63.84	0.05	8	1.61
49	77.15	87.24	9	0.79
50	95.39	17.04	6	1.07
51	128.84	151.31	7	1.67
52	67.44	92.06	6	1.46
53	192.53	2.88	4	0.77
54	39.78	149.1	5	0.79
55	11.29	173.87	7	1.32
56	176.59	64.68	5	1.94
57	91.57	87.1	4	0.93
58	138.08	154.04	8	1.54
59	78.16	143.77	6	0.93
60	40.57	114.03	7	1.96
61	76.43	106.29	8	0.64
62	180.34	46.15	9	0.91
Period: 5
Tasks:10
id	x	y	end	c
35	62.33	7.11	6	100.24
36	178.96	37.12	9	100.94
37	47.09	149.39	6	72.38
38	153.19	180.71	6	96.66
39	166.98	161.47	6	90.91
40	68.93	102.28	6	31.15
41	11.92	121.7	7	90.71
42	135.21	89.88	9	36.64
43	6.43	100.91	8	93.57
44	133.58	66.77	7	47.24
Drivers: 22
id	x	y	end	sensitivity
63	62.74	130.23	8	0.56
64	92.22	104.92	5	1.84
65	103.36	84.35	7	1.62
66	182.54	171.66	10	1.41
67	181.82	189.89	7	1.19
68	70.19	22.89	6	1.58
69	65.21	12.44	8	0.69
70	12.02	193.05	10	1.11
71	82.97	47.59	5	1.37
72	21.7	104.01	9	1.95
73	153.84	132.68	9	1.64
74	138.96	150.38	7	0.86
75	128.99	39.49	7	0.73
76	12.84	14.11	9	0.6
77	131.56	155.23	8	1.93
78	178.66	57.87	6	1.44
79	144.55	175.63	8	0.51
80	67.66	131.1	7	1.4
81	150.89	108.65	7	0.85
82	177.74	57.36	8	0.61
83	31.39	56.54	8	1.58
84	23.94	125.77	8	0.54
Period: 6
Tasks:12
id	x	y	end	c
45	70.41	136.32	8	46.85
46	118.87	59.78	8	44.43
47	118.8	90.11	9	21.24
48	111.59	103.15	7	12.01
49	65.62	154.15	8	64.14
50	121.02	126.58	10	33.89
51	73.88	174.47	6	78.92
52	78.21	138.62	7	44.34
53	53.61	132.31	8	56.53
54	181.66	197.05	8	126.83
55	85.19	49.52	7	52.61
56	19	113.51	8	82.12
Drivers: 11
id	x	y	end	sensitivity
85	98.99	21.37	7	1.57
86	166.5	187.98	8	1.27
87	117.51	23.61	6	1.32
88	30.42	16.24	10	1.52
89	178.26	192.93	7	1.51
90	155.24	101.76	11	1.4
91	25.27	101.26	7	1.1
92	73.47	25.85	6	0.63
93	112.37	9.11	10	0.78
94	146.28	79	10	1.21
95	96.93	7.8	8	1.72
Period: 7
Tasks:3
id	x	y	end	c
57	176.79	33.85	8	101.35
58	19.89	120.47	9	82.68
59	123.49	41.19	9	63.33
Drivers: 18
id	x	y	end	sensitivity
96	9.62	106.18	7	0.7
97	122.26	88.67	11	1.99
98	87.63	96.59	8	0.97
99	127.78	113.73	10	0.91
100	105.21	53.05	8	1.32
101	185.79	147.02	8	1.52
102	61.15	41.39	9	0.77
103	75.77	112.98	8	1.89
104	15.4	138.72	9	1.55
105	110.07	135.48	8	1.58
106	176.35	61.59	11	1.97
107	61.89	30.72	8	1.19
108	97.54	25.1	8	0.9
109	153.45	62.43	7	0.98
110	69.84	179.07	11	1.41
111	96.17	2.05	10	0.5
112	73.62	154	12	1.04
113	146.05	133.04	8	1.94
Period: 8
Tasks:9
id	x	y	end	c
60	69.53	146.42	9	55.53
61	132.71	10.04	9	95.72
62	196.71	186.27	11	129.6
63	147.59	172.59	11	86.8
64	75.11	158.49	9	63.57
65	81.09	77.95	12	29.05
66	78.93	156.8	8	60.58
67	23.69	18	10	112.01
68	156.44	110.34	9	57.38
Drivers: 17
id	x	y	end	sensitivity
114	161.56	199.72	9	0.83
115	180.52	186.09	8	0.67
116	45.64	118.59	10	1.18
117	112.43	9.84	8	1.87
118	170.22	86.31	10	1.98
119	110.36	71.95	12	1.16
120	122.69	36.56	10	1.43
121	25.85	190.45	9	0.94
122	43.5	104.99	9	0.6
123	41.22	16.94	8	0.5
124	42.79	168.25	8	1.37
125	173.25	33.54	12	1.3
126	55.21	79.35	12	1.51
127	177.54	26.93	9	1.98
128	25.05	4.51	9	1.7
129	184.49	139.08	14	1.24
130	31.87	152.5	10	0.54
Period: 9
Tasks:6
id	x	y	end	c
69	20.37	131.59	12	85.67
70	71.58	198.53	10	102.55
71	1.25	22.1	11	125.78
72	133.39	120.65	11	39.26
73	89.25	52.74	12	48.47
74	134.21	71.96	11	44.23
Drivers: 18
id	x	y	end	sensitivity
131	59.85	65.12	11	1.87
132	190.2	89.55	14	0.56
133	146.71	50.52	10	1.1
134	23.84	76.67	12	0.67
135	168.95	132.83	9	0.76
136	78.04	121.41	11	0.77
137	147	73.96	10	1.39
138	142.64	174.35	11	1.33
