Periods: 100
Task Arrival Rate: 10
Task Average Time: 3
Driver Arrival Rate: 15
Driver Average Time: 2
Period: 1
Tasks:8
id	x	y	end	c
1	156.35	158.08	3	80.92
2	68.5	92.02	6	32.5
3	14.32	110.54	4	86.33
4	48.13	183.8	2	98.55
5	130.31	168.04	3	74.49
6	54.04	38.71	6	76.61
7	31.38	13.75	5	110.22
8	48.61	44.22	8	75.84
Drivers: 15
id	x	y	end	sensitivity
1	180.81	160.58	6	0.57
2	177.06	81.16	2	1.94
3	22.99	147.96	1	0.79
4	29.37	183.39	1	0.99
5	10.45	89.48	4	1.13
6	180.13	57.42	3	1.03
7	2.16	170.13	1	1.73
8	176.82	147.05	5	1.9
9	49.56	162.67	2	1.65
10	166.21	131.55	3	1.24
11	121.61	190.84	3	0.58
12	89.91	57.14	2	0.84
13	124.65	108.97	5	1.76
14	198.84	156.98	1	1.15
15	45.23	39.56	2	1.82
Period: 2
Tasks:12
id	x	y	end	c
9	195.39	78.18	3	97.85
10	36.56	82.74	6	65.75
11	187.4	22.21	9	117
12	112.07	168.7	7	69.75
13	132.75	83.56	3	36.64
14	2.3	20.35	6	126.05
15	55.52	114.96	4	46.93
16	112.91	70.01	4	32.65
17	159.53	170.08	5	91.95
18	71.05	85.74	9	32.27
19	42.67	185.93	5	103.3
20	116.08	94.59	8	16.97
Drivers: 15
id	x	y	end	sensitivity
16	78.95	132.02	5	1.86
17	128.65	71.18	3	1.05
18	86.95	15.4	3	1.31
19	90.66	129.35	5	1.35
20	32.1	81.82	6	1.63
21	62.28	113.37	3	1.34
22	122.65	141.78	4	1.72
23	71.65	5.59	5	1.38
24	110.98	14.84	4	0.57
25	58.48	183.95	5	1.91
26	16.34	181.91	2	1.23
27	156.46	126.04	5	0.51
28	193.45	28.23	4	0.6
29	52.73	95.13	3	1.69
30	16.36	110.39	6	0.52
Period: 3
Tasks:8
id	x	y	end	c
21	75.45	70.78	10	38.16
22	126.46	138.13	5	46.41
23	88.25	65.24	6	36.69
24	3.69	121.14	4	98.6
25	18.27	52.34	5	94.61
26	105.42	50.73	5	49.57
27	174.77	163.99	8	98.41
28	14.46	51.17	8	98.5
Drivers: 15
id	x	y	end	sensitivity
31	37.37	155.75	4	1.42
32	100.29	128.47	4	0.5
33	133.79	34.15	4	1.36
34	181.21	147.98	5	0.78
35	128.35	13.57	5	1.59
36	194.94	10.79	6	1.98
37	20.86	162.99	7	1.48
38	45.37	128.5	3	1.93
39	122.87	68.38	4	1
40	23.84	9.41	3	0.92
41	87.76	58.28	4	1.82
42	150.5	124.26	3	1.17
43	68.97	107.2	3	0.77
44	59.01	0.24	3	1.36
45	108.29	197	7	1.05
Period: 4
Tasks:12
id	x	y	end	c
29	78.95	172.56	8	75.55
30	84.5	171.23	6	72.9
31	61.87	97.32	9	38.22
32	116.88	144.44	8	47.54
33	20.46	103.15	6	79.6
34	129.83	122.01	5	37.07
35	82.37	136.39	9	40.44
36	11.51	35.46	8	109.53
37	57.37	1.78	6	107.07
38	177.47	148.12	12	91.2
39	3.24	140.35	5	104.84
40	17.83	74.74	7	85.96
Drivers: 12
id	x	y	end	sensitivity
46	120.26	29.91	4	0.89
47	117.38	142.11	6	0.81
48	132.45	174.39	6	1.99
49	138.15	2.86	4	1.3
50	77	28.77	4	1.44
51	53.81	176.22	5	1.04
52	0.2	61.66	6	1.36
53	110.19	126.59	7	1.41
54	106.27	115.19	7	1.98
55	25.82	175.21	6	1.66
56	12.61	38.26	8	0.62
57	180.58	94.02	4	1.78
Period: 5
Tasks:7
id	x	y	end	c
41	59.56	157.54	11	70.33
42	141.96	199.94	5	108.39
43	115.66	92.79	9	17.24
44	127.67	132.37	9	42.58
45	33.92	4.75	10	115.93
46	181.54	179.65	9	113.99
47	54.28	103.68	9	45.87
Drivers: 15
id	x	y	end	sensitivity
58	79.83	103.78	8	1.81
59	8.96	165.16	8	0.96
60	40.27	117.35	8	1.35
61	177.51	27.65	7	1.17
62	116.31	62.32	8	1.01
63	53.96	0.27	7	1.49
64	192.55	59.5	6	1.7
65	72.01	13.53	8	1.23
66	71.86	57.93	8	1.93
67	117.96	154.09	8	1.46
68	91.88	184.81	6	1.44
69	160.44	53.94	6	0.57
70	123.22	86.79	8	1.61
71	177.52	182.73	9	1.32
72	48.42	58.51	7	1.2
Period: 6
Tasks:9
id	x	y	end	c
48	122.62	79.18	9	30.74
49	80.48	16.75	6	85.51
50	17.09	53.91	8	94.86
51	173.48	2.65	10	121.97
52	159.75	176.03	9	96.7
53	110.16	197.65	8	98.18
54	177.89	35.2	8	101.32
55	191.64	185.65	10	125.43
56	173.44	172.61	14	103.27
Drivers: 13
id	x	y	end	sensitivity
73	89.74	58.17	10	0.93
74	94.77	170.19	8	1.98
75	19.95	35.2	8	0.65
76	0.71	116.66	10	1.51
77	143.12	164.81	7	1.6
78	17.8	112.23	8	1.22
79	53.19	79.73	9	0.56
80	159.22	138.49	8	1.42
81	26.81	47.38	11	1.2
82	9.5	139.13	7	1.52
83	20.02	58.07	7	1.78
84	70.39	67.02	7	1.78
85	127.09	177.77	7	0.82
Period: 7
Tasks:8
id	x	y	end	c
57	111.58	182.35	8	83.16
58	146.63	42.59	8	73.96
59	29.76	59.03	9	81.32
60	126.84	199.29	12	102.85
61	46.66	35.09	10	84.01
62	85.02	141.81	7	44.41
63	159.47	66.16	8	68.42
64	160.87	19.45	10	100.96
Drivers: 15
id	x	y	end	sensitivity
86	184.61	67.27	10	0.7
87	116.65	55.03	8	0.62
88	105.79	153.93	8	1.58
89	103.14	79.35	10	1.97
90	157.09	37.71	10	0.56
91	145.08	185.45	12	1.13
92	130.11	181.26	7	1.67
93	35.4	185.76	8	1.67
94	166.79	87.24	8	1.26
95	111.56	80.63	8	0.63
96	95.89	91.84	13	0.81
97	96.31	144.57	9	1.9
98	9.39	4.03	9	1.79
99	11.7	22.36	11	1.86
100	157.46	46.32	8	0.57
Period: 8
Tasks:7
id	x	y	end	c
65	129.63	168.31	11	74.46
66	1.69	177.59	10	125.24
67	77.48	184.3	9	87.26
68	85.45	172.45	13	73.9
69	53.26	147.56	11	66.68
70	161.32	127.63	12	67.26
71	158.06	24.62	10	95.15
Drivers: 13
id	x	y	end	sensitivity
101	56.16	34.77	8	1.34
102	73.37	50.75	10	1.63
103	11.03	14.02	9	0.54
104	85.99	91.29	9	0.8
105	36.83	12.19	9	1.09
106	85.79	129.46	12	1.37
107	45.02	117.07	11	0.73
108	164.52	82.39	9	1.43
109	122.61	64.48	11	0.63
110	41.93	197.46	10	0.95
111	152.1	63.32	10	1.52
112	34.87	194.1	10	1.8
113	41.52	109.8	8	1.3
Period: 9
Tasks:7
id	x	y	end	c
72	99.97	132.65	11	32.65
73	88.59	65.86	14	36
74	71.09	60.31	10	49.1
75	83.79	15.29	16	86.25
76	15.76	100.57	13	84.24
77	105.11	163.29	10	63.5
78	140.78	53.62	15	61.76
Drivers: 15
id	x	y	end	sensitivity
114	126.01	192.92	11	1.79
115	58.49	22.09	11	1.49
116	83.51	19.21	13	1.41
117	71.91	134.07	11	0.58
118	69.63	147.93	10	1.99
119	91.3	86.69	10	1.97
120	87.88	86.72	10	1.81
121	160.25	186.72	12	0.9
122	146.82	75.14	9	1.22
123	126.96	17.6	12	1.9
124	183.65	88.99	10	1.63
125	7.3	195.23	12	1.99
126	117.98	159.32	10	1.24
127	61.7	0.42	14	1.93
128	120.88	22.56	11	1.25
Period: 10
Tasks:10
id	x	y	end	c
79	160.97	99.05	11	60.98
80	188.12	173.06	11	114.47
81	22.64	41	12	97.29
82	152.35	132.16	11	61.44
83	50.08	188.34	12	101.47
84	66.51	3.2	19	102.43
85	47.16	28.54	15	88.87
86	125.68	29.77	16	74.78
87	100.79	46.59	13	53.42
88	14.72	102.43	12	85.31
Drivers: 18
id	x	y	end	sensitivity
129	178.5	23.47	11	0.63
130	179.43	53.25	11	1.49
131	71.49	111.01	11	0.9
132	160.1	56.64	10	1.48
133	45.66	120.17	10	1.42
134	123.1	87.51	13	1.43
135	121.13	70.75	13	1.5
136	152.83	36.78	11	0.62
137	110.69	31.54	10	0.58
138	56.98	136.89	12	0.73
139	74.14	4.99	11	1.59
140	112.34	88.63	13	0.8
141	147.84	112.95	13	1.63
142	57.23	173.67	12	1.01
143	135.08	38.45	11	0.53
144	46.9	29.05	13	0.74
145	58.47	183.26	11	1.31
146	121.01	175.14	12	1.18
Period: 11
Tasks:12
id	x	y	end	c
89	104.74	17.29	13	82.85
90	106.82	119.75	11	20.89
91	12.26	149.59	15	100.78
92	167.61	150.26	13	84.24
93	27.44	78.15	16	75.78
94	149.59	191.45	11	104.03
95	179.67	35.78	15	102.33
96	16.47	39.06	13	103.4
97	108.52	190.22	15	90.62
98	160.95	182.04	16	102.2
99	91.13	143.28	13	44.18
100	102.07	125.13	16	25.22
Drivers: 17
id	x	y	end	sensitivity
147	4.27	172.2	14	1.58
148	56.59	176.71	12	1.84
149	119.64	1.52	15	0.63
150	169.41	192.61	13	1.98
151	159.53	57.24	11	0.93
152	108.72	19.58	13	1.79
153	1.83	10.22	16	0.9
154	160.63	44.2	14	1.62
155	187.52	14.35	15	1.68
156	89.62	151.22	14	1.98
157	118.5	99.7	14	0.88
158	98.72	33.81	11	1.66
159	69.13	127.88	14	1.53
160	47.85	138.27	11	1.3
161	147.82	125.36	14	1.14
162	29.22	2.33	14	0.84
163	179.3	29.25	14	1.19
Period: 12
Tasks:9
id	x	y	end	c
101	33.82	139.2	17	76.92
102	22.22	113.58	13	78.96
103	192.72	39.3	16	110.82
104	186.19	198.69	14	131.03
105	153.2	135.2	13	63.79
106	113.29	44.55	18	57.02
107	56.46	118.96	14	47.49
108	157.32	182.85	13	100.75
109	53.56	128.35	18	54.41
Drivers: 16
id	x	y	end	sensitivity
164	156.77	56.61	12	1.53
165	29.06	15.18	16	0.76
166	85.36	50.74	13	1.17
167	61.63	115.16	14	0.82
168	43.46	33.63	13	0.83
169	65.13	187.01	17	1.46
170	117.06	93.51	16	1.94
171	31.57	134.51	13	1.56
172	144.67	4.86	13	0.52
173	124.26	125.56	14	1.31
174	14.94	128.22	17	0.87
175	20.09	156.68	14	1.62
176	115.94	153.38	15	1.54
177	72.73	1.69	14	0.74
178	96.95	142.75	14	0.89
179	149.3	192.42	15	0.96
Period: 13
Tasks:12
id	x	y	end	c
110	44.66	138.63	17	67.49
111	46.03	122.79	18	58.58
112	4.23	42.07	14	111.93
113	33.83	153.69	17	85.21
114	72.44	37.06	18	68.71
115	117.23	165.77	17	67.99
116	169.33	108.4	19	69.84
117	93.16	64.93	15	35.73
118	41.54	7.6	14	109.34
119	117.99	66.1	15	38.38
120	63.29	45.59	15	65.64
121	120.38	128.19	16	34.79
Drivers: 13
id	x	y	end	sensitivity
180	96.45	180.4	13	0.62
181	6.93	132.81	14	1.27
182	16.72	128.28	16	0.62
183	59.32	142.44	14	1.88
184	150.37	83.39	16	0.75
185	2.2	136.92	16	0.9
186	107.08	104.33	13	1.87
187	102.65	88.75	15	1.27
188	165.5	109.86	13	1.75
189	56.04	119.97	18	0.59
190	120.1	80.81	15	1.81
191	131.48	124.56	14	0.69
192	100.23	144.83	15	0.56
Period: 14
Tasks:11
id	x	y	end	c
122	116.03	41.54	18	60.62
123	158.22	166.27	18	88.21
124	68.59	73.73	21	40.95
125	174.33	87.92	17	75.31
126	44.61	10.31	17	105.42
127	106.78	97.63	16	7.18
128	104.88	159.04	14	59.24
129	11.26	99.03	15	88.75
130	170.98	60.58	14	81.19
131	59.44	20.32	19	89.41
132	123.58	135.05	16	42.24
Drivers: 11
id	x	y	end	sensitivity
193	182.94	96.2	15	0.85
194	43.06	90.77	19	0.53
195	129.86	98.68	16	1.76
196	126.3	165.17	14	0.68
197	105.41	1.73	16	1.72
198	37.99	18.89	18	1.82
199	33.85	97.6	18	1.39
200	78.31	96.28	14	1.89
201	48.86	183.31	14	1.09
202	91.97	11.88	15	1.06
203	100.44	12.29	17	1.9
Period: 15
Tasks:9
id	x	y	end	c
133	149.98	150.84	19	71.29
134	110.69	11.86	16	88.79
135	8.53	105.81	17	91.65
136	82.3	71.75	20	33.34
137	134.26	138.43	19	51.48
138	69.86	124.3	17	38.72
139	67.95	139.42	20	50.8
140	7.8	70.05	18	96.94
141	91.93	35.01	17	65.49
Drivers: 8
id	x	y	end	sensitivity
204	35.32	39.98	17	1.94
205	188.49	169.73	17	0.8
206	170.95	111.04	17	1.83
207	186.13	149.54	19	1.4
208	184.93	172.12	16	1.8
209	43.63	104.18	18	1.51
210	62.1	100.3	15	0.62
211	137.18	196.21	17	0.6
Period: 16
Tasks:11
id	x	y	end	c
142	150.21	102.65	19	50.28
143	3.79	198.99	19	138.04
144	151.23	40.89	19	78.22
145	43.59	194.18	17	109.78
146	19.47	172.56	18	108.4
147	183.72	74.58	19	87.49
148	10.57	107.05	16	89.71
149	91.08	172.24	20	72.79
150	26.68	137.22	22	82.23
151	80.55	49.73	18	53.9
152	191.86	67.73	16	97.36
Drivers: 18
id	x	y	end	sensitivity
212	8.57	5.45	18	1.11
213	114.06	24.04	21	1.59
214	180.32	91.92	17	1.18
215	35.86	108.84	17	1.99
216	167.01	12.99	18	1.52
217	192.55	147.08	16	0.64
218	55.51	37.92	16	1.34
219	34.14	85.7	18	1.59
220	25.37	78.34	18	1.31
221	123.19	187.26	19	1.04
222	127.75	34.8	18	1.82
223	93.32	58.89	19	0.8
224	171.91	186.05	18	0.64
225	144.98	65.8	16	1.63
226	108.61	190.91	19	1.95
227	59.8	39.61	17	1.6
228	69.41	73.16	17	1.1
229	65.98	198.33	18	1.12
Period: 17
Tasks:9
id	x	y	end	c
153	100.43	144.54	18	44.54
154	69.14	9.38	20	95.73
155	132.26	15.63	20	90.33
156	113.17	74.36	20	28.82
157	189.91	138.87	18	97.95
158	117.32	53.85	25	49.29
159	48.89	5	18	107.88
160	82.46	111.93	22	21.21
161	112.5	18.32	22	82.63
Drivers: 20
id	x	y	end	sensitivity
230	114.51	25.58	23	1.03
231	32.21	77.39	22	1.17
232	105.33	171.5	21	1.32
233	89.91	80.28	19	1.35
234	38.81	140.34	18	1.95
235	31.96	173.44	17	0.93
236	54.95	157.2	18	1.02
237	194.67	175.17	20	1.85
238	162.93	49.37	19	0.81
239	79.88	108.02	19	0.67
240	39.23	137.57	20	1.37
241	131.27	128.55	20	1.6
242	3.88	110.94	20	0.89
243	178.74	159.9	18	1.47
244	33.64	127.75	17	1.48
245	23.82	138.53	18	1.81
246	156.92	7.41	19	1.47
247	190.07	0.53	18	1.57
248	83.27	32.56	21	1.88
249	38.88	42.17	17	0.56
Period: 18
Tasks:9
id	x	y	end	c
162	93.32	82.36	22	18.86
163	189.49	174.6	20	116.51
164	107.11	76.01	21	25.02
165	61.22	36.01	27	74.82
