NUM_DRIVERS: 50
NUM_TASKS: 100
PENALTY: 20%
UTILITY: 60%
DRIVERS
ID             X              Y              
1              134.66         133.05         
2              181.9          147.55         
3              26.98          29.67          
4              104.89         90.85          
5              127.22         90.98          
6              54.13          50.64          
7              7.27           198.36         
8              10.06          189.69         
9              101.2          108.1          
10             114.8          164.4          
11             88.01          70.59          
12             65.29          147.55         
13             64.09          86.1           
14             180.88         81.71          
15             5.53           77.72          
16             149.44         131.08         
17             69.18          134.53         
18             120.04         162.85         
19             162.25         9.8            
20             157.86         167.59         
21             83.75          83.63          
22             126.54         30.93          
23             174.85         190.99         
24             10.59          57.02          
25             54.05          120.58         
26             166.02         129.83         
27             20.96          155.84         
28             115.71         185.02         
29             87.21          23.97          
30             94.57          104.5          
31             84.2           98.05          
32             75.3           158.41         
33             163.41         187.01         
34             43.8           58.45          
35             160.61         3.68           
36             191.86         28.68          
37             153.04         79.52          
38             3.54           79.78          
39             77.22          66             
40             185.09         192.28         
41             197.88         43.32          
42             162.89         76.64          
43             100.95         80.07          
44             176.52         16.07          
45             34.82          171.76         
46             42.86          79.58          
47             120.06         86.95          
48             106.04         11.11          
49             196.97         62.33          
50             121.67         7.54           
TASKS
ID             X              Y              COST           PENALIZED_COST 
1              43.19          108.6          57.4573        68.9487        
2              12.63          111.77         88.1592        105.791        
3              104.37         157.39         57.5561        69.0674        
4              100.72         129.22         29.2289        35.0746        
5              24.1           94.22          76.1198        91.3437        
6              17.46          113.91         83.7039        100.445        
7              86.71          168.34         69.6203        83.5443        
8              38.62          178            99.2547        119.106        
9              6.22           33.43          115.005        138.007        
10             62.77          77.34          43.5838        52.3006        
11             90.41          30.8           69.8613        83.8336        
12             57.26          192.73         102.106        122.527        
13             159.12         195.71         112.497        134.996        
14             164.96         188.21         109.548        131.458        
15             176.6          117.39         78.5492        94.259         
16             26.07          17.47          110.801        132.961        
17             27.51          74.84          76.7322        92.0786        
18             57.03          52.8           63.8299        76.5959        
19             70.76          101.62         29.2848        35.1418        
20             66.99          18.62          87.8201        105.384        
21             35.12          73.25          70.1782        84.2138        
22             110.14         28.99          71.7303        86.0764        
23             102.65         131.2          31.3123        37.5748        
24             115.52         72.21          31.8301        38.1961        
25             109.72         54.75          46.2822        55.5386        
26             178.29         124.7          82.0939        98.5127        
27             199.01         7.25           135.667        162.8          
28             187.16         158.11         104.755        125.706        
29             78.75          51.24          53.1893        63.8271        
30             181.57         26.67          109.686        131.623        
31             37.44          115.93         64.5563        77.4676        
32             175.19         99.27          75.1935        90.2323        
33             135.39         180.11         87.5789        105.095        
34             9.9            142.9          99.7919        119.75         
35             109.19         55.52          45.4195        54.5033        
36             191.89         12.84          126.652        151.982        
37             81.7           47.26          55.8247        66.9896        
38             176.3          47.31          92.725         111.27         
39             157.18         56.32          71.9548        86.3458        
40             8.7            40.42          109.02         130.825        
41             164.69         58.73          76.7334        92.08          
42             129.34         8.55           96.0413        115.25         
43             120.66         136.55         41.985         50.382         
44             196.48         152.72         109.944        131.933        
45             80.61          62.54          42.1808        50.617         
46             27             142.29         84.3649        101.238        
47             13.97          118.05         87.9031        105.484        
48             113.27         1.96           98.934         118.721        
49             23.4           82.46          78.5825        94.299         
50             60.15          184            92.9732        111.568        
51             154.17         146.2          71.1957        85.4349        
52             164.18         149.89         81.2901        97.5482        
53             61.15          158.08         69.8757        83.8508        
54             13.98          136.27         93.3539        112.025        
55             176.45         66.46          83.4837        100.18         
56             81.36          136.92         41.3586        49.6304        
57             165.92         158.35         88.035         105.642        
58             106.81         39.59          60.7926        72.9512        
59             110.71         178.75         79.4749        95.3699        
