NUM_DRIVERS: 50
NUM_TASKS: 100
PENALTY: 15%
UTILITY: 80%
DRIVERS
ID             X              Y              
1              26.86          6.64           
2              113.32         21.86          
3              181.29         138.08         
4              0.8            86.1           
5              92.67          192.26         
6              75.74          23.19          
7              69.49          77.69          
8              164.67         38.68          
9              56.46          174.19         
10             13.64          62.91          
11             95.38          101.29         
12             51.05          13.72          
13             37.25          73.21          
14             64.74          153.83         
15             81.22          60.6           
16             7.58           65.71          
17             174.59         115.95         
18             131.38         140.39         
19             35.59          186.38         
20             20.38          105.68         
21             172.96         147.55         
22             90.07          119.08         
23             71.17          4.17           
24             167.08         7.22           
25             188.34         94.68          
26             121.06         87.94          
27             16.16          87.02          
28             139.4          95.67          
29             23.11          108.81         
30             141.45         61.94          
31             149.48         88.78          
32             151.71         2.35           
33             5.63           62.81          
34             103.43         20.52          
35             76.68          59.74          
36             194.54         120.84         
37             14.27          101.87         
38             42.43          10.08          
39             76.96          75.97          
40             50.44          130.28         
41             27.77          59.33          
42             143.73         70.47          
43             71.12          173.34         
44             98.61          86.73          
45             50.13          47.5           
46             53.58          172.01         
47             190.42         128.19         
48             188.28         79.67          
49             191.73         158.35         
50             170.2          54.71          
TASKS
ID             X              Y              COST           PENALIZED_COST 
1              72.89          101.55         27.1543        31.2274        
2              154.5          7.19           107.629        123.773        
3              146.98         124.33         52.9062        60.8422        
4              194.51         69.49          99.3126        114.21         
5              148.03         188.39         100.597        115.686        
6              40.14          139.87         71.9224        82.7108        
7              75.46          188.27         91.6177        105.36         
8              49.4           198.29         110.55         127.132        
9              170.99         52.22          85.5717        98.4074        
10             76.66          117.64         29.2562        33.6446        
11             125.12         167.27         71.8072        82.5782        
12             85.28          110.57         18.1219        20.8402        
13             95.16          133.87         34.2141        39.3462        
14             8.78           163.04         110.883        127.516        
15             185.24         82.62          86.9938        100.043        
16             20.31          80.77          81.9774        94.274         
17             144.08         167.75         80.8276        92.9518        
18             2.91           40.33          113.96         131.054        
19             58.63          105.3          41.7081        47.9643        
20             122.21         148.81         53.6256        61.6694        
21             164.81         113.49         66.1991        76.1289        
22             172.13         184.09         110.787        127.406        
23             79.04          199.27         101.459        116.677        
24             8.31           50.01          104.432        120.097        
25             142.47         137.4          56.5903        65.0788        
26             9.15           110.78         91.4873        105.21         
27             86.25          177.41         78.6217        90.4149        
28             91.11          84.62          17.7645        20.4291        
29             87.34          11             89.8959        103.38         
30             56.22          40.65          73.7503        84.8129        
31             80.27          30.16          72.5734        83.4594        
32             170.99         162.69         94.7081        108.914        
33             176.63         107.12         76.9601        88.5041        
34             4.39           91.56          95.9818        110.379        
35             10.05          148.2          102.05         117.358        
36             116.48         4.39           97.0199        111.573        
37             22.9           163.48         99.8705        114.851        
38             190.2          134.82         96.6875        111.191        
39             59.04          130.88         51.2962        58.9906        
40             36.91          100.61         63.0929        72.5569        
41             58.16          156.09         69.9762        80.4727        
42             1.37           113.04         99.4883        114.412        
43             88.23          107.16         13.7767        15.8432        
44             47.68          36.08          82.6024        94.9927        
45             60.25          111.15         41.2842        47.4768        
46             33.6           32.73          94.521         108.699        
47             11.77          4.79           129.806        149.276        
48             126.73         118.74         32.6448        37.5415        
49             160.8          120.53         64.1726        73.7985        
50             11.61          31.53          111.808        128.579        
51             50.33          40.3           77.6608        89.3099        
52             132.83         191.2          96.9291        111.468        
53             23.72          88.97          77.0733        88.6343        
54             143.6          21.28          89.9878        103.486        
55             157.96         124.43         62.8982        72.333         
56             126.13         199.21         102.593        117.982        
57             19.78          86.9           81.2826        93.475         
58             147.37         188.66         100.521        115.599        
59             77.07          177.18         80.5142        92.5913        
60             65.69          71.36          44.6926        51.3965        
61             180.78         67.74          86.9834        100.031        
62             74.22          11.94          91.756         105.519        
63             29.52          73.27          75.3785        86.6853        
64             149.59         134.1          60.1829        69.2103        
65             52.91          112.72         48.7777        56.0944        
66             96.74          6.5            93.5568        107.59         
67             88.56          96.74          11.8954        13.6797        
68             168.18         44.63          87.8314        101.006        
69             144.66         102.82         44.7489        51.4613        
70             96.79          57.65          42.4715        48.8422        
71             94.51          111.87         13.0781        15.0398        
72             22.84          44.72          94.9186        109.156        
73             53.25          40.81          75.4256        86.7394        
74             102.32         120.73         20.8594        23.9883        
75             127.13         92.22          28.2235        32.457         
76             152.09         43.04          77.1868        88.7649        
77             173.42         17.75          110.252        126.79         
78             43.02          26.9           92.684         106.587        
79             41.72          15.6           102.567        117.952        
80             116.12         132.79         36.5382        42.0189        
81             70.13          140.58         50.388         57.9462        
82             19.59          91.45          80.8633        92.9928        
83             175.29         147.86         89.2141        102.596        
84             108.87         109.21         12.7868        14.7048        
85             30.83          181.78         107.11         123.176        
86             63.14          87.49          38.9251        44.7638        
87             167.31         94.8           67.5106        77.6371        
88             199.68         40.42          116.129        133.548        
89             111.29         32.63          68.3095        78.5559        
90             167.17         1.39           119.314        137.211        
91             34.61          80.29          68.2959        78.5403        
92             196.55         150.56         108.987        125.335        
93             34.84          194.89         115.108        132.375        
94             33.07          167.42         95.0004        109.25         
95             163.39         56.8           76.7107        88.2173        
96             97.71          175.78         75.8146        87.1868        
97             128.79         199.76         103.831        119.406        
98             164.36         99.06          64.3669        74.0219        
99             124.56         132.85         41.016         47.1685        
100            191.62         64.82          98.142         112.863        
ALPHA
0.715324       0.54426        0.50736        0.794352       0.617026       0.610424       0.589937       0.515134       0.677149       0.768106       0.0772951      0.674482       0.750925       0.642973       0.506469       0.775794       0.469867       0.42025        0.7194         0.799959       0.507462       0.332838       0.642782       0.570813       0.495769       0.251456       0.791818       0.337612       0.7993         0.423369       0.387293       0.574546       0.774501       0.559508       0.538376       0.515205       0.799769       0.691279       0.501973       0.730366       0.745548       0.403909       0.637159       0.187797       0.675149       0.68395        0.513119       0.501192       0.547443       0.49451        
0.403276       0.419005       0.297696       0.285787       0.244557       0.342771       0.13866        0.50665        0.228419       0.290188       0.0175415      0.375601       0.225377       0.184147       0.176078       0.296721       0.27962        0.168511       0.267136       0.233035       0.279576       0.072684       0.419123       0.761938       0.351478       0.0995489      0.253866       0.160647       0.226187       0.27465        0.214333       0.780787       0.304435       0.396754       0.184692       0.339496       0.247807       0.388722       0.126055       0.172845       0.271041       0.245686       0.214826       0.052109       0.263895       0.227791       0.324014       0.386327       0.33031        0.423868       
0.429175       0.394455       0.799095       0.392815       0.529323       0.364857       0.210935       0.507936       0.440436       0.376493       0.0350713      0.398147       0.313772       0.366989       0.241676       0.386327       0.746344       0.54343        0.477795       0.353055       0.793951       0.156349       0.410592       0.533351       0.682107       0.198957       0.359215       0.38412        0.348334       0.389633       0.458404       0.50519        0.391894       0.384595       0.25086        0.769903       0.365862       0.411104       0.192986       0.310517       0.351454       0.395019       0.440279       0.0934917      0.328151       0.434424       0.78504        0.637202       0.797041       0.529179       
0.340853       0.327817       0.424519       0.272816       0.286065       0.284142       0.134627       0.501363       0.252474       0.268247       0.0188644      0.313384       0.212705       0.202612       0.16397        0.275467       0.407179       0.210651       0.290637       0.230398       0.386425       0.0800616      0.335138       0.547285       0.565282       0.110914       0.243683       0.197784       0.225009       0.294417       0.273694       0.49402        0.281457       0.313942       0.171095       0.514047       0.242886       0.32529        0.122708       0.181719       0.248963       0.281231       0.24198        0.054252       0.236097       0.250524       0.479087       0.651452       0.462089       0.523104       
0.297393       0.234254       0.446307       0.286328       0.47434        0.229389       0.127947       0.283789       0.356089       0.264326       0.0189619      0.264192       0.209611       0.269851       0.142638       0.274699       0.343293       0.27026        0.404593       0.252702       0.469332       0.0901163      0.266676       0.323914       0.349442       0.0948901      0.254269       0.163691       0.248941       0.198129       0.202725       0.308355       0.279374       0.232029       0.150262       0.424116       0.263949       0.277479       0.114011       0.216935       0.2394         0.193113       0.352343       0.0499647      0.212846       0.348883       0.434901       0.334703       0.566133       0.283069       
