NUM_DRIVERS: 50
NUM_TASKS: 100
PENALTY: 5%
UTILITY: 30%
DRIVERS
ID             X              Y              
1              172.69         182.27         
2              153.46         70.57          
3              176.16         82.05          
4              44.83          173.5          
5              144.26         8.7            
6              138.45         24.6           
7              171.74         53.33          
8              46.62          153.32         
9              174.35         81.22          
10             82.6           58.37          
11             155.23         18.46          
12             74.38          168.57         
13             111.68         119.35         
14             15.24          89.83          
15             171.3          58.34          
16             137.38         178.3          
17             67.17          27.48          
18             83.68          84.44          
19             70.78          111.95         
20             0.97           58.4           
21             29.36          180.55         
22             147.94         136.99         
23             19.82          31.53          
24             73.89          102.8          
25             139.86         16.43          
26             56.15          152.12         
27             93.54          41.13          
28             18.24          91.94          
29             28.31          61.11          
30             52.59          30.43          
31             133.2          91.28          
32             138.8          70.32          
33             84.27          23.74          
34             147.61         90.18          
35             47.41          127.52         
36             78.69          16.87          
37             76.16          137.95         
38             177.59         146.45         
39             79.31          43.85          
40             13.17          102.82         
41             103.11         36.21          
42             93             155.36         
43             104.98         9.56           
44             30.1           15.95          
45             142.15         170.81         
46             74.07          118.5          
47             90.67          84.72          
48             123.55         115.51         
49             56.76          82.45          
50             41.44          168.01         
TASKS
ID             X              Y              COST           PENALIZED_COST 
1              61.55          14.81          93.4652        98.1384        
2              51.53          22.37          91.5192        96.0951        
3              110.46         124.79         26.9064        28.2517        
4              11.28          134.22         95.0907        99.8453        
5              93.71          73.18          27.5477        28.9251        
6              96.75          36.64          63.4433        66.6155        
7              162.48         5.34           113.421        119.092        
8              74.06          98.09          26.0102        27.3107        
9              109.31         119.19         21.3291        22.3956        
10             34.05          191.23         112.571        118.2          
11             125            71.68          37.776         39.6647        
12             176.43         35.89          99.7579        104.746        
13             56.07          198.5          107.852        113.245        
14             79.7           6.14           96.0301        100.832        
15             152.51         144.62         68.9075        72.3529        
16             133.8          8.88           97.1869        102.046        
17             40.92          56.45          73.3965        77.0663        
18             71.5           11.58          92.8997        97.5446        
19             71.9           131.57         42.2643        44.3776        
20             138.06         180.2          88.7728        93.2114        
21             107.16         96.39          8.01858        8.41951        
22             142.16         143.63         60.6716        63.7052        
23             107.67         134.07         34.9227        36.6688        
24             149.79         73.91          56.2115        59.0221        
25             84.02          197.46         98.7614        103.699        
26             34.28          71.59          71.5978        75.1777        
27             154.06         55.78          69.8419        73.334         
28             176.39         59.04          86.6785        91.0124        
29             109.82         145.11         46.1665        48.4748        
30             55.54          104.74         44.712         46.9476        
31             97.66          179.74         79.7743        83.763         
32             185.7          110.91         86.3917        90.7112        
33             69.74          36.19          70.6214        74.1525        
34             190.83         197.54         133.282        139.946        
35             139.05         16.9           91.8178        96.4087        
36             177.89         56.03          89.4439        93.9161        
37             36.08          77.36          67.811         71.2016        
38             125.88         133.52         42.3481        44.4655        
39             197.91         106.49         98.1249        103.031        
40             26.06          46.19          91.4475        96.0198        
41             66.13          126.46         42.9803        45.1293        
42             173.02         107.74         73.4291        77.1005        
43             155.52         142.87         70.1449        73.6521        
44             165.46         155.53         85.8405        90.1325        
45             120.66         35.02          68.1853        71.5946        
46             98.25          156.8          56.827         59.6683        
47             156.07         191.58         107.381        112.75         
48             176.85         176.28         108.28         113.694        
49             41.54          188.78         106.299        111.614        
50             61.42          33.91          76.5265        80.3528        
51             66.11          29.95          77.8173        81.7082        
52             39.74          30.23          92.1907        96.8002        
53             47.14          128.83         60.2109        63.2214        
54             54.98          133.55         56.1463        58.9536        
55             118.26         133.91         38.5138        40.4395        
56             50.68          42.04          76.104         79.9092        
57             24.7           37.99          97.5466        102.424        
58             45.98          95.46          54.2104        56.921         
59             119.52         155.33         58.6723        61.6059        
60             42.28          154.66         79.4941        83.4688        
61             92.74          105.13         8.88957        9.33405        
62             129.42         195.93         100.34         105.357        
63             192.11         197.85         134.383        141.102        
64             135.28         105.32         35.6789        37.4628        
65             89.03          19.36          81.3827        85.4519        
66             71.55          113.71         31.5811        33.1602        
67             91.15          28.03          72.5121        76.1377        
68             89.08          118.01         21.062         22.1151        
69             49.02          186.33         100.259        105.272        
70             138.87         39.93          71.5492        75.1266        
71             82.45          81.75          25.3193        26.5852        
72             65.55          73.89          43.2265        45.3879        
73             114.51         149.4          51.4869        54.0612        
74             193.4          22.6           121.303        127.368        
75             132.36         24.59          82.06          86.163         
76             124.94         143.94         50.5245        53.0507        
77             171.33         172.05         101.386        106.456        
78             154.96         48.18          75.5375        79.3144        
79             166.81         132.86         74.4537        78.1764        
80             18.3           63.78          89.3688        93.8372        
81             91.91          156.23         56.809         59.6494        
82             119.88         131.94         37.6215        39.5026        
83             183.94         46.98          99.2826        104.247        
84             196.56         49.15          109.131        114.587        
85             7.56           138.93         100.303        105.318        
86             115.59         48.73          53.5879        56.2673        
87             146.66         112.29         48.2514        50.664         
88             49.75          159.32         77.7427        81.6298        
89             60.15          124.29         46.6693        49.0028        
90             146.69         94.06          47.0663        49.4196        
91             181.39         124.84         85.0962        89.351         
92             41.96          199.97         115.597        121.377        
93             71.63          152.09         59.3146        62.2804        
94             89.66          24.07          76.6308        80.4623        
95             181.29         64.38          88.7516        93.1892        
96             77.89          154.4          58.7215        61.6576        
97             103.49         191.05         91.1169        95.6727        
98             25.05          79.75          77.6374        81.5193        
99             6.03           38.87          112.104        117.709        
100            154.36         196.62         110.862        116.405        
ALPHA
0.111852       0.0910976      0.10371        0.10896        0.172555       0.1485         0.122151       0.0972366      0.102537       0.0954284      0.157813       0.0886342      0.0323804      0.141005       0.117115       0.0951075      0.222514       0.0406221      0.049574       0.191697       0.122534       0.0747238      0.228515       0.0432101      0.161688       0.0885033      0.131714       0.13548        0.162618       0.226572       0.0519417      0.0777082      0.198169       0.0701598      0.0859979      0.232509       0.0618252      0.100872       0.140795       0.134416       0.136649       0.0704879      0.198038       0.262498       0.0918828      0.0482845      0.0317439      0.0399563      0.0868069      0.108575       
0.112737       0.0896242      0.102194       0.113554       0.164311       0.142274       0.119059       0.1017         0.10103        0.0973304      0.151287       0.0916932      0.0329733      0.152333       0.114389       0.0965771      0.221181       0.0419071      0.051712       0.209786       0.127927       0.0752835      0.254013       0.0450168      0.154274       0.0923137      0.129189       0.146148       0.179008       0.253456       0.0519104      0.0766901      0.187948       0.0697388      0.0905038      0.215929       0.0641174      0.101078       0.141763       0.144275       0.132206       0.0725235      0.185504       0.287956       0.0931367      0.0502265      0.0325246      0.040427       0.0922089      0.113361       
0.295059       0.190491       0.222957       0.253785       0.205922       0.193927       0.212117       0.233751       0.220701       0.13682        0.20766        0.26256        0.208751       0.199549       0.211738       0.299857       0.179007       0.0897952      0.138033       0.20796        0.25646        0.273898       0.201528       0.113223       0.199569       0.232982       0.158266       0.197487       0.186994       0.183552       0.152778       0.165954       0.177917       0.18774        0.197817       0.18468        0.211253       0.278409       0.157983       0.205792       0.165468       0.26952        0.191001       0.202193       0.298635       0.149695       0.0750169      0.196954       0.146917       0.248512       
0.124989       0.0729772      0.0875806      0.187877       0.10951        0.0965503      0.0934375      0.167338       0.0863061      0.0679502      0.10559        0.131548       0.0344916      0.183381       0.0910159      0.113828       0.110779       0.036975       0.0597064      0.187775       0.221933       0.0783743      0.159644       0.0477038      0.10308        0.142495       0.0810102      0.178679       0.143794       0.12213        0.0459004      0.0616471      0.102678       0.0611839      0.135066       0.11173        0.0839907      0.103607       0.0862236      0.205952       0.0835214      0.09326        0.108243       0.152644       0.10703        0.0597922      0.0284709      0.0404941      0.085364       0.191792       
0.203017       0.209578       0.212486       0.198147       0.278029       0.271302       0.237596       0.18784        0.211862       0.293867       0.268881       0.175854       0.0879547      0.237651       0.23252        0.184113       0.297051       0.158695       0.130467       0.265308       0.210451       0.163228       0.281496       0.124676       0.275853       0.177735       0.298113       0.234032       0.260151       0.29076        0.145064       0.201504       0.29994        0.173481       0.179978       0.29997        0.142045       0.195284       0.2981         0.229894       0.291651       0.152557       0.294853       0.289933       0.181066       0.124199       0.136038       0.106627       0.213272       0.198222       
0.144651       0.14134        0.151523       0.131401       0.256737       0.237643       0.183045       0.118856       0.150425       0.151453       0.236961       0.111327       0.045973       0.159295       0.175591       0.123471       0.252958       0.0598656      0.0661802      0.199326       0.144551       0.103157       0.225064       0.0590365      0.250116       0.109946       0.257632       0.154551       0.179743       0.233775       0.0797506      0.124917       0.287001       0.106226       0.10672        0.285361       0.080594       0.135782       0.218092       0.153263       0.274425       0.091867       0.296177       0.246155       0.120543       0.0643985      0.0479954      0.0576493      0.112672       0.130712       
0.113316       0.102122       0.122682       0.086523       0.230688       0.176064       0.158201       0.0751075      0.12094        0.0646725      0.230084       0.0734673      0.0284615      0.0904386      0.148212       0.0903198      0.113039       0.0300555      0.0372801      0.113695       0.0963851      0.0738822      0.122381       0.032138       0.200391       0.0693451      0.0929736      0.0875056      0.0945722      0.111686       0.0504272      0.0802661      0.120556       0.0730812      0.0633108      0.130027       0.049494       0.106249       0.0875401      0.0893371      0.106244       0.0600549      0.158837       0.133193       0.0882491      0.0371792      0.0243624      0.0367382      0.0573116      0.0851543      
0.211555       0.166366       0.181459       0.257941       0.217933       0.205235       0.192387       0.258145       0.18014        0.203128       0.211463       0.227586       0.097954       0.299862       0.189023       0.203036       0.246314       0.158388       0.23528        0.29514        0.268275       0.165887       0.282744       0.256415       0.212228       0.246394       0.206092       0.299957       0.288409       0.26039        0.120385       0.151937       0.231151       0.145859       0.270973       0.239799       0.203943       0.193397       0.222998       0.299284       0.203028       0.193908       0.22685        0.275189       0.196779       0.205857       0.113473       0.107798       0.283787       0.260983       
0.297379       0.210424       0.240012       0.261002       0.221832       0.211056       0.229088       0.244149       0.238051       0.154246       0.223773       0.268412       0.286045       0.213643       0.228974       0.299998       0.195338       0.104865       0.156455       0.22138        0.263211       0.284445       0.215765       0.130521       0.216104       0.243659       0.17597        0.211764       0.202213       0.199397       0.177342       0.186909       0.194649       0.210213       0.212522       0.200928       0.226274       0.286025       0.175276       0.219286       0.183276       0.274401       0.207358       0.216536       0.299621       0.168904       0.0887527      0.234748       0.163838       0.256584       
0.130953       0.064845       0.0804512      0.206798       0.0934297      0.0821181      0.0835126      0.148412       0.0790953      0.0532863      0.0913011      0.13826        0.0310509      0.118731       0.0815957      0.120114       0.0854017      0.0293695      0.0473664      0.129175       0.25871        0.0760961      0.115906       0.0375924      0.0876511      0.129743       0.0648359      0.115652       0.100766       0.0920305      0.0406454      0.053771       0.0812711      0.0551198      0.100225       0.0880018      0.0744948      0.103179       0.0673011      0.128127       0.0678753      0.0921937      0.0883399      0.113914       0.111067       0.0488581      0.0230321      0.036812       0.0625836      0.196615       
