NUM_DRIVERS: 50
NUM_TASKS: 100
PENALTY: 15%
UTILITY: 100%
DRIVERS
ID             X              Y              
1              172.69         182.27         
2              153.46         70.57          
3              176.16         82.05          
4              44.83          173.5          
5              144.26         8.7            
6              138.45         24.6           
7              171.74         53.33          
8              46.62          153.32         
9              174.35         81.22          
10             82.6           58.37          
11             155.23         18.46          
12             74.38          168.57         
13             111.68         119.35         
14             15.24          89.83          
15             171.3          58.34          
16             137.38         178.3          
17             67.17          27.48          
18             83.68          84.44          
19             70.78          111.95         
20             0.97           58.4           
21             29.36          180.55         
22             147.94         136.99         
23             19.82          31.53          
24             73.89          102.8          
25             139.86         16.43          
26             56.15          152.12         
27             93.54          41.13          
28             18.24          91.94          
29             28.31          61.11          
30             52.59          30.43          
31             133.2          91.28          
32             138.8          70.32          
33             84.27          23.74          
34             147.61         90.18          
35             47.41          127.52         
36             78.69          16.87          
37             76.16          137.95         
38             177.59         146.45         
39             79.31          43.85          
40             13.17          102.82         
41             103.11         36.21          
42             93             155.36         
43             104.98         9.56           
44             30.1           15.95          
45             142.15         170.81         
46             74.07          118.5          
47             90.67          84.72          
48             123.55         115.51         
49             56.76          82.45          
50             41.44          168.01         
TASKS
ID             X              Y              COST           PENALIZED_COST 
1              61.55          14.81          93.4652        107.485        
2              51.53          22.37          91.5192        105.247        
3              110.46         124.79         26.9064        30.9424        
4              11.28          134.22         95.0907        109.354        
5              93.71          73.18          27.5477        31.6799        
6              96.75          36.64          63.4433        72.9598        
7              162.48         5.34           113.421        130.434        
8              74.06          98.09          26.0102        29.9118        
9              109.31         119.19         21.3291        24.5285        
10             34.05          191.23         112.571        129.457        
11             125            71.68          37.776         43.4423        
12             176.43         35.89          99.7579        114.722        
13             56.07          198.5          107.852        124.03         
14             79.7           6.14           96.0301        110.435        
15             152.51         144.62         68.9075        79.2436        
16             133.8          8.88           97.1869        111.765        
17             40.92          56.45          73.3965        84.406         
18             71.5           11.58          92.8997        106.835        
19             71.9           131.57         42.2643        48.604         
20             138.06         180.2          88.7728        102.089        
21             107.16         96.39          8.01858        9.22137        
22             142.16         143.63         60.6716        69.7723        
23             107.67         134.07         34.9227        40.1611        
24             149.79         73.91          56.2115        64.6432        
25             84.02          197.46         98.7614        113.576        
26             34.28          71.59          71.5978        82.3375        
27             154.06         55.78          69.8419        80.3182        
28             176.39         59.04          86.6785        99.6802        
29             109.82         145.11         46.1665        53.0915        
30             55.54          104.74         44.712         51.4188        
31             97.66          179.74         79.7743        91.7405        
32             185.7          110.91         86.3917        99.3504        
33             69.74          36.19          70.6214        81.2146        
34             190.83         197.54         133.282        153.275        
35             139.05         16.9           91.8178        105.59         
36             177.89         56.03          89.4439        102.86         
37             36.08          77.36          67.811         77.9827        
38             125.88         133.52         42.3481        48.7004        
39             197.91         106.49         98.1249        112.844        
40             26.06          46.19          91.4475        105.165        
41             66.13          126.46         42.9803        49.4274        
42             173.02         107.74         73.4291        84.4434        
43             155.52         142.87         70.1449        80.6666        
44             165.46         155.53         85.8405        98.7166        
45             120.66         35.02          68.1853        78.4131        
46             98.25          156.8          56.827         65.351         
47             156.07         191.58         107.381        123.488        
48             176.85         176.28         108.28         124.522        
49             41.54          188.78         106.299        122.244        
50             61.42          33.91          76.5265        88.0055        
51             66.11          29.95          77.8173        89.4899        
52             39.74          30.23          92.1907        106.019        
53             47.14          128.83         60.2109        69.2425        
54             54.98          133.55         56.1463        64.5682        
55             118.26         133.91         38.5138        44.2909        
56             50.68          42.04          76.104         87.5196        
57             24.7           37.99          97.5466        112.179        
58             45.98          95.46          54.2104        62.342         
59             119.52         155.33         58.6723        67.4732        
60             42.28          154.66         79.4941        91.4182        
61             92.74          105.13         8.88957        10.223         
62             129.42         195.93         100.34         115.391        
63             192.11         197.85         134.383        154.541        
64             135.28         105.32         35.6789        41.0307        
65             89.03          19.36          81.3827        93.5902        
66             71.55          113.71         31.5811        36.3183        
67             91.15          28.03          72.5121        83.3889        
68             89.08          118.01         21.062         24.2213        
69             49.02          186.33         100.259        115.298        
70             138.87         39.93          71.5492        82.2815        
71             82.45          81.75          25.3193        29.1172        
72             65.55          73.89          43.2265        49.7105        
73             114.51         149.4          51.4869        59.2099        
74             193.4          22.6           121.303        139.498        
75             132.36         24.59          82.06          94.369         
76             124.94         143.94         50.5245        58.1032        
77             171.33         172.05         101.386        116.594        
78             154.96         48.18          75.5375        86.8681        
79             166.81         132.86         74.4537        85.6218        
80             18.3           63.78          89.3688        102.774        
81             91.91          156.23         56.809         65.3303        
82             119.88         131.94         37.6215        43.2647        
83             183.94         46.98          99.2826        114.175        
84             196.56         49.15          109.131        125.501        
85             7.56           138.93         100.303        115.348        
86             115.59         48.73          53.5879        61.6261        
87             146.66         112.29         48.2514        55.4891        
88             49.75          159.32         77.7427        89.4041        
89             60.15          124.29         46.6693        53.6697        
90             146.69         94.06          47.0663        54.1263        
91             181.39         124.84         85.0962        97.8606        
92             41.96          199.97         115.597        132.936        
93             71.63          152.09         59.3146        68.2118        
94             89.66          24.07          76.6308        88.1254        
95             181.29         64.38          88.7516        102.064        
96             77.89          154.4          58.7215        67.5297        
97             103.49         191.05         91.1169        104.784        
98             25.05          79.75          77.6374        89.283         
99             6.03           38.87          112.104        128.919        
100            154.36         196.62         110.862        127.492        
ALPHA
0.372839       0.303659       0.345699       0.363201       0.575182       0.494999       0.407169       0.324122       0.341791       0.318095       0.526045       0.295447       0.107935       0.470016       0.390383       0.317025       0.741715       0.135407       0.165247       0.63899        0.408448       0.249079       0.761717       0.144034       0.538961       0.295011       0.439046       0.451599       0.542059       0.755239       0.173139       0.259027       0.660564       0.233866       0.28666        0.77503        0.206084       0.33624        0.469318       0.448053       0.455497       0.23496        0.660128       0.874993       0.306276       0.160948       0.105813       0.133188       0.289356       0.361916       
0.37579        0.298747       0.340645       0.378513       0.547702       0.474247       0.396864       0.339          0.336766       0.324435       0.504289       0.305644       0.109911       0.507777       0.381296       0.321924       0.737269       0.13969        0.172373       0.699286       0.426424       0.250945       0.846709       0.150056       0.514246       0.307712       0.430629       0.487159       0.596694       0.844853       0.173035       0.255634       0.626493       0.232463       0.301679       0.719765       0.213725       0.336927       0.472544       0.480916       0.440686       0.241745       0.618346       0.959854       0.310456       0.167422       0.108415       0.134757       0.307363       0.377872       
0.983531       0.634969       0.74319        0.845951       0.686407       0.646422       0.707057       0.779172       0.735669       0.456068       0.692199       0.875201       0.695837       0.665163       0.705792       0.999522       0.596689       0.299317       0.46011        0.6932         0.854866       0.912995       0.671759       0.37741        0.665229       0.776607       0.527554       0.65829        0.623314       0.611841       0.509261       0.553181       0.593056       0.625799       0.65939        0.615599       0.704176       0.92803        0.52661        0.685972       0.551561       0.898402       0.636671       0.673977       0.995451       0.498982       0.250056       0.656512       0.489722       0.828374       
0.41663        0.243257       0.291935       0.626255       0.365033       0.321834       0.311458       0.557794       0.287687       0.226501       0.351965       0.438495       0.114972       0.611269       0.303386       0.379428       0.369264       0.12325        0.199021       0.625917       0.739775       0.261248       0.532147       0.159013       0.343601       0.474985       0.270034       0.595596       0.479314       0.407101       0.153001       0.20549        0.342259       0.203946       0.450219       0.372435       0.279969       0.345355       0.287412       0.686507       0.278405       0.310867       0.360809       0.508813       0.356766       0.199307       0.0949029      0.13498        0.284547       0.639305       
0.676722       0.698593       0.708285       0.660489       0.926764       0.90434        0.791988       0.626134       0.706206       0.979556       0.896269       0.586178       0.293182       0.79217        0.775066       0.61371        0.990171       0.528982       0.434891       0.884361       0.701504       0.544094       0.938321       0.415585       0.91951        0.592449       0.993711       0.780105       0.867169       0.969199       0.483546       0.671681       0.999801       0.578269       0.599927       0.9999         0.473484       0.650947       0.993667       0.766313       0.97217        0.508525       0.982842       0.966445       0.603553       0.413996       0.453461       0.355423       0.710906       0.660739       
0.48217        0.471134       0.505078       0.438003       0.855791       0.792143       0.61015        0.396186       0.501416       0.504844       0.78987        0.37109        0.153243       0.530985       0.585302       0.41157        0.843192       0.199552       0.220601       0.66442        0.481838       0.343857       0.750213       0.196788       0.833721       0.366487       0.858774       0.51517        0.599143       0.77925        0.265835       0.416389       0.95667        0.354085       0.355734       0.951202       0.268647       0.452607       0.726972       0.510878       0.914749       0.306223       0.987255       0.820515       0.401809       0.214662       0.159985       0.192164       0.375573       0.435706       
0.37772        0.340408       0.408939       0.28841        0.768958       0.58688        0.527336       0.250358       0.403132       0.215575       0.766947       0.244891       0.0948717      0.301462       0.494041       0.301066       0.376796       0.100185       0.124267       0.378984       0.321284       0.246274       0.407936       0.107127       0.667969       0.23115        0.309912       0.291685       0.315241       0.372287       0.168091       0.267554       0.401853       0.243604       0.211036       0.433423       0.16498        0.354164       0.2918         0.29779        0.354147       0.200183       0.529457       0.443975       0.294164       0.123931       0.0812079      0.122461       0.191039       0.283848       
0.705182       0.554553       0.604864       0.859805       0.726443       0.684118       0.641289       0.860485       0.600467       0.677092       0.704877       0.75862        0.326513       0.999539       0.630078       0.676785       0.821046       0.527961       0.784267       0.983801       0.894249       0.552955       0.942481       0.854717       0.707428       0.821313       0.686973       0.999858       0.961363       0.867967       0.401282       0.506457       0.770502       0.486198       0.903245       0.799332       0.67981        0.644657       0.743327       0.997613       0.67676        0.64636        0.756167       0.917298       0.65593        0.686188       0.378243       0.359325       0.945957       0.869942       
0.991263       0.701413       0.800041       0.870007       0.739441       0.703522       0.763628       0.81383        0.793503       0.514155       0.74591        0.894705       0.953483       0.712145       0.763248       0.999994       0.651127       0.34955        0.521516       0.737934       0.87737        0.948152       0.719217       0.43507        0.720347       0.812197       0.586567       0.705879       0.674042       0.664658       0.591142       0.62303        0.64883        0.700709       0.708407       0.669759       0.754247       0.953417       0.584253       0.730952       0.610919       0.914671       0.691192       0.721785       0.998735       0.563014       0.295842       0.782492       0.546126       0.855279       
0.43651        0.21615        0.268171       0.689327       0.311432       0.273727       0.278375       0.494707       0.263651       0.177621       0.304337       0.460866       0.103503       0.395769       0.271986       0.400379       0.284672       0.0978983      0.157888       0.430584       0.862367       0.253654       0.386352       0.125308       0.29217        0.432478       0.21612        0.385507       0.335886       0.306768       0.135485       0.179237       0.270904       0.183733       0.334082       0.293339       0.248316       0.343931       0.224337       0.427089       0.226251       0.307312       0.294466       0.379713       0.370224       0.16286        0.0767736      0.122707       0.208612       0.655384       
