Periods: 100
Task Arrival Rate: 15
Task Average Time: 2
Driver Arrival Rate: 10
Driver Average Time: 2
Period: 1
Tasks:16
id	x	y	end	c
1	11.9	107.85	1	88.45
2	138.34	25.82	3	83.5
3	48.9	32.13	2	84.96
4	196.67	188.01	5	130.73
5	179.23	159.74	3	99.23
6	113.18	118.84	1	22.99
7	159.45	69.05	5	67.02
8	5.23	68.78	1	99.78
9	196.15	79.51	3	98.31
10	165.36	68.84	2	72.41
11	76.84	76.49	4	33
12	107.97	180.71	3	81.1
13	113.43	158.21	6	59.74
14	173.46	65.16	3	81.3
15	69.77	41.89	9	65.5
16	20.99	182.49	2	114.22
Drivers: 9
id	x	y	end	sensitivity
1	49.17	17.14	2	1.91
2	88.04	100.93	1	1.34
3	28.06	147.51	5	1.15
4	122.77	80.81	6	0.51
5	73.83	153.12	3	1.98
6	137.32	155.66	4	0.94
7	102.26	148.48	3	1.42
8	62.76	148.58	2	0.65
9	150.78	198.74	3	0.63
Period: 2
Tasks:14
id	x	y	end	c
17	96.49	157.57	5	57.68
18	66.52	199.6	6	105.08
19	140.36	116.77	4	43.71
20	114.6	154.61	5	56.53
21	95.07	17.69	4	82.46
22	54.33	33.07	3	81.03
23	34.17	27.73	2	97.76
24	76.65	32.9	4	71.05
25	190.71	86.66	4	91.69
26	168.68	90.42	2	69.34
27	123.89	115.69	4	28.58
28	87.41	33.42	3	67.76
29	127.04	12.02	5	92.04
30	144.34	173.89	6	86.17
Drivers: 15
id	x	y	end	sensitivity
10	134.35	114.41	4	1.7
11	52.1	86.82	4	1.01
12	85.77	171.13	3	0.64
13	195.02	1.57	4	1.47
14	21.73	195.22	3	1.74
15	0.94	45.07	4	0.61
16	42.53	78.71	3	1.6
17	37.57	94.48	3	1.09
18	96.92	24.97	3	1.58
19	169.67	144.66	4	0.86
20	104.67	172.41	3	0.94
21	3.5	172.67	3	1.87
22	59.38	133.49	3	1.36
23	129.21	91.08	3	0.62
24	171.38	194.92	2	1.4
Period: 3
Tasks:9
id	x	y	end	c
31	96.42	145.69	5	45.83
32	40.05	101.94	3	59.98
33	118.63	16.09	4	85.95
34	199.2	184.39	6	130.24
35	71.53	38.02	4	68.21
36	64.65	194.39	5	100.79
37	172	129.63	4	77.86
38	150.42	24.99	5	90.38
39	16.61	197.01	5	127.93
Drivers: 10
id	x	y	end	sensitivity
25	170.03	161.91	4	2
26	85.19	27.28	7	0.82
27	160.58	129.87	5	0.79
28	98.22	153.41	6	0.58
29	180.98	102.14	5	1.29
30	196.71	176.25	5	0.55
31	85.43	179.01	3	0.76
32	74.1	105.71	5	1.67
33	193.5	127.85	4	1.46
34	64.49	199.8	3	1.58
Period: 4
Tasks:17
id	x	y	end	c
40	39.48	170.72	6	93.08
41	28.98	14.4	7	111.23
42	147.22	43.25	7	73.83
43	68.89	31.37	7	75.35
44	79.2	155.31	5	59.09
45	80.78	169.51	4	72.12
46	80.38	68.78	6	36.87
47	195.31	189.87	5	131
48	63.36	54.12	5	58.72
49	72.48	29.57	6	75.62
50	114.7	45.68	6	56.27
51	31.63	58.4	7	80.03
52	33.78	74.06	4	71.12
53	152.93	132	9	61.85
54	102.49	121.47	6	21.61
55	21.98	114.86	6	79.42
56	44.26	194.43	4	109.65
Drivers: 4
id	x	y	end	sensitivity
35	12.89	28.94	5	0.63
36	98.89	165.22	7	1.35
37	71.11	25.01	6	1.35
38	23.63	120.91	5	1.05
Period: 5
Tasks:21
id	x	y	end	c
57	178.35	123.85	9	81.9
58	112.14	22.4	5	78.54
59	135.11	195.41	8	101.67
60	49.66	80.38	9	54.03
61	6.28	151.54	8	106.96
62	148.94	174.94	8	89.5
63	47.8	11.54	6	102.71
64	199.96	185.38	8	131.46
65	155.63	49.1	10	75.4
66	129.55	126.26	8	39.53
67	63.01	24.61	5	83.98
68	195.47	126.32	7	99.03
69	179.35	36.39	7	101.7
70	58.36	4.33	7	104.34
71	179.85	35.93	9	102.38
72	1.17	98.73	8	98.84
73	173.59	158.85	9	94.23
74	121.9	193.85	8	96.37
75	154.25	163.63	7	83.62
76	76.01	84.21	9	28.72
77	186.77	75.81	7	90.08
Drivers: 6
id	x	y	end	sensitivity
39	145.84	158.97	10	0.62
40	57.04	57.96	6	0.95
41	136.33	14.33	6	1.87
42	41.72	7.32	6	1.93
43	177.7	25.79	6	1.18
44	157.41	36.23	7	1.3
Period: 6
Tasks:21
id	x	y	end	c
78	146.99	133.86	7	57.92
79	63.98	78.95	8	41.72
80	100.89	147.41	8	47.42
81	92.09	70.24	7	30.79
82	189.18	127.76	7	93.4
83	147.46	128.49	11	55.35
84	40.12	74.43	6	65.11
85	3.83	124.29	7	99.19
86	166.8	27.36	7	98.69
87	120.98	47.75	7	56.3
88	10.25	28.39	9	114.82
89	43.23	40.3	9	82.38
90	168.09	163.01	9	92.77
91	78.48	185.05	7	87.73
92	92.08	181.14	6	81.53
93	14.91	84.09	8	86.56
94	181.24	112.53	11	82.2
95	138.09	46.26	9	65.87
96	196.92	107.56	8	97.21
97	11.24	11.27	9	125.5
98	114.39	87.81	6	18.86
Drivers: 11
id	x	y	end	sensitivity
45	78.81	185.27	6	1.66
46	164.54	18.39	8	0.93
47	51.59	61.14	9	1.33
48	105.71	22.51	7	1.85
49	49.24	189.37	8	0.86
50	196.2	11.85	8	1.33
51	7.62	2.97	10	1.67
52	17.87	3.67	7	1.34
53	116.69	192.2	9	1.07
54	40.37	190.95	7	1.46
55	55.51	94.57	11	1.85
Period: 7
Tasks:19
id	x	y	end	c
99	179.28	139.43	8	88.54
100	130.24	75.76	7	38.76
101	53.04	174.05	8	87.68
102	134.4	9.63	11	96.7
103	140.89	59.98	8	57.22
104	1.05	43.4	11	113.99
105	129.76	117.05	10	34.3
106	137.65	15.11	9	92.86
107	37.78	86.11	10	63.75
108	110.09	5.85	10	94.69
109	134.15	98.02	11	34.21
110	33.91	151.23	9	83.62
111	104.48	171.34	8	71.48
112	8.59	160.97	11	109.88
113	135.56	130.76	9	47.02
114	87.12	38.26	11	63.07
115	123.88	11.77	9	91.4
116	30.78	115.92	10	71.03
117	83.23	47.64	9	54.98
Drivers: 12
id	x	y	end	sensitivity
56	148.9	71.27	9	0.64
57	60.73	27.09	10	0.54
58	77.95	135.58	8	0.86
59	117.3	158.19	10	0.78
60	176.25	193.66	8	1.91
61	199.79	41.4	10	1.21
62	192.61	84.24	8	1.01
63	108.36	41.1	9	1.88
64	157.98	149.18	9	1.09
65	161.32	24.13	7	0.68
66	20.38	131.69	8	0.6
67	113.97	157.16	9	1.91
Period: 8
Tasks:23
id	x	y	end	c
118	138.44	31.44	11	78.6
119	176.24	148.39	11	90.3
120	21.82	80.24	8	80.64
121	81.01	186.26	10	88.33
122	80.34	10.47	10	91.66
123	31.29	168.77	9	97.21
124	115.75	15.56	12	85.9
125	91.71	112.55	9	15.04
126	131.01	10.47	13	94.75
127	190.02	118.75	9	91.95
128	74.34	143.91	8	50.86
129	169.58	9.49	9	114.16
130	157.03	100.65	10	57.03
131	23.52	85.93	9	77.76
132	35.62	162.77	11	89.92
133	46.12	19.06	10	97.23
134	178.77	175.29	10	108.96
135	33.95	180.17	10	103.87
136	132.39	109.75	13	33.83
137	91.76	109.41	10	12.51
138	183.96	185.64	11	119.93
139	112.17	100.11	9	12.17
140	78.56	147.39	9	52.01
Drivers: 16
id	x	y	end	sensitivity
68	88.95	185.39	12	1.83
69	141.74	73.76	9	0.86
70	64.13	194.12	12	0.93
71	25.08	141.92	10	1.12
72	180.99	180.32	9	1.98
73	122.05	186.19	11	0.89
74	157.33	172.37	8	0.83
75	144.99	30.86	9	1.61
76	66.36	4.45	12	1.72
77	54.18	74.05	12	1.47
78	66.3	32.33	11	1.31
79	148.8	49.72	9	1.96
80	179.78	151.17	9	0.78
81	82.16	93.53	10	0.83
82	23.6	176.48	10	0.54
83	165.47	108.39	12	1.93
Period: 9
Tasks:12
id	x	y	end	c
141	197.75	127.65	11	101.59
142	68.31	180.26	11	86.29
143	176.4	115.76	11	78.01
144	19.92	196.08	12	125.08
145	9.04	104.08	11	91.05
146	128.88	183.23	9	88.1
147	130.6	52.33	11	56.65
148	199.53	7.78	11	135.69
149	98.09	49.01	11	51.03
150	6.96	164.21	11	113.05
151	143.93	10.93	11	99.31
152	64.6	183.97	9	91.13
Drivers: 12
id	x	y	end	sensitivity
84	186.02	146.49	12	1.55
85	66.47	177.02	10	1.33
86	114.53	124.12	11	1.08
87	29.01	45.85	13	1.05
88	74.81	83.72	10	0.56
89	128.95	129.86	12	1.31
90	160.92	164.98	10	0.73
91	71.64	162.81	11	1.39
92	163.84	162.58	9	1.9
93	96.8	34.65	12	1.45
94	188.14	47.31	10	0.72
95	113.19	32.35	11	1.31
Period: 10
Tasks:12
id	x	y	end	c
153	184.62	23.14	12	114.32
154	9.67	166.7	10	112.29
155	185.92	106.43	15	86.16
156	74.24	35.55	13	69.41
157	127.07	17.83	12	86.51
158	140.17	189.48	15	98.08
159	166.84	170.88	12	97.42
160	65.17	67.78	11	47.45
161	5.02	179.87	11	124.1
162	165.3	179.84	11	103.14
163	60.13	46.35	14	66.84
164	194.15	116.72	13	95.62
Drivers: 9
id	x	y	end	sensitivity
96	22.82	49.97	11	0.88
97	186.39	186.6	11	0.65
98	127.01	29.72	11	1.27
99	109.58	110.15	14	1.44
100	74.88	70.04	11	0.86
101	1.09	183.25	11	0.92
102	159.98	42.01	13	1.88
103	89.14	25.38	12	1.98
104	118.76	55.51	10	1.92
Period: 11
Tasks:12
id	x	y	end	c
165	79.68	73.53	13	33.37
166	124.21	26.85	12	77.05
167	31.12	106.81	14	69.22
168	8.08	88.39	12	92.65
169	34.55	167.48	14	94.01
170	149.45	174.25	13	89.21
171	128.57	46.74	12	60.44
172	167.11	57.07	12	79.67
173	4.63	42.07	12	111.59
174	41.65	118.98	14	61.36
175	122.83	159.41	15	63.65
176	106	48.8	14	51.55
Drivers: 13
id	x	y	end	sensitivity
105	0.12	191.89	13	0.91
106	151.79	179.2	12	0.88
107	163.28	89.42	14	1.74
108	77	43.52	12	1.24
109	198.32	39.66	13	1.55
110	31.07	56.77	13	1.99
111	132.73	88.87	14	1.46
112	145.62	73.87	12	0.93
113	173.44	104.54	16	1.47
114	37.74	57.71	12	1.3
115	14.06	62.58	12	1.54
116	152.14	169.05	13	1.62
117	153.68	125.15	15	1.15
Period: 12
Tasks:16
id	x	y	end	c
177	79.01	19.52	15	83.17
178	101.07	19.23	19	80.78
179	76.91	8.92	14	93.96
180	100.22	137.19	14	37.19
181	21.04	186.87	13	117.39
182	8.91	152.67	13	105.22
183	159.72	165.94	13	88.96
184	70.94	168.25	14	74.18
185	96.56	110.29	12	10.85
186	31.12	152.51	13	86.61
187	84.83	187.41	14	88.72
188	103.27	65.39	12	34.76
189	104.23	98.26	15	4.57
190	8.2	25.95	18	117.94
191	170.47	25.29	14	102.7
192	39.05	124.73	14	65.78
Drivers: 8
id	x	y	end	sensitivity
118	197.7	47.39	17	1.17
119	139.18	187.05	14	1.29
120	53.43	116.37	15	0.57
121	11.04	119.58	16	1.51
122	65.47	193.06	13	1.65
123	65.12	8.11	14	1.07
124	169.82	14.93	14	0.71
125	169.63	30.94	13	1.76
Period: 13
Tasks:19
id	x	y	end	c
193	72.51	30.87	13	74.4
194	151.88	177.63	14	93.37
195	155.46	177.96	16	95.67
196	122.42	22.64	15	80.54
197	29.32	162.17	14	94.13
198	26.34	103.64	18	73.75
199	57.27	68.83	15	52.89
200	53.17	155.41	14	72.55
201	50.17	144.07	14	66.52
202	104.48	187.34	16	87.45
203	194.27	59.6	16	102.56
204	162.2	22.21	17	99.6
205	13.94	83.4	17	87.65
206	170.67	52.17	14	85.33
207	164.14	5	13	114.63
208	34.61	23.34	16	100.76
209	28.87	109.64	15	71.78
210	58.38	86.81	17	43.66
211	66.19	83.95	13	37.43
Drivers: 10
id	x	y	end	sensitivity
126	196.48	120	14	0.98
127	117.97	126.95	13	0.57
128	48.02	195.67	17	0.67
129	21.74	153	14	0.64
130	41.79	59.27	18	0.8
131	170.33	163.73	18	1.1
132	1.73	67.68	17	1.64
133	37.58	132.66	15	1.22
134	154.79	105.59	15	0.99
135	44.25	173.83	14	0.83
Period: 14
Tasks:21
id	x	y	end	c
212	191.62	92.21	16	91.95
213	42.85	80.95	16	60.24
214	60.82	197.28	15	104.87
215	104.8	32.37	14	67.8
216	164.63	24.9	14	99.08
217	154.77	38.95	14	82.02
218	180.23	184.51	15	116.53
219	165.85	195.06	15	115.64
220	179.13	174.4	15	108.61
221	117.72	140.93	16	44.6
222	113.35	148.02	16	49.84
223	181.94	14.02	14	118.77
224	19.46	37.35	16	102.04
225	159.6	101.77	16	59.63
226	196.75	181.45	14	126.47
227	53.17	56	15	64.26
228	119.86	189.14	16	91.33
229	33.36	1.24	16	119.14
230	20.5	49.78	16	94.03
231	178.29	125.63	14	82.38
232	32.13	154.81	14	87.24
Drivers: 4
id	x	y	end	sensitivity
136	32.39	102.81	18	1.79
137	197.68	54.26	16	0.7
138	161.2	35.09	16	1.33
139	141.65	85.74	16	0.66
Period: 15
Tasks:11
id	x	y	end	c
233	101.95	148.96	15	49
234	59.83	193.72	15	101.97
235	78.93	9.31	18	93.11
236	172.78	160.19	17	94.44
237	67.79	19.91	18	86.32
238	22.41	77.09	17	80.9
239	92.47	170.48	16	70.88
240	143.72	16.24	18	94.48
241	129.54	50.24	17	57.87
242	117.22	163.04	16	65.35
243	198.26	116.44	21	99.63
Drivers: 9
id	x	y	end	sensitivity
140	60.38	55.06	17	0.53
141	16.82	184.94	18	0.68
142	115.89	62.35	17	0.9
143	128.61	53.88	16	1.86
144	196.33	24.93	18	0.79
145	156.55	102.91	18	0.59
146	84.5	86.07	16	1.84
147	175.85	98.32	19	1.99
148	164.32	63.15	17	1.36
Period: 16
Tasks:13
id	x	y	end	c
244	127.19	23.54	17	81.15
245	84.09	63.1	17	40.18
246	20.58	62.14	18	87.98
247	80.1	165.48	16	68.44
248	36.06	98.06	17	63.97
249	137.32	46.11	16	65.55
250	71.33	169.73	16	75.39
251	189.53	165.32	19	110.83
252	113.9	159.05	18	60.66
253	8.91	65.19	21	97.51
254	5.75	12.31	18	128.73
255	106.18	16.92	17	83.31
256	22.8	5.6	17	121.95
Drivers: 15
id	x	y	end	sensitivity
149	15.85	168.9	17	1.29
150	35.13	193.99	18	1.81
151	196.56	160.61	19	1.94
152	23.5	191.18	19	0.8
153	142.99	107.88	21	1.88
154	106.49	33.19	19	1.59
155	8.49	123.72	19	0.91
156	47.33	109.23	18	1.39
157	37.18	184.81	21	0.85
158	134.49	23.52	17	1.51
159	113.42	169.64	18	1.93
160	147.66	82.83	18	1.78
161	64.97	195.29	18	0.8
162	158.24	70.8	19	1.58
163	41.5	106.96	17	1.29
Period: 17
Tasks:12
id	x	y	end	c
257	66.03	175.15	17	82.47
258	16.18	142.31	20	93.89
259	65.83	13.9	19	92.63
260	65.36	123.49	19	41.85
261	62.17	44.01	18	67.57
262	160.52	195.39	21	112.97
263	30.29	9.28	20	114.41
264	83.54	111.47	18	20.06
265	161.55	121.42	18	65.17
266	172.11	62.74	17	81.17
267	13.5	127.93	18	90.9
268	31.5	138.78	19	78.72
Drivers: 12
id	x	y	end	sensitivity
164	86.2	5.48	19	1.49
165	124.15	188.51	18	1.1
166	177.32	57.67	21	1.57
167	174.81	73.85	18	1.27
168	48.02	52.28	20	1.46
169	31.17	166.31	18	0.79
170	174.62	111.19	18	0.73
171	97.93	88.93	21	0.78
172	70.41	122.94	18	1.99
173	180.34	13.2	21	1.94
174	125.03	173.88	19	1.5
175	28.65	25.42	19	0.92
Period: 18
Tasks:15
id	x	y	end	c
269	115.54	27.73	18	73.92
270	170.01	25.25	19	102.42
271	48.13	198.45	19	111.28
272	119.98	149.88	20	53.73
273	136.86	77.49	18	43.19
274	185.59	77.45	20	88.51
275	63.17	55.65	18	57.65
276	92.16	147.64	22	48.28
277	58.02	119.72	22	46.38
278	161.98	2.73	19	115.34
279	165.11	111.99	21	66.2
280	70.89	188.32	20	92.99
281	98.85	123.34	19	23.37
282	149.3	103.77	18	49.44
283	67.97	32.3	21	74.89
Drivers: 11
id	x	y	end	sensitivity
176	131.1	40.8	21	1.79
177	54.96	125.51	19	0.89
178	184.17	101.37	21	1.77
179	17.58	170.4	18	1.03
180	121.07	148.15	19	0.57
181	196.82	27.47	19	1.04
182	111.75	12.35	22	1.89
183	189.97	167.84	19	0.99
184	48.82	147.57	19	1.2
185	77.89	113.97	23	1.4
186	8.14	10.04	20	0.84
Period: 19
Tasks:16
id	x	y	end	c
284	1.69	100.13	21	98.31
285	34.09	107.17	23	66.3
286	8.3	92.21	21	92.03
287	173.94	141.97	22	85.02
288	193.46	5.16	22	133.15
289	68.52	154.59	21	63.02
290	125.62	78.51	20	33.44
291	142.81	160.93	23	74.47
292	62.51	117.8	21	41.5
293	111.31	60.01	24	41.56
294	118.74	92.21	20	20.29
295	100	92.54	19	7.46
296	78.54	42.88	21	61.02
297	178.83	61.59	20	87.69
298	5.49	105.18	21	94.65
299	166.79	172.83	19	98.82
Drivers: 16
id	x	y	end	sensitivity
187	184.66	16.5	21	1.89
188	32.28	65.59	22	1.03
189	51.53	9.53	23	1.83
190	116.58	97.22	20	0.51
191	98.89	171.77	20	1.87
192	89.24	62.43	22	0.8
193	35.55	61.37	21	1.12
194	155.93	168	20	1.43
195	164.68	87.21	22	1.71
196	26.45	57.15	25	0.86
197	57.5	62.98	26	1.04
198	169.76	89.3	20	1.47
199	174.12	92.81	21	1.9
200	125.01	19.29	22	1.53
201	196.89	176.84	20	0.8
202	90.68	73.84	21	1.81
Period: 20
Tasks:12
id	x	y	end	c
300	188.77	45.74	20	104.04
301	52	68.42	20	57.46
302	181.27	15.95	22	116.92
303	52.78	65.05	22	58.75
304	61.32	86.87	22	40.85
305	65.46	84.01	22	38.06
306	85.25	169.73	22	71.27
307	0.58	144.94	22	109.11
308	174.92	173.49	20	104.95
309	25.22	160.94	21	96.47
310	158.33	53.32	22	74.71
311	133.21	162.08	22	70.4
Drivers: 9
id	x	y	end	sensitivity
203	92.53	168.76	23	1.39
