Periods: 100
Task Arrival Rate: 15
Task Average Time: 3
Driver Arrival Rate: 10
Driver Average Time: 3
Period: 1
Tasks:12
id	x	y	end	c
1	137.36	85.09	3	40.23
2	23.98	102.91	7	76.08
3	97.63	99.34	4	2.46
4	87.1	187.67	4	88.61
5	40.55	45.35	1	80.75
6	141.08	66.33	3	53.12
7	142.46	158.2	6	72.04
8	92.2	1.56	5	98.75
9	129.35	29.83	5	76.06
10	46.73	152.73	6	74.95
11	13.69	78.05	2	89.06
12	158.83	130.94	5	66.47
Drivers: 12
id	x	y	end	sensitivity
1	72.97	3.22	5	1.45
2	112.17	84.38	3	1.51
3	192.63	195.04	2	1.91
4	145.69	1.51	3	1.39
5	10.53	32.71	3	1.68
6	14.53	136.38	6	0.78
7	82.81	123.47	2	1.12
8	149.03	39.02	2	0.97
9	65.4	172.87	4	1.64
10	107.85	55.86	3	0.64
11	168.08	22.07	4	0.95
12	47.61	192.03	3	1.69
Period: 2
Tasks:12
id	x	y	end	c
13	108.5	69.72	4	31.45
14	14.96	104.86	5	85.18
15	122.26	125.17	8	33.6
16	199.36	185.9	4	131.34
17	167.43	28.9	5	97.99
18	132.41	105.17	4	32.82
19	30.94	59.81	3	79.9
20	149.03	102.23	5	49.08
21	85.3	102.92	5	14.99
22	105.66	82.83	4	18.08
23	179.09	160.61	7	99.64
24	18.54	35.61	9	103.84
Drivers: 14
id	x	y	end	sensitivity
13	30.52	177.82	7	1.58
14	158.28	38.22	6	1.92
15	181.31	32.24	4	1.94
16	188.2	146.14	6	1.52
17	92.33	103.26	5	1.9
18	55.91	14.91	3	0.61
19	114.03	140.83	6	1.3
20	182.34	183.17	5	1.27
21	199.4	115	3	0.77
22	166.35	35.06	3	1.34
23	148.81	138.91	4	1.34
24	177.63	11.33	5	1.31
25	5.68	173.82	2	0.84
26	191.63	69.81	3	1.48
Period: 3
Tasks:18
id	x	y	end	c
25	76.69	68.9	7	38.87
26	173.82	22.48	4	107.05
27	126.6	10.77	11	93.11
28	29.27	193.91	5	117.57
29	124.66	102.03	7	24.74
30	174.67	196.95	7	122.37
31	66.22	113.89	6	36.52
32	101.38	164.48	7	64.49
33	181.25	148.18	6	94.46
34	129.75	122.47	5	37.28
35	36.37	27.72	4	96.3
36	27.06	44.8	10	91.47
37	114.66	46.96	12	55.03
38	56.79	127.89	5	51.43
39	159.13	127.96	10	65.41
40	62.47	68.44	7	49.04
41	68.04	64.64	5	47.66
42	189.63	105.66	5	89.81
Drivers: 13
id	x	y	end	sensitivity
27	108.47	122.96	10	0.88
28	88	24	6	1.63
29	59.19	127.87	4	0.64
30	154.34	101.21	4	1.07
31	1.39	121.91	5	0.52
32	88.77	67.43	5	0.62
33	72.44	89.75	5	1.6
34	64.51	38.52	6	1.65
35	112.15	170.58	6	1.05
36	14.96	96.34	5	1.41
37	194.64	118.38	5	1.53
38	145.84	199.7	7	0.56
39	178.48	48.02	10	1.36
Period: 4
Tasks:13
id	x	y	end	c
43	97.1	44.89	6	55.19
44	67.84	25.62	5	81.03
45	66.49	160.62	7	69.27
46	28.37	98.51	9	71.65
47	56.42	196.9	7	106.25
48	78.31	32.06	6	71.32
49	41.26	110.58	6	59.69
50	37.57	185.51	6	105.87
51	99.98	70.26	6	29.74
52	4.69	59.29	7	103.64
53	51.92	165.43	5	81.2
54	143.22	14	9	96.25
55	92.72	22.85	8	77.49
Drivers: 12
id	x	y	end	sensitivity
40	63.52	159.47	5	1.97
41	38.83	55.76	4	1.42
42	8.39	3.47	5	1.44
43	38.14	141.16	7	1.5
44	57.55	189.61	9	0.84
45	117.85	15.83	6	1.68
46	157.97	79.64	6	1.58
47	183.72	69.64	6	1.14
48	183.6	145.04	7	1.92
49	120.09	139.14	8	0.78
50	134.37	161.46	9	0.61
51	34.88	21.49	6	0.62
Period: 5
Tasks:17
id	x	y	end	c
56	87.31	182.11	7	83.08
57	23.41	35.02	10	100.44
58	28	187.56	10	113.36
59	148.5	89.12	9	49.71
60	154.72	57.98	8	68.99
61	36.51	86.31	6	64.95
62	116.65	88.42	6	20.28
63	25.63	9.24	9	117.34
64	76.85	59.93	8	46.28
65	76.79	59.64	10	46.56
66	139.15	77.16	8	45.33
67	84.1	68.27	7	35.49
68	42.97	67.47	10	65.66
69	92.37	59.46	7	41.25
70	64.34	69.09	8	47.19
71	75.25	186.16	5	89.64
72	14.76	142.68	7	95.33
Drivers: 14
id	x	y	end	sensitivity
52	141.04	146.64	7	0.73
53	77.7	40.54	7	0.54
54	173.28	50.91	9	1.34
55	131.49	53.14	7	1.3
56	28.99	177.17	7	1.97
57	13.27	149.27	6	1.06
58	109.71	187.61	8	1.86
59	197.63	7.64	5	0.57
60	21.23	149.28	7	1.93
61	144.69	164.74	8	0.78
62	55.32	47.8	6	1.59
63	98.32	80.9	8	1.79
64	188.56	31.45	5	1.28
65	81.36	85.49	8	1.72
Period: 6
Tasks:17
id	x	y	end	c
73	160.43	38.66	8	86.11
74	76.02	139.71	6	46.39
75	46.83	198.41	10	111.86
76	20.84	66.02	9	86.14
77	184.41	118.04	8	86.32
78	192.52	72.24	9	96.59
79	139.02	4.81	8	102.88
80	100.96	153.65	11	53.66
81	188.84	103.3	6	88.9
82	145.63	82.14	8	49
83	155.48	183.63	7	100.36
84	60.8	106.43	8	39.72
85	198.11	92.08	9	98.43
86	111.77	59.29	11	42.38
87	47.18	5.76	10	108.03
88	53.74	31.83	10	82.38
89	63.27	185.88	13	93.4
Drivers: 17
id	x	y	end	sensitivity
66	38.4	189.11	9	1.39
67	168.92	192.77	11	1.64
68	173.35	31.69	7	1.11
69	17.26	89.65	7	1.6
70	15.72	191.87	8	0.75
71	17.14	4.7	7	1.76
72	138.34	178.1	8	0.77
73	156.4	115.98	12	1.91
74	69.98	7.74	8	1.38
75	28.23	144.44	6	1.68
76	1.18	3.48	9	1.8
77	82.98	134.83	10	1.7
78	48.34	134.27	12	0.58
79	175.19	18.53	9	1.08
80	53.52	198.1	15	1.24
81	164.84	185.86	7	1.56
82	120.78	127.87	10	1.18
Period: 7
Tasks:15
id	x	y	end	c
90	96.28	117.29	13	17.69
91	134.27	45.36	11	64.5
92	180.37	115.47	11	81.85
93	58.88	164.81	8	76.75
94	143.47	53.09	8	63.95
95	188.63	173.63	9	115.22
96	102.9	148.55	10	48.64
97	125.19	188.82	10	92.32
98	154.59	132.61	9	63.59
99	133.78	156.46	11	65.79
100	89.91	37.72	13	63.09
101	123.77	136.14	13	43.26
102	98.71	38.6	11	61.41
103	125.45	6.24	15	97.15
104	89.19	33.75	11	67.13
Drivers: 4
id	x	y	end	sensitivity
83	3.62	3.94	8	0.55
84	6.81	173.97	9	0.87
85	96.68	112.63	12	1.2
86	162.39	127.67	9	1.26
Period: 8
Tasks:13
id	x	y	end	c
105	162.25	128.09	11	68.29
106	7.61	92.5	9	92.69
107	156.82	62.65	15	68
108	79.42	106.84	13	21.69
109	3.37	78.81	11	98.93
110	31.04	2.77	11	119.2
111	99.4	48.87	12	51.13
112	99.63	164.43	11	64.43
113	85.71	127.07	10	30.61
114	16.14	199.51	9	130.13
115	75.3	10.82	16	92.54
116	167.33	127.82	10	72.85
117	140.91	61.86	12	55.93
Drivers: 8
id	x	y	end	sensitivity
87	197.57	65.56	10	1.36
88	52.37	152.64	11	1
89	148.08	46.18	12	0.99
90	90.91	89.68	14	0.82
91	66.29	45.25	10	1.61
92	115.67	87.89	10	1.72
93	3.83	178.92	11	1.82
94	91.58	37.75	10	1.72
Period: 9
Tasks:14
id	x	y	end	c
118	131.61	62.45	10	49.08
119	191.18	134.52	17	97.5
120	126.16	53.42	12	53.42
121	51.76	153.08	15	71.73
122	5.56	47.49	10	108.06
123	162.64	136.39	11	72.44
124	62.32	63.17	12	52.69
125	55.34	162.75	12	77.02
126	110.48	2.47	16	98.09
127	128.8	60.04	14	49.26
128	69.64	112.41	10	32.8
129	123.56	115.47	14	28.19
130	27.48	30.05	12	100.76
131	97.2	177.84	16	77.89
Drivers: 8
id	x	y	end	sensitivity
95	78.03	156.38	11	1.27
96	146.97	152.35	11	1.78
97	159.59	25.84	15	0.94
98	27.83	36.84	12	1.1
99	15.57	145.77	9	1.67
100	145.73	19.52	12	1.13
101	155.58	139.86	16	1.73
102	163.17	53.32	13	1.26
Period: 10
Tasks:13
id	x	y	end	c
132	140.64	173.11	11	83.65
133	161.73	97.46	12	61.78
134	150.58	28.25	14	87.79
135	137.17	144.67	14	58.11
136	11.08	70.47	12	93.7
137	93.07	104.34	12	8.18
138	54.29	109.27	14	46.64
139	124.01	79.57	15	31.53
140	167.22	47.63	12	85.21
141	181.1	36.87	15	102.77
142	199.23	85.44	14	100.29
143	157.29	11.38	12	105.53
144	65.53	34.07	13	74.4
Drivers: 6
id	x	y	end	sensitivity
103	159.88	127.59	13	0.98
104	97.24	186.01	17	1.76
105	159.29	142.24	12	1.95
106	176.42	121.21	12	1.39
107	84.23	99.04	11	1.57
108	4.6	35.21	13	1.13
Period: 11
Tasks:22
id	x	y	end	c
145	7.5	69.08	16	97.53
146	138.34	171.39	12	81.03
147	83.22	147.75	12	50.61
148	94.17	152.72	12	53.04
149	5.37	70.09	12	99.24
150	35.04	133.4	12	73.04
151	61.08	150.93	13	64.1
152	120.84	152.47	12	56.46
153	53.29	46.97	12	70.67
154	190.24	87.17	16	91.15
155	198.62	152.14	12	111.55
156	178.87	168.86	14	104.7
157	133.94	163.63	15	72.12
158	74.87	15.81	15	87.86
159	51.85	55.65	16	65.46
160	108.18	58.86	14	41.95
161	190.53	7.88	12	129.16
162	177.59	123.14	13	80.97
163	180.83	20.6	14	113.3
164	89.32	197.1	15	97.69
165	166.97	21.86	14	102.91
166	136.07	58.68	16	54.85
Drivers: 6
id	x	y	end	sensitivity
109	28.29	13.09	13	1.12
110	114.58	58.86	15	1.2
111	107.77	190.68	13	1.32
112	101.42	96.09	13	1.44
113	113.48	147.13	13	1.54
114	112.96	23.7	18	0.6
Period: 12
Tasks:10
id	x	y	end	c
167	14.86	161.46	18	105.01
168	104.09	77.99	12	22.39
169	144.92	106.11	13	45.33
170	127.98	55.45	15	52.61
171	44.46	175.06	13	93.37
172	111.25	82.96	20	20.42
173	134.61	179.44	16	86.65
174	20.45	68.03	16	85.73
175	81.2	62.48	17	41.97
176	69.39	121.39	17	37.34
Drivers: 8
id	x	y	end	sensitivity
115	106.21	77.59	16	1.41
116	73	50.79	13	0.8
117	98.81	28.75	15	1
118	131.16	186.44	21	1.76
119	128.67	144.1	15	0.56
120	48.29	68.43	14	0.58
121	41.25	94.02	17	1.38
122	27.19	112.15	15	1.76
Period: 13
Tasks:13
id	x	y	end	c
