Periods: 100
Task Arrival Rate: 15
Task Average Time: 2
Driver Arrival Rate: 10
Driver Average Time: 1
Period: 1
Tasks:14
id	x	y	end	c
1	99.59	138.54	2	38.54
2	115.09	106.06	5	16.26
3	48.52	11.54	3	102.35
4	22.83	150.55	4	92.25
5	106.45	86.44	4	15.02
6	181.91	105.57	2	82.1
7	131.01	35.48	3	71.59
8	46.53	101.33	3	53.49
9	40.89	115.6	2	61.13
10	70.33	151.77	2	59.67
11	167.69	73.7	2	72.62
12	15.67	187.64	4	121.62
13	186.58	81.83	3	88.47
14	83.11	35.65	2	66.53
Drivers: 8
id	x	y	end	sensitivity
1	38.53	76.3	1	0.65
2	151.88	146.29	1	0.71
3	183.91	93.29	2	1.94
4	158	6.28	2	1.8
5	49.85	112.66	2	1.45
6	65.54	132.8	2	1.84
7	32.79	93.44	5	0.96
8	118.14	188.01	2	0.8
Period: 2
Tasks:18
id	x	y	end	c
15	92.69	25.99	3	74.37
16	176.84	29.67	5	104.17
17	9.58	92.41	3	90.74
18	77.23	153.9	4	58.51
19	102.32	149.84	5	49.89
20	100.75	171.87	6	71.87
21	46.88	142.63	2	68.11
22	110.22	154.86	4	55.8
23	191.77	78.32	3	94.3
24	149.79	152.45	3	72.32
25	105.94	118.56	2	19.49
26	182.24	20.66	5	114.27
27	196.82	134.23	3	102.69
28	155.05	74.44	6	60.69
29	77.37	117.81	5	28.8
30	191.89	6.84	4	130.85
31	114.85	49.66	6	52.48
32	134.63	50.22	5	60.64
Drivers: 10
id	x	y	end	sensitivity
9	112.53	173	2	0.77
10	166.13	16.82	2	0.77
11	193.9	62.72	4	0.6
12	33.26	95.07	3	1.56
13	75.41	2.33	2	0.85
14	71.85	77.6	4	0.77
15	156.52	27.94	5	1.69
16	86.57	112.23	3	0.53
17	188.45	179.95	2	1.27
18	22.41	184.49	2	0.91
Period: 3
Tasks:10
id	x	y	end	c
33	1.28	35.99	5	117.66
34	10.57	137.5	7	96.97
35	4.01	132.85	4	101.46
36	53.84	49.44	5	68.46
37	89.66	113.24	4	16.8
38	73.29	188.46	6	92.4
39	52.2	132.73	4	57.93
40	124.09	130	4	38.48
41	91.22	183.67	5	84.13
42	16.23	39.76	8	103.18
Drivers: 7
id	x	y	end	sensitivity
19	9.42	180.63	6	1.58
20	50.3	113.91	3	1.24
21	23.74	198.73	6	1.73
22	12.29	38.15	4	1.29
23	69.51	111.39	4	0.98
24	10.99	115.77	4	1.66
25	6.1	62.67	4	1.33
Period: 4
Tasks:19
id	x	y	end	c
43	187.01	58.32	7	96.48
44	166.3	131.55	6	73.42
45	23.82	144.69	4	88.32
46	93.47	3.48	6	96.74
47	175.33	1.32	6	124.15
48	80.75	0.63	6	101.22
49	95.01	77.89	6	22.67
50	11.2	74.58	6	92.37
51	175.54	157.12	8	94.7
52	97.31	111.73	6	12.03
53	186.82	188.83	7	124.21
54	199.34	70.69	8	103.57
55	18.1	62.62	4	90.03
56	39.36	56.88	4	74.41
57	39.3	8.74	7	109.6
58	105.99	26.77	6	73.47
59	169.53	5.31	7	117.48
60	23.9	104.53	6	76.23
61	85.56	199.84	7	100.88
Drivers: 14
id	x	y	end	sensitivity
26	28.46	85.7	6	1.15
27	85.08	70.02	5	1.83
28	42.11	107.79	6	1.9
29	124.42	111.12	5	0.78
30	42.03	193.2	5	1.28
31	131.28	193.37	7	0.6
32	189.78	5.76	7	1.57
33	67.53	135.09	7	1.16
34	69.24	103.22	6	0.94
35	158.13	2.63	4	0.55
36	42.99	114.08	6	1.54
37	188.39	59.72	5	1.91
38	27.49	117.28	4	1.72
39	133.4	25.05	5	0.88
Period: 5
Tasks:14
id	x	y	end	c
62	99.54	0.66	6	99.34
63	173.76	31.65	7	100.56
64	121.22	59.18	6	46.01
65	153.88	36.88	8	82.99
66	159.03	141.45	6	72.13
67	153.47	159.37	10	79.9
68	10.13	34.33	11	111.31
69	18.22	73.22	9	86.05
70	99.31	54.3	7	45.71
71	132.39	192.28	6	97.8
72	134.26	31.53	7	76.56
73	163.23	15.09	9	105.87
74	95.86	8.47	7	91.62
75	56.57	93.48	6	43.92
Drivers: 11
id	x	y	end	sensitivity
40	165.38	193.66	6	1.75
41	115.47	26.95	6	1.32
42	145.96	1.79	7	1.96
43	118.12	81.05	5	1.14
44	119.27	108.11	5	1.95
