Periods: 100
Task Arrival Rate: 15
Task Average Time: 3
Driver Arrival Rate: 15
Driver Average Time: 1
Period: 1
Tasks:12
id	x	y	end	c
1	32.39	190.2	4	112.73
2	94.4	199.96	4	100.12
3	136.98	141.42	3	55.53
4	169.3	65.63	4	77.35
5	117.06	104.32	3	17.6
6	124.2	75.92	6	34.14
7	183.14	197.8	3	128.36
8	189.01	48.88	6	102.65
9	184.25	81.07	3	86.35
10	64.77	47.36	5	63.34
11	173.75	136.83	3	82.43
12	6.42	77.69	2	96.2
Drivers: 13
id	x	y	end	sensitivity
1	54.97	1.26	3	1.1
2	121.44	56.03	1	1.12
3	25.11	83.21	1	1.27
4	128.6	158.3	1	1.28
5	129.06	53.53	3	1.44
6	107.72	99.51	4	0.71
7	127.56	36.87	3	0.56
8	122.73	66.08	5	1.08
9	0.61	136.48	2	1.21
10	190.92	189.04	1	1.96
11	95.42	147.33	2	0.75
12	91.73	50.77	1	1.24
13	22.73	114.23	1	1.16
Period: 2
Tasks:15
id	x	y	end	c
13	195.6	141.78	3	104.33
14	174.41	127.03	4	79.17
15	58.64	190.58	5	99.58
16	1.42	112.85	4	99.41
17	97	175.6	9	75.66
18	27.31	59.97	6	82.98
19	180.57	126.22	3	84.73
20	48.62	170.61	4	87.33
21	194.11	93.81	6	94.31
22	141.89	124.11	6	48.33
23	95.4	25.11	6	75.03
24	65.34	158.82	8	68.27
25	198.08	106.17	4	98.27
26	80	141.39	4	45.97
27	32.88	137.83	3	77.05
Drivers: 19
id	x	y	end	sensitivity
14	97.15	77.11	2	1.74
15	91.91	109.71	4	1.35
16	64.24	1.94	3	1.11
17	151.43	98.68	3	1.68
18	60.84	150.63	2	0.88
19	137.16	63.1	3	1.53
20	178.58	3.66	2	0.6
21	179.92	114.08	3	1.22
22	174.71	155.16	3	1.58
23	72.07	130.38	2	0.99
24	180.97	17.47	3	0.82
25	171.11	12.45	2	1.76
26	144.39	25.1	2	1.68
27	146.18	80.86	3	0.76
28	149.22	160.75	3	1.7
29	9.78	125.24	2	1.06
30	140.33	7.33	4	1.66
31	136.84	118.98	2	1.42
32	91.55	128.11	3	0.93
Period: 3
Tasks:14
id	x	y	end	c
28	67.26	42.05	10	66.56
29	112.56	139.06	7	41.03
30	147.72	178.4	5	91.78
31	2.36	16.55	6	128.44
32	182.87	24.69	7	111.98
33	32.59	0.94	4	119.82
34	17.23	45.21	6	99.26
35	82.37	43.56	5	59.13
36	121.13	22.87	7	79.97
37	182.1	82.98	5	83.85
38	11.87	93.28	4	88.39
39	19.42	101.48	11	80.59
40	32.54	182.35	5	106.45
41	116.51	89.25	8	19.7
Drivers: 16
id	x	y	end	sensitivity
33	31.41	64.68	5	1.25
34	197.26	70.11	5	1.29
35	16.93	58.79	3	1.54
36	55.45	7.8	3	0.85
37	137.09	26.14	5	0.8
38	138.17	156.29	7	1.51
39	121.2	18.34	3	1.44
40	87.14	87.13	4	0.88
41	19.12	152.53	4	1.9
42	136.52	81.7	4	1.45
43	74.63	51.93	4	1.47
44	112.48	80.38	4	0.98
45	196.42	11.83	4	1.07
46	55.37	126.35	4	1
47	93.44	131.47	4	1.18
48	89.19	71.2	3	1.86
Period: 4
Tasks:15
id	x	y	end	c
42	88.86	131.22	7	33.15
43	54.62	44.03	10	72.06
44	163.51	28.37	6	95.73
45	119.66	114.73	9	24.57
46	177.05	167.28	6	102.29
47	29.1	74.57	5	75.32
48	61.23	16.72	10	91.86
49	121.31	164.82	11	68.23
50	65.13	77.45	7	41.53
51	133.13	164.07	6	72.13
52	176.83	3.19	8	123.59
53	90.75	144.81	7	45.75
54	28.35	30.66	10	99.71
55	107.29	197.53	11	97.8
56	69.63	45.47	7	62.42
Drivers: 16
id	x	y	end	sensitivity
49	92.77	101.65	6	1.54
50	16.65	158.99	5	1.82
51	105	68.39	5	1.97
52	50.21	153.2	8	1.32
53	83.69	126.88	5	1.04
54	137.07	173.97	6	0.58
55	189.14	109.93	8	1.11
56	59.28	139.77	6	1.32
57	193.87	186.76	5	1.29
58	38.07	163.94	4	0.71
