Periods: 100
Task Arrival Rate: 15
Task Average Time: 2
Driver Arrival Rate: 15
Driver Average Time: 1
Period: 1
Tasks:18
id	x	y	end	c
1	177.69	79.25	2	80.41
2	174.27	156.14	3	93.1
3	153.32	23	3	93.66
4	13.66	125.55	3	90.04
5	83.52	193.33	2	94.77
6	160.78	111.91	1	61.94
7	35.85	31.1	4	94.14
8	79.76	160.2	4	63.51
9	11.26	138.97	4	96.92
10	8.36	83.37	1	93.14
11	9.08	87.05	3	91.84
12	54.96	164.37	2	78.56
13	71.42	169.17	1	74.84
14	20.98	151.02	5	94.06
15	178.9	153.27	2	95.2
16	7.89	37.41	2	111.36
17	163.52	164.8	3	90.74
18	43.94	107.04	3	56.5
Drivers: 11
id	x	y	end	sensitivity
1	117.72	175.07	2	0.88
2	81.08	100.98	1	0.63
3	149.23	35.3	1	1.28
4	127.36	148.5	1	1.07
5	74.32	195.83	2	1.33
6	162.2	70.68	3	1.27
7	50.89	91.78	4	1.23
8	181.38	71.72	1	1.13
9	163.27	76.94	1	1.85
10	170.06	198.82	1	1.96
11	19.99	143.28	4	1.24
Period: 2
Tasks:14
id	x	y	end	c
19	113.82	164.62	5	66.08
20	143.82	56.36	3	61.84
21	23.21	95.43	5	76.93
22	192.1	89.2	3	92.73
23	134.82	66.56	3	48.28
24	36.15	53.37	2	79.06
25	17.62	4.02	8	126.49
26	115.4	8.95	3	92.34
27	184.13	109.85	2	84.7
28	40.41	184.79	5	103.64
29	71.55	115.49	2	32.39
30	193.01	62.97	6	100.11
31	34.82	146.7	3	80.18
32	171.96	71.44	4	77.42
Drivers: 17
id	x	y	end	sensitivity
12	33.22	4.19	5	1.6
13	95.73	111.06	2	1.8
14	166.05	10.78	2	1.38
15	137.34	4.27	4	1.03
16	7.69	171.77	3	1.64
17	167.16	169.03	4	1.14
18	29.23	12.72	3	1.42
19	146.71	163.1	4	0.59
20	12.86	51.64	3	1.69
21	100.96	152.63	3	1.63
22	8.76	132.03	2	1.44
23	69.6	107.88	5	0.53
24	7.44	103.42	2	0.73
25	115.03	100.81	3	0.88
26	41.88	158.84	6	1.11
27	56.93	92.48	2	1.58
28	155.41	6.64	2	1.94
Period: 3
Tasks:19
id	x	y	end	c
33	60.2	44.5	6	68.3
34	54.5	142.18	5	62.04
35	131.83	194.84	4	100.04
36	188.6	44.37	6	104.62
37	82.71	37.57	8	64.78
38	106.85	42.91	6	57.5
39	3.73	130.86	4	101.1
40	45.39	119.1	4	57.85
41	14.04	11.22	6	123.58
42	177.03	63.28	6	85.33
43	193.66	58.79	6	102.33
44	79.03	100.59	6	20.98
45	174.74	64.34	6	82.81
46	130.23	198.84	3	103.36
47	179.43	77.49	6	82.56
48	75.44	193.32	3	96.5
49	186.02	74.38	4	89.75
50	57.48	179.35	7	90.02
51	22.19	112.66	6	78.83
Drivers: 19
id	x	y	end	sensitivity
29	28.52	178	5	1.92
30	136.82	163.13	3	0.54
31	172.24	33.52	5	1.95
