Periods: 100
Task Arrival Rate: 15
Task Average Time: 3
Driver Arrival Rate: 10
Driver Average Time: 1
Period: 1
Tasks:12
id	x	y	end	c
1	156.56	176.09	5	94.81
2	64.22	61.1	5	52.85
3	159.13	134.1	2	68.26
4	127.41	78.25	4	34.99
5	30.49	160.34	5	92.05
6	156.93	92.81	4	57.38
7	46.71	172.64	1	90.09
8	30.9	171.09	6	99.14
9	180.23	165.39	3	103.5
10	172.84	113.71	3	74.12
11	16.99	112.46	1	83.94
12	124.58	105.73	6	25.24
Drivers: 8
id	x	y	end	sensitivity
1	139.8	158.64	1	0.94
2	169.39	63.09	2	1.74
3	53.44	0.04	1	1.07
4	87.37	195.13	3	1.89
5	83.05	5.23	2	1.6
6	74.56	83.94	1	1.59
7	18.83	88.49	1	1.66
8	63.89	127.01	1	1.34
Period: 2
Tasks:13
id	x	y	end	c
13	191.15	93.45	6	91.39
14	24.09	139.64	5	85.64
15	77.65	141.02	5	46.71
16	115.06	5.09	4	96.1
17	95.26	166.41	5	66.58
18	97.33	45.27	6	54.8
19	140.15	134.94	4	53.22
20	180.58	193.7	10	123.58
21	142.68	48.52	3	66.87
22	104.4	188.45	4	88.56
23	18.79	146.91	6	93.78
24	109.46	58.9	3	42.17
25	166.14	88.49	4	67.13
Drivers: 11
id	x	y	end	sensitivity
9	27.89	54.14	4	1.45
10	197.99	14.12	3	0.71
11	164.75	96.3	3	0.61
12	11.16	190.95	2	0.77
13	56.17	63.44	3	1.82
14	121.31	64.74	3	1.28
15	29.96	58.29	2	1.77
16	159.26	142.59	4	0.71
17	165.33	49.39	4	1.82
18	83.7	98.83	2	1.62
19	86.07	192.02	3	1.03
Period: 3
Tasks:13
id	x	y	end	c
26	125.83	121.42	5	33.56
27	179.31	15.83	10	115.65
28	20.77	46.49	4	95.61
29	0.13	148.11	7	110.85
30	78.47	98.04	6	21.62
31	7.84	147.19	11	103.54
32	5.84	136.88	4	101.12
33	3.52	167.51	9	117.75
34	27.74	87.5	6	73.33
35	161.4	121.84	6	65.17
36	109.8	192.59	6	93.11
37	22.96	4.31	3	122.85
38	131.58	137.15	8	48.76
Drivers: 15
id	x	y	end	sensitivity
20	174.41	131.08	3	0.68
21	97.78	58.22	5	1.34
22	95.54	88.58	4	1.15
23	154.67	0.16	4	0.62
24	111.63	101.8	3	1.55
25	108.46	199.76	3	1.47
26	25.08	165.13	6	1.43
27	111.27	155.92	3	1.3
28	166.49	75.95	5	1.49
29	85.57	185.06	4	0.62
30	29.84	22.94	4	1.88
31	64.65	155.95	3	0.55
32	123.03	7.93	4	0.52
33	91.5	161.29	4	1.59
34	10.59	136.77	5	1.92
Period: 4
Tasks:12
id	x	y	end	c
39	177.58	141.13	7	87.81
40	149.07	46.21	7	72.81
41	117.72	121.32	4	27.72
42	12.54	90.84	10	87.94
43	170.92	44.81	7	89.86
44	12	13.7	6	123.25
45	73.3	193.75	8	97.48
46	85.92	70.48	8	32.71
47	95.41	197.09	7	97.2
48	65.08	79.36	7	40.56
49	21.41	21.58	7	111.02
50	157.5	170.76	9	91.18
Drivers: 9
id	x	y	end	sensitivity
35	160.95	183.77	6	0.88
36	27.06	100.54	4	1.33
37	149.66	94.01	6	0.52
38	71.19	38.2	4	0.72
39	122.63	114.65	8	1.8
40	115.89	21.21	4	1.23
41	148.47	26.91	5	1.79
42	41.23	44.16	4	0.73
43	185.88	50.65	5	1.51
Period: 5
Tasks:15
id	x	y	end	c
51	119.08	103.45	7	19.39
52	45.12	40.94	7	80.62
53	63.55	112.98	5	38.69
54	88.18	79.98	10	23.25
55	43.22	78.92	13	60.57
56	133.43	50.88	7	59.42
57	94.91	69.56	7	30.86
58	160.48	190.02	7	108.45
59	44.42	94.82	9	55.82
60	180.86	6.99	7	123.24
61	176.74	51.09	8	91
62	197.54	111.69	8	98.24
63	23.23	38.68	11	98.25
64	41.75	153.04	7	78.78
65	63.22	26.4	5	82.28
Drivers: 10
id	x	y	end	sensitivity
44	146.19	44.49	5	1
45	165.88	133.81	7	1.63
46	108.62	186.29	8	1
47	74.46	184	7	1.14
48	171.77	21.51	5	0.53
49	135.25	95.04	7	0.68
50	183.1	126.27	6	1.14
51	14.01	14.22	5	1.35
52	192.49	156.84	6	1.24
53	103.37	181.69	8	1.74
Period: 6
Tasks:13
id	x	y	end	c
66	81.43	158.89	12	61.75
67	101.32	73.72	7	26.31
68	82.21	24.22	8	77.84
69	183.06	168.79	10	107.85
70	30.59	167.27	10	96.66
71	81.17	19.24	13	82.93
72	114.04	169.41	8	70.82
73	49.44	101.96	9	50.6
74	151.69	84.22	9	54.05
75	186.01	97.4	10	86.05
76	113.72	147.83	9	49.76
77	71.49	137.92	13	47.44
78	187.58	84.74	10	88.9
Drivers: 4
id	x	y	end	sensitivity
54	112.89	132.9	8	0.79
55	193.26	38.98	6	1.07
56	97.12	8.73	6	1.43
57	108.7	82.61	6	1.89
Period: 7
Tasks:16
id	x	y	end	c
79	15.98	160.92	12	103.78
80	7.26	119.1	7	94.69
81	59.13	109.13	10	41.88
82	13.3	127.67	10	91.01
83	57.75	115.99	11	45.17
84	76.73	107.74	11	24.52
85	199.68	128.37	11	103.64
86	104.55	149.18	10	49.39
87	136.73	144.59	12	57.77
88	178.3	115.78	10	79.87
89	162.69	4.96	12	113.85
90	69.73	153.26	8	61.26
91	120.26	107.53	11	21.61
92	104.6	148.14	8	48.36
93	123.08	140.64	8	46.74
94	84.03	154.69	11	56.97
Drivers: 11
id	x	y	end	sensitivity
58	20.12	14.66	7	0.97
59	61.58	177.31	7	0.67
60	3.16	7.92	9	1.49
61	81.46	159.68	7	0.66
62	72.85	77.91	9	1.91
63	126.99	139.78	9	1.21
