Periods: 100
Task Arrival Rate: 15
Task Average Time: 2
Driver Arrival Rate: 10
Driver Average Time: 1
Period: 1
Tasks:13
id	x	y	end	c
1	143.49	7.19	5	102.49
2	105.92	98.03	1	6.24
3	104.24	1.52	3	98.57
4	199.79	147.56	2	110.54
5	187.34	114.4	4	88.52
6	78.3	151.28	1	55.68
7	177.63	140.02	1	87.34
8	194.43	64.78	6	100.78
9	113.89	110.7	2	17.53
10	18.82	68.65	2	87.02
11	34.47	121.76	2	69.05
12	94.97	177.22	2	77.38
13	108.49	134.28	2	35.32
Drivers: 8
id	x	y	end	sensitivity
1	82	137.86	3	1.87
2	186.65	84.6	2	0.8
3	8.56	39.36	1	1.74
4	101.16	177.49	1	0.53
5	123.22	191.24	2	1.42
6	68.74	134.5	2	0.81
7	92.36	183.96	1	1.99
8	62.61	76.2	2	1.81
Period: 2
Tasks:10
id	x	y	end	c
14	199.01	5.66	2	136.76
15	96.4	117.96	2	18.32
16	109.15	191.88	3	92.33
17	126.2	49.87	6	56.56
18	180.52	5.74	3	123.97
19	44.18	21.15	2	96.61
20	171.38	105.17	4	71.57
21	69.54	117.21	3	34.99
22	144.53	30.29	4	82.72
23	191.08	177.34	5	119.49
Drivers: 13
id	x	y	end	sensitivity
9	175.7	26.91	4	0.94
10	137.54	87.33	3	0.99
11	141.9	83.94	5	1.79
12	159.84	97.57	2	0.66
13	166.59	58.82	4	1.17
14	187.27	57.82	4	1.26
15	105.59	118.77	2	1.09
16	120.91	137.44	2	1.85
17	159.41	150.65	5	0.67
18	9.34	190.24	3	1.6
19	68.63	81.41	3	1.83
20	4.31	6.6	2	1.47
21	145.62	72.82	3	1.34
Period: 3
Tasks:10
id	x	y	end	c
24	15.45	162.73	3	105.28
25	93.18	116.4	6	17.76
26	151.49	18.18	7	96.67
27	184.26	186.37	4	120.66
28	32.06	9.55	8	113.12
29	3.43	59.63	3	104.67
30	189.43	19.9	6	120.06
31	147.47	46.49	6	71.53
32	158.97	4.49	7	112.25
33	185.23	116.07	4	86.73
Drivers: 17
id	x	y	end	sensitivity
22	139.67	174.68	3	1.07
23	147.5	176.63	5	1.5
24	35.95	152.44	5	1.02
25	175.57	128.62	3	1.8
26	40.84	80.26	5	1.13
27	118.41	179.59	5	0.52
28	44.74	99.26	3	1.17
29	41.4	147.86	3	1.29
30	182.66	104.19	3	1.3
31	64.45	124.22	4	1.45
32	147.87	29.52	4	1.28
33	59.97	13.43	3	1.95
34	156.59	21.58	3	1.4
35	189.37	87.96	4	0.96
36	126.48	18.38	3	0.86
37	28.33	66.58	3	0.72
38	10.5	116.74	5	1.14
Period: 4
Tasks:14
id	x	y	end	c
34	118.59	190.85	6	92.73
35	166.36	32.8	6	94.44
36	72.83	100.13	5	27.17
37	105.49	34.63	6	65.6
38	116.86	113.89	6	21.84
39	114.41	162.53	5	64.17
40	24.93	47.84	9	91.41
41	131.71	22.74	7	83.51
42	111.9	137.88	8	39.71
43	17.29	198.71	4	128.78
44	113.46	5.28	5	95.67
45	53.54	147.52	7	66.46
46	33.79	196.28	6	116.85
47	84.28	156.07	7	58.23
