Periods: 100
Task Arrival Rate: 15
Task Average Time: 1
Driver Arrival Rate: 10
Driver Average Time: 3
Period: 1
Tasks:16
id	x	y	end	c
1	131.57	91.6	1	32.67
2	131.5	15.46	3	90.22
3	105.8	64.2	5	36.27
4	135.32	102.59	1	35.41
5	35.86	185.99	5	107.28
6	61.02	150.68	2	63.94
7	179.68	178.11	3	111.58
8	154.04	64.91	2	64.43
9	136.3	125.58	2	44.41
10	123.2	10.37	3	92.58
11	31.61	153.02	3	86.54
12	136.02	179.11	3	86.92
13	55.26	93.32	1	45.24
14	138.63	196.07	2	103.55
15	193.15	75.81	2	96.24
16	35.93	40.33	2	87.55
Drivers: 9
id	x	y	end	sensitivity
1	78.2	114.62	7	1.4
2	66.17	144.54	8	0.87
3	48.21	75.22	3	1.75
4	103.1	67.13	1	0.72
5	29.9	15.42	7	0.87
6	34.14	71.45	2	1.41
7	121.26	66.09	3	2
8	0.44	48.4	4	1.2
9	9.49	49.02	4	1.92
Period: 2
Tasks:10
id	x	y	end	c
17	41.58	184.6	2	102.81
18	69.78	78.94	2	36.83
19	79.64	132.75	2	38.56
20	46.04	169.82	2	88.24
21	185.89	109.04	3	86.36
22	37.49	42.56	2	84.89
23	142.61	63.58	3	56.05
24	133	17.47	3	88.88
25	122.14	27.41	3	75.89
26	49.54	63.86	2	62.07
Drivers: 7
id	x	y	end	sensitivity
10	30.78	112.36	3	1.51
11	174.78	92.93	5	0.7
12	98.85	103.69	2	1.59
13	148.56	3.87	6	0.73
14	150.46	171.36	3	1.45
15	4.3	198.03	2	1.41
16	199.43	101.24	4	1.35
Period: 3
Tasks:20
id	x	y	end	c
27	23.69	36.84	3	99.06
28	100.97	123.05	5	23.07
29	176.97	88.62	3	77.81
30	7.95	8.24	5	129.97
31	178.04	1.4	3	125.75
32	182.39	173.89	5	110.67
33	25.32	26.78	5	104.59
34	141.44	117.32	3	44.91
35	194.1	71.44	3	98.34
36	127.58	162.51	5	68.32
37	159.96	17.77	4	101.77
38	184.68	132.35	4	90.65
39	146.1	164.19	4	79.03
40	3.95	111.4	3	96.72
41	19.62	120.13	5	82.86
42	42.29	42.2	3	81.68
43	146.48	56.48	3	63.67
44	84.53	114.59	3	21.26
45	185.66	91.03	6	86.13
46	2.55	17.64	5	127.59
Drivers: 8
id	x	y	end	sensitivity
17	72.51	29.74	6	0.58
18	46.86	65.85	5	1.12
19	97.4	24.2	6	1.57
20	143.51	50	5	1.06
21	71.75	39.84	8	1.02
22	86.9	138.21	5	1.03
23	27	174.47	4	0.6
24	42.92	4.88	5	1.03
Period: 4
Tasks:14
id	x	y	end	c
47	6.75	115.17	5	94.48
48	166.11	14.69	5	107.93
49	87.79	15.4	5	85.48
50	164.98	180.05	5	103.1
51	153.65	125.16	5	59.26
52	20.9	19.82	5	112.63
53	49.21	99.63	4	50.79
54	175.49	63.14	5	84.01
55	173.05	180.08	4	108.39
56	190.95	39.56	7	109.2
57	166.64	105.95	4	66.91
58	54.54	95.28	4	45.7
59	42.6	75.82	5	62.29
60	73.55	13	4	90.93
Drivers: 10
id	x	y	end	sensitivity
25	80.55	99.58	9	1.67
26	60.21	190.46	8	1.36
27	85.73	195.17	9	0.58
28	78.52	40.64	7	1.41
29	3.53	74.63	9	0.87
30	93.09	158.18	4	0.86
31	81.25	196.71	8	1.09
32	85	89.19	7	0.87
33	197.53	33.09	5	0.86
34	110.47	183.1	7	0.8
Period: 5
Tasks:26
id	x	y	end	c
61	44.39	39	6	82.54
62	91.86	172.7	6	73.15
63	107.11	17.57	6	82.74
64	106.07	140.5	6	40.95
65	115.82	146.93	5	49.52
66	0.48	19.51	6	128
67	29.06	15.74	9	110.15
68	140.36	98.37	6	40.39
69	127.98	100.73	5	27.99
70	95.99	176.93	8	77.03
71	81.31	74.4	6	31.7
72	34.9	71.48	7	71.07
73	173.15	90.75	6	73.73
74	145.26	18.61	7	93.13
75	156.19	118.07	5	59.02
76	22.51	115.75	6	79.07
77	162.87	144.96	6	77.29
78	171.09	15.25	5	110.62
79	151.25	52.02	5	70.2
80	166.24	55.71	6	79.68
81	186.4	188.55	7	123.72
82	164	196.7	6	115.96
83	10.96	89.24	6	89.69
84	144.8	196.9	7	106.76
85	79.56	50.86	5	53.22
86	130.75	28.02	6	78.27
Drivers: 13
id	x	y	end	sensitivity
35	197.25	79.06	8	1.82
36	34.3	151.2	6	0.68
37	11.91	121.45	8	1.6
38	113.6	138.48	6	0.87
39	107.88	88.69	6	1.52
40	6.34	0.21	7	1.72
41	119.33	154.22	10	1.4
42	16.13	179.59	9	1.23
43	99.24	29.12	9	1.24
44	82.53	155.58	7	1.5
45	41.77	187.45	8	0.92
46	30.83	109.12	5	1.75
47	3.91	96.06	6	0.85
Period: 6
Tasks:25
id	x	y	end	c
87	21.52	13.2	6	117.02
88	33.88	187.35	7	109.55
89	76.21	155.14	7	60.05
90	35.06	95.2	7	65.12
91	157.04	113.21	6	58.55
92	125.08	169.68	7	74.06
93	151.97	64.66	6	62.85
94	53.61	107.64	6	47.01
95	177.12	134.87	6	84.64
96	42.6	178.16	6	96.97
97	39.34	132.67	6	68.9
98	33.75	120.72	9	69.41
99	95.55	60.8	7	39.45
100	117.95	152.26	8	55.26
101	113.77	13.97	7	87.13
102	179.01	55.81	6	90.53
103	45.68	149.46	7	73.46
104	72.9	144.67	6	52.25
105	67.04	46.67	6	62.69
106	44.18	76.63	6	60.51
107	83.13	189.12	6	90.7
108	66.3	176.25	7	83.37
109	24.83	27.82	6	104.21
110	97.6	95.64	7	4.98
111	170.57	178.43	7	105.51
Drivers: 10
id	x	y	end	sensitivity
48	117.35	189.39	10	1.54
49	170.98	146.42	6	0.73
50	175.17	91.55	11	1.19
51	101.94	85.41	9	1.65
52	92.08	87.03	11	1.43
53	84.73	173.86	6	0.59
54	22.6	148.36	9	1.83
55	23.3	112.05	10	1.02
56	85.88	119.2	10	0.62
57	66.36	104.78	7	1.03
Period: 7
Tasks:19
id	x	y	end	c
112	172.84	19.02	11	108.92
113	120.14	113.79	8	24.41
114	97.35	115.8	8	16.02
115	86.56	172.27	8	73.51
116	128.18	123.4	8	36.63
117	129.16	190.61	7	95.19
118	123.48	188.74	8	91.79
119	128.13	19.86	8	84.93
120	19.76	98.99	9	80.25
121	19.78	149.53	7	94.28
122	59.22	197.48	10	105.67
123	26.25	63.04	7	82.49
124	197.84	192.71	9	134.79
125	144.72	57.88	8	61.43
126	35.46	175.82	7	99.57
127	81.87	8.32	8	93.46
128	34.94	147.2	7	80.38
129	157.8	69.25	7	65.47
130	30.25	78.46	8	73
Drivers: 7
id	x	y	end	sensitivity
58	73.63	63.19	9	1.31
59	176.98	41.9	11	1.29
60	146.77	176.71	9	1.27
61	29.97	95.17	8	1
62	194.08	71.1	9	1.64
63	17.3	157.68	11	1.96
64	172.57	99.87	11	0.69
Period: 8
Tasks:14
id	x	y	end	c
131	70.57	104.04	9	29.71
132	189.89	74.36	8	93.48
133	165.85	187.87	12	109.81
134	196.26	133.6	8	101.96
135	9.48	71.03	9	95.04
136	113.98	199.32	9	100.3
137	73.72	197.57	9	101.05
138	68.02	29.8	11	77.14
139	71.46	179.92	10	84.86
140	117.3	53	8	50.08
141	197.67	29.79	10	120.29
142	191.07	12.05	9	126.61
143	75.43	42.27	10	62.74
144	174.29	183.32	9	111.63
Drivers: 8
id	x	y	end	sensitivity
65	2.11	33.78	10	0.7
66	102.52	31.78	10	1.8
67	164.74	132.83	12	1.01
68	92.52	131.53	11	1.67
69	79.86	55.4	8	1.23
70	5.2	62.16	12	0.95
71	160.29	133.62	9	1.5
72	104.94	49.03	8	1.26
Period: 9
Tasks:19
id	x	y	end	c
145	52.84	178.26	10	91.37
146	52.56	109.83	11	48.45
147	31.39	126.44	9	73.53
148	53.94	63.83	10	58.56
149	153.21	45.67	10	76.05
150	151.73	56.72	10	67.45
151	191.39	145.97	9	102.3
152	34.95	0.79	10	118.63
153	87.59	147.42	11	49.02
154	19.39	55.79	10	91.94
155	20	22.59	11	111.32
156	12.68	134.35	13	93.83
157	134.12	53.32	10	57.82
158	195.46	26.67	10	120.37
159	180.75	72.98	10	85.15
160	122.24	183.76	10	86.66
161	138.93	22.92	9	86.35
162	176.64	83.78	10	78.34
163	130.7	83.84	10	34.69
Drivers: 9
id	x	y	end	sensitivity
73	59.58	12.58	10	1.59
74	94.16	148.53	13	0.98
75	47.56	74.53	9	1.28
76	106.35	160.65	10	1.67
77	116.17	15.67	10	1.34
78	180.96	46.5	11	0.89
79	199.8	193.18	11	1.71
80	63.76	14.97	16	1.77
81	60	156.46	12	0.55
Period: 10
Tasks:16
id	x	y	end	c
164	90.97	110.3	10	13.7
165	186.44	60.08	10	95.21
166	127.48	68.65	11	41.69
167	170.82	126.03	11	75.45
168	2.8	58.23	10	105.79
169	174.18	122.69	11	77.57
170	48.54	73.61	11	57.83
171	36.11	169.13	10	94.13
172	66.43	197.3	10	102.93
173	84.52	14.61	13	86.78
174	155.82	1.93	11	112.84
175	38.38	196.6	11	114.58
176	66.84	27.81	11	79.44
177	80.42	188.9	11	91.03
178	92.68	154.09	12	54.58
179	31.36	53.71	10	82.79
Drivers: 13
id	x	y	end	sensitivity
82	168.43	145.2	13	0.58
83	32.87	164.14	13	0.7
84	103.69	94.71	11	1.68
85	152.77	179.28	14	1.5
86	105.12	174.06	11	0.9
87	76.18	57.1	12	0.94
88	146.25	40.21	14	1.89
89	169.88	163.21	13	1.19
90	45.47	1.96	13	1.64
91	194.29	106.5	12	1
92	2.72	125.68	12	1.2
93	199.23	80.27	14	1.02
94	88.41	95.97	18	1.93
Period: 11
Tasks:17
id	x	y	end	c
180	68.21	143.12	11	53.57
181	94.57	198.09	11	98.24
182	77.46	175.65	11	78.94
183	161.42	50.8	12	78.7
184	185.58	145.53	12	96.94
185	79.5	182.15	13	84.67
186	62.05	34.88	12	75.37
187	53.12	121.98	11	51.78
188	127.29	12.31	12	91.84
189	24.89	15.32	12	113.19
190	70.2	148.83	13	57.2
191	6.21	165.64	12	114.48
192	27.37	17.9	13	109.62
193	186.4	154.13	12	101.96
194	147	198.44	11	109.08
195	145.21	149.27	11	66.87
196	111.34	36.68	11	64.33
