Periods: 100
Task Arrival Rate: 15
Task Average Time: 3
Driver Arrival Rate: 15
Driver Average Time: 2
Period: 1
Tasks:19
id	x	y	end	c
1	32.28	91.61	5	68.24
2	91.32	14.61	5	85.83
3	12.51	73.96	4	91.28
4	132.37	80.31	5	37.89
5	105.28	111.84	3	12.96
6	52.9	19.36	3	93.39
7	193.24	127.51	1	97.21
8	97.45	46.92	7	53.14
9	190.93	96.94	3	90.98
10	184.74	22.73	3	114.68
11	171.61	169.51	5	99.8
12	123.77	116	6	28.65
13	103.97	129.61	2	29.87
14	111.37	153.46	5	54.66
15	162.25	186.93	3	106.92
16	138.91	52.66	3	61.28
17	95.41	34.69	1	65.47
18	112.63	71.89	3	30.82
19	124.05	64.08	1	43.23
Drivers: 15
id	x	y	end	sensitivity
1	131.05	192.6	3	1.79
2	175.02	39.18	2	0.94
3	82.78	45.14	3	1.67
4	183.77	86.71	2	1.98
5	41.84	151.69	4	1.19
6	103.64	99.37	1	0.6
7	127.36	115.32	2	1.52
8	48.14	161.16	3	0.97
9	53.63	158.81	5	1.13
10	168.56	180.8	3	0.73
11	116.82	94.53	2	1.07
12	140.5	78.48	2	1.38
13	99.07	103.66	3	1.13
14	121.06	33.71	4	1.07
15	61.15	124.95	4	1.73
Period: 2
Tasks:14
id	x	y	end	c
20	98.79	47.05	5	52.96
21	148.2	112.98	5	49.92
22	27.07	128.17	6	78.18
23	150.51	66.68	4	60.51
24	115.18	117.2	5	22.94
25	65.2	198.19	5	104.17
26	82.27	48.84	3	54.15
27	56.65	49.5	3	66.55
28	93.67	56.5	6	43.96
29	146.66	19	8	93.48
30	20.88	72.2	3	83.86
31	72.78	126.98	5	38.33
32	92.79	171.05	5	71.41
33	115.34	55.7	5	46.88
Drivers: 16
id	x	y	end	sensitivity
16	42.74	162.86	3	1.87
17	170.88	68.5	7	1.21
18	191.9	134.49	4	1.96
19	6.83	123.74	4	1.73
20	93.94	91.89	8	1.44
21	20.78	74.34	2	0.51
22	63.26	17.93	4	1.78
23	139.5	183.01	4	1.7
24	179.71	140.36	3	1.87
25	100.31	54.29	5	0.58
26	50.57	140.23	7	1.7
27	56.35	101	6	1.69
28	22.64	174.82	4	1.02
29	17.3	183.47	5	0.74
30	132.76	104.91	4	1.08
31	77.94	36.95	2	1.89
Period: 3
Tasks:19
id	x	y	end	c
34	34.83	56.59	4	78.3
35	28.76	129.81	7	77.23
36	186.49	182.42	9	119.47
37	89.86	33.42	6	67.35
38	191.87	182.25	5	123.31
39	152.44	84.94	5	54.56
40	57.07	89.8	6	44.13
41	193.79	21.92	7	122.04
42	103.93	158.11	7	58.24
43	37.05	93.99	6	63.24
44	16.35	153.53	5	99.31
45	38.45	84.17	6	63.55
46	116.87	131.28	7	35.54
47	5.44	36.4	6	113.96
48	122.57	23.86	8	79.41
49	86.14	190.83	7	91.88
50	107.51	62.9	5	37.85
51	5.3	66.46	6	100.46
52	73.15	174.93	8	79.6
Drivers: 21
id	x	y	end	sensitivity
32	81.49	111.03	3	0.53
33	112.6	178.54	5	1.23
34	194.87	14.57	5	1.51
35	118.5	185.05	3	1.08
36	3.4	192.02	3	0.92
37	0.39	33.68	5	1.44
38	29.19	49.59	4	1.68
39	192.98	49.18	7	0.81
40	16.18	161.02	4	1.72
41	15.14	124.04	9	1.81
42	46.5	107.26	4	1.52
43	88.94	114.46	4	1.42
44	36.42	79.48	5	0.83
45	99.14	13.2	6	1.85
46	121.89	106.75	3	1.93
47	19.59	44.46	5	1.34
48	78.2	101.03	3	0.74
49	17.9	111.1	7	0.87
50	118.93	139.79	4	1.26
51	139.24	109.62	6	1.69
52	35.74	196.3	4	1.54
Period: 4
Tasks:18
id	x	y	end	c
53	72.21	105.14	6	28.26
54	143.19	156.68	9	71.26
55	36.11	117.87	6	66.34
56	139.25	29.13	5	81.01
57	65.41	179.67	6	86.85
58	135.59	186.45	8	93.49
59	109.3	19.07	5	81.46
60	171.32	107.46	5	71.71
61	169.04	190.83	6	114.09
62	198.38	39.31	6	115.59
63	120.43	146.32	6	50.63
64	151.83	42.63	11	77.32
