Periods: 100
Task Arrival Rate: 15
Task Average Time: 2
Driver Arrival Rate: 15
Driver Average Time: 3
Period: 1
Tasks:17
id	x	y	end	c
1	191.98	68.66	6	97.17
2	20.48	153.03	4	95.58
3	171.6	186.71	3	112.45
4	66.61	32.25	2	75.53
5	30.39	162.19	7	93.34
6	170.79	48.96	5	87.27
7	35.76	66.46	2	72.47
8	27.5	122.74	2	75.98
9	35.04	63.64	3	74.44
10	189.84	80.3	4	91.97
11	150.18	143.37	4	66.32
12	199.94	128.36	3	103.89
13	145.04	46.96	2	69.58
14	154.43	89.15	2	55.5
15	181.75	151.55	3	96.65
16	103.45	134.62	4	34.79
17	72.24	198.25	5	102.1
Drivers: 22
id	x	y	end	sensitivity
1	3.31	106.03	4	0.74
2	38.55	148.14	4	1.66
3	46.83	31.49	6	1.29
4	43.97	194.52	2	1.81
5	53.47	8.24	3	1.24
6	139.4	1.4	4	0.64
7	80.53	123.25	3	0.52
8	66.79	35.84	3	1.52
9	5.01	5.93	2	1.2
10	141.52	50.54	7	1.46
11	13.07	196.73	5	0.78
12	176.72	12.26	6	1.06
13	144.08	193.41	3	0.62
14	131.71	29.96	5	0.62
15	48.44	147.48	2	0.56
16	196.54	61.87	5	1.38
17	107.51	85.88	4	1.33
18	198.61	53.27	3	0.52
19	148.71	179.23	2	1.14
20	132.09	76.07	4	1.98
21	93.65	142.45	8	1.66
22	59.81	54.9	2	1.04
Period: 2
Tasks:23
id	x	y	end	c
18	112.05	120.04	5	23.38
19	140.71	83.75	2	43.83
20	113.57	105.68	5	14.71
21	135.64	61.74	5	52.29
22	137.88	22.92	3	85.88
23	56.49	45.26	3	69.93
24	39.52	46.72	4	80.6
25	66.11	119.27	3	38.99
26	7.75	72.15	4	96.36
27	133.11	74.99	5	41.49
28	180.33	83.64	6	81.98
29	113.03	98.61	4	13.1
30	11.99	109	4	88.47
31	24.42	174.5	3	106.13
32	35.9	9.89	4	110.58
33	65.48	28.81	4	79.12
34	146.46	63.35	3	59.18
35	50.14	113.27	4	51.6
36	9	45.96	4	105.84
37	37.01	86.21	5	64.48
38	48.71	48.37	4	72.78
39	13.09	187.9	5	123.61
40	31.5	166.75	3	95.64
Drivers: 13
id	x	y	end	sensitivity
23	138.36	135.47	11	0.53
24	15.53	51.11	6	0.73
25	29.6	48.66	4	1.17
26	57.6	189.46	8	0.8
27	165.35	82.91	7	1.61
28	148.11	104.21	11	1.39
29	67.24	60.05	6	0.81
30	163.87	58.91	4	0.51
31	71.8	108.77	3	1.87
32	98.92	75.7	4	1.71
33	151.53	112.81	7	0.92
34	61.72	54.24	3	0.94
35	26.25	188.3	2	0.74
Period: 3
Tasks:17
id	x	y	end	c
41	126.62	113.57	4	29.88
42	142.13	25.26	6	85.8
43	117.92	34.68	4	67.73
44	75.9	106.21	5	24.89
45	126.93	78.58	4	34.41
46	7.49	19.93	5	122.35
47	54.09	139.63	5	60.65
48	83.16	177.88	5	79.68
49	3.17	170.18	6	119.59
50	171.88	127.85	3	77.09
51	199.84	103.87	5	99.91
52	105.34	187.5	4	87.66
53	20.41	109.56	8	80.16
54	93.26	145.35	4	45.85
55	160.57	110.93	5	61.55
56	94.27	51.22	7	49.12
57	55.23	140.02	6	60.05
Drivers: 8
id	x	y	end	sensitivity
36	137.2	101.14	8	1.19
37	133.61	177.11	4	0.64
38	72.09	136.94	7	1.22
39	107.14	24.94	5	1.36
40	197.95	9.05	6	1.68
41	126.15	126.76	5	0.72
42	127.23	192.37	5	1.28
43	6.36	123.56	8	0.63
Period: 4
Tasks:18
id	x	y	end	c
58	34.97	151.47	7	82.93
59	89.57	72.04	7	29.84
60	101.45	120.48	4	20.53
61	109.65	102.38	6	9.94
62	122.07	180.97	6	83.92
63	95.72	91.74	6	9.3
64	80.41	71.04	9	34.96
65	45.45	174.28	6	92.16
66	90.04	100.28	4	9.96
67	141.63	187.01	6	96.46
68	35.33	125.99	5	69.7
69	168.59	150.28	6	85.05
70	198.22	105.6	6	98.38
71	124.84	50.29	7	55.57
72	3.81	142.04	7	104.98
73	45.05	187.9	4	103.66
74	23.99	136.91	5	84.5
75	121.71	132.61	6	39.18
Drivers: 7
id	x	y	end	sensitivity
44	172.22	191.65	6	0.66
45	161.6	113.71	9	1.49
46	166.18	31.54	7	1.56
47	124.53	111.52	8	1.59
48	57.17	47.91	6	1.38
49	76.9	23.12	6	1.54
50	100.64	50.62	8	1.4
Period: 5
Tasks:15
id	x	y	end	c
76	107.43	12.94	5	87.38
77	179.14	25.4	6	108.76
78	133.55	149.61	6	59.89
79	77.42	75.16	8	33.57
80	108.18	53.82	7	46.9
81	12.55	59.63	8	96.32
82	173.03	76.29	7	76.78
83	82.03	37.86	7	64.69
84	189.01	20.58	6	119.29
85	171.72	61.61	7	81.35
86	15.61	59.57	7	93.57
87	153.76	86.43	8	55.45
88	112.53	95.14	6	13.44
89	136.92	71.65	6	46.55
90	1.98	2.78	6	138.06
Drivers: 18
id	x	y	end	sensitivity
51	135.05	112.11	10	1.75
52	126.78	87.44	6	1.73
53	148.08	89.58	11	1.52
54	130.82	69.48	11	0.96
55	96.51	17.34	7	0.81
56	64.62	148.03	9	0.52
57	40.9	157.85	9	1.48
58	112.64	6.43	12	1.31
59	169.89	135.91	9	1.73
60	63.68	42.12	7	1.83
61	22.24	181.13	8	0.79
62	92.48	135.68	7	1.55
63	67.2	36.32	10	1.26
64	144.69	57.95	9	0.84
65	35.78	175.52	9	1.38
66	72.5	36.68	8	1.07
67	73.38	72.45	8	0.79
68	175.28	132.89	7	1.21
Period: 6
Tasks:11
id	x	y	end	c
91	179.58	69.07	8	85.38
92	97.04	132.64	6	32.77
93	52	49.26	9	69.85
94	174.71	157.16	7	94.07
95	104.07	182.29	8	82.39
96	112.52	139.98	11	41.89
97	180.83	23.07	9	111.59
98	30.11	31.98	8	97.53
99	102.99	57.96	8	42.15
100	157.59	163.34	9	85.61
101	145.95	104.38	7	46.16
Drivers: 21
id	x	y	end	sensitivity
69	62.92	23.28	12	1.63
70	69.39	127.79	11	1.56
71	174.79	61.9	9	1.07
72	14.97	56.78	8	1.63
73	177.72	96.09	7	0.66
74	29.57	92.48	11	1.58
75	63.61	176.42	12	0.69
76	170	39.45	6	1.79
77	117.06	105.19	8	1.54
78	0.71	89.25	13	1.43
79	196.23	7.39	10	1.29
80	93.22	18.55	8	1.2
81	186.44	91.74	13	1.48
82	138.14	107.69	7	1.96
83	88.79	128.92	8	1.32
84	13.1	6.5	10	0.87
85	153.7	48.84	9	1.51
86	199.75	26.61	9	1.19
87	32.83	158.1	6	1.62
88	93	157.62	9	1.06
89	131.57	189.66	7	1.16
Period: 7
Tasks:21
id	x	y	end	c
102	149.54	178.71	9	93
103	149.32	147.29	10	68.33
104	65.64	199.3	9	105.08
105	131.79	74.87	8	40.52
106	128.84	142.46	7	51.33
107	192.33	140.29	8	100.74
108	62.62	42.08	8	68.93
109	69.05	91.02	10	32.23
110	190.96	94.91	12	91.1
111	29.01	87.13	12	72.15
112	178.12	102.7	9	78.17
113	131.85	42.34	8	65.87
114	165.6	174.43	9	99.21
115	19.03	70.48	7	86.18
116	85.2	50.82	10	51.36
117	188.66	166.93	7	111.09
118	99.44	170.01	7	70.01
119	130.93	199.42	11	104.12
120	120.87	54.36	10	50.19
121	30.83	193.96	10	116.67
122	116.61	177.49	8	79.25
Drivers: 10
id	x	y	end	sensitivity
90	47.13	166.92	10	1.27
91	168.84	14.58	9	1.35
92	115.93	100.19	8	1.8
93	127.71	1.28	8	1.8
94	114.52	185.78	7	0.54
95	143.15	41.93	12	0.62
96	35.06	126.47	10	1.4
97	54.3	116.57	9	1.85
98	40.87	82.96	8	1.19
99	68.28	123.54	10	1.61
Period: 8
Tasks:15
id	x	y	end	c
123	70.69	4.82	11	99.59
124	138.81	97.46	10	38.89
125	14.21	34.95	10	107.66
126	61.87	186.51	11	94.54
127	55.89	103.23	10	44.23
128	98.86	189.31	9	89.32
129	134.97	28.82	9	79.31
130	178.92	149.76	9	93.3
131	160.69	23	9	98.04
132	169.44	150.35	9	85.77
133	37.11	182.79	9	103.97
134	103.94	24.98	9	75.12
135	36.76	62.26	10	73.65
136	19.7	124.94	11	84.08
137	126.24	32.66	10	72.27
Drivers: 20
id	x	y	end	sensitivity
100	134.08	71.99	9	1.18
101	157.47	16.99	15	0.8
102	113.43	44.25	10	0.81
103	166.71	2.16	11	1.69
104	199.55	33.47	10	1.02
105	61.75	151.93	10	0.64
106	175.7	113.57	9	1.42
107	133.02	38.99	10	1.11
108	2.46	166.65	12	1.99
109	171.03	34.53	10	1.82
110	103.87	103.71	13	0.71
111	112.03	92.97	11	1.81
112	123.23	142.77	11	1.61
113	85.57	153.01	14	1.57
114	28.41	60.96	13	1.59
115	198.59	146.29	13	1.7
116	24.93	26.19	10	1.51
117	193.42	9.05	13	1.67
118	180.27	193.9	13	1.71
119	184.19	131.51	10	0.82
Period: 9
Tasks:16
id	x	y	end	c
138	99.64	50.3	13	49.7
139	48	190.58	10	104.44
140	157.19	185.33	11	102.72
141	73.25	62.59	11	45.99
142	24.66	65.09	10	83.04
143	36.77	101.94	9	63.26
144	154.89	61.9	9	66.82
145	156.97	176.56	11	95.43
146	95.94	54.91	10	45.27
147	89.33	59.6	13	41.79
148	8.32	79.89	11	93.86
149	173.71	180.77	10	109.35
150	79.6	30.65	10	72.29
151	44.03	49.41	12	75.45
152	62.67	186.54	9	94.25
153	100.68	53.03	15	46.97
Drivers: 17
id	x	y	end	sensitivity
120	121.34	119.76	11	1.97
121	186.14	65.4	11	1.02
122	183.7	9.63	9	0.72
123	148.8	3.27	12	0.7
124	21.67	133.24	14	1.33
125	82.42	47.6	12	0.83
126	7.61	175.38	11	1.96
127	64.84	100.07	14	1.62
128	31.29	18.43	12	1.86
129	104.97	109.25	11	1.12
130	8.93	76.71	15	1.98
131	113.15	194.82	18	0.55
132	170.65	43.04	16	1.67
133	44.34	70.72	12	1.36
134	67.39	157.1	15	1.22
135	159.63	9.77	12	0.96
136	62.3	64.9	10	1.82
Period: 10
Tasks:14
id	x	y	end	c
154	75.1	185.52	16	89.07
155	37.42	7.89	14	111.36
156	19.68	134.44	12	87.39
157	138.44	8.73	11	99.03
158	163.22	167.48	16	92.47
159	18.82	133.77	12	87.92
160	118.09	26.58	11	75.62
161	78.23	62.3	14	43.53
162	67.99	138.64	15	50.18
163	22.56	148.16	12	91.19
164	57.44	18.24	11	92.17
165	80.46	172.72	12	75.3
166	131.91	105.47	10	32.38
167	155.35	26.88	11	91.71
Drivers: 19
id	x	y	end	sensitivity
137	196.28	186.41	13	0.73
138	110.83	4.48	13	1.71
139	59.31	154.61	12	1.62
140	14.36	7.62	12	1.9
141	196.33	94.26	12	0.68
142	195.3	63.58	16	0.99
143	146.88	82.2	12	1.16
144	75.25	131.02	14	1.71
145	164.05	132.71	10	0.73
146	113.89	141.47	11	0.54
147	158.33	48.24	14	0.93
148	27.01	177.59	10	1.34
149	168.67	134.98	14	1.7
150	154.64	150.45	13	1.07
151	198.4	65.64	10	1.96
152	94.68	36.21	16	0.81
153	76.43	120.62	11	1.55
154	43.47	74.96	16	0.68
155	64.92	141.2	12	1.52
Period: 11
Tasks:11
id	x	y	end	c
168	42.85	197.73	13	113.21
169	89.79	128.96	12	30.71
170	162.9	146.42	12	78.17
171	37.88	37.92	12	87.82
172	24.38	58.86	17	86.09
173	122.3	111.11	16	24.91
174	54.43	128.56	13	53.78
175	46.6	186.6	14	101.74
176	74.41	161.28	11	66.41
177	37.25	183.71	17	104.62
178	187.84	76.96	15	90.81
Drivers: 13
id	x	y	end	sensitivity
156	43.62	104.81	11	1.03
157	185.28	85.24	13	1.9
158	96.04	191.59	15	0.82
159	110.13	16.07	14	0.92
160	36.66	113.64	11	0.97
161	91.43	136.94	15	1.89
162	16.1	99.88	13	0.82
163	73.83	157.34	16	1.92
164	106.35	39.61	15	1.66
165	4.14	146.35	13	0.94
166	37.49	129.72	13	1
167	20.72	78.32	13	1.53
168	182.45	26.07	17	1.39
Period: 12
Tasks:16
id	x	y	end	c
179	183.92	10.83	13	122.45
180	155.46	183.2	13	99.99
181	36.67	171.6	13	95.59
182	140.74	143.67	13	59.72
183	46.75	52.61	14	71.28
184	33.25	153.15	13	85.33
185	177.36	121.54	14	80.3
186	106.72	25.8	14	74.5
187	38.17	74.72	16	66.8
188	159.25	0.78	17	115.56
189	183.34	138.03	15	91.61
190	168.11	182.52	12	107
191	146.65	52.32	12	66.71
192	4.35	144.62	13	105.55
193	128.12	67.11	15	43.27
194	174.63	48.22	12	90.83
Drivers: 16
id	x	y	end	sensitivity
169	106.34	53.23	14	1.48
170	23.64	100.7	17	1.33
171	195.35	0.8	15	1.77
172	25.82	162.72	16	1.52
173	58.09	71.47	12	1.86
174	90.91	195.23	15	1.95
175	0	62.44	14	0.8
176	139.9	158.69	13	1.52
177	82.98	171.31	14	0.82
178	22.35	138.33	15	1.86
179	138.21	18.35	17	1.25
180	38.42	155.13	16	1.77
181	119.74	128.06	15	1.44
182	132.38	140.58	14	1.8
183	4.36	154.99	14	1.18
184	151.11	106.48	18	1.81
Period: 13
Tasks:14
id	x	y	end	c
195	142.29	195.57	17	104.51
196	85.31	99.6	16	14.7
197	172.13	181.61	15	108.92
198	20.25	191.52	14	121.39
199	195.52	80.27	16	97.54
200	167.66	193.23	14	115.19
201	55.64	90.06	13	45.46
202	48.09	140.5	14	65.84
203	61.73	30.72	14	79.15
204	180.85	79.28	15	83.46
205	56.98	199.44	16	108.35
206	96.94	108.41	15	8.95
207	153.41	10.8	17	103.97
208	42.8	184.91	15	102.38
Drivers: 9
id	x	y	end	sensitivity
185	50.41	61.86	15	0.86
