Periods: 100
Task Arrival Rate: 15
Task Average Time: 3
Driver Arrival Rate: 10
Driver Average Time: 1
Period: 1
Tasks:20
id	x	y	end	c
1	51.69	4.86	6	106.7
2	132.7	122.02	5	39.42
3	37.59	61.4	2	73.38
4	156.32	16.06	4	101.08
5	159.48	169.23	2	91.27
6	185.09	166.34	2	107.89
7	165.46	11.97	2	109.7
8	69.78	42.6	5	64.87
9	162.45	5.49	6	113.28
10	172.64	24.9	4	104.48
11	145.46	56.47	2	62.94
12	170.44	117.74	1	72.64
13	88.78	49.47	1	51.76
14	172.98	11.46	3	114.74
15	90.68	108.18	6	12.4
16	87.21	181.55	2	82.55
17	44.93	148.39	1	73.31
18	87.38	76.95	1	26.28
19	150.17	79.15	6	54.33
20	195.7	63.38	6	102.47
Drivers: 8
id	x	y	end	sensitivity
1	163.09	135.42	3	0.65
2	30.36	137.46	2	1.87
3	78.57	173.33	1	1.59
4	139.84	190.58	3	1.17
5	101.67	102.97	3	1.49
6	180.08	85.45	2	0.97
7	165.32	73.51	2	1.52
8	159.07	82.69	1	1
Period: 2
Tasks:20
id	x	y	end	c
21	130.86	187.09	4	92.4
22	53.22	15.64	6	96.46
23	31.39	132.86	5	76.07
24	144.04	117.53	7	47.4
25	22.83	8.52	3	119.68
26	81.12	173.99	5	76.36
27	6.43	111.55	5	94.28
28	60.13	20.53	5	88.91
29	25.58	67.51	2	81.2
30	79.63	59.93	4	44.95
31	60.89	90.64	6	40.21
32	183.51	46.37	5	99.25
33	28.13	159.38	4	93.23
34	81	7.25	7	94.68
35	173	188.72	7	114.89
36	19.47	72.62	3	85.06
37	137.31	188.75	5	96.27
38	134.42	126.47	5	43.42
39	29.25	9.57	10	114.82
40	120.12	73.5	3	33.27
Drivers: 7
id	x	y	end	sensitivity
9	130.2	108.05	2	0.96
10	1.9	17.4	3	1.16
11	9.92	189.78	3	0.82
12	18.69	29.25	2	1.58
13	143.92	133.13	2	0.77
14	143.26	112.11	3	1.16
15	157.65	193.01	2	1.6
Period: 3
Tasks:16
id	x	y	end	c
41	42.44	188.28	6	105.39
42	22.47	50.48	6	92
43	145.92	146.68	4	65.48
44	76.15	51.44	7	54.1
45	111.28	63.9	5	37.82
46	47.04	160.31	5	80.26
47	37.96	135.46	6	71.46
48	161.25	180.38	6	101.06
49	58.39	80.6	6	45.91
50	42.14	48.49	6	77.47
51	56.35	23.21	5	88.33
52	78.94	5.18	9	97.13
53	76.51	95.13	6	23.99
54	139.64	58.52	6	57.38
55	46.15	177.68	5	94.52
56	111.36	95.33	6	12.28
Drivers: 8
id	x	y	end	sensitivity
16	105.88	24.26	3	1.98
17	109.07	35.54	5	1.24
18	65.64	22.43	3	1.58
19	97.71	50.3	5	1.43
20	2.75	50.12	5	1.89
21	75.5	94.2	3	1.76
22	58.87	149.73	4	1.59
23	115.61	13.56	5	1.9
Period: 4
Tasks:15
id	x	y	end	c
57	176.15	17.11	5	112.56
58	114	10.4	7	90.69
59	111.86	191.86	9	92.62
60	130.56	11.52	5	93.61
