Periods: 100
Task Arrival Rate: 15
Task Average Time: 2
Driver Arrival Rate: 15
Driver Average Time: 3
Period: 1
Tasks:13
id	x	y	end	c
1	138.64	177.96	4	87.01
2	195.07	190.41	5	131.2
3	19.26	74.44	1	84.69
4	24.47	104.31	6	75.65
5	64.38	38.68	3	70.91
6	46.71	81.23	3	56.5
7	82.52	114.76	2	22.88
8	63.13	120.17	2	42.03
9	82.71	47.56	2	55.22
10	82.21	183.82	3	85.69
11	155.26	142.72	4	69.85
12	163.33	62.62	3	73.54
13	133.42	90.91	3	34.63
Drivers: 16
id	x	y	end	sensitivity
1	118.97	122.1	5	0.82
2	47.56	55.39	6	1.58
3	23.28	2.68	3	0.68
4	165.16	24.5	3	1.6
5	122.56	68.24	4	1.1
6	140.78	185.24	5	1.64
7	193.76	41.7	1	1.93
8	169.5	37.09	3	1.13
9	79.96	135.51	4	1.88
10	148.16	116.81	2	1.77
11	47.8	77.12	2	0.73
12	133.06	24.76	5	1.78
13	192.78	137.53	1	1.11
14	74.48	96.3	2	1.57
15	22.33	102.18	4	0.53
16	4.21	169.38	5	1.57
Period: 2
Tasks:10
id	x	y	end	c
14	171.83	84.26	3	73.53
15	21.41	177.55	4	110.41
16	130.7	53.18	6	55.99
17	183.91	15.02	5	119.43
18	126.05	47.14	5	58.93
19	146.56	111.64	3	47.99
20	7.25	151.8	4	106.23
21	14.09	55.53	3	96.74
22	120.39	153.65	3	57.39
23	26.22	151.51	2	89.98
Drivers: 15
id	x	y	end	sensitivity
17	119.3	167.67	7	1.99
18	23.2	85.95	4	1.66
19	134.12	95.72	6	1.94
20	47.03	184.17	5	1.56
21	91.72	86.5	4	1.4
22	161.65	47.48	4	0.6
23	47.89	144.77	4	1.16
24	30.08	159.34	5	0.95
25	72.24	8.43	7	0.61
26	143.61	83.34	2	1.48
27	97.25	170.93	4	1.9
28	154.3	95.84	5	0.86
29	190.27	185.34	4	1.06
30	120.08	50.34	5	1.06
31	26.35	64.48	5	1.53
Period: 3
Tasks:13
id	x	y	end	c
24	124.89	128.34	5	37.72
25	117.97	76.8	5	29.35
26	18.45	38.56	5	102.1
27	36.08	194.29	6	113.91
28	146.02	118.97	3	49.78
29	196.22	161	5	113.93
30	127.19	5.18	6	98.64
31	12.28	191.3	7	126.61
32	3.97	49.78	5	108.37
33	130.01	27.33	7	78.62
34	86.34	31.64	4	69.71
35	5.33	177.27	4	122.2
36	9.24	116.15	5	92.19
Drivers: 14
id	x	y	end	sensitivity
32	170.73	189.8	7	1.09
33	134.78	29.77	7	0.76
34	196.65	46.35	8	0.74
35	102.09	65.06	7	1.24
36	34.32	136.14	4	1.83
37	58.07	33.8	6	1.95
38	119.48	147.01	6	0.52
39	17.79	166.22	6	0.6
40	105.02	41.57	7	0.55
41	154.02	119.86	4	1.24
42	138.87	70.95	4	1.02
43	177.68	139.38	5	1.46
44	146.36	138.53	4	1.53
45	86.47	147.55	6	1.76
Period: 4
Tasks:13
id	x	y	end	c
37	26.42	83.66	4	75.37
38	103.59	131.75	7	31.95
39	182.46	141.2	6	92.18
40	59.04	63.34	6	54.97
41	131.86	196.67	7	101.78
42	150.41	3.12	5	109.21
43	116.59	145.75	4	48.67
44	21.85	180.38	5	112.11
45	190.53	52.36	5	102.3
46	28.23	171.12	4	101.04
