Periods: 100
Task Arrival Rate: 15
Task Average Time: 1
Driver Arrival Rate: 15
Driver Average Time: 3
Period: 1
Tasks:17
id	x	y	end	c
1	108.19	53.04	2	47.67
2	158.01	159.26	1	82.93
3	159.01	93.69	1	59.35
4	34.2	85.76	2	67.32
5	87.57	38.81	1	62.44
6	59.36	167.96	1	79.18
7	140.52	42.42	1	70.41
8	15.13	43.04	1	102.21
9	184.44	52.81	3	96.73
10	138.5	64.26	1	52.53
11	134.24	78.49	2	40.44
12	108.44	132.26	2	33.35
13	68.63	97.83	2	31.44
14	7.26	81.01	1	94.66
15	155.38	52.63	3	72.88
16	190.09	108.95	4	90.53
17	73.55	26.33	2	78.27
Drivers: 8
id	x	y	end	sensitivity
1	154.98	55	2	1.86
2	97.04	41.6	11	0.84
3	31.95	97.58	5	1.32
4	78.37	102.82	4	0.9
5	126.32	164.17	3	1.88
6	29.69	193.61	7	1.26
7	89.61	85.57	3	1.78
8	134.08	13.97	4	1.3
Period: 2
Tasks:17
id	x	y	end	c
18	77.93	30.88	3	72.56
19	164.64	188.45	4	109.55
20	141.05	44.55	2	68.99
21	173.54	173.75	2	104.15
22	5.67	42.44	4	110.5
23	104.91	100.83	4	4.98
24	59.19	62.95	2	55.12
25	184.89	30.09	2	109.97
26	141.58	81.19	3	45.64
27	81.08	115.64	3	24.55
28	131.64	126.78	2	41.45
29	148.02	146.16	3	66.61
30	98.38	187.32	2	87.34
31	122.63	53.91	2	51.35
32	155.98	194.74	3	110.04
33	131.26	148.32	6	57.55
34	81.61	154.63	2	57.64
Drivers: 14
id	x	y	end	sensitivity
9	82.99	106.88	5	1.8
10	74.27	95.56	6	1.18
11	158.85	41.37	9	0.73
12	96.66	126.2	6	1.79
13	93.65	170.18	4	0.7
14	58.25	39.27	6	1.86
15	66.97	75.55	4	1.46
16	151.91	176.21	8	0.98
17	158.95	57.92	5	1.5
18	172.74	85.1	8	0.54
19	79.33	46.19	3	1.03
20	18.29	72.8	5	0.74
21	147.22	50.77	5	0.89
22	48.88	158.69	4	1.45
Period: 3
Tasks:7
id	x	y	end	c
35	79.94	194.43	4	96.54
36	183.51	156.02	3	100.56
37	3.28	151.7	3	109.67
38	33.39	177.28	3	102.02
39	72.81	62.79	4	46.09
40	166.11	2.68	5	117.65
41	17.27	77.54	3	85.72
Drivers: 14
id	x	y	end	sensitivity
23	85.99	172.1	7	0.5
24	161.04	145.12	7	0.56
25	187.46	52.65	6	0.92
26	44	100.9	6	0.74
27	45.54	168.48	6	1.23
28	7.46	108.41	5	0.86
29	105.51	171.87	9	1.73
30	100.39	106.61	6	1.97
31	21.83	132.08	4	1.26
32	184.04	75.88	7	1.89
33	114.25	145.53	4	0.74
34	181.73	172.3	4	0.94
35	136.77	9.37	3	1.4
36	69.09	183.91	6	1.47
Period: 4
Tasks:16
id	x	y	end	c
42	197.24	95.02	4	97.37
43	0.54	40.16	6	116.07
44	116.02	104.07	5	16.53
45	187.05	107.17	4	87.34
46	94.06	112.82	6	14.13
47	58.46	114.04	6	43.85
48	162.85	103.66	5	62.96
49	18.02	151.94	6	97.05
50	156.04	20.71	4	97.09
51	8.68	112.82	6	92.22
52	182.38	0.29	6	129.34
53	157.36	38.97	4	83.75
54	132.09	38.65	4	69.24
55	13.03	7.73	6	126.8
56	133.12	59.85	5	52.05
57	179.45	23.49	4	110.3
Drivers: 9
id	x	y	end	sensitivity
37	65.44	137.23	5	1.88
38	128.35	154.1	6	1.07
39	21.27	189.2	5	1.76
40	187.76	178.11	9	0.97
41	53.86	91	5	1.28
42	177.08	74.07	7	1.12
43	128.17	168.21	6	1.85
44	50.42	138.15	7	1.37
45	65.56	151.48	6	1.22
Period: 5
Tasks:13
id	x	y	end	c
58	40.77	166.58	5	89.11
59	189.19	101.94	5	89.21
60	98.98	191.35	5	91.36
61	167.31	18.39	6	105.79
62	13.3	40.1	6	105.38
63	119.81	160.53	5	63.69
64	2.02	65.33	6	103.93
65	44.51	174.64	6	93.01
66	196.1	126.41	6	99.66
67	198.28	17.76	6	128.15
68	44.67	157.48	7	79.78
69	20.37	121.72	5	82.54
70	182.89	76.8	6	86.08
Drivers: 14
id	x	y	end	sensitivity
46	9.96	124.42	6	1.2
47	147.77	28.31	6	1.04
48	175.2	17.02	9	1.38
49	134.12	147.94	7	0.7
50	155.02	56.16	7	0.94
51	50.55	124.41	7	1.73
52	131.42	158.22	9	0.7
53	181.42	77.95	9	0.64
54	165.59	104.5	8	0.63
55	72.71	149.19	9	1.06
56	36.75	191.55	10	1.2
57	132.63	102.43	6	1.1
58	179.42	186.55	8	0.9
59	67.49	120.14	11	1.15
Period: 6
Tasks:15
id	x	y	end	c
71	0.77	198.23	8	139.63
72	45.69	120.95	7	58.21
73	36.41	120.63	7	66.85
74	141.17	141	7	58.1
75	189.65	155.19	6	105.28
76	33.56	43.45	7	87.25
77	187.91	133.11	9	93.94
78	28.99	191.55	6	115.86
79	91.35	181.46	6	81.92
80	68.91	128.32	6	42.05
81	51.97	54.17	7	66.39
82	83.85	169.14	7	71
83	142.46	175.05	7	86.23
84	86	101.46	8	14.08
85	64.29	68.87	8	47.37
Drivers: 16
id	x	y	end	sensitivity
60	75.92	85.92	11	1.79
61	24.6	184.23	7	0.67
62	199.86	12.33	10	1.84
63	4.85	109.97	13	1.26
64	112.57	82.82	9	1.89
65	35.07	73.83	6	1.6
66	48.96	36.13	10	1.18
67	195.63	161.15	9	1.67
68	66.45	20.3	10	1.29
69	74.8	98.68	7	0.55
70	95.49	92.24	13	0.88
71	111.44	189.24	9	0.58
72	55.2	192.73	11	1.69
73	143.43	51.12	13	1.11
74	144.96	187.67	7	1.11
75	17.3	173.84	7	0.58
Period: 7
Tasks:20
id	x	y	end	c
86	102.87	117.94	12	18.17
87	47.11	104.77	7	53.1
88	38.87	89.15	8	62.09
89	1.42	170.24	8	121.04
90	136.63	103.98	8	36.85
91	147.85	38.56	9	77.87
92	192.42	18.92	7	122.94
93	2.28	99.09	8	97.72
94	150.55	96.57	9	50.67
95	112.15	76.26	8	26.67
96	123.81	104.31	7	24.2
97	139.49	52.83	8	61.52
98	134.28	126.76	8	43.49
99	108.42	78.33	8	23.25
100	103.71	62.13	8	38.05
101	58.87	35.32	8	76.65
102	69.31	166.62	8	73.35
103	32.01	177.05	8	102.76
104	77.56	174.38	8	77.69
105	146.77	73.97	8	53.53
Drivers: 14
id	x	y	end	sensitivity
76	9.77	175.71	12	1.33
77	180.25	109.66	11	1.07
78	179.95	131.24	12	1.67
79	160.47	148.59	7	1
80	126.83	173.68	10	1.1
81	55.46	132.51	13	1.8
82	71.92	44.2	7	1.72
83	83.47	22.24	11	0.55
84	88.74	23.85	10	1.46
85	180.23	109.09	11	0.54
86	141.11	96.84	10	1.95
87	195.39	13.95	9	0.98
88	101.81	143.83	8	1.39
89	26.36	87.89	12	1.61
Period: 8
Tasks:20
id	x	y	end	c
106	198.3	160.86	9	115.62
107	174.79	146.09	8	87.85
108	124.88	175.95	8	79.92
109	121.88	183.56	10	86.38
110	97.63	190.48	8	90.51
111	43.22	54.6	9	72.7
112	54.57	140.11	9	60.6
113	135.46	85.03	10	38.49
114	156.72	89.69	10	57.65
115	84.98	186.59	10	87.88
116	11	181.13	10	120.43
117	108.98	17.91	9	82.58
118	122.29	90.59	8	24.19
119	131.58	112.31	10	33.89
120	11.75	128.77	9	92.82
121	60.32	76.25	9	46.24
122	84.96	15.29	12	86.03
123	16.21	186.14	10	120.17
124	21.65	33.84	8	102.55
125	84.54	32.84	8	68.92
Drivers: 14
id	x	y	end	sensitivity
90	16.11	167.5	12	1.66
91	77.28	153.91	10	1.85
92	76.53	107.38	11	1.16
93	136.86	45.91	12	1.95
94	141.76	71.45	13	1.39
95	172.39	158.1	11	0.75
96	132.45	180.06	12	0.71
97	49.36	196.42	10	1.96
98	133.29	38.49	10	1.02
99	157.15	36.39	10	0.96
100	62.46	141.75	11	1.87
101	139.67	1.47	11	1.02
102	140.1	0.26	12	1.73
103	88.55	34.11	12	0.57
Period: 9
Tasks:12
id	x	y	end	c
126	159.34	118.29	11	62.09
127	170.36	196.82	9	119.69
128	67.6	65.55	9	47.29
129	129.29	129.84	9	41.81
130	107.73	0.01	11	100.29
131	35.03	173.35	12	97.99
132	117.71	15.81	9	86.03
133	41.37	78.76	9	62.36
134	89.4	90.29	10	14.38
135	84.81	165	12	66.75
136	60.26	83.37	10	43.08
137	46.33	6.06	9	108.19
Drivers: 19
id	x	y	end	sensitivity
104	187.85	99.56	15	1.97
105	117.56	74.47	12	1.94
106	122.53	148.34	9	0.63
107	65.72	199.51	11	1.64
108	6.4	68.85	12	1.89
109	36.69	76.35	9	1.29
110	192.49	44.16	14	1.07
111	105.98	90	12	1.23
112	175.78	35.74	9	0.7
113	148.29	122.57	15	1.05
114	13.33	49.81	10	0.96
115	66.53	122.5	12	1.88
116	176.75	11.96	10	1.76
117	193.92	85.19	12	1.57
118	7.5	153.46	11	1.63
119	184.94	179.38	11	0.94
