Periods: 100
Task Arrival Rate: 15
Task Average Time: 3
Driver Arrival Rate: 15
Driver Average Time: 3
Period: 1
Tasks:18
id	x	y	end	c
1	155.39	26.88	9	91.73
2	117.16	22.67	4	79.21
3	152.23	108.78	4	52.96
4	39	68.99	3	68.43
5	194.18	90.53	2	94.65
6	143.36	97.98	4	43.41
7	155.97	129.98	3	63.49
8	48.91	166.79	1	84.09
9	136.12	125.66	3	44.31
10	67.74	77.98	2	39.06
11	34.64	76.45	4	69.47
12	142.43	124.51	3	49
13	151.18	168.32	6	85.36
14	3.15	85.92	2	97.87
15	52.43	133.1	3	57.95
16	96.16	17.57	4	82.52
17	79.34	54.36	4	50.1
18	177.42	66.93	4	84.19
Drivers: 16
id	x	y	end	sensitivity
1	177.73	124.15	5	1.47
2	28.29	50.45	2	0.55
3	34.51	160.55	2	1.48
4	195.85	72.79	4	1.89
5	88.13	32.2	6	1.9
6	170.71	54.17	2	0.82
7	106.82	133.26	5	0.77
8	104.98	18.53	5	1.64
9	64.39	161.57	3	0.66
10	13.04	63.83	4	1.36
11	68.5	168.94	6	1.88
12	95.81	166.6	6	1.24
13	67.34	190.32	7	1.41
14	77.43	141.05	4	0.78
15	85.55	25.36	4	1.51
16	36.47	49.42	3	0.55
Period: 2
Tasks:9
id	x	y	end	c
19	48.82	40.8	4	78.26
20	51.64	170.88	4	85.81
21	80.12	115.38	6	25.13
22	56.78	69.89	7	52.67
23	167.7	87.23	3	68.89
24	158.2	141.58	5	71.53
25	104.77	51.29	4	48.94
26	47.5	130.31	3	60.62
27	154.18	150.18	4	73.85
Drivers: 17
id	x	y	end	sensitivity
17	34.51	26.1	3	1.45
18	50.68	31.34	7	1.76
19	49.46	23.89	4	1.9
20	178.13	55.88	4	0.62
21	132.01	154.16	8	1.4
22	137.96	181.56	6	1.84
23	148.29	177.92	6	1.14
24	36.41	188.98	4	0.75
25	9.63	0.92	6	1.93
26	91.82	52.43	3	1.07
27	116.53	123.3	5	0.57
28	73.04	149.04	3	1.28
29	164.15	79.83	7	1.82
30	188.91	67.64	4	1.28
31	115.86	64.09	6	1.3
32	113.21	35.44	3	0.65
33	112.84	68.18	6	1.85
Period: 3
Tasks:15
id	x	y	end	c
28	190.6	27.78	3	115.86
29	121.17	198.95	8	101.19
30	119.14	47.25	5	56.12
31	145.28	171.7	8	84.8
32	44.25	145.55	3	71.99
33	59.56	197.01	5	105.1
34	158.28	145.53	7	73.96
35	133.16	187.15	8	93.25
36	72.67	47.46	8	59.22
37	81.9	66.47	5	38.1
38	72.99	72.27	5	38.71
39	56.21	140.53	4	59.67
40	93.93	162.29	6	62.59
41	59.16	186.7	6	95.84
42	32.57	185.58	7	108.95
Drivers: 11
id	x	y	end	sensitivity
34	118.98	24.18	4	1.83
35	93.01	13.5	4	1.15
36	153.24	9.05	9	1.19
37	152.88	177.07	6	1.26
38	141.22	174.31	8	1.12
39	59.45	148.14	3	0.95
40	31.41	11.36	3	1
41	4.45	152.37	6	1.53
42	65.77	135.46	10	1.75
43	39.57	82.88	7	0.86
44	79.45	133.98	6	1.57
Period: 4
Tasks:17
id	x	y	end	c
43	53.48	177.01	9	89.97
44	118.21	12.59	9	89.29
45	81.93	199.59	7	101.22
46	2.05	165.86	6	118.03
47	72.3	124.61	5	37.05
48	46.57	195.36	8	109.31
49	199.61	10.56	7	133.87
50	62.92	103.01	8	37.2
51	60.05	56.45	8	59.1
52	87.05	47.72	9	53.86
53	61.54	152.8	6	65.32
54	144.8	134.6	7	56.61
55	185.01	34.14	6	107.54
56	43.31	76.31	7	61.44
57	74.37	44.49	4	61.14
58	41.93	32.24	6	89.24
59	75.86	158.35	6	63.15
Drivers: 17
id	x	y	end	sensitivity
45	158.52	89.97	7	0.52
46	74.67	177.4	4	1.13
47	2.94	110.66	10	1.1
48	132.31	170.7	7	1.78
49	148.04	79.56	9	1.18
50	198.46	51.54	6	0.83
51	123.51	26.6	7	0.89
52	14.84	56.66	6	1.08
53	169.36	117.18	4	1.37
54	20	163.7	8	0.79
55	112	183.46	6	1.57
56	8.52	188.83	7	0.55
57	171.63	41.74	5	0.63
58	190.35	99.38	7	1.12
59	169.38	187.24	4	1.47
60	7.59	81.4	9	1.64
61	48.74	107.58	8	1.51
Period: 5
Tasks:12
id	x	y	end	c
60	120.61	137.14	12	42.48
61	17.67	184.32	13	117.85
62	141.55	199.24	7	107.59
63	145.12	33.77	7	80.14
64	126.73	35.14	8	70.15
65	150	114.62	7	52.09
66	125.63	141.36	5	48.66
67	186.17	169.78	11	110.88
68	17.88	180.98	10	115.33
69	145.65	162.64	7	77.51
70	48.14	171.1	6	88
71	61.59	195.1	9	102.56
Drivers: 16
id	x	y	end	sensitivity
62	41.87	127.2	7	0.66
63	178.75	85.29	12	0.83
64	90.69	86.35	7	1.62
65	187.6	50.6	6	1.42
66	157.66	61.12	7	1.93
67	152.47	12.8	10	0.58
68	7.3	171.87	9	0.72
69	11.92	154.53	7	1.5
70	114.39	167.44	7	0.75
71	119.23	105.41	10	1.99
72	7.65	139.55	7	1.59
73	12.02	176.53	10	1.02
74	179.55	175.18	6	0.92
75	81.97	185	7	1.14
76	120.71	52.77	7	1.56
77	150.5	117.15	7	2
Period: 6
Tasks:12
id	x	y	end	c
72	22.4	96.99	7	77.66
73	184.73	150.96	9	98.87
74	6.06	195.78	7	134.16
75	30.24	170.38	14	99.09
76	183.62	94.71	11	83.79
77	151.73	187.09	10	101.29
78	145.02	103.9	10	45.19
79	155.67	173.72	10	92.38
80	64.52	40.48	6	69.29
81	102.86	193.41	7	93.45
82	176.32	1.29	11	124.77
83	195.57	54.99	8	105.64
Drivers: 21
id	x	y	end	sensitivity
78	103.59	129.14	10	1.73
79	9.86	36.33	7	1.93
80	125.02	95.21	11	1.45
81	77.08	96.02	11	0.74
82	124.23	196.17	9	0.55
83	22.81	60.29	9	1.58
84	55.48	112.94	9	0.85
85	105.5	87.28	9	1.45
86	4.26	20.35	8	1.99
