Periods: 100
Task Arrival Rate: 15
Task Average Time: 3
Driver Arrival Rate: 15
Driver Average Time: 3
Period: 1
Tasks:12
id	x	y	end	c
1	34.24	9.15	7	112.15
2	78.74	15.73	10	86.91
3	141.86	138.11	4	56.61
4	112.19	67.45	4	34.76
5	173.65	193.81	9	119.27
6	184.25	122.48	4	87.2
7	175.03	197.05	2	122.67
8	63.06	167.68	5	77.1
9	114.98	58.96	3	43.69
10	186.51	189.67	2	124.6
11	49.87	51.21	2	69.95
12	117.98	77.06	6	29.15
Drivers: 11
id	x	y	end	sensitivity
1	158.84	181.01	4	1.93
2	73.49	72.49	4	1.35
3	50.71	38.17	7	1.99
4	110.03	166.85	8	1.05
5	70.4	57.65	1	1.96
6	90.88	47.78	5	1.23
7	33.41	50.79	5	0.56
8	32.07	177.58	5	1.95
9	45.26	186.04	4	1.42
10	160.32	0.03	3	0.87
11	120.62	127.34	5	1.66
Period: 2
Tasks:19
id	x	y	end	c
13	133.02	2.95	7	102.51
14	56.79	151.18	4	66.98
15	183.26	69.65	3	88.62
16	11.63	134.38	5	94.82
17	181.28	16.76	2	116.34
18	183.95	0	4	130.57
19	4.9	23.32	4	122.16
20	83.84	8.24	5	93.17
21	107.46	176.01	4	76.38
22	7.64	94.72	5	92.51
23	116.78	196.41	5	97.86
24	108.85	51.52	4	49.28
25	4.14	93.01	4	96.11
26	34.26	171.35	8	97.02
27	108.07	162.53	7	63.05
28	47.16	22.77	3	93.58
29	25.51	73.63	4	79.02
30	190.8	0.45	6	134.74
31	71.61	138.64	7	47.95
Drivers: 16
id	x	y	end	sensitivity
12	58.22	119.07	4	1.81
13	135.71	162.54	3	1.08
14	123.99	127.84	8	1.87
15	183.14	195.58	4	0.56
16	197.66	150.28	5	1.21
17	124.42	2.36	2	1.97
18	162.58	179.03	4	0.58
19	102.86	105.17	5	1.27
20	4.66	14.35	8	0.58
21	47.05	114.61	2	1.88
22	77.11	58.11	3	1.6
23	89.36	65.07	5	1.75
24	88.92	156.57	3	0.77
25	9.85	64.7	5	1.57
26	56.3	166.55	4	1.17
27	132.12	130.64	5	1.23
Period: 3
Tasks:11
id	x	y	end	c
32	125.32	166.61	5	71.26
33	79.71	160.57	4	63.88
34	69.23	147.6	7	56.68
35	0.69	33.11	5	119.74
36	187.04	2.72	5	130.53
37	116.52	91.27	9	18.68
38	9.1	76.45	9	93.9
39	151.83	90.71	6	52.66
40	80.78	46.33	6	57.01
41	103.35	158.7	5	58.8
42	15.89	44.11	4	100.99
Drivers: 20
id	x	y	end	sensitivity
28	177.18	38.56	4	0.57
