NUM_DRIVERS: 50
NUM_TASKS: 100
PENALTY: 10%
UTILITY: 40%
DRIVERS
ID             X              Y              
1              172.69         182.27         
2              153.46         70.57          
3              176.16         82.05          
4              44.83          173.5          
5              144.26         8.7            
6              138.45         24.6           
7              171.74         53.33          
8              46.62          153.32         
9              174.35         81.22          
10             82.6           58.37          
11             155.23         18.46          
12             74.38          168.57         
13             111.68         119.35         
14             15.24          89.83          
15             171.3          58.34          
16             137.38         178.3          
17             67.17          27.48          
18             83.68          84.44          
19             70.78          111.95         
20             0.97           58.4           
21             29.36          180.55         
22             147.94         136.99         
23             19.82          31.53          
24             73.89          102.8          
25             139.86         16.43          
26             56.15          152.12         
27             93.54          41.13          
28             18.24          91.94          
29             28.31          61.11          
30             52.59          30.43          
31             133.2          91.28          
32             138.8          70.32          
33             84.27          23.74          
34             147.61         90.18          
35             47.41          127.52         
36             78.69          16.87          
37             76.16          137.95         
38             177.59         146.45         
39             79.31          43.85          
40             13.17          102.82         
41             103.11         36.21          
42             93             155.36         
43             104.98         9.56           
44             30.1           15.95          
45             142.15         170.81         
46             74.07          118.5          
47             90.67          84.72          
48             123.55         115.51         
49             56.76          82.45          
50             41.44          168.01         
TASKS
ID             X              Y              COST           PENALIZED_COST 
1              61.55          14.81          93.4652        102.812        
2              51.53          22.37          91.5192        100.671        
3              110.46         124.79         26.9064        29.5971        
4              11.28          134.22         95.0907        104.6          
5              93.71          73.18          27.5477        30.3025        
6              96.75          36.64          63.4433        69.7876        
7              162.48         5.34           113.421        124.763        
8              74.06          98.09          26.0102        28.6112        
9              109.31         119.19         21.3291        23.4621        
10             34.05          191.23         112.571        123.829        
11             125            71.68          37.776         41.5535        
12             176.43         35.89          99.7579        109.734        
13             56.07          198.5          107.852        118.637        
14             79.7           6.14           96.0301        105.633        
15             152.51         144.62         68.9075        75.7983        
16             133.8          8.88           97.1869        106.906        
17             40.92          56.45          73.3965        80.7362        
18             71.5           11.58          92.8997        102.19         
19             71.9           131.57         42.2643        46.4908        
20             138.06         180.2          88.7728        97.65          
21             107.16         96.39          8.01858        8.82044        
22             142.16         143.63         60.6716        66.7388        
23             107.67         134.07         34.9227        38.415         
24             149.79         73.91          56.2115        61.8326        
25             84.02          197.46         98.7614        108.638        
26             34.28          71.59          71.5978        78.7576        
27             154.06         55.78          69.8419        76.8261        
28             176.39         59.04          86.6785        95.3463        
29             109.82         145.11         46.1665        50.7831        
30             55.54          104.74         44.712         49.1832        
31             97.66          179.74         79.7743        87.7518        
32             185.7          110.91         86.3917        95.0308        
33             69.74          36.19          70.6214        77.6836        
34             190.83         197.54         133.282        146.61         
35             139.05         16.9           91.8178        101            
36             177.89         56.03          89.4439        98.3883        
37             36.08          77.36          67.811         74.5921        
38             125.88         133.52         42.3481        46.583         
