NUM_DRIVERS: 50
NUM_TASKS: 100
PENALTY: 0%
UTILITY: 10%
DRIVERS
ID             X              Y              
1              66.55          115.49         
2              56.85          53.3           
3              12.95          110.96         
4              194.89         181.67         
5              193.89         77.42          
6              3.48           50.22          
7              111.68         162.25         
8              184.31         19.9           
9              187.6          145.93         
10             128.57         70.09          
11             47.43          186.74         
12             69.23          164.15         
13             78.41          48.95          
14             35.69          117.56         
15             190.05         101.16         
16             94.66          140.94         
17             162.52         51.06          
18             56.58          123.68         
19             159.5          10.56          
20             19.36          149.09         
21             159.44         4.97           
22             39.58          123.11         
23             90.18          166.62         
24             43.32          199.03         
25             110.98         20.12          
26             17.83          147.95         
27             79.95          51.97          
28             118.69         150.94         
29             126.98         105            
30             47.09          131.39         
31             160.2          48.08          
32             192.35         163.41         
33             181.39         124.12         
34             181.41         123.87         
35             177.76         58.57          
36             172.26         123.85         
37             166.73         175.44         
38             66.6           53.79          
39             135.38         123.18         
40             10.95          155.59         
41             13.53          12.75          
42             135.41         61.23          
43             36.59          195.69         
44             2.79           143.65         
45             47.39          24.27          
46             40.8           190.32         
47             9.84           93.49          
48             119.03         69.5           
49             168.79         77.11          
50             181.34         171.63         
TASKS
ID             X              Y              COST           PENALIZED_COST 
1              114.33         85.47          20.4076        20.4076        
2              98.58          65.71          34.3194        34.3194        
3              156.74         78.55          60.6591        60.6591        
4              108.07         58.1           42.6701        42.6701        
5              17.6           111.99         83.2678        83.2678        
6              84.13          176.28         77.9134        77.9134        
7              195.27         74.94          98.5108        98.5108        
8              66.06          94.95          34.3136        34.3136        
9              178.45         101.16         78.4586        78.4586        
10             83.58          9.72           91.7611        91.7611        
11             177.01         88.16          77.9149        77.9149        
12             133.33         7.56           98.2652        98.2652        
13             162.98         91.11          63.6043        63.6043        
14             87.32          131.64         34.0862        34.0862        
15             120.03         84.79          25.1504        25.1504        
16             181.59         162.38         102.704        102.704        
17             141.74         121.64         47.0161        47.0161        
18             72.8           118.46         32.8727        32.8727        
19             194.3          96.9           94.3509        94.3509        
20             169.35         48.92          86.1312        86.1312        
21             185.14         30.18          110.107        110.107        
22             122.67         62.66          43.683         43.683         
23             109.18         105.65         10.7794        10.7794        
24             123.9          122.68         32.9483        32.9483        
25             53.05          139.45         61.3238        61.3238        
26             71.97          53.21          54.5434        54.5434        
27             20.43          198.79         126.85         126.85         
28             80.1           179.55         82.0013        82.0013        
29             81.98          175.1          77.2317        77.2317        
30             88.97          29.53          71.328         71.328         
31             79.45          55.6           48.9251        48.9251        
32             180.08         131.39         86.0124        86.0124        
33             11.55          157.42         105.454        105.454        
34             166.32         6.15           114.918        114.918        
35             192.06         30.28          115.481        115.481        
36             53.77          55.37          64.2577        64.2577        
37             9.33           126.2          94.3795        94.3795        
38             170.79         169.94         99.513         99.513         
39             140.47         48.66          65.3729        65.3729        
40             77.63          48.27          56.3596        56.3596        
41             154.83         3.15           111.294        111.294        
42             127.42         88.59          29.6992        29.6992        
43             83.35          72.27          32.3446        32.3446        
44             75.02          72.28          37.3149        37.3149        
45             18.71          120.42         83.8155        83.8155        
46             75.11          182.93         86.5846        86.5846        
47             32.64          60.33          78.1734        78.1734        
48             96.2           107.14         8.08824        8.08824        
49             72.12          69.3           41.4703        41.4703        
50             158.47         126.15         64.0513        64.0513        
51             85.3           189.65         90.8472        90.8472        
52             105.64         162.97         63.2221        63.2221        
53             106.56         1.39           98.828         98.828         
54             32.06          76.15          72.0046        72.0046        
55             113.77         152.66         54.4306        54.4306        
56             75.82          36.36          68.0788        68.0788        
57             172.52         23.22          105.614        105.614        
58             67.51          60.45          51.184         51.184         
59             195.58         86.35          96.5498        96.5498        
60             187.1          15.45          121.388        121.388        
61             182.74         83.73          84.3245        84.3245        
