NUM_DRIVERS: 50
NUM_TASKS: 100
PENALTY: 20%
UTILITY: 40%
DRIVERS
ID             X              Y              
1              66.55          115.49         
2              56.85          53.3           
3              12.95          110.96         
4              194.89         181.67         
5              193.89         77.42          
6              3.48           50.22          
7              111.68         162.25         
8              184.31         19.9           
9              187.6          145.93         
10             128.57         70.09          
11             47.43          186.74         
12             69.23          164.15         
13             78.41          48.95          
14             35.69          117.56         
15             190.05         101.16         
16             94.66          140.94         
17             162.52         51.06          
18             56.58          123.68         
19             159.5          10.56          
20             19.36          149.09         
21             159.44         4.97           
22             39.58          123.11         
23             90.18          166.62         
24             43.32          199.03         
25             110.98         20.12          
26             17.83          147.95         
27             79.95          51.97          
28             118.69         150.94         
29             126.98         105            
30             47.09          131.39         
31             160.2          48.08          
32             192.35         163.41         
33             181.39         124.12         
34             181.41         123.87         
35             177.76         58.57          
36             172.26         123.85         
37             166.73         175.44         
38             66.6           53.79          
39             135.38         123.18         
40             10.95          155.59         
41             13.53          12.75          
42             135.41         61.23          
43             36.59          195.69         
44             2.79           143.65         
45             47.39          24.27          
46             40.8           190.32         
47             9.84           93.49          
48             119.03         69.5           
49             168.79         77.11          
50             181.34         171.63         
TASKS
ID             X              Y              COST           PENALIZED_COST 
1              114.33         85.47          20.4076        24.4891        
2              98.58          65.71          34.3194        41.1833        
3              156.74         78.55          60.6591        72.791         
4              108.07         58.1           42.6701        51.2041        
5              17.6           111.99         83.2678        99.9213        
6              84.13          176.28         77.9134        93.4961        
7              195.27         74.94          98.5108        118.213        
8              66.06          94.95          34.3136        41.1764        
9              178.45         101.16         78.4586        94.1503        
10             83.58          9.72           91.7611        110.113        
11             177.01         88.16          77.9149        93.4978        
12             133.33         7.56           98.2652        117.918        
13             162.98         91.11          63.6043        76.3252        
14             87.32          131.64         34.0862        40.9035        
15             120.03         84.79          25.1504        30.1805        
16             181.59         162.38         102.704        123.245        
17             141.74         121.64         47.0161        56.4194        
18             72.8           118.46         32.8727        39.4472        
19             194.3          96.9           94.3509        113.221        
20             169.35         48.92          86.1312        103.357        
21             185.14         30.18          110.107        132.129        
22             122.67         62.66          43.683         52.4196        
23             109.18         105.65         10.7794        12.9352        
24             123.9          122.68         32.9483        39.538         
25             53.05          139.45         61.3238        73.5885        
26             71.97          53.21          54.5434        65.4521        
27             20.43          198.79         126.85         152.22         
28             80.1           179.55         82.0013        98.4016        
29             81.98          175.1          77.2317        92.678         
30             88.97          29.53          71.328         85.5936        
31             79.45          55.6           48.9251        58.7101        
32             180.08         131.39         86.0124        103.215        
33             11.55          157.42         105.454        126.544        
34             166.32         6.15           114.918        137.902        
35             192.06         30.28          115.481        138.578        
36             53.77          55.37          64.2577        77.1092        
37             9.33           126.2          94.3795        113.255        
38             170.79         169.94         99.513         119.416        
39             140.47         48.66          65.3729        78.4475        
40             77.63          48.27          56.3596        67.6316        
41             154.83         3.15           111.294        133.552        
42             127.42         88.59          29.6992        35.6391        
43             83.35          72.27          32.3446        38.8136        
44             75.02          72.28          37.3149        44.7778        
45             18.71          120.42         83.8155        100.579        
46             75.11          182.93         86.5846        103.902        
47             32.64          60.33          78.1734        93.8081        
48             96.2           107.14         8.08824        9.70589        
49             72.12          69.3           41.4703        49.7643        
50             158.47         126.15         64.0513        76.8615        
51             85.3           189.65         90.8472        109.017        
52             105.64         162.97         63.2221        75.8665        
53             106.56         1.39           98.828         118.594        
54             32.06          76.15          72.0046        86.4056        
55             113.77         152.66         54.4306        65.3167        
56             75.82          36.36          68.0788        81.6946        
57             172.52         23.22          105.614        126.737        
58             67.51          60.45          51.184         61.4208        
59             195.58         86.35          96.5498        115.86         
60             187.1          15.45          121.388        145.666        
61             182.74         83.73          84.3245        101.189        
62             8.69           193.13         130.425        156.51         
63             94.9           40.32          59.8975        71.877         
64             138.78         85.03          41.5691        49.8829        
65             27.15          158.88         93.6695        112.403        
66             148.31         92.21          48.934         58.7208        
67             87.66          130.33         32.7442        39.2931        
68             2.11           140.68         106.006        127.207        
69             176.95         20.83          110.405        132.486        
70             119.74         11.59          90.587         108.704        
71             196.57         131.87         101.693        122.032        
72             115.51         102.01         15.6397        18.7676        
73             191.41         186.1          125.575        150.69         
74             65.58          183.83         90.6212        108.745        
75             71.72          187.7          92.1469        110.576        
76             95.24          185.76         85.892         103.07         
77             102.59         169.84         69.888         83.8656        
78             2.28           137.86         104.798        125.757        
79             199.82         23.5           125.763        150.915        
80             76.84          128.94         37.0663        44.4795        
81             131.63         97.55          31.7247        38.0697        
82             23.36          108.48         77.1077        92.5293        
83             103.85         125.46         25.7494        30.8993        
84             106.45         29.85          70.4459        84.5351        
85             36.28          92.58          64.1506        76.9807        
86             46.15          75.58          59.1283        70.954         
87             78.55          10.18          92.3457        110.815        
88             151.49         111.17         52.6877        63.2252        
89             131.43         98.86          31.4507        37.7408        
90             50.42          10.1           102.665        123.198        
91             31.83          111.73         69.1718        83.0062        
92             79.2           178.8          81.499         97.7987        
93             199.38         159.07         115.61         138.732        
94             104.42         118.08         18.6124        22.3349        
95             26.25          181.23         109.715        131.658        
96             73.84          172.82         77.3763        92.8516        
97             133.49         45.13          64.2829        77.1395        
98             55.65          44.5           71.0435        85.2521        
99             57.16          9.37           100.245        120.294        
100            82.15          68.06          36.5894        43.9073        
ALPHA
0.191903       0.294784       0.280887       0.343276       0.38483        0.317715       0.260554       0.399955       0.342839       0.39995        0.286153       0.256165       0.309513       0.253132       0.368574       0.208356       0.39887        0.220659       0.398298       0.28031        0.397882       0.248566       0.25635        0.295716       0.375713       0.281121       0.304323       0.252308       0.251296       0.241657       0.399552       0.342874       0.347164       0.347334       0.394636       0.33858        0.323527       0.293544       0.266042       0.288945       0.339569       0.399813       0.295696       0.291528       0.331971       0.290946       0.28879        0.388072       0.384069       0.334626       
0.157677       0.326672       0.267553       0.270609       0.29634        0.332437       0.192301       0.353688       0.256658       0.256005       0.244824       0.207668       0.366198       0.230219       0.272039       0.150611       0.317854       0.186799       0.368852       0.252877       0.372685       0.221852       0.198674       0.255496       0.395417       0.254419       0.362266       0.178064       0.132559       0.208941       0.323118       0.263993       0.250305       0.250388       0.309639       0.237469       0.246419       0.333195       0.164963       0.262692       0.365294       0.294071       0.257492       0.270095       0.368179       0.251622       0.284023       0.260895       0.275009       0.256929       
0.0932514      0.155373       0.16868        0.293526       0.394851       0.200634       0.162695       0.370757       0.293569       0.183686       0.189179       0.155452       0.153544       0.14196        0.356953       0.111081       0.357845       0.116018       0.333859       0.175566       0.333873       0.139111       0.157472       0.20184        0.239128       0.176229       0.146695       0.152374       0.109239       0.134931       0.348193       0.293472       0.30191        0.302292       0.393078       0.280418       0.254881       0.147963       0.153616       0.186168       0.225123       0.238301       0.200984       0.187106       0.201841       0.194843       0.173572       0.144609       0.398371       0.276251       
0.129907       0.270237       0.231663       0.258549       0.295678       0.294398       0.172481       0.363574       0.245502       0.2491         0.219436       0.182889       0.300791       0.19558        0.266303       0.13046        0.325486       0.156947       0.38125        0.222464       0.384611       0.188734       0.17645        0.230788       0.399355       0.223835       0.291374       0.159454       0.117717       0.178306       0.332086       0.252373       0.240251       0.240364       0.313659       0.226205       0.231727       0.270339       0.149397       0.232919       0.33307        0.299233       0.232234       0.239023       0.328904       0.22614        0.245837       0.245878       0.272816       0.243846       
0.111415       0.165287       0.398668       0.182929       0.146917       0.296256       0.133388       0.169944       0.154173       0.0819527      0.247761       0.181663       0.129764       0.260928       0.140683       0.0997348      0.132067       0.159588       0.166747       0.313619       0.171814       0.239809       0.154707       0.262264       0.150527       0.319176       0.122599       0.113278       0.0569073      0.207548       0.132752       0.168821       0.137191       0.137106       0.139798       0.127685       0.164213       0.143125       0.0839322      0.32967        0.269104       0.0992815      0.271547       0.360548       0.20968        0.261861       0.349929       0.0744157      0.121627       0.168343       
0.10443        0.124744       0.201091       0.26524        0.171194       0.190892       0.23279        0.176449       0.213006       0.0857131      0.349523       0.293011       0.107956       0.173115       0.173381       0.14387        0.140746       0.144095       0.165287       0.25488        0.169161       0.175689       0.301595       0.366196       0.136452       0.253678       0.102914       0.179718       0.0681379      0.180794       0.140093       0.239757       0.180349       0.180109       0.154359       0.168667       0.250983       0.1131         0.11152        0.272735       0.191913       0.103018       0.355222       0.257463       0.157423       0.349882       0.191162       0.0755836      0.139216       0.247403       
0.0631567      0.106588       0.123419       0.243998       0.381127       0.148826       0.11548        0.300828       0.232849       0.100038       0.142923       0.112519       0.101597       0.101128       0.287619       0.0754659      0.228411       0.0805772      0.249589       0.130482       0.253134       0.0989571      0.11319        0.154878       0.162024       0.13105        0.0963403      0.105155       0.0633983      0.0957226      0.222859       0.239586       0.226957       0.227193       0.287745       0.199509       0.198474       0.0996331      0.0964519      0.140108       0.169086       0.131332       0.154131       0.140726       0.144741       0.148282       0.126929       0.0821971      0.231847       0.220967       
0.268777       0.330432       0.39088        0.264111       0.236481       0.390525       0.219122       0.266775       0.238178       0.162867       0.317021       0.274739       0.270568       0.369455       0.227333       0.186668       0.22638        0.306393       0.268188       0.356885       0.273401       0.354614       0.24502        0.324045       0.265254       0.359099       0.26193        0.195258       0.114263       0.326389       0.227987       0.251787       0.221533       0.221459       0.232187       0.210823       0.246849       0.302167       0.15499        0.361197       0.372623       0.188489       0.329685       0.373385       0.343372       0.324857       0.399303       0.15449        0.209259       0.250937       
0.077089       0.12161        0.143685       0.311763       0.361749       0.166634       0.149945       0.290862       0.318671       0.120569       0.172677       0.139137       0.115895       0.120031       0.399995       0.0964577      0.242378       0.0977459      0.251254       0.154378       0.254012       0.118125       0.143008       0.186057       0.175372       0.154849       0.11041        0.138919       0.0843824      0.115395       0.236266       0.315024       0.334188       0.334794       0.291137       0.298474       0.262188       0.114076       0.133397       0.164941       0.185013       0.153117       0.184459       0.164455       0.160082       0.17816        0.146244       0.0986367      0.277835       0.290987       
0.0741352      0.177997       0.163077       0.168845       0.174633       0.239317       0.102628       0.241018       0.15035        0.0990413      0.148919       0.115286       0.168819       0.127127       0.1552         0.0739085      0.175588       0.0947116      0.256249       0.153998       0.267244       0.12126        0.108264       0.159974       0.266398       0.155433       0.155171       0.0914707      0.0558677      0.112477       0.179201       0.160007       0.140153       0.140171       0.178126       0.128813       0.145351       0.16409        0.0781522      0.164856       0.303539       0.127418       0.161922       0.171753       0.282063       0.155744       0.1778         0.0891714      0.144708       0.15434        
0.0769148      0.125269       0.144096       0.289272       0.394465       0.169992       0.143381       0.317386       0.289535       0.127647       0.168532       0.135655       0.120479       0.119975       0.373962       0.0939793      0.269727       0.0972262      0.27288        0.152929       0.275165       0.117766       0.138174       0.181407       0.186725       0.153476       0.114703       0.132663       0.0839748      0.114543       0.261982       0.289631       0.297488       0.297949       0.327801       0.267186       0.242989       0.117833       0.127868       0.163297       0.190487       0.164766       0.180224       0.163462       0.165828       0.174056       0.147481       0.103584       0.316287       0.268448       
0.0654797      0.135731       0.136579       0.176995       0.202531       0.184897       0.0995608      0.30864        0.160246       0.102779       0.136615       0.106402       0.132733       0.108685       0.173429       0.0696419      0.21081        0.0833118      0.34484        0.134877       0.360114       0.104732       0.102389       0.147308       0.260305       0.135881       0.12414        0.0895422      0.056024       0.0987625      0.216487       0.169146       0.151354       0.151413       0.212422       0.13779        0.149524       0.127096       0.079096       0.14463        0.225211       0.138199       0.14821        0.148598       0.198501       0.142511       0.145382       0.0888558      0.164458       0.161037       
0.090422       0.144287       0.163276       0.313732       0.396537       0.190309       0.167433       0.337229       0.319843       0.159199       0.189943       0.155985       0.140234       0.137727       0.389523       0.111461       0.306383       0.113125       0.297923       0.172838       0.299267       0.135413       0.159864       0.203083       0.212744       0.173381       0.133971       0.157227       0.107404       0.132093       0.297952       0.316358       0.334864       0.33535        0.354761       0.311753       0.272178       0.136602       0.159739       0.183572       0.211472       0.201445       0.201699       0.183574       0.187108       0.195469       0.166809       0.127731       0.368189       0.296554       
0.244138       0.215275       0.315381       0.327907       0.251385       0.28777        0.34607        0.255522       0.292248       0.152939       0.397325       0.3992         0.189084       0.304397       0.255043       0.359533       0.220081       0.30047        0.245471       0.362229       0.249295       0.31333        0.389344       0.398375       0.217792       0.360831       0.182467       0.306047       0.134075       0.331126       0.219356       0.311575       0.264335       0.264092       0.234399       0.254959       0.322879       0.198931       0.204125       0.367941       0.282368       0.175974       0.396546       0.356791       0.248144       0.396414       0.300192       0.138469       0.21949        0.318174       
0.169843       0.26564        0.259229       0.339324       0.388689       0.296078       0.245825       0.399331       0.340263       0.392516       0.269917       0.238397       0.276878       0.230606       0.371147       0.190337       0.39998        0.198683       0.393414       0.261147       0.392709       0.226461       0.239954       0.280428       0.356575       0.26192        0.270537       0.237687       0.235926       0.220296       0.399642       0.339533       0.346367       0.346574       0.397978       0.33681        0.316916       0.262381       0.254437       0.270571       0.31963        0.394151       0.280094       0.272644       0.308145       0.274943       0.266487       0.355296       0.389193       0.329804       
0.0649749      0.094755       0.125784       0.397023       0.204862       0.138704       0.146769       0.189704       0.329105       0.0791096      0.169711       0.13232        0.0865915      0.104435       0.218977       0.0859071      0.147273       0.0846991      0.167768       0.142244       0.171346       0.103484       0.138693       0.185723       0.123325       0.142475       0.082361       0.130249       0.0603337      0.102224       0.145207       0.394751       0.240879       0.240307       0.170599       0.213826       0.328907       0.0874277      0.103605       0.153543       0.149931       0.0981909      0.182587       0.150891       0.124915       0.175426       0.125655       0.0669805      0.153493       0.387231       
0.120409       0.163038       0.199122       0.393717       0.334749       0.214379       0.259732       0.295718       0.399996       0.165084       0.251037       0.217132       0.154584       0.174121       0.362084       0.168692       0.263358       0.149644       0.269388       0.218994       0.271695       0.173444       0.233336       0.265019       0.210671       0.219099       0.148558       0.257476       0.158474       0.173094       0.258827       0.397822       0.391447       0.391186       0.29456        0.392157       0.378864       0.153833       0.315887       0.23054        0.228298       0.194909       0.261452       0.227088       0.201996       0.255444       0.198794       0.138419       0.292574       0.391311       
