NUM_DRIVERS: 50
NUM_TASKS: 100
PENALTY: 15%
UTILITY: 100%
DRIVERS
ID             X              Y              
1              138.44         175.53         
2              155.19         23.69          
3              3.66           66.97          
4              45.95          94.95          
5              92.45          97.79          
6              133.18         147.12         
7              168.86         180.97         
8              139.29         103.5          
9              93.64          136.46         
10             165.67         91.29          
11             79.85          147.61         
12             170.79         115.09         
13             156.42         197.72         
14             90.15          153.8          
15             177.16         38.78          
16             100.74         145.02         
17             36.43          60.68          
18             108.12         2.35           
19             16.11          87.58          
20             169.62         183.9          
21             94.28          107.18         
22             147.52         183.28         
23             170.4          83.17          
24             27.63          163.34         
25             78.95          16.44          
26             141.02         103.35         
27             166.09         88.68          
28             24.67          11.21          
29             32.61          153            
30             64.49          160.18         
31             41.79          72.86          
32             15.72          136.3          
33             2.32           56.29          
34             3.91           189.77         
35             188.45         121.69         
36             193.99         199.86         
37             33.13          124.8          
38             97.12          19.49          
39             30.39          182.38         
40             114.36         41.52          
41             54.57          41.36          
42             71.45          9.12           
43             153.29         4.41           
44             11.15          149.4          
45             65.23          54.56          
46             195.2          0.94           
47             78.75          32.31          
48             115.07         164.06         
49             149.86         81.66          
50             170.59         47.58          
TASKS
ID             X              Y              COST           PENALIZED_COST 
1              74.44          20.32          83.6792        96.2311        
2              8.76           120.45         93.5037        107.529        
3              141.94         50.73          64.7031        74.4086        
4              131.54         108.4          32.6394        37.5353        
5              49.97          76.68          55.198         63.4777        
6              60.01          198.39         106.206        122.137        
7              116.97         56.6           46.5998        53.5898        
8              66.69          171.63         78.9963        90.8457        
9              124.4          97.91          24.4893        28.1627        
10             109.17         95.25          10.3272        11.8763        
11             175.96         120.49         78.675         90.4763        
12             141.37         42.57          70.7791        81.396         
13             146.39         140.63         61.6671        70.9171        
14             186.33         60.33          95.0083        109.26         
15             91.02          58.78          42.1868        48.5149        
16             118.06         123.76         29.8446        34.3213        
17             164.09         126.44         69.3297        79.7291        
18             44.82          100.76         55.1852        63.463         
19             82.33          81.19          25.8078        29.679         
20             7.72           119.52         94.3219        108.47         
21             140.14         173.97         84.1593        96.7831        
22             191.37         180.63         121.859        140.138        
23             42.67          116.22         59.5803        68.5174        
24             132.21         120.92         38.4074        44.1685        
25             184.66         98.73          84.6695        97.37          
26             159.14         188.06         106.076        121.987        
27             14.24          114.69         87.009         100.06         
28             77.88          85.15          26.6424        30.6387        
29             81.29          108.62         20.6002        23.6902        
30             131.87         158.59         66.697         76.7015        
31             84.67          149.97         52.2686        60.1089        
32             64.2           123.29         42.7091        49.1154        
33             39.55          34.11          89.4186        102.831        
34             32.63          34.64          93.865         107.945        
35             104.66         61.82          38.4633        44.2328        
36             182.7          20.56          114.673        131.874        
37             41.35          51.34          76.2077        87.6389        
38             162.86         135.45         72.167         82.9921        
39             4.03           89.97          96.4927        110.967        
40             184.96         62.25          92.9692        106.915        
41             86.99          52.36          49.3845        56.7922        
42             88.41          160.55         61.6493        70.8966        
43             152.14         126.43         58.4562        67.2246        
44             66.59          124.79         41.6026        47.8429        
45             78.87          97.66          21.2592        24.4481        
46             46.66          144.41         69.4075        79.8186        
47             14.32          178.08         115.92         133.309        
48             182.68         115.14         84.0548        96.663         
49             154.34         188.71         104.03         119.635        
50             21.51          199.24         126.528        145.507        
51             15.84          75.32          87.7041        100.86         
52             86.78          198.39         99.2742        114.165        
53             135.95         167.08         76.106         87.5219        
54             146.87         9.87           101.588        116.827        
55             90.5           154.2          55.0263        63.2802        
56             156.76         100.87         56.7667        65.2817        
57             135.97         197.39         103.82         119.393        
58             103.74         76.38          23.9143        27.5014        
59             138.16         13.43          94.6073        108.798        
60             117.66         44.23          58.4993        67.2742        
61             162.92         173.13         96.4724        110.943        
62             162.01         95.95          62.1421        71.4634        
63             121.99         59.73          45.8828        52.7652        
64             198.68         125.97         102.04         117.346        
65             168.65         183.12         107.804        123.975        
66             143.1          72.9           50.9119        58.5487        
67             3.82           36.68          115.152        132.425        
68             61.02          42.96          69.0869        79.45          
69             176.59         85.1           78.0259        89.7298        
70             188.27         111.19         88.9765        102.323        
71             46.88          38.41          81.333         93.533         
72             187.33         192.59         127.277        146.369        
73             113.34         119.17         23.3548        26.858         
74             168.56         106.32         68.8507        79.1783        
75             164.26         177.69         100.822        115.945        
76             55.99          156.2          71.3815        82.0887        
77             9.46           32.7           112.813        129.735        
78             44.99          45.13          77.697         89.3515        
79             134.62         142.42         54.754         62.9671        
80             191.79         150.92         104.968        120.713        
81             137.05         152.87         64.5596        74.2435        
82             155.16         35.36          84.9762        97.7226        
83             155.17         7.56           107.652        123.799        
84             196.56         47.45          109.933        126.423        
85             2.04           117.73         99.5516        114.484        
86             190.52         128.78         94.985         109.233        
87             64.59          25.43          82.5503        94.9329        
88             85.6           166.18         67.7285        77.8878        
89             26.9           183.15         110.714        127.321        
90             3.67           14.44          128.841        148.167        
91             131.3          192.49         97.6427        112.289        
92             182.95         63.04          90.8116        104.433        
93             143.06         123.13         48.879         56.2109        
94             36.59          120.79         66.7312        76.7409        
95             48.01          35.15          83.1173        95.5849        
96             167.29         28.41          98.25          112.988        
97             77.17          147.5          52.7016        60.6068        
98             46.51          42.9           78.2406        89.9767        
99             13.78          40.33          104.854        120.582        
