NUM_DRIVERS: 50
NUM_TASKS: 100
PENALTY: 10%
UTILITY: 60%
DRIVERS
ID             X              Y              
1              26.86          6.64           
2              113.32         21.86          
3              181.29         138.08         
4              0.8            86.1           
5              92.67          192.26         
6              75.74          23.19          
7              69.49          77.69          
8              164.67         38.68          
9              56.46          174.19         
10             13.64          62.91          
11             95.38          101.29         
12             51.05          13.72          
13             37.25          73.21          
14             64.74          153.83         
15             81.22          60.6           
16             7.58           65.71          
17             174.59         115.95         
18             131.38         140.39         
19             35.59          186.38         
20             20.38          105.68         
21             172.96         147.55         
22             90.07          119.08         
23             71.17          4.17           
24             167.08         7.22           
25             188.34         94.68          
26             121.06         87.94          
27             16.16          87.02          
28             139.4          95.67          
29             23.11          108.81         
30             141.45         61.94          
31             149.48         88.78          
32             151.71         2.35           
33             5.63           62.81          
34             103.43         20.52          
35             76.68          59.74          
36             194.54         120.84         
37             14.27          101.87         
38             42.43          10.08          
39             76.96          75.97          
40             50.44          130.28         
41             27.77          59.33          
42             143.73         70.47          
43             71.12          173.34         
44             98.61          86.73          
45             50.13          47.5           
46             53.58          172.01         
47             190.42         128.19         
48             188.28         79.67          
49             191.73         158.35         
50             170.2          54.71          
TASKS
ID             X              Y              COST           PENALIZED_COST 
1              72.89          101.55         27.1543        29.8697        
2              154.5          7.19           107.629        118.392        
3              146.98         124.33         52.9062        58.1969        
4              194.51         69.49          99.3126        109.244        
5              148.03         188.39         100.597        110.656        
6              40.14          139.87         71.9224        79.1147        
7              75.46          188.27         91.6177        100.779        
8              49.4           198.29         110.55         121.605        
9              170.99         52.22          85.5717        94.1288        
10             76.66          117.64         29.2562        32.1818        
11             125.12         167.27         71.8072        78.9879        
12             85.28          110.57         18.1219        19.9341        
13             95.16          133.87         34.2141        37.6355        
14             8.78           163.04         110.883        121.972        
15             185.24         82.62          86.9938        95.6932        
16             20.31          80.77          81.9774        90.1751        
17             144.08         167.75         80.8276        88.9104        
18             2.91           40.33          113.96         125.356        
19             58.63          105.3          41.7081        45.8789        
20             122.21         148.81         53.6256        58.9881        
21             164.81         113.49         66.1991        72.819         
22             172.13         184.09         110.787        121.866        
23             79.04          199.27         101.459        111.604        
24             8.31           50.01          104.432        114.875        
25             142.47         137.4          56.5903        62.2493        
26             9.15           110.78         91.4873        100.636        
27             86.25          177.41         78.6217        86.4839        
28             91.11          84.62          17.7645        19.5409        
29             87.34          11             89.8959        98.8855        
30             56.22          40.65          73.7503        81.1254        
31             80.27          30.16          72.5734        79.8307        
32             170.99         162.69         94.7081        104.179        
33             176.63         107.12         76.9601        84.6561        
34             4.39           91.56          95.9818        105.58         
35             10.05          148.2          102.05         112.255        
36             116.48         4.39           97.0199        106.722        
37             22.9           163.48         99.8705        109.858        
38             190.2          134.82         96.6875        106.356        
39             59.04          130.88         51.2962        56.4258        
40             36.91          100.61         63.0929        69.4022        
41             58.16          156.09         69.9762        76.9739        
42             1.37           113.04         99.4883        109.437        
43             88.23          107.16         13.7767        15.1544        
44             47.68          36.08          82.6024        90.8626        
45             60.25          111.15         41.2842        45.4126        
46             33.6           32.73          94.521         103.973        
47             11.77          4.79           129.806        142.786        
48             126.73         118.74         32.6448        35.9092        
49             160.8          120.53         64.1726        70.5898        
50             11.61          31.53          111.808        122.988        
51             50.33          40.3           77.6608        85.4269        
52             132.83         191.2          96.9291        106.622        
53             23.72          88.97          77.0733        84.7807        
54             143.6          21.28          89.9878        98.9865        
55             157.96         124.43         62.8982        69.188         
56             126.13         199.21         102.593        112.853        
57             19.78          86.9           81.2826        89.4108        
58             147.37         188.66         100.521        110.573        
59             77.07          177.18         80.5142        88.5656        
60             65.69          71.36          44.6926        49.1618        
61             180.78         67.74          86.9834        95.6818        
62             74.22          11.94          91.756         100.932        
63             29.52          73.27          75.3785        82.9164        
64             149.59         134.1          60.1829        66.2012        
65             52.91          112.72         48.7777        53.6555        
66             96.74          6.5            93.5568        102.912        
67             88.56          96.74          11.8954        13.085         
68             168.18         44.63          87.8314        96.6145        
69             144.66         102.82         44.7489        49.2238        
70             96.79          57.65          42.4715        46.7186        
71             94.51          111.87         13.0781        14.3859        
72             22.84          44.72          94.9186        104.41         
73             53.25          40.81          75.4256        82.9681        
74             102.32         120.73         20.8594        22.9454        
75             127.13         92.22          28.2235        31.0458        
76             152.09         43.04          77.1868        84.9055        
77             173.42         17.75          110.252        121.277        
78             43.02          26.9           92.684         101.952        
79             41.72          15.6           102.567        112.823        
80             116.12         132.79         36.5382        40.192         
81             70.13          140.58         50.388         55.4268        
82             19.59          91.45          80.8633        88.9496        
83             175.29         147.86         89.2141        98.1356        
84             108.87         109.21         12.7868        14.0654        
85             30.83          181.78         107.11         117.821        
86             63.14          87.49          38.9251        42.8176        
87             167.31         94.8           67.5106        74.2616        
88             199.68         40.42          116.129        127.742        
89             111.29         32.63          68.3095        75.1404        
90             167.17         1.39           119.314        131.245        
91             34.61          80.29          68.2959        75.1255        
92             196.55         150.56         108.987        119.886        
93             34.84          194.89         115.108        126.619        
94             33.07          167.42         95.0004        104.5          
95             163.39         56.8           76.7107        84.3818        
96             97.71          175.78         75.8146        83.3961        
97             128.79         199.76         103.831        114.214        
98             164.36         99.06          64.3669        70.8036        
99             124.56         132.85         41.016         45.1177        
100            191.62         64.82          98.142         107.956        
ALPHA
0.536493       0.408195       0.38052        0.595764       0.46277        0.457818       0.442453       0.38635        0.507862       0.57608        0.0579713      0.505861       0.563194       0.48223        0.379852       0.581845       0.3524         0.315188       0.53955        0.599969       0.380596       0.249629       0.482087       0.42811        0.371827       0.188592       0.593864       0.253209       0.599475       0.317527       0.29047        0.430909       0.580876       0.419631       0.403782       0.386404       0.599827       0.518459       0.37648        0.547774       0.559161       0.302931       0.477869       0.140848       0.506361       0.512962       0.384839       0.375894       0.410582       0.370883       
0.302457       0.314253       0.223272       0.214341       0.183418       0.257078       0.103995       0.379987       0.171314       0.217641       0.0131562      0.281701       0.169033       0.13811        0.132058       0.222541       0.209715       0.126383       0.200352       0.174776       0.209682       0.054513       0.314343       0.571453       0.263609       0.0746617      0.1904         0.120485       0.16964        0.205987       0.16075        0.585591       0.228326       0.297565       0.138519       0.254622       0.185856       0.291542       0.0945415      0.129634       0.20328        0.184264       0.161119       0.0390817      0.197921       0.170843       0.243011       0.289745       0.247732       0.317901       
0.321881       0.295841       0.599321       0.294611       0.396992       0.273643       0.158201       0.380952       0.330327       0.28237        0.0263035      0.29861        0.235329       0.275241       0.181257       0.289745       0.559758       0.407573       0.358346       0.264791       0.595463       0.117262       0.307944       0.400013       0.51158        0.149217       0.269411       0.28809        0.26125        0.292225       0.343803       0.378893       0.29392        0.288446       0.188145       0.577428       0.274396       0.308328       0.14474        0.232888       0.26359        0.296265       0.330209       0.0701188      0.246113       0.325818       0.58878        0.477902       0.59778        0.396884       
0.25564        0.245863       0.318389       0.204612       0.214549       0.213107       0.10097        0.376022       0.189355       0.201185       0.0141483      0.235038       0.159529       0.151959       0.122977       0.2066         0.305384       0.157988       0.217978       0.172798       0.289819       0.0600462      0.251353       0.410464       0.423962       0.0831857      0.182762       0.148338       0.168756       0.220813       0.20527        0.370515       0.211092       0.235457       0.128321       0.385536       0.182165       0.243968       0.0920311      0.13629        0.186722       0.210924       0.181485       0.040689       0.177073       0.187893       0.359315       0.488589       0.346567       0.392328       
0.223045       0.17569        0.33473        0.214746       0.355755       0.172042       0.0959601      0.212842       0.267067       0.198245       0.0142214      0.198144       0.157208       0.202388       0.106979       0.206024       0.257469       0.202695       0.303445       0.189527       0.351999       0.0675873      0.200007       0.242935       0.262082       0.0711676      0.190702       0.122768       0.186706       0.148597       0.152043       0.231266       0.20953        0.174021       0.112696       0.318087       0.197962       0.208109       0.0855084      0.162701       0.17955        0.144834       0.264257       0.0374735      0.159634       0.261662       0.326175       0.251027       0.4246         0.212302       
0.345746       0.225639       0.252766       0.433798       0.380054       0.249236       0.161202       0.230104       0.469534       0.367818       0.0206605      0.299779       0.29527        0.385301       0.162453       0.386787       0.219517       0.188083       0.544862       0.429877       0.254934       0.102419       0.284399       0.268834       0.234066       0.0866365      0.391689       0.131701       0.432586       0.169041       0.158049       0.266247       0.389239       0.230574       0.174484       0.255333       0.436416       0.31756        0.13712        0.405216       0.324208       0.161029       0.402391       0.0530406      0.26358        0.481505       0.255226       0.234461       0.29038        0.220444       
0.254469       0.181334       0.258019       0.275493       0.508129       0.188276       0.112069       0.201182       0.447777       0.243711       0.0159139      0.222197       0.192326       0.302379       0.119353       0.255246       0.213535       0.185726       0.491515       0.250896       0.264864       0.0795006      0.217733       0.233232       0.222875       0.0721479      0.243609       0.116495       0.248623       0.144201       0.14118        0.226608       0.258757       0.182405       0.126801       0.254245       0.260519       0.234795       0.097949       0.225146       0.217097       0.139          0.441306       0.0408941      0.185155       0.43242        0.256754       0.218982       0.308158       0.196286       
0.234445       0.15949        0.210776       0.258152       0.360031       0.168035       0.0974094      0.173931       0.380455       0.225055       0.0132083      0.201673       0.173304       0.245016       0.103975       0.236991       0.175758       0.145502       0.501996       0.2307         0.214041       0.0646603      0.196294       0.205085       0.187058       0.0601389      0.224561       0.0962673      0.227837       0.12275        0.11758        0.199938       0.240626       0.161068       0.110882       0.211174       0.241357       0.214335       0.0846607      0.195146       0.198006       0.117517       0.32927        0.0344353      0.166243       0.374782       0.212017       0.185388       0.252458       0.168099       
0.300582       0.315502       0.313055       0.231961       0.225711       0.261036       0.119221       0.531985       0.204099       0.231798       0.0163795      0.281362       0.185281       0.166002       0.149023       0.237021       0.306324       0.168405       0.234086       0.195174       0.288811       0.0677318      0.305792       0.525418       0.403988       0.0990805      0.208394       0.170738       0.190381       0.289397       0.237844       0.47683        0.24221        0.297957       0.154932       0.367352       0.205827       0.290056       0.109417       0.152045       0.217217       0.267452       0.194977       0.0482968      0.210369       0.202937       0.346537       0.460579       0.336739       0.568415       
0.471515       0.360818       0.396428       0.539454       0.525984       0.39067        0.324694       0.362534       0.577943       0.500272       0.0531875      0.436724       0.46181        0.573201       0.302829       0.511295       0.359792       0.346695       0.591327       0.551812       0.40165        0.301933       0.4203         0.399443       0.370624       0.176128       0.524433       0.248427       0.555923       0.294373       0.282951       0.397417       0.511487       0.367178       0.320295       0.394659       0.549633       0.450725       0.28162        0.597062       0.472099       0.284579       0.554878       0.119189       0.416767       0.582019       0.395998       0.369362       0.431083       0.353007       
0.273575       0.218472       0.398643       0.272842       0.492446       0.215649       0.12794        0.259142       0.366535       0.251179       0.0199614      0.245654       0.204152       0.288857       0.139926       0.260387       0.319842       0.308717       0.395768       0.24775        0.422917       0.0982194      0.246486       0.289522       0.315944       0.0962781      0.245755       0.164223       0.245198       0.189264       0.197686       0.277563       0.264013       0.216816       0.147123       0.373968       0.256595       0.256845       0.11412        0.224607       0.229026       0.185821       0.374902       0.0511218      0.203861       0.358214       0.384208       0.302301       0.469237       0.259636       
0.518101       0.427862       0.456461       0.566597       0.554498       0.455853       0.415373       0.427009       0.586749       0.541368       0.0903964      0.492533       0.518387       0.584908       0.383672       0.548447       0.425357       0.420241       0.594401       0.575601       0.461261       0.462776       0.478613       0.458183       0.433825       0.240849       0.558495       0.320277       0.578159       0.365338       0.354307       0.456898       0.548322       0.433999       0.400661       0.45428        0.573819       0.502976       0.371909       0.599251       0.522722       0.355711       0.57346        0.176196       0.480997       0.589119       0.455611       0.432561       0.483886       0.418521       
0.398387       0.322035       0.447171       0.429367       0.599311       0.329707       0.236277       0.3516         0.572839       0.396317       0.0430876      0.366937       0.3467         0.546902       0.240703       0.407363       0.395759       0.432133       0.568986       0.419635       0.461561       0.25886        0.36146        0.381929       0.392461       0.167479       0.403798       0.256651       0.420242       0.281949       0.290447       0.373769       0.409786       0.32281        0.252373       0.432043       0.424494       0.37959        0.210464       0.440665       0.36923        0.277525       0.588009       0.0982517      0.330094       0.567154       0.438337       0.382888       0.487374       0.349818       
