NUM_DRIVERS: 50
NUM_TASKS: 100
PENALTY: 25%
UTILITY: 30%
DRIVERS
ID             X              Y              
1              66.55          115.49         
2              56.85          53.3           
3              12.95          110.96         
4              194.89         181.67         
5              193.89         77.42          
6              3.48           50.22          
7              111.68         162.25         
8              184.31         19.9           
9              187.6          145.93         
10             128.57         70.09          
11             47.43          186.74         
12             69.23          164.15         
13             78.41          48.95          
14             35.69          117.56         
15             190.05         101.16         
16             94.66          140.94         
17             162.52         51.06          
18             56.58          123.68         
19             159.5          10.56          
20             19.36          149.09         
21             159.44         4.97           
22             39.58          123.11         
23             90.18          166.62         
24             43.32          199.03         
25             110.98         20.12          
26             17.83          147.95         
27             79.95          51.97          
28             118.69         150.94         
29             126.98         105            
30             47.09          131.39         
31             160.2          48.08          
32             192.35         163.41         
33             181.39         124.12         
34             181.41         123.87         
35             177.76         58.57          
36             172.26         123.85         
37             166.73         175.44         
38             66.6           53.79          
39             135.38         123.18         
40             10.95          155.59         
41             13.53          12.75          
42             135.41         61.23          
43             36.59          195.69         
44             2.79           143.65         
45             47.39          24.27          
46             40.8           190.32         
47             9.84           93.49          
48             119.03         69.5           
49             168.79         77.11          
50             181.34         171.63         
TASKS
ID             X              Y              COST           PENALIZED_COST 
1              114.33         85.47          20.4076        25.5095        
2              98.58          65.71          34.3194        42.8992        
3              156.74         78.55          60.6591        75.8239        
4              108.07         58.1           42.6701        53.3376        
5              17.6           111.99         83.2678        104.085        
6              84.13          176.28         77.9134        97.3917        
7              195.27         74.94          98.5108        123.138        
8              66.06          94.95          34.3136        42.8921        
9              178.45         101.16         78.4586        98.0732        
10             83.58          9.72           91.7611        114.701        
11             177.01         88.16          77.9149        97.3936        
12             133.33         7.56           98.2652        122.831        
13             162.98         91.11          63.6043        79.5054        
14             87.32          131.64         34.0862        42.6078        
15             120.03         84.79          25.1504        31.4381        
16             181.59         162.38         102.704        128.38         
17             141.74         121.64         47.0161        58.7702        
18             72.8           118.46         32.8727        41.0908        
19             194.3          96.9           94.3509        117.939        
20             169.35         48.92          86.1312        107.664        
21             185.14         30.18          110.107        137.634        
22             122.67         62.66          43.683         54.6038        
23             109.18         105.65         10.7794        13.4742        
24             123.9          122.68         32.9483        41.1854        
25             53.05          139.45         61.3238        76.6547        
26             71.97          53.21          54.5434        68.1793        
27             20.43          198.79         126.85         158.562        
28             80.1           179.55         82.0013        102.502        
29             81.98          175.1          77.2317        96.5396        
30             88.97          29.53          71.328         89.16          
31             79.45          55.6           48.9251        61.1563        
32             180.08         131.39         86.0124        107.516        
33             11.55          157.42         105.454        131.817        
34             166.32         6.15           114.918        143.648        
35             192.06         30.28          115.481        144.352        
36             53.77          55.37          64.2577        80.3221        
37             9.33           126.2          94.3795        117.974        
38             170.79         169.94         99.513         124.391        
39             140.47         48.66          65.3729        81.7161        
40             77.63          48.27          56.3596        70.4496        
41             154.83         3.15           111.294        139.117        
42             127.42         88.59          29.6992        37.124         
43             83.35          72.27          32.3446        40.4308        
44             75.02          72.28          37.3149        46.6436        
