NUM_DRIVERS: 150
NUM_TASKS: 100
PENALTY: 10%
UTILITY: 30%
DRIVERS
ID             X              Y              
1              134.66         133.05         
2              181.9          147.55         
3              26.98          29.67          
4              104.89         90.85          
5              127.22         90.98          
6              54.13          50.64          
7              7.27           198.36         
8              10.06          189.69         
9              101.2          108.1          
10             114.8          164.4          
11             88.01          70.59          
12             65.29          147.55         
13             64.09          86.1           
14             180.88         81.71          
15             5.53           77.72          
16             149.44         131.08         
17             69.18          134.53         
18             120.04         162.85         
19             162.25         9.8            
20             157.86         167.59         
21             83.75          83.63          
22             126.54         30.93          
23             174.85         190.99         
24             10.59          57.02          
25             54.05          120.58         
26             166.02         129.83         
27             20.96          155.84         
28             115.71         185.02         
29             87.21          23.97          
30             94.57          104.5          
31             84.2           98.05          
32             75.3           158.41         
33             163.41         187.01         
34             43.8           58.45          
35             160.61         3.68           
36             191.86         28.68          
37             153.04         79.52          
38             3.54           79.78          
39             77.22          66             
40             185.09         192.28         
41             197.88         43.32          
42             162.89         76.64          
43             100.95         80.07          
44             176.52         16.07          
45             34.82          171.76         
46             42.86          79.58          
47             120.06         86.95          
48             106.04         11.11          
49             196.97         62.33          
50             121.67         7.54           
51             100.4          69.35          
52             147.41         28.59          
53             37.9           172.69         
54             115.13         133.89         
55             122.66         36.19          
56             12.72          157.63         
57             46.81          128.63         
58             40.15          99.11          
59             12.3           25.7           
60             3.54           127.59         
61             24.73          131.26         
62             148.22         60.28          
63             183.75         49.91          
64             98.47          112.62         
65             181.18         127.04         
66             66.24          191.54         
67             19.62          161.08         
68             150.58         5.13           
69             104.93         136.68         
70             37.19          190            
71             158.47         85.28          
72             151.34         149.55         
73             61.53          119.43         
74             77.69          24.18          
75             32.43          56.86          
76             52.91          12.23          
77             138.96         150.84         
78             88.55          59.28          
79             33.21          4.75           
80             103.25         43.53          
81             29.39          180.4          
82             187.39         107.67         
83             144.14         16.06          
84             139.81         58.05          
85             167.46         44             
86             58.5           180.99         
87             28.12          88.94          
88             111.69         106.15         
89             4.91           142.61         
90             133.18         138.92         
91             67.51          94.73          
92             157.69         83.37          
93             167.5          113.94         
94             50.93          142.48         
95             45.98          40.88          
96             104.2          71.81          
97             55.93          78.84          
98             131.96         69.76          
99             62.61          74.83          
100            133.91         190.18         
101            116.79         107.64         
102            154.34         70.19          
103            154.9          126.32         
104            197.15         122.14         
105            195.77         120.3          
106            100.5          65.75          
107            185.56         72.84          
108            100.63         31.55          
109            47.59          18.49          
110            10.44          176.09         
111            79.12          142.49         
112            101.97         19.16          
113            97.1           183.62         
114            177.77         199.04         
115            147.81         106.2          
116            134.58         44.15          
117            127.27         33.58          
118            168.43         166.85         
119            67.56          84.99          
120            146.69         115.32         
121            132.95         0.48           
122            151.71         91.32          
123            144.4          193.85         
124            140.76         198.27         
125            195.13         158.99         
126            130.94         44.95          
127            74.24          26.79          
128            1.1            14.94          
129            95.76          39.16          
130            9.41           195.94         
131            184.86         25.55          
132            87.9           47.77          
133            175.32         180.73         
134            113.08         194.16         
135            195.27         180.01         
136            166.09         163.71         
137            188.73         75.42          
138            127.23         127.21         
139            55.64          15.39          
140            73.65          84.52          
141            174.15         139.01         
142            34.43          154.92         
143            71.22          37.64          
144            70.98          78.01          
145            93.02          61.02          
146            57.12          123.67         
147            11.85          83.5           
148            165.33         43.96          
149            5.4            4.89           
150            129.21         20.34          
TASKS
ID             X              Y              COST           PENALIZED_COST 
1              43.19          108.6          57.4573        63.203         
2              12.63          111.77         88.1592        96.9752        
3              104.37         157.39         57.5561        63.3118        
4              100.72         129.22         29.2289        32.1518        
5              24.1           94.22          76.1198        83.7317        
6              17.46          113.91         83.7039        92.0743        
7              86.71          168.34         69.6203        76.5823        
8              38.62          178            99.2547        109.18         
9              6.22           33.43          115.005        126.506        
10             62.77          77.34          43.5838        47.9422        
11             90.41          30.8           69.8613        76.8475        
12             57.26          192.73         102.106        112.316        
13             159.12         195.71         112.497        123.747        
14             164.96         188.21         109.548        120.503        
15             176.6          117.39         78.5492        86.4041        
16             26.07          17.47          110.801        121.881        
17             27.51          74.84          76.7322        84.4054        
18             57.03          52.8           63.8299        70.2129        
19             70.76          101.62         29.2848        32.2133        
20             66.99          18.62          87.8201        96.6021        
21             35.12          73.25          70.1782        77.196         
22             110.14         28.99          71.7303        78.9034        
23             102.65         131.2          31.3123        34.4436        
24             115.52         72.21          31.8301        35.0131        
25             109.72         54.75          46.2822        50.9104        
26             178.29         124.7          82.0939        90.3033        
27             199.01         7.25           135.667        149.234        
28             187.16         158.11         104.755        115.231        
29             78.75          51.24          53.1893        58.5082        
30             181.57         26.67          109.686        120.654        
31             37.44          115.93         64.5563        71.012         
32             175.19         99.27          75.1935        82.7129        
33             135.39         180.11         87.5789        96.3368        
34             9.9            142.9          99.7919        109.771        
35             109.19         55.52          45.4195        49.9614        
36             191.89         12.84          126.652        139.317        
37             81.7           47.26          55.8247        61.4072        
38             176.3          47.31          92.725         101.998        
39             157.18         56.32          71.9548        79.1503        
40             8.7            40.42          109.02         119.923        
41             164.69         58.73          76.7334        84.4067        
42             129.34         8.55           96.0413        105.645        
43             120.66         136.55         41.985         46.1835        
44             196.48         152.72         109.944        120.939        
45             80.61          62.54          42.1808        46.3989        
46             27             142.29         84.3649        92.8014        
47             13.97          118.05         87.9031        96.6935        
48             113.27         1.96           98.934         108.827        
49             23.4           82.46          78.5825        86.4408        
50             60.15          184            92.9732        102.271        
51             154.17         146.2          71.1957        78.3153        
52             164.18         149.89         81.2901        89.4191        
53             61.15          158.08         69.8757        76.8632        
54             13.98          136.27         93.3539        102.689        
55             176.45         66.46          83.4837        91.8321        
56             81.36          136.92         41.3586        45.4945        
57             165.92         158.35         88.035         96.8385        
58             106.81         39.59          60.7926        66.8719        
59             110.71         178.75         79.4749        87.4224        
60             59.52          138.41         55.8029        61.3831        
61             30.43          159.14         91.31          100.441        
62             101.22         7.36           92.648         101.913        
63             151.38         176.77         92.3771        101.615        
64             125.91         45.73          60.1378        66.1516        
65             144.7          82.61          47.9635        52.7599        
66             62.21          46.18          65.7623        72.3385        
67             133.65         5.15           100.642        110.706        
68             187.57         41.55          105.285        115.813        
69             99.14          0.33           99.6737        109.641        
70             53.94          10.1           101.013        111.114        
71             52.74          171.7          85.8743        94.4617        
72             110.82         101.6          10.9377        12.0314        
73             126.7          167.6          72.6818        79.95          
74             166.1          187.18         109.405        120.346        
75             179.63         10.4           119.871        131.858        
76             119.93         22.28          80.2347        88.2581        
77             3.19           43.45          112.116        123.328        
78             111.11         197.21         97.8428        107.627        
79             120.51         21.4           81.2319        89.3551        
80             76.06          142.5          48.7788        53.6567        
81             124.87         64.87          43.0422        47.3465        
82             84.45          54.14          48.4246        53.2671        
83             170.37         14.8           110.503        121.554        
84             148.58         14.26          98.5463        108.401        
85             110.35         114.73         18.0026        19.8029        
86             126.65         106.9          27.5288        30.2816        
87             63.69          112.56         38.421         42.263         
88             78.53          2.42           99.914         109.905        
89             116            104.25         16.5548        18.2103        
90             178.63         136.7          86.7731        95.4504        
91             96.07          64.41          35.8063        39.387         
92             42.33          176.3          95.6427        105.207        
93             171.71         35.38          96.5301        106.183        
94             22.33          134.84         85.1261        93.6387        
95             106.53         21.33          78.9405        86.8346        
96             53.81          181.99         94.1057        103.516        
97             31.76          21.6           103.939        114.333        
98             82.29          61.01          42.8236        47.106         
99             137.16         148.94         61.4491        67.594         
100            93.22          149.15         49.6154        54.577         
ALPHA
0.094437       0.140974       0.22034        0.0255829      0.0600264      0.173607       0.263102       0.262697       0.0212742      0.133726       0.0819797      0.172743       0.131024       0.1258         0.274292       0.1055         0.147447       0.130606       0.154962       0.143188       0.0658481      0.12952        0.166123       0.251201       0.205148       0.119346       0.264735       0.159313       0.15132        0.0194099      0.0478541      0.163          0.160703       0.194845       0.158851       0.154207       0.0996952      0.27769        0.109642       0.169478       0.15057        0.110981       0.0491125      0.155053       0.240018       0.210499       0.0522829      0.154099       0.143129       0.153656       0.0725008      0.136166       0.235547       0.0832694      0.12314        0.272407       0.232892       0.266336       0.236304       0.29677        0.282067       0.108291       0.139556       0.0337847      0.130518       0.203915       0.263388       0.156127       0.088623       0.236738       0.103319       0.123659       0.164171       0.159499       0.218034       0.193637       0.11852        0.101955       0.215718       0.11622        0.245852       0.130506       0.146352       0.104202       0.133167       0.207694       0.265331       0.0314498      0.287679       0.100665       0.115552       0.103099       0.113685       0.211158       0.19184        0.0664356      0.163265       0.0855164      0.140249       0.161055       0.0422234      0.106216       0.107086       0.140994       0.139532       0.0796502      0.13185        0.13373        0.196863       0.266133       0.132926       0.147487       0.167521       0.172026       0.0892207      0.116409       0.126602       0.146738       0.117337       0.0914642      0.158853       0.093998       0.164115       0.168004       0.154369       0.11422        0.160615       0.244374       0.126572       0.261977       0.152776       0.120977       0.159251       0.169824       0.165536       0.143324       0.13361        0.0804586      0.189182       0.0952185      0.130982       0.245314       0.154047       0.110574       0.0940209      0.188432       0.275632       0.131981       0.239778       0.140862       
