NUM_DRIVERS: 50
NUM_TASKS: 100
PENALTY: 20%
UTILITY: 60%
DRIVERS
ID             X              Y              
1              66.55          115.49         
2              56.85          53.3           
3              12.95          110.96         
4              194.89         181.67         
5              193.89         77.42          
6              3.48           50.22          
7              111.68         162.25         
8              184.31         19.9           
9              187.6          145.93         
10             128.57         70.09          
11             47.43          186.74         
12             69.23          164.15         
13             78.41          48.95          
14             35.69          117.56         
15             190.05         101.16         
16             94.66          140.94         
17             162.52         51.06          
18             56.58          123.68         
19             159.5          10.56          
20             19.36          149.09         
21             159.44         4.97           
22             39.58          123.11         
23             90.18          166.62         
24             43.32          199.03         
25             110.98         20.12          
26             17.83          147.95         
27             79.95          51.97          
28             118.69         150.94         
29             126.98         105            
30             47.09          131.39         
31             160.2          48.08          
32             192.35         163.41         
33             181.39         124.12         
34             181.41         123.87         
35             177.76         58.57          
36             172.26         123.85         
37             166.73         175.44         
38             66.6           53.79          
39             135.38         123.18         
40             10.95          155.59         
41             13.53          12.75          
42             135.41         61.23          
43             36.59          195.69         
44             2.79           143.65         
45             47.39          24.27          
46             40.8           190.32         
47             9.84           93.49          
48             119.03         69.5           
49             168.79         77.11          
50             181.34         171.63         
TASKS
ID             X              Y              COST           PENALIZED_COST 
1              114.33         85.47          20.4076        24.4891        
2              98.58          65.71          34.3194        41.1833        
3              156.74         78.55          60.6591        72.791         
4              108.07         58.1           42.6701        51.2041        
5              17.6           111.99         83.2678        99.9213        
6              84.13          176.28         77.9134        93.4961        
7              195.27         74.94          98.5108        118.213        
8              66.06          94.95          34.3136        41.1764        
9              178.45         101.16         78.4586        94.1503        
10             83.58          9.72           91.7611        110.113        
11             177.01         88.16          77.9149        93.4978        
12             133.33         7.56           98.2652        117.918        
13             162.98         91.11          63.6043        76.3252        
14             87.32          131.64         34.0862        40.9035        
15             120.03         84.79          25.1504        30.1805        
16             181.59         162.38         102.704        123.245        
17             141.74         121.64         47.0161        56.4194        
18             72.8           118.46         32.8727        39.4472        
19             194.3          96.9           94.3509        113.221        
20             169.35         48.92          86.1312        103.357        
21             185.14         30.18          110.107        132.129        
22             122.67         62.66          43.683         52.4196        
23             109.18         105.65         10.7794        12.9352        
24             123.9          122.68         32.9483        39.538         
25             53.05          139.45         61.3238        73.5885        
26             71.97          53.21          54.5434        65.4521        
27             20.43          198.79         126.85         152.22         
28             80.1           179.55         82.0013        98.4016        
29             81.98          175.1          77.2317        92.678         
30             88.97          29.53          71.328         85.5936        
31             79.45          55.6           48.9251        58.7101        
32             180.08         131.39         86.0124        103.215        
33             11.55          157.42         105.454        126.544        
34             166.32         6.15           114.918        137.902        
35             192.06         30.28          115.481        138.578        
36             53.77          55.37          64.2577        77.1092        
37             9.33           126.2          94.3795        113.255        
38             170.79         169.94         99.513         119.416        
39             140.47         48.66          65.3729        78.4475        
40             77.63          48.27          56.3596        67.6316        
41             154.83         3.15           111.294        133.552        
42             127.42         88.59          29.6992        35.6391        
43             83.35          72.27          32.3446        38.8136        
44             75.02          72.28          37.3149        44.7778        
45             18.71          120.42         83.8155        100.579        
46             75.11          182.93         86.5846        103.902        
47             32.64          60.33          78.1734        93.8081        
48             96.2           107.14         8.08824        9.70589        
49             72.12          69.3           41.4703        49.7643        
50             158.47         126.15         64.0513        76.8615        
51             85.3           189.65         90.8472        109.017        
52             105.64         162.97         63.2221        75.8665        
53             106.56         1.39           98.828         118.594        
54             32.06          76.15          72.0046        86.4056        
55             113.77         152.66         54.4306        65.3167        
56             75.82          36.36          68.0788        81.6946        
57             172.52         23.22          105.614        126.737        
58             67.51          60.45          51.184         61.4208        
59             195.58         86.35          96.5498        115.86         
60             187.1          15.45          121.388        145.666        
61             182.74         83.73          84.3245        101.189        
62             8.69           193.13         130.425        156.51         
63             94.9           40.32          59.8975        71.877         
64             138.78         85.03          41.5691        49.8829        
65             27.15          158.88         93.6695        112.403        
66             148.31         92.21          48.934         58.7208        
67             87.66          130.33         32.7442        39.2931        
68             2.11           140.68         106.006        127.207        
69             176.95         20.83          110.405        132.486        
70             119.74         11.59          90.587         108.704        
71             196.57         131.87         101.693        122.032        
72             115.51         102.01         15.6397        18.7676        
73             191.41         186.1          125.575        150.69         
74             65.58          183.83         90.6212        108.745        
75             71.72          187.7          92.1469        110.576        
76             95.24          185.76         85.892         103.07         
77             102.59         169.84         69.888         83.8656        
78             2.28           137.86         104.798        125.757        
79             199.82         23.5           125.763        150.915        
80             76.84          128.94         37.0663        44.4795        
81             131.63         97.55          31.7247        38.0697        
82             23.36          108.48         77.1077        92.5293        
83             103.85         125.46         25.7494        30.8993        
84             106.45         29.85          70.4459        84.5351        
85             36.28          92.58          64.1506        76.9807        
86             46.15          75.58          59.1283        70.954         
87             78.55          10.18          92.3457        110.815        
88             151.49         111.17         52.6877        63.2252        
89             131.43         98.86          31.4507        37.7408        
90             50.42          10.1           102.665        123.198        
91             31.83          111.73         69.1718        83.0062        
92             79.2           178.8          81.499         97.7987        
93             199.38         159.07         115.61         138.732        
94             104.42         118.08         18.6124        22.3349        
95             26.25          181.23         109.715        131.658        
96             73.84          172.82         77.3763        92.8516        
97             133.49         45.13          64.2829        77.1395        
98             55.65          44.5           71.0435        85.2521        
99             57.16          9.37           100.245        120.294        
100            82.15          68.06          36.5894        43.9073        
ALPHA
0.287854       0.442176       0.421331       0.514914       0.577244       0.476573       0.390831       0.599932       0.514259       0.599925       0.42923        0.384247       0.464269       0.379699       0.552861       0.312534       0.598305       0.330989       0.597447       0.420465       0.596822       0.372848       0.384525       0.443575       0.563569       0.421682       0.456485       0.378462       0.376945       0.362485       0.599328       0.514311       0.520746       0.521001       0.591954       0.507871       0.485291       0.440317       0.399062       0.433417       0.509353       0.59972        0.443544       0.437292       0.497957       0.436418       0.433185       0.582108       0.576104       0.501938       
0.236516       0.490008       0.401329       0.405913       0.444511       0.498655       0.288451       0.530531       0.384987       0.384008       0.367236       0.311502       0.549297       0.345329       0.408058       0.225917       0.476781       0.280199       0.553279       0.379315       0.559028       0.332778       0.298011       0.383244       0.593126       0.381629       0.5434         0.267096       0.198839       0.313411       0.484678       0.39599        0.375457       0.375583       0.464458       0.356203       0.369629       0.499793       0.247444       0.394038       0.547941       0.441106       0.386237       0.405142       0.552268       0.377434       0.426035       0.391343       0.412513       0.385393       
0.139877       0.23306        0.25302        0.44029        0.592276       0.300951       0.244043       0.556136       0.440354       0.275529       0.283769       0.233178       0.230316       0.21294        0.53543        0.166621       0.536767       0.174026       0.500788       0.263349       0.50081        0.208666       0.236209       0.302759       0.358692       0.264343       0.220042       0.228561       0.163859       0.202397       0.522289       0.440207       0.452866       0.453438       0.589617       0.420627       0.382321       0.221945       0.230425       0.279252       0.337685       0.357452       0.301476       0.280659       0.302761       0.292264       0.260357       0.216914       0.597556       0.414377       
0.19486        0.405356       0.347495       0.387823       0.443518       0.441597       0.258722       0.545361       0.368252       0.37365        0.329155       0.274334       0.451186       0.29337        0.399454       0.19569        0.48823        0.235421       0.571875       0.333696       0.576917       0.2831         0.264675       0.346182       0.599032       0.335753       0.43706        0.239181       0.176575       0.267459       0.498129       0.37856        0.360377       0.360546       0.470489       0.339307       0.347591       0.405509       0.224095       0.349379       0.499605       0.44885        0.34835        0.358534       0.493356       0.339209       0.368756       0.368817       0.409224       0.365769       
0.167123       0.247931       0.598001       0.274393       0.220376       0.444384       0.200082       0.254916       0.231259       0.122929       0.371641       0.272494       0.194646       0.391391       0.211025       0.149602       0.1981         0.239382       0.250121       0.470429       0.257721       0.359714       0.23206        0.393396       0.22579        0.478765       0.183898       0.169916       0.0853609      0.311322       0.199128       0.253232       0.205786       0.20566        0.209697       0.191527       0.24632        0.214688       0.125898       0.494505       0.403655       0.148922       0.40732        0.540822       0.314519       0.392792       0.524893       0.111624       0.18244        0.252514       
0.156646       0.187117       0.301637       0.39786        0.256792       0.286338       0.349184       0.264674       0.319509       0.12857        0.524284       0.439516       0.161934       0.259672       0.260072       0.215806       0.211119       0.216142       0.247931       0.382319       0.253741       0.263534       0.452393       0.549295       0.204678       0.380518       0.15437        0.269577       0.102207       0.271192       0.210139       0.359635       0.270523       0.270164       0.231539       0.253001       0.376474       0.16965        0.16728        0.409102       0.287869       0.154527       0.532833       0.386195       0.236135       0.524824       0.286743       0.113375       0.208824       0.371104       
0.094735       0.159882       0.185129       0.365997       0.571691       0.223239       0.17322        0.451242       0.349273       0.150057       0.214385       0.168778       0.152395       0.151691       0.431429       0.113199       0.342616       0.120866       0.374383       0.195722       0.379701       0.148436       0.169785       0.232317       0.243036       0.196575       0.14451        0.157732       0.0950974      0.143584       0.334289       0.359379       0.340436       0.34079        0.431617       0.299263       0.297711       0.14945        0.144678       0.210162       0.253629       0.196999       0.231197       0.211089       0.217111       0.222424       0.190394       0.123296       0.347771       0.331451       
0.403166       0.495647       0.58632        0.396166       0.354721       0.585787       0.328683       0.400163       0.357266       0.244301       0.475531       0.412108       0.405852       0.554182       0.341          0.280002       0.339571       0.45959        0.402281       0.535327       0.410102       0.531921       0.367531       0.486067       0.39788        0.538648       0.392894       0.292887       0.171394       0.489583       0.34198        0.377681       0.332299       0.332188       0.34828        0.316234       0.370274       0.453251       0.232484       0.541795       0.558935       0.282734       0.494528       0.560078       0.515059       0.487285       0.598954       0.231734       0.313888       0.376405       
0.115633       0.182415       0.215528       0.467645       0.542624       0.249951       0.224918       0.436293       0.478006       0.180854       0.259015       0.208705       0.173843       0.180046       0.599993       0.144686       0.363566       0.146619       0.376882       0.231567       0.381018       0.177187       0.214513       0.279086       0.263058       0.232274       0.165616       0.208379       0.126574       0.173093       0.354399       0.472536       0.501282       0.502191       0.436705       0.447711       0.393282       0.171114       0.200096       0.247412       0.277519       0.229675       0.276688       0.246682       0.240124       0.26724        0.219367       0.147955       0.416753       0.436481       
0.111203       0.266996       0.244616       0.253268       0.261949       0.358976       0.153942       0.361526       0.225525       0.148562       0.223379       0.172929       0.253229       0.190691       0.232799       0.110863       0.263382       0.142067       0.384374       0.230997       0.400865       0.18189        0.162395       0.239961       0.399598       0.23315        0.232756       0.137206       0.0838015      0.168715       0.268801       0.240011       0.21023        0.210256       0.267189       0.193219       0.218026       0.246135       0.117228       0.247283       0.455309       0.191127       0.242883       0.257629       0.423094       0.233616       0.2667         0.133757       0.217062       0.231511       
0.115372       0.187903       0.216145       0.433908       0.591698       0.254988       0.215071       0.476079       0.434303       0.19147        0.252798       0.203483       0.180718       0.179963       0.560943       0.140969       0.404591       0.145839       0.40932        0.229394       0.412747       0.17665        0.207261       0.272111       0.280087       0.230214       0.172054       0.198995       0.125962       0.171815       0.392973       0.434447       0.446233       0.446924       0.491701       0.400779       0.364484       0.17675        0.191801       0.244946       0.28573        0.247148       0.270337       0.245193       0.248742       0.261083       0.221221       0.155376       0.47443        0.402672       
0.0982195      0.203597       0.204869       0.265492       0.303797       0.277346       0.149341       0.46296        0.240369       0.154169       0.204923       0.159604       0.199099       0.163027       0.260144       0.104463       0.316215       0.124968       0.51726        0.202315       0.540171       0.157099       0.153584       0.220961       0.390457       0.203822       0.186211       0.134313       0.0840359      0.148144       0.324731       0.253719       0.227032       0.22712        0.318633       0.206686       0.224286       0.190644       0.118644       0.216945       0.337816       0.207298       0.222315       0.222897       0.297751       0.213766       0.218072       0.133284       0.246687       0.241555       
0.135633       0.216431       0.244914       0.470598       0.594806       0.285463       0.251149       0.505843       0.479764       0.238798       0.284915       0.233977       0.210351       0.20659        0.584285       0.167192       0.459575       0.169687       0.446885       0.259257       0.448901       0.20312        0.239796       0.304625       0.319116       0.260072       0.200957       0.23584        0.161106       0.19814        0.446929       0.474536       0.502296       0.503024       0.532142       0.467629       0.408267       0.204903       0.239609       0.275358       0.317209       0.302168       0.302549       0.275361       0.280663       0.293204       0.250213       0.191597       0.552284       0.444831       
0.366206       0.322912       0.473071       0.491861       0.377077       0.431655       0.519105       0.383283       0.438371       0.229408       0.595987       0.5988         0.283627       0.456596       0.382565       0.539299       0.330121       0.450705       0.368207       0.543344       0.373943       0.469996       0.584015       0.597563       0.326688       0.541247       0.2737         0.45907        0.201112       0.496689       0.329035       0.467363       0.396503       0.396138       0.351599       0.382438       0.484319       0.298397       0.306187       0.551912       0.423551       0.263961       0.59482        0.535187       0.372217       0.594621       0.450288       0.207704       0.329235       0.47726        
0.254764       0.39846        0.388843       0.508986       0.583033       0.444117       0.368737       0.598996       0.510394       0.588774       0.404875       0.357596       0.415317       0.345909       0.55672        0.285505       0.59997        0.298025       0.590121       0.391721       0.589064       0.339691       0.35993        0.420643       0.534863       0.39288        0.405805       0.356531       0.353889       0.330444       0.599464       0.5093         0.519551       0.51986        0.596967       0.505215       0.475374       0.393571       0.381655       0.405857       0.479446       0.591226       0.420141       0.408966       0.462218       0.412414       0.399731       0.532944       0.583789       0.494706       
0.0974624      0.142133       0.188676       0.595534       0.307293       0.208056       0.220154       0.284556       0.493657       0.118664       0.254567       0.19848        0.129887       0.156652       0.328465       0.128861       0.220909       0.127049       0.251652       0.213366       0.25702        0.155226       0.20804        0.278585       0.184987       0.213713       0.123542       0.195373       0.0905006      0.153336       0.217811       0.592126       0.361319       0.360461       0.255899       0.320739       0.493361       0.131142       0.155408       0.230314       0.224897       0.147286       0.27388        0.226337       0.187372       0.263139       0.188482       0.100471       0.230239       0.580847       
0.180614       0.244556       0.298683       0.590575       0.502124       0.321569       0.389597       0.443577       0.599994       0.247625       0.376556       0.325698       0.231876       0.261182       0.543126       0.253038       0.395037       0.224465       0.404083       0.328492       0.407542       0.260166       0.350004       0.397529       0.316006       0.328648       0.222837       0.386214       0.237711       0.259641       0.38824        0.596734       0.58717        0.586779       0.44184        0.588236       0.568295       0.230749       0.473831       0.345811       0.342448       0.292364       0.392178       0.340632       0.302994       0.383165       0.29819        0.207628       0.43886        0.586967       
