NUM_DRIVERS: 50
NUM_TASKS: 100
PENALTY: 25%
UTILITY: 30%
DRIVERS
ID             X              Y              
1              134.66         133.05         
2              181.9          147.55         
3              26.98          29.67          
4              104.89         90.85          
5              127.22         90.98          
6              54.13          50.64          
7              7.27           198.36         
8              10.06          189.69         
9              101.2          108.1          
10             114.8          164.4          
11             88.01          70.59          
12             65.29          147.55         
13             64.09          86.1           
14             180.88         81.71          
15             5.53           77.72          
16             149.44         131.08         
17             69.18          134.53         
18             120.04         162.85         
19             162.25         9.8            
20             157.86         167.59         
21             83.75          83.63          
22             126.54         30.93          
23             174.85         190.99         
24             10.59          57.02          
25             54.05          120.58         
26             166.02         129.83         
27             20.96          155.84         
28             115.71         185.02         
29             87.21          23.97          
30             94.57          104.5          
31             84.2           98.05          
32             75.3           158.41         
33             163.41         187.01         
34             43.8           58.45          
35             160.61         3.68           
36             191.86         28.68          
37             153.04         79.52          
38             3.54           79.78          
39             77.22          66             
40             185.09         192.28         
41             197.88         43.32          
42             162.89         76.64          
43             100.95         80.07          
44             176.52         16.07          
45             34.82          171.76         
46             42.86          79.58          
47             120.06         86.95          
48             106.04         11.11          
49             196.97         62.33          
50             121.67         7.54           
TASKS
ID             X              Y              COST           PENALIZED_COST 
1              43.19          108.6          57.4573        71.8216        
2              12.63          111.77         88.1592        110.199        
3              104.37         157.39         57.5561        71.9452        
4              100.72         129.22         29.2289        36.5361        
5              24.1           94.22          76.1198        95.1497        
6              17.46          113.91         83.7039        104.63         
7              86.71          168.34         69.6203        87.0253        
8              38.62          178            99.2547        124.068        
9              6.22           33.43          115.005        143.757        
10             62.77          77.34          43.5838        54.4798        
11             90.41          30.8           69.8613        87.3267        
12             57.26          192.73         102.106        127.632        
13             159.12         195.71         112.497        140.621        
14             164.96         188.21         109.548        136.935        
15             176.6          117.39         78.5492        98.1865        
16             26.07          17.47          110.801        138.501        
17             27.51          74.84          76.7322        95.9152        
18             57.03          52.8           63.8299        79.7874        
19             70.76          101.62         29.2848        36.6061        
20             66.99          18.62          87.8201        109.775        
21             35.12          73.25          70.1782        87.7227        
22             110.14         28.99          71.7303        89.6629        
23             102.65         131.2          31.3123        39.1404        
24             115.52         72.21          31.8301        39.7876        
25             109.72         54.75          46.2822        57.8527        
26             178.29         124.7          82.0939        102.617        
27             199.01         7.25           135.667        169.584        
28             187.16         158.11         104.755        130.944        
29             78.75          51.24          53.1893        66.4866        
30             181.57         26.67          109.686        137.107        
31             37.44          115.93         64.5563        80.6954        
