NUM_DRIVERS: 50
NUM_TASKS: 100
PENALTY: 5%
UTILITY: 70%
DRIVERS
ID             X              Y              
1              26.86          6.64           
2              113.32         21.86          
3              181.29         138.08         
4              0.8            86.1           
5              92.67          192.26         
6              75.74          23.19          
7              69.49          77.69          
8              164.67         38.68          
9              56.46          174.19         
10             13.64          62.91          
11             95.38          101.29         
12             51.05          13.72          
13             37.25          73.21          
14             64.74          153.83         
15             81.22          60.6           
16             7.58           65.71          
17             174.59         115.95         
18             131.38         140.39         
19             35.59          186.38         
20             20.38          105.68         
21             172.96         147.55         
22             90.07          119.08         
23             71.17          4.17           
24             167.08         7.22           
25             188.34         94.68          
26             121.06         87.94          
27             16.16          87.02          
28             139.4          95.67          
29             23.11          108.81         
30             141.45         61.94          
31             149.48         88.78          
32             151.71         2.35           
33             5.63           62.81          
34             103.43         20.52          
35             76.68          59.74          
36             194.54         120.84         
37             14.27          101.87         
38             42.43          10.08          
39             76.96          75.97          
40             50.44          130.28         
41             27.77          59.33          
42             143.73         70.47          
43             71.12          173.34         
44             98.61          86.73          
45             50.13          47.5           
46             53.58          172.01         
47             190.42         128.19         
48             188.28         79.67          
49             191.73         158.35         
50             170.2          54.71          
TASKS
ID             X              Y              COST           PENALIZED_COST 
1              72.89          101.55         27.1543        28.512         
2              154.5          7.19           107.629        113.01         
3              146.98         124.33         52.9062        55.5515        
4              194.51         69.49          99.3126        104.278        
5              148.03         188.39         100.597        105.626        
6              40.14          139.87         71.9224        75.5186        
7              75.46          188.27         91.6177        96.1986        
8              49.4           198.29         110.55         116.077        
9              170.99         52.22          85.5717        89.8502        
10             76.66          117.64         29.2562        30.719         
11             125.12         167.27         71.8072        75.3975        
12             85.28          110.57         18.1219        19.028         
13             95.16          133.87         34.2141        35.9248        
14             8.78           163.04         110.883        116.428        
15             185.24         82.62          86.9938        91.3435        
16             20.31          80.77          81.9774        86.0762        
17             144.08         167.75         80.8276        84.869         
18             2.91           40.33          113.96         119.658        
19             58.63          105.3          41.7081        43.7935        
20             122.21         148.81         53.6256        56.3068        
21             164.81         113.49         66.1991        69.509         
22             172.13         184.09         110.787        116.327        
23             79.04          199.27         101.459        106.532        
24             8.31           50.01          104.432        109.654        
25             142.47         137.4          56.5903        59.4198        
26             9.15           110.78         91.4873        96.0617        
27             86.25          177.41         78.6217        82.5528        
28             91.11          84.62          17.7645        18.6527        
29             87.34          11             89.8959        94.3907        
30             56.22          40.65          73.7503        77.4378        
31             80.27          30.16          72.5734        76.2021        
32             170.99         162.69         94.7081        99.4435        
33             176.63         107.12         76.9601        80.8081        
34             4.39           91.56          95.9818        100.781        
35             10.05          148.2          102.05         107.153        
36             116.48         4.39           97.0199        101.871        
37             22.9           163.48         99.8705        104.864        
38             190.2          134.82         96.6875        101.522        
39             59.04          130.88         51.2962        53.861         
40             36.91          100.61         63.0929        66.2476        
41             58.16          156.09         69.9762        73.475         
42             1.37           113.04         99.4883        104.463        
43             88.23          107.16         13.7767        14.4656        
44             47.68          36.08          82.6024        86.7325        
45             60.25          111.15         41.2842        43.3484        
46             33.6           32.73          94.521         99.247         
47             11.77          4.79           129.806        136.296        
48             126.73         118.74         32.6448        34.277         
49             160.8          120.53         64.1726        67.3812        
50             11.61          31.53          111.808        117.398        
51             50.33          40.3           77.6608        81.5438        
52             132.83         191.2          96.9291        101.776        
53             23.72          88.97          77.0733        80.927         
54             143.6          21.28          89.9878        94.4872        
55             157.96         124.43         62.8982        66.0431        
56             126.13         199.21         102.593        107.723        
57             19.78          86.9           81.2826        85.3467        
58             147.37         188.66         100.521        105.547        
59             77.07          177.18         80.5142        84.5399        
60             65.69          71.36          44.6926        46.9272        
61             180.78         67.74          86.9834        91.3326        
62             74.22          11.94          91.756         96.3438        
63             29.52          73.27          75.3785        79.1475        
64             149.59         134.1          60.1829        63.192         
65             52.91          112.72         48.7777        51.2166        
66             96.74          6.5            93.5568        98.2347        
67             88.56          96.74          11.8954        12.4902        
68             168.18         44.63          87.8314        92.2229        
69             144.66         102.82         44.7489        46.9864        
70             96.79          57.65          42.4715        44.5951        
71             94.51          111.87         13.0781        13.732         
72             22.84          44.72          94.9186        99.6645        
73             53.25          40.81          75.4256        79.1969        
74             102.32         120.73         20.8594        21.9024        
75             127.13         92.22          28.2235        29.6347        
76             152.09         43.04          77.1868        81.0462        
77             173.42         17.75          110.252        115.765        
78             43.02          26.9           92.684         97.3182        
79             41.72          15.6           102.567        107.695        
80             116.12         132.79         36.5382        38.3651        
81             70.13          140.58         50.388         52.9074        
82             19.59          91.45          80.8633        84.9064        
83             175.29         147.86         89.2141        93.6749        
84             108.87         109.21         12.7868        13.4261        
85             30.83          181.78         107.11         112.465        
86             63.14          87.49          38.9251        40.8713        
87             167.31         94.8           67.5106        70.8861        
88             199.68         40.42          116.129        121.935        
89             111.29         32.63          68.3095        71.7249        
90             167.17         1.39           119.314        125.279        
91             34.61          80.29          68.2959        71.7107        
92             196.55         150.56         108.987        114.437        
93             34.84          194.89         115.108        120.864        
94             33.07          167.42         95.0004        99.7504        
95             163.39         56.8           76.7107        80.5462        
96             97.71          175.78         75.8146        79.6053        
97             128.79         199.76         103.831        109.023        
98             164.36         99.06          64.3669        67.5852        
99             124.56         132.85         41.016         43.0668        
100            191.62         64.82          98.142         103.049        
ALPHA
0.625908       0.476228       0.44394        0.695058       0.539898       0.534121       0.516195       0.450742       0.592505       0.672093       0.0676332      0.590171       0.657059       0.562601       0.443161       0.678819       0.411134       0.367719       0.629475       0.699964       0.444029       0.291233       0.562435       0.499462       0.433798       0.220024       0.692841       0.295411       0.699387       0.370448       0.338882       0.502728       0.677688       0.48957        0.471079       0.450804       0.699798       0.604869       0.439226       0.63907        0.652354       0.35342        0.557514       0.164322       0.590755       0.598456       0.448979       0.438543       0.479013       0.432697       
0.352866       0.366629       0.260484       0.250064       0.213987       0.299925       0.121328       0.443319       0.199867       0.253914       0.0153488      0.328651       0.197205       0.161129       0.154068       0.259631       0.244667       0.147447       0.233744       0.203905       0.244629       0.0635985      0.366733       0.666696       0.307543       0.0871053      0.222133       0.140566       0.197914       0.240318       0.187542       0.683189       0.26638        0.34716        0.161605       0.297059       0.216832       0.340132       0.110298       0.151239       0.23716        0.214975       0.187973       0.0455954      0.230908       0.199317       0.283512       0.338036       0.289021       0.370884       
0.375528       0.345148       0.699208       0.343713       0.463158       0.31925        0.184568       0.444444       0.385382       0.329432       0.0306874      0.348378       0.27455        0.321115       0.211466       0.338036       0.653051       0.475502       0.418071       0.308923       0.694707       0.136806       0.359268       0.466682       0.596844       0.174087       0.314313       0.336105       0.304792       0.340929       0.401103       0.442041       0.342907       0.33652        0.219503       0.673666       0.320129       0.359716       0.168863       0.271703       0.307522       0.345642       0.385244       0.0818053      0.287132       0.380121       0.68691        0.557552       0.69741        0.463032       
0.298246       0.28684        0.371454       0.238714       0.250307       0.248625       0.117799       0.438693       0.220915       0.234716       0.0165064      0.274211       0.186117       0.177286       0.143473       0.241034       0.356281       0.184319       0.254307       0.201598       0.338122       0.0700539      0.293246       0.478874       0.494622       0.0970499      0.213223       0.173061       0.196882       0.257615       0.239482       0.432267       0.246275       0.274699       0.149708       0.449792       0.212525       0.284629       0.10737        0.159005       0.217843       0.246078       0.211732       0.0474705      0.206585       0.219209       0.419201       0.570021       0.404328       0.457716       
0.260219       0.204972       0.390518       0.250537       0.415048       0.200715       0.111953       0.248315       0.311578       0.231285       0.0165917      0.231168       0.183409       0.23612        0.124809       0.240362       0.300381       0.236477       0.354019       0.221114       0.410665       0.0788518      0.233342       0.283425       0.305762       0.0830289      0.222485       0.14323        0.217823       0.173363       0.177384       0.269811       0.244452       0.203025       0.131479       0.371101       0.230956       0.242794       0.0997598      0.189818       0.209475       0.168973       0.3083         0.0437191      0.18624        0.305272       0.380538       0.292865       0.495366       0.247686       
