NUM_DRIVERS: 50
NUM_TASKS: 100
PENALTY: 5%
UTILITY: 50%
DRIVERS
ID             X              Y              
1              172.69         182.27         
2              153.46         70.57          
3              176.16         82.05          
4              44.83          173.5          
5              144.26         8.7            
6              138.45         24.6           
7              171.74         53.33          
8              46.62          153.32         
9              174.35         81.22          
10             82.6           58.37          
11             155.23         18.46          
12             74.38          168.57         
13             111.68         119.35         
14             15.24          89.83          
15             171.3          58.34          
16             137.38         178.3          
17             67.17          27.48          
18             83.68          84.44          
19             70.78          111.95         
20             0.97           58.4           
21             29.36          180.55         
22             147.94         136.99         
23             19.82          31.53          
24             73.89          102.8          
25             139.86         16.43          
26             56.15          152.12         
27             93.54          41.13          
28             18.24          91.94          
29             28.31          61.11          
30             52.59          30.43          
31             133.2          91.28          
32             138.8          70.32          
33             84.27          23.74          
34             147.61         90.18          
35             47.41          127.52         
36             78.69          16.87          
37             76.16          137.95         
38             177.59         146.45         
39             79.31          43.85          
40             13.17          102.82         
41             103.11         36.21          
42             93             155.36         
43             104.98         9.56           
44             30.1           15.95          
45             142.15         170.81         
46             74.07          118.5          
47             90.67          84.72          
48             123.55         115.51         
49             56.76          82.45          
50             41.44          168.01         
TASKS
ID             X              Y              COST           PENALIZED_COST 
1              61.55          14.81          93.4652        98.1384        
2              51.53          22.37          91.5192        96.0951        
3              110.46         124.79         26.9064        28.2517        
4              11.28          134.22         95.0907        99.8453        
5              93.71          73.18          27.5477        28.9251        
6              96.75          36.64          63.4433        66.6155        
7              162.48         5.34           113.421        119.092        
8              74.06          98.09          26.0102        27.3107        
9              109.31         119.19         21.3291        22.3956        
10             34.05          191.23         112.571        118.2          
11             125            71.68          37.776         39.6647        
12             176.43         35.89          99.7579        104.746        
13             56.07          198.5          107.852        113.245        
14             79.7           6.14           96.0301        100.832        
15             152.51         144.62         68.9075        72.3529        
16             133.8          8.88           97.1869        102.046        
17             40.92          56.45          73.3965        77.0663        
18             71.5           11.58          92.8997        97.5446        
19             71.9           131.57         42.2643        44.3776        
20             138.06         180.2          88.7728        93.2114        
21             107.16         96.39          8.01858        8.41951        
22             142.16         143.63         60.6716        63.7052        
23             107.67         134.07         34.9227        36.6688        
24             149.79         73.91          56.2115        59.0221        
25             84.02          197.46         98.7614        103.699        
26             34.28          71.59          71.5978        75.1777        
27             154.06         55.78          69.8419        73.334         
28             176.39         59.04          86.6785        91.0124        
29             109.82         145.11         46.1665        48.4748        
30             55.54          104.74         44.712         46.9476        
31             97.66          179.74         79.7743        83.763         
32             185.7          110.91         86.3917        90.7112        
33             69.74          36.19          70.6214        74.1525        
34             190.83         197.54         133.282        139.946        
35             139.05         16.9           91.8178        96.4087        
36             177.89         56.03          89.4439        93.9161        
37             36.08          77.36          67.811         71.2016        
38             125.88         133.52         42.3481        44.4655        
39             197.91         106.49         98.1249        103.031        
40             26.06          46.19          91.4475        96.0198        
41             66.13          126.46         42.9803        45.1293        
42             173.02         107.74         73.4291        77.1005        
43             155.52         142.87         70.1449        73.6521        
44             165.46         155.53         85.8405        90.1325        
45             120.66         35.02          68.1853        71.5946        
46             98.25          156.8          56.827         59.6683        
47             156.07         191.58         107.381        112.75         
48             176.85         176.28         108.28         113.694        
49             41.54          188.78         106.299        111.614        
50             61.42          33.91          76.5265        80.3528        
51             66.11          29.95          77.8173        81.7082        
52             39.74          30.23          92.1907        96.8002        
53             47.14          128.83         60.2109        63.2214        
54             54.98          133.55         56.1463        58.9536        
55             118.26         133.91         38.5138        40.4395        
56             50.68          42.04          76.104         79.9092        
57             24.7           37.99          97.5466        102.424        
58             45.98          95.46          54.2104        56.921         
59             119.52         155.33         58.6723        61.6059        
60             42.28          154.66         79.4941        83.4688        
61             92.74          105.13         8.88957        9.33405        
62             129.42         195.93         100.34         105.357        
63             192.11         197.85         134.383        141.102        
64             135.28         105.32         35.6789        37.4628        
65             89.03          19.36          81.3827        85.4519        
66             71.55          113.71         31.5811        33.1602        
67             91.15          28.03          72.5121        76.1377        
68             89.08          118.01         21.062         22.1151        
69             49.02          186.33         100.259        105.272        
70             138.87         39.93          71.5492        75.1266        
71             82.45          81.75          25.3193        26.5852        
72             65.55          73.89          43.2265        45.3879        
73             114.51         149.4          51.4869        54.0612        
74             193.4          22.6           121.303        127.368        
75             132.36         24.59          82.06          86.163         
76             124.94         143.94         50.5245        53.0507        
77             171.33         172.05         101.386        106.456        
78             154.96         48.18          75.5375        79.3144        
79             166.81         132.86         74.4537        78.1764        
80             18.3           63.78          89.3688        93.8372        
81             91.91          156.23         56.809         59.6494        
82             119.88         131.94         37.6215        39.5026        
83             183.94         46.98          99.2826        104.247        
84             196.56         49.15          109.131        114.587        
85             7.56           138.93         100.303        105.318        
86             115.59         48.73          53.5879        56.2673        
87             146.66         112.29         48.2514        50.664         
88             49.75          159.32         77.7427        81.6298        
89             60.15          124.29         46.6693        49.0028        
90             146.69         94.06          47.0663        49.4196        
91             181.39         124.84         85.0962        89.351         
92             41.96          199.97         115.597        121.377        
93             71.63          152.09         59.3146        62.2804        
94             89.66          24.07          76.6308        80.4623        
95             181.29         64.38          88.7516        93.1892        
96             77.89          154.4          58.7215        61.6576        
97             103.49         191.05         91.1169        95.6727        
98             25.05          79.75          77.6374        81.5193        
99             6.03           38.87          112.104        117.709        
100            154.36         196.62         110.862        116.405        
ALPHA
0.186419       0.151829       0.172849       0.1816         0.287591       0.2475         0.203585       0.162061       0.170896       0.159047       0.263022       0.147724       0.0539674      0.235008       0.195191       0.158512       0.370857       0.0677035      0.0826233      0.319495       0.204224       0.12454        0.380859       0.0720169      0.269481       0.147506       0.219523       0.2258         0.27103        0.37762        0.0865695      0.129514       0.330282       0.116933       0.14333        0.387515       0.103042       0.16812        0.234659       0.224027       0.227748       0.11748        0.330064       0.437496       0.153138       0.0804742      0.0529065      0.0665938      0.144678       0.180958       
0.187895       0.149374       0.170323       0.189256       0.273851       0.237124       0.198432       0.1695         0.168383       0.162217       0.252145       0.152822       0.0549555      0.253889       0.190648       0.160962       0.368635       0.0698451      0.0861866      0.349643       0.213212       0.125473       0.423355       0.075028       0.257123       0.153856       0.215314       0.243579       0.298347       0.422427       0.0865173      0.127817       0.313246       0.116231       0.15084        0.359882       0.106862       0.168463       0.236272       0.240458       0.220343       0.120873       0.309173       0.479927       0.155228       0.0837108      0.0542076      0.0673783      0.153682       0.188936       
0.491765       0.317485       0.371595       0.422976       0.343203       0.323211       0.353528       0.389586       0.367834       0.228034       0.346099       0.4376         0.347919       0.332582       0.352896       0.499761       0.298345       0.149659       0.230055       0.3466         0.427433       0.456497       0.33588        0.188705       0.332615       0.388303       0.263777       0.329145       0.311657       0.305921       0.25463        0.27659        0.296528       0.3129         0.329695       0.307799       0.352088       0.464015       0.263305       0.342986       0.275781       0.449201       0.318335       0.336989       0.497726       0.249491       0.125028       0.328256       0.244861       0.414187       
0.208315       0.121629       0.145968       0.313128       0.182517       0.160917       0.155729       0.278897       0.143844       0.11325        0.175983       0.219247       0.057486       0.305634       0.151693       0.189714       0.184632       0.061625       0.0995107      0.312959       0.369888       0.130624       0.266073       0.0795063      0.1718         0.237492       0.135017       0.297798       0.239657       0.203551       0.0765006      0.102745       0.171129       0.101973       0.225109       0.186217       0.139984       0.172678       0.143706       0.343253       0.139202       0.155433       0.180404       0.254407       0.178383       0.0996536      0.0474515      0.0674902      0.142273       0.319653       
0.338361       0.349297       0.354143       0.330245       0.463382       0.45217        0.395994       0.313067       0.353103       0.489778       0.448135       0.293089       0.146591       0.396085       0.387533       0.306855       0.495085       0.264491       0.217445       0.44218        0.350752       0.272047       0.46916        0.207793       0.459755       0.296224       0.496856       0.390053       0.433584       0.484599       0.241773       0.33584        0.499901       0.289134       0.299963       0.49995        0.236742       0.325474       0.496833       0.383156       0.486085       0.254262       0.491421       0.483222       0.301776       0.206998       0.22673        0.177712       0.355453       0.330369       
0.241085       0.235567       0.252539       0.219001       0.427895       0.396071       0.305075       0.198093       0.250708       0.252422       0.394935       0.185545       0.0766217      0.265492       0.292651       0.205785       0.421596       0.099776       0.1103         0.33221        0.240919       0.171928       0.375107       0.0983942      0.41686        0.183244       0.429387       0.257585       0.299572       0.389625       0.132918       0.208195       0.478335       0.177043       0.177867       0.475601       0.134323       0.226304       0.363486       0.255439       0.457374       0.153112       0.493628       0.410258       0.200905       0.107331       0.0799923      0.0960822      0.187786       0.217853       
0.18886        0.170204       0.204469       0.144205       0.384479       0.29344        0.263668       0.125179       0.201566       0.107787       0.383473       0.122445       0.0474358      0.150731       0.24702        0.150533       0.188398       0.0500925      0.0621335      0.189492       0.160642       0.123137       0.203968       0.0535634      0.333984       0.115575       0.154956       0.145843       0.15762        0.186143       0.0840453      0.133777       0.200926       0.121802       0.105518       0.216712       0.08249        0.177082       0.1459         0.148895       0.177074       0.100091       0.264728       0.221988       0.147082       0.0619654      0.040604       0.0612304      0.0955193      0.141924       
0.352591       0.277277       0.302432       0.429902       0.363221       0.342059       0.320644       0.430242       0.300233       0.338546       0.352438       0.37931        0.163257       0.499769       0.315039       0.338393       0.410523       0.263981       0.392134       0.4919         0.447125       0.276478       0.471241       0.427358       0.353714       0.410656       0.343487       0.499929       0.480682       0.433983       0.200641       0.253228       0.385251       0.243099       0.451622       0.399666       0.339905       0.322328       0.371664       0.498806       0.33838        0.32318        0.378083       0.458649       0.327965       0.343094       0.189122       0.179663       0.472978       0.434971       
0.495631       0.350706       0.400021       0.435004       0.369721       0.351761       0.381814       0.406915       0.396751       0.257077       0.372955       0.447353       0.476742       0.356072       0.381624       0.499997       0.325563       0.174775       0.260758       0.368967       0.438685       0.474076       0.359608       0.217535       0.360174       0.406098       0.293283       0.35294        0.337021       0.332329       0.295571       0.311515       0.324415       0.350355       0.354203       0.334879       0.377124       0.476708       0.292127       0.365476       0.30546        0.457336       0.345596       0.360893       0.499368       0.281507       0.147921       0.391246       0.273063       0.427639       
0.218255       0.108075       0.134085       0.344664       0.155716       0.136863       0.139188       0.247354       0.131826       0.0888105      0.152168       0.230433       0.0517516      0.197885       0.135993       0.200189       0.142336       0.0489491      0.078944       0.215292       0.431184       0.126827       0.193176       0.0626539      0.146085       0.216239       0.10806        0.192754       0.167943       0.153384       0.0677423      0.0896184      0.135452       0.0918663      0.167041       0.14667        0.124158       0.171966       0.112168       0.213545       0.113125       0.153656       0.147233       0.189857       0.185112       0.0814301      0.0383868      0.0613533      0.104306       0.327692       
0.346951       0.460516       0.434818       0.274548       0.489518       0.487885       0.486337       0.24991        0.435515       0.274399       0.497483       0.248823       0.129491       0.286419       0.480336       0.298958       0.359999       0.139155       0.14988        0.330471       0.293223       0.282958       0.350619       0.134507       0.487366       0.237066       0.362762       0.280509       0.301977       0.347567       0.29079        0.472962       0.38669        0.362832       0.222521       0.391753       0.186583       0.349997       0.327806       0.28232        0.40189        0.219057       0.439514       0.369743       0.297754       0.148906       0.120158       0.172722       0.218349       0.271473       
