NUM_DRIVERS: 50
NUM_TASKS: 100
PENALTY: 10%
UTILITY: 90%
DRIVERS
ID             X              Y              
1              138.44         175.53         
2              155.19         23.69          
3              3.66           66.97          
4              45.95          94.95          
5              92.45          97.79          
6              133.18         147.12         
7              168.86         180.97         
8              139.29         103.5          
9              93.64          136.46         
10             165.67         91.29          
11             79.85          147.61         
12             170.79         115.09         
13             156.42         197.72         
14             90.15          153.8          
15             177.16         38.78          
16             100.74         145.02         
17             36.43          60.68          
18             108.12         2.35           
19             16.11          87.58          
20             169.62         183.9          
21             94.28          107.18         
22             147.52         183.28         
23             170.4          83.17          
24             27.63          163.34         
25             78.95          16.44          
26             141.02         103.35         
27             166.09         88.68          
28             24.67          11.21          
29             32.61          153            
30             64.49          160.18         
31             41.79          72.86          
32             15.72          136.3          
33             2.32           56.29          
34             3.91           189.77         
35             188.45         121.69         
36             193.99         199.86         
37             33.13          124.8          
38             97.12          19.49          
39             30.39          182.38         
40             114.36         41.52          
41             54.57          41.36          
42             71.45          9.12           
43             153.29         4.41           
44             11.15          149.4          
45             65.23          54.56          
46             195.2          0.94           
47             78.75          32.31          
48             115.07         164.06         
49             149.86         81.66          
50             170.59         47.58          
TASKS
ID             X              Y              COST           PENALIZED_COST 
1              74.44          20.32          83.6792        92.0472        
2              8.76           120.45         93.5037        102.854        
3              141.94         50.73          64.7031        71.1735        
4              131.54         108.4          32.6394        35.9034        
5              49.97          76.68          55.198         60.7178        
6              60.01          198.39         106.206        116.827        
7              116.97         56.6           46.5998        51.2598        
8              66.69          171.63         78.9963        86.8959        
9              124.4          97.91          24.4893        26.9383        
10             109.17         95.25          10.3272        11.3599        
11             175.96         120.49         78.675         86.5425        
12             141.37         42.57          70.7791        77.857         
13             146.39         140.63         61.6671        67.8338        
14             186.33         60.33          95.0083        104.509        
15             91.02          58.78          42.1868        46.4055        
16             118.06         123.76         29.8446        32.8291        
17             164.09         126.44         69.3297        76.2626        
18             44.82          100.76         55.1852        60.7038        
19             82.33          81.19          25.8078        28.3886        
20             7.72           119.52         94.3219        103.754        
21             140.14         173.97         84.1593        92.5752        
22             191.37         180.63         121.859        134.045        
23             42.67          116.22         59.5803        65.5384        
24             132.21         120.92         38.4074        42.2482        
25             184.66         98.73          84.6695        93.1365        
26             159.14         188.06         106.076        116.684        
27             14.24          114.69         87.009         95.7099        
28             77.88          85.15          26.6424        29.3066        
29             81.29          108.62         20.6002        22.6602        
30             131.87         158.59         66.697         73.3667        
31             84.67          149.97         52.2686        57.4955        
32             64.2           123.29         42.7091        46.98          
33             39.55          34.11          89.4186        98.3605        
34             32.63          34.64          93.865         103.252        
35             104.66         61.82          38.4633        42.3097        
36             182.7          20.56          114.673        126.141        
37             41.35          51.34          76.2077        83.8285        
38             162.86         135.45         72.167         79.3837        
39             4.03           89.97          96.4927        106.142        
40             184.96         62.25          92.9692        102.266        
41             86.99          52.36          49.3845        54.323         
42             88.41          160.55         61.6493        67.8142        
43             152.14         126.43         58.4562        64.3018        
44             66.59          124.79         41.6026        45.7628        
45             78.87          97.66          21.2592        23.3851        
46             46.66          144.41         69.4075        76.3483        
47             14.32          178.08         115.92         127.512        
48             182.68         115.14         84.0548        92.4602        
49             154.34         188.71         104.03         114.433        
50             21.51          199.24         126.528        139.18         
