NUM_DRIVERS: 50
NUM_TASKS: 100
PENALTY: 25%
UTILITY: 90%
DRIVERS
ID             X              Y              
1              26.86          6.64           
2              113.32         21.86          
3              181.29         138.08         
4              0.8            86.1           
5              92.67          192.26         
6              75.74          23.19          
7              69.49          77.69          
8              164.67         38.68          
9              56.46          174.19         
10             13.64          62.91          
11             95.38          101.29         
12             51.05          13.72          
13             37.25          73.21          
14             64.74          153.83         
15             81.22          60.6           
16             7.58           65.71          
17             174.59         115.95         
18             131.38         140.39         
19             35.59          186.38         
20             20.38          105.68         
21             172.96         147.55         
22             90.07          119.08         
23             71.17          4.17           
24             167.08         7.22           
25             188.34         94.68          
26             121.06         87.94          
27             16.16          87.02          
28             139.4          95.67          
29             23.11          108.81         
30             141.45         61.94          
31             149.48         88.78          
32             151.71         2.35           
33             5.63           62.81          
34             103.43         20.52          
35             76.68          59.74          
36             194.54         120.84         
37             14.27          101.87         
38             42.43          10.08          
39             76.96          75.97          
40             50.44          130.28         
41             27.77          59.33          
42             143.73         70.47          
43             71.12          173.34         
44             98.61          86.73          
45             50.13          47.5           
46             53.58          172.01         
47             190.42         128.19         
48             188.28         79.67          
49             191.73         158.35         
50             170.2          54.71          
TASKS
ID             X              Y              COST           PENALIZED_COST 
1              72.89          101.55         27.1543        33.9428        
2              154.5          7.19           107.629        134.536        
3              146.98         124.33         52.9062        66.1328        
4              194.51         69.49          99.3126        124.141        
5              148.03         188.39         100.597        125.746        
6              40.14          139.87         71.9224        89.903         
7              75.46          188.27         91.6177        114.522        
8              49.4           198.29         110.55         138.187        
9              170.99         52.22          85.5717        106.965        
10             76.66          117.64         29.2562        36.5702        
11             125.12         167.27         71.8072        89.7589        
12             85.28          110.57         18.1219        22.6524        
13             95.16          133.87         34.2141        42.7676        
14             8.78           163.04         110.883        138.604        
15             185.24         82.62          86.9938        108.742        
16             20.31          80.77          81.9774        102.472        
17             144.08         167.75         80.8276        101.035        
18             2.91           40.33          113.96         142.451        
19             58.63          105.3          41.7081        52.1351        
20             122.21         148.81         53.6256        67.0319        
21             164.81         113.49         66.1991        82.7488        
22             172.13         184.09         110.787        138.484        
23             79.04          199.27         101.459        126.823        
24             8.31           50.01          104.432        130.54         
25             142.47         137.4          56.5903        70.7379        
26             9.15           110.78         91.4873        114.359        
27             86.25          177.41         78.6217        98.2771        
28             91.11          84.62          17.7645        22.2056        
29             87.34          11             89.8959        112.37         
30             56.22          40.65          73.7503        92.1879        
31             80.27          30.16          72.5734        90.7168        
32             170.99         162.69         94.7081        118.385        
33             176.63         107.12         76.9601        96.2001        
34             4.39           91.56          95.9818        119.977        
35             10.05          148.2          102.05         127.563        
36             116.48         4.39           97.0199        121.275        
37             22.9           163.48         99.8705        124.838        
38             190.2          134.82         96.6875        120.859        
39             59.04          130.88         51.2962        64.1202        
40             36.91          100.61         63.0929        78.8662        
41             58.16          156.09         69.9762        87.4703        
42             1.37           113.04         99.4883        124.36         
43             88.23          107.16         13.7767        17.2209        
44             47.68          36.08          82.6024        103.253        
45             60.25          111.15         41.2842        51.6052        
46             33.6           32.73          94.521         118.151        
47             11.77          4.79           129.806        162.257        
48             126.73         118.74         32.6448        40.806         
49             160.8          120.53         64.1726        80.2157        
50             11.61          31.53          111.808        139.759        
51             50.33          40.3           77.6608        97.076         
52             132.83         191.2          96.9291        121.161        
53             23.72          88.97          77.0733        96.3417        
54             143.6          21.28          89.9878        112.485        
55             157.96         124.43         62.8982        78.6228        
56             126.13         199.21         102.593        128.242        
57             19.78          86.9           81.2826        101.603        
58             147.37         188.66         100.521        125.652        
59             77.07          177.18         80.5142        100.643        
60             65.69          71.36          44.6926        55.8657        
61             180.78         67.74          86.9834        108.729        
62             74.22          11.94          91.756         114.695        
63             29.52          73.27          75.3785        94.2232        
64             149.59         134.1          60.1829        75.2286        
65             52.91          112.72         48.7777        60.9722        
66             96.74          6.5            93.5568        116.946        
67             88.56          96.74          11.8954        14.8693        
68             168.18         44.63          87.8314        109.789        
69             144.66         102.82         44.7489        55.9362        
70             96.79          57.65          42.4715        53.0893        
71             94.51          111.87         13.0781        16.3476        
72             22.84          44.72          94.9186        118.648        
73             53.25          40.81          75.4256        94.282         
74             102.32         120.73         20.8594        26.0743        
75             127.13         92.22          28.2235        35.2794        
76             152.09         43.04          77.1868        96.4836        
77             173.42         17.75          110.252        137.815        
78             43.02          26.9           92.684         115.855        
79             41.72          15.6           102.567        128.208        
80             116.12         132.79         36.5382        45.6727        
81             70.13          140.58         50.388         62.985         
82             19.59          91.45          80.8633        101.079        
83             175.29         147.86         89.2141        111.518        
84             108.87         109.21         12.7868        15.9834        
85             30.83          181.78         107.11         133.887        
86             63.14          87.49          38.9251        48.6563        
87             167.31         94.8           67.5106        84.3882        
88             199.68         40.42          116.129        145.161        
89             111.29         32.63          68.3095        85.3868        
90             167.17         1.39           119.314        149.142        
91             34.61          80.29          68.2959        85.3699        
92             196.55         150.56         108.987        136.234        
93             34.84          194.89         115.108        143.885        
94             33.07          167.42         95.0004        118.751        
95             163.39         56.8           76.7107        95.8884        
96             97.71          175.78         75.8146        94.7682        
97             128.79         199.76         103.831        129.789        
98             164.36         99.06          64.3669        80.4586        
99             124.56         132.85         41.016         51.2701        
100            191.62         64.82          98.142         122.678        
ALPHA
0.804739       0.612293       0.57078        0.893646       0.694155       0.686727       0.66368        0.579526       0.761792       0.864119       0.086957       0.758792       0.844791       0.723345       0.569778       0.872768       0.5286         0.472782       0.809325       0.899954       0.570894       0.374443       0.72313        0.642165       0.55774        0.282888       0.890795       0.379814       0.899212       0.47629        0.435705       0.646364       0.871314       0.629447       0.605673       0.579606       0.89974        0.777689       0.56472        0.821661       0.838741       0.454397       0.716804       0.211271       0.759542       0.769443       0.577258       0.563841       0.615873       0.556324       
0.453685       0.47138        0.334907       0.321511       0.275127       0.385617       0.155993       0.569981       0.256971       0.326461       0.0197342      0.422552       0.253549       0.207166       0.198087       0.333811       0.314572       0.189575       0.300528       0.262164       0.314523       0.0817695      0.471514       0.85718        0.395413       0.111993       0.2856         0.180728       0.254461       0.308981       0.241125       0.878386       0.342489       0.446348       0.207778       0.381933       0.278783       0.437313       0.141812       0.19445        0.304921       0.276397       0.241679       0.0586226      0.296882       0.256264       0.364516       0.434617       0.371599       0.476851       
0.482822       0.443761       0.898982       0.441917       0.595489       0.410464       0.237302       0.571428       0.495491       0.423555       0.0394552      0.447915       0.352993       0.412862       0.271885       0.434618       0.839637       0.611359       0.537519       0.397186       0.893195       0.175893       0.461916       0.60002        0.767371       0.223826       0.404117       0.432135       0.391875       0.438337       0.515704       0.568339       0.44088        0.432669       0.282218       0.866141       0.411594       0.462492       0.217109       0.349332       0.395386       0.444397       0.495314       0.105178       0.369169       0.488727       0.88317        0.716852       0.896671       0.595326       
0.38346        0.368794       0.477584       0.306918       0.321824       0.31966        0.151456       0.564033       0.284033       0.301778       0.0212225      0.352557       0.239293       0.227939       0.184466       0.3099         0.458076       0.236982       0.326966       0.259197       0.434729       0.0900693      0.37703        0.615695       0.635942       0.124778       0.274143       0.222507       0.253135       0.33122        0.307906       0.555772       0.316639       0.353185       0.192482       0.578303       0.273247       0.365951       0.138047       0.204434       0.280083       0.316385       0.272227       0.0610335      0.26561        0.28184        0.538973       0.732884       0.51985        0.588492       
