NUM_DRIVERS: 150
NUM_TASKS: 100
PENALTY: 20%
UTILITY: 20%
DRIVERS
ID             X              Y              
1              26.86          6.64           
2              113.32         21.86          
3              181.29         138.08         
4              0.8            86.1           
5              92.67          192.26         
6              75.74          23.19          
7              69.49          77.69          
8              164.67         38.68          
9              56.46          174.19         
10             13.64          62.91          
11             95.38          101.29         
12             51.05          13.72          
13             37.25          73.21          
14             64.74          153.83         
15             81.22          60.6           
16             7.58           65.71          
17             174.59         115.95         
18             131.38         140.39         
19             35.59          186.38         
20             20.38          105.68         
21             172.96         147.55         
22             90.07          119.08         
23             71.17          4.17           
24             167.08         7.22           
25             188.34         94.68          
26             121.06         87.94          
27             16.16          87.02          
28             139.4          95.67          
29             23.11          108.81         
30             141.45         61.94          
31             149.48         88.78          
32             151.71         2.35           
33             5.63           62.81          
34             103.43         20.52          
35             76.68          59.74          
36             194.54         120.84         
37             14.27          101.87         
38             42.43          10.08          
39             76.96          75.97          
40             50.44          130.28         
41             27.77          59.33          
42             143.73         70.47          
43             71.12          173.34         
44             98.61          86.73          
45             50.13          47.5           
46             53.58          172.01         
47             190.42         128.19         
48             188.28         79.67          
49             191.73         158.35         
50             170.2          54.71          
51             124.41         108.87         
52             7.62           69.94          
53             13.31          166.73         
54             175.17         64.65          
55             133.42         161.88         
56             125.09         104.94         
57             87.13          182.3          
58             126.79         68.14          
59             123.66         151.07         
60             68.06          137.1          
61             75.01          133.52         
62             136.81         31.71          
63             150.29         191.63         
64             24.16          101.54         
65             188.1          14.21          
66             158.4          169.73         
67             159.17         95.11          
68             5.14           86.59          
69             158.67         93.13          
70             93.2           196.8          
71             121.1          117.2          
72             43.1           109.34         
73             197.8          93.59          
74             33.59          79.18          
75             74.4           43.68          
76             31.89          56.85          
77             94.11          186.82         
78             52.75          95.56          
79             151.93         74.78          
80             86.94          55.96          
81             119.52         40.62          
82             139.93         9.29           
83             172.45         114.98         
84             89.61          193.51         
85             74.65          152.95         
86             46.82          178.37         
87             93.91          3.18           
88             149.3          187.9          
89             152.84         81.87          
90             24.17          89.83          
91             180.58         28.66          
92             101.53         17.53          
93             58.38          92.82          
94             168.16         81.87          
95             134.56         191.98         
96             44.98          99             
97             188.3          140.35         
98             168            158.14         
99             178.32         56.31          
100            171.57         187.5          
101            47.64          111.86         
102            160.19         123.99         
103            186.21         174.46         
104            0.67           140.47         
105            105.03         44.09          
106            138.14         180.75         
107            40.78          55.76          
108            113.45         74.5           
109            188.42         157.3          
110            114.12         28.23          
111            106.14         73.87          
112            18.49          66.9           
113            185.49         105.63         
114            151.65         117.83         
115            4.77           171.2          
116            46.85          99.19          
117            49.02          68.18          
118            38.13          169.62         
119            100.89         82.92          
120            98.99          155.05         
121            15.54          160.52         
122            119.65         41.1           
123            56.81          112.91         
124            27.77          44.27          
125            39.88          77.35          
126            47.91          106.57         
127            190.18         197.19         
128            1.39           74.06          
129            97.85          24.69          
130            114.47         168.59         
131            150.79         64.34          
132            196.3          39.88          
133            64.01          53.21          
134            43.21          189.02         
135            153.06         42.37          
136            166.8          16.64          
137            116.58         163.03         
138            89.91          194.5          
139            101.55         151.95         
140            58.02          73.93          
141            139.91         16.71          
142            96.12          12.56          
143            20.52          87.91          
144            78.94          88.45          
145            8.93           133.68         
146            8.95           188.34         
147            56.73          9.57           
148            162.32         39.76          
149            14.81          189.53         
150            108.67         90.45          
TASKS
ID             X              Y              COST           PENALIZED_COST 
1              72.89          101.55         27.1543        32.5851        
2              154.5          7.19           107.629        129.154        
3              146.98         124.33         52.9062        63.4875        
4              194.51         69.49          99.3126        119.175        
5              148.03         188.39         100.597        120.716        
6              40.14          139.87         71.9224        86.3069        
7              75.46          188.27         91.6177        109.941        
8              49.4           198.29         110.55         132.66         
9              170.99         52.22          85.5717        102.686        
10             76.66          117.64         29.2562        35.1074        
11             125.12         167.27         71.8072        86.1686        
12             85.28          110.57         18.1219        21.7463        
13             95.16          133.87         34.2141        41.0569        
14             8.78           163.04         110.883        133.06         
15             185.24         82.62          86.9938        104.393        
16             20.31          80.77          81.9774        98.3728        
17             144.08         167.75         80.8276        96.9932        
18             2.91           40.33          113.96         136.753        
19             58.63          105.3          41.7081        50.0497        
20             122.21         148.81         53.6256        64.3507        
21             164.81         113.49         66.1991        79.4389        
22             172.13         184.09         110.787        132.945        
23             79.04          199.27         101.459        121.75         
24             8.31           50.01          104.432        125.318        
25             142.47         137.4          56.5903        67.9083        
26             9.15           110.78         91.4873        109.785        
27             86.25          177.41         78.6217        94.346         
28             91.11          84.62          17.7645        21.3174        
29             87.34          11             89.8959        107.875        
30             56.22          40.65          73.7503        88.5004        
31             80.27          30.16          72.5734        87.0881        
32             170.99         162.69         94.7081        113.65         
33             176.63         107.12         76.9601        92.3521        
34             4.39           91.56          95.9818        115.178        
35             10.05          148.2          102.05         122.46         
36             116.48         4.39           97.0199        116.424        
37             22.9           163.48         99.8705        119.845        
38             190.2          134.82         96.6875        116.025        
39             59.04          130.88         51.2962        61.5554        
40             36.91          100.61         63.0929        75.7115        
41             58.16          156.09         69.9762        83.9715        
42             1.37           113.04         99.4883        119.386        
43             88.23          107.16         13.7767        16.5321        
44             47.68          36.08          82.6024        99.1228        
45             60.25          111.15         41.2842        49.541         
46             33.6           32.73          94.521         113.425        
47             11.77          4.79           129.806        155.767        
48             126.73         118.74         32.6448        39.1737        
49             160.8          120.53         64.1726        77.0071        
50             11.61          31.53          111.808        134.169        
51             50.33          40.3           77.6608        93.193         
52             132.83         191.2          96.9291        116.315        
53             23.72          88.97          77.0733        92.488         
54             143.6          21.28          89.9878        107.985        
55             157.96         124.43         62.8982        75.4779        
56             126.13         199.21         102.593        123.112        
57             19.78          86.9           81.2826        97.5391        
58             147.37         188.66         100.521        120.625        
59             77.07          177.18         80.5142        96.617         
60             65.69          71.36          44.6926        53.6311        
61             180.78         67.74          86.9834        104.38         
62             74.22          11.94          91.756         110.107        
63             29.52          73.27          75.3785        90.4542        
64             149.59         134.1          60.1829        72.2194        
65             52.91          112.72         48.7777        58.5333        
66             96.74          6.5            93.5568        112.268        
67             88.56          96.74          11.8954        14.2745        
68             168.18         44.63          87.8314        105.398        
69             144.66         102.82         44.7489        53.6987        
70             96.79          57.65          42.4715        50.9658        
71             94.51          111.87         13.0781        15.6937        
72             22.84          44.72          94.9186        113.902        
73             53.25          40.81          75.4256        90.5107        
74             102.32         120.73         20.8594        25.0313        
75             127.13         92.22          28.2235        33.8682        
76             152.09         43.04          77.1868        92.6242        
77             173.42         17.75          110.252        132.303        
78             43.02          26.9           92.684         111.221        
79             41.72          15.6           102.567        123.08         
80             116.12         132.79         36.5382        43.8458        
81             70.13          140.58         50.388         60.4656        
82             19.59          91.45          80.8633        97.0359        
83             175.29         147.86         89.2141        107.057        
84             108.87         109.21         12.7868        15.3441        
85             30.83          181.78         107.11         128.531        
86             63.14          87.49          38.9251        46.7101        
87             167.31         94.8           67.5106        81.0127        
88             199.68         40.42          116.129        139.354        
89             111.29         32.63          68.3095        81.9713        
90             167.17         1.39           119.314        143.176        
91             34.61          80.29          68.2959        81.9551        
92             196.55         150.56         108.987        130.785        
93             34.84          194.89         115.108        138.13         
94             33.07          167.42         95.0004        114.001        
95             163.39         56.8           76.7107        92.0528        
96             97.71          175.78         75.8146        90.9775        
97             128.79         199.76         103.831        124.597        
98             164.36         99.06          64.3669        77.2402        
99             124.56         132.85         41.016         49.2193        
100            191.62         64.82          98.142         117.77         
ALPHA
0.178831       0.136065       0.12684        0.198588       0.154257       0.152606       0.147484       0.128783       0.169287       0.192027       0.0193238      0.16862        0.187731       0.160743       0.126617       0.193948       0.117467       0.105063       0.17985        0.19999        0.126865       0.0832095      0.160696       0.142703       0.123942       0.062864       0.197955       0.084403       0.199825       0.105842       0.0968233      0.143636       0.193625       0.139877       0.134594       0.128801       0.199942       0.17282        0.125493       0.182591       0.186387       0.100977       0.15929        0.0469492      0.168787       0.170987       0.12828        0.125298       0.136861       0.123628       0.0655918      0.194927       0.189498       0.122259       0.1249         0.0643603      0.152634       0.091922       0.114778       0.155336       0.141264       0.127357       0.143262       0.199925       0.143214       0.13325        0.104459       0.198481       0.104231       0.155828       0.0699433      0.199018       0.128691       0.192324       0.14549        0.183643       0.151306       0.19706        0.10439        0.122724       0.120343       0.140383       0.115945       0.156001       0.149407       0.174939       0.151883       0.14149        0.102043       0.198045       0.13693        0.14231        0.191593       0.11336        0.143851       0.199451       0.130389       0.129825       0.126419       0.143076       0.197275       0.110484       0.140719       0.196454       0.120732       0.137633       0.177948       0.0759607      0.135574       0.131472       0.0762354      0.191974       0.122544       0.101583       0.19089        0.199457       0.176278       0.179829       0.0562736      0.127038       0.189931       0.119892       0.192468       0.182332       0.188721       0.199502       0.148557       0.196546       0.139564       0.132211       0.109369       0.137511       0.154726       0.17669        0.123558       0.138948       0.127074       0.156247       0.122098       0.168879       0.136552       0.146947       0.197841       0.115522       0.196693       0.188008       0.166329       0.127601       0.186434       0.0399233      
0.100819       0.104751       0.0744239      0.0714469      0.0611392      0.0856928      0.034665       0.126662       0.0571047      0.072547       0.00438539     0.0939003      0.0563442      0.0460368      0.0440194      0.0741803      0.0699049      0.0421278      0.0667839      0.0582587      0.0698941      0.018171       0.104781       0.190484       0.0878695      0.0248872      0.0634666      0.0401617      0.0565468      0.0686624      0.0535833      0.195197       0.0761087      0.0991885      0.046173       0.084874       0.0619519      0.0971806      0.0315138      0.0432112      0.0677601      0.0614215      0.0537064      0.0130272      0.0659738      0.0569476      0.0810035      0.0965816      0.0825775      0.105967       0.0243103      0.0726742      0.0682307      0.0984829      0.0533296      0.024388       0.0564267      0.047687       0.0441833      0.0371336      0.0325515      0.112544       0.0715627      0.0564962      0.173253       0.0673204      0.0606847      0.0692265      0.0610016      0.0632376      0.0244587      0.0445653      0.0959603      0.0560482      0.0632411      0.0672143      0.0585718      0.0391575      0.0658766      0.0481121      0.0801287      0.162011       0.068217       0.0617105      0.0428777      0.0611307      0.115249       0.0698868      0.0612786      0.0584148      0.152214       0.102085       0.0357378      0.0768519      0.0669583      0.0439283      0.0792473      0.0690378      0.110568       0.0782989      0.041745       0.0577063      0.0819887      0.0689395      0.0662976      0.0633457      0.0639208      0.0309218      0.0805764      0.0955146      0.0282545      0.0686848      0.0812736      0.0500592      0.0721273      0.0426553      0.0523772      0.0605895      0.0170679      0.0414657      0.0660637      0.0794749      0.035837       0.0761295      0.0530914      0.041445       0.0881099      0.074236       0.0902715      0.0511829      0.0752685      0.141295       0.0564483      0.0658277      0.109685       0.173499       0.0486346      0.0621641      0.0397092      0.0439367      0.147714       0.105291       0.0608941      0.0219765      0.0646295      0.0746232      0.0976003      0.122836       0.0732725      0.0127287      
0.107294       0.0986136      0.199774       0.0982037      0.132331       0.0912143      0.0527337      0.126984       0.110109       0.0941233      0.00876782     0.0995367      0.0784429      0.0917471      0.0604189      0.0965817      0.186586       0.135858       0.119449       0.0882636      0.198488       0.0390873      0.102648       0.133338       0.170527       0.0497391      0.0898038      0.0960301      0.0870834      0.0974082      0.114601       0.126298       0.0979734      0.0961487      0.0627151      0.192476       0.0914654      0.102776       0.0482465      0.0776293      0.0878635      0.0987548      0.11007        0.0233729      0.0820376      0.108606       0.19626        0.159301       0.19926        0.132295       0.0647159      0.0959464      0.113284       0.139715       0.151521       0.0622568      0.122295       0.0739281      0.12736        0.0736979      0.0666507      0.106212       0.173789       0.085316       0.144286       0.18242        0.140413       0.0959561      0.137017       0.135575       0.0682686      0.0730529      0.17455        0.0795602      0.0766577      0.086548       0.129146       0.0626798      0.112422       0.0638453      0.0886579      0.117874       0.184868       0.131791       0.0898373      0.113619       0.104781       0.172988       0.116664       0.0847885      0.139493       0.0976289      0.0574847      0.14056        0.161494       0.0696552      0.199711       0.192987       0.140348       0.187321       0.0701664      0.19599        0.195458       0.107202       0.0782651      0.16235        0.0824452      0.051041       0.199058       0.0947061      0.0455629      0.0908607      0.179019       0.179416       0.117355       0.0680861      0.0724839      0.10906        0.0297792      0.100211       0.109814       0.0883809      0.0626972      0.0928531      0.075646       0.0683827      0.192694       0.0985497      0.0918787      0.130027       0.109821       0.150661       0.0727934      0.120547       0.115975       0.131551       0.127644       0.132591       0.0979946      0.0637007      0.114903       0.099629       0.0871453      0.037002       0.101529       0.123734       0.100802       0.124842       0.123409       0.0247933      
0.0852133      0.0819542      0.10613        0.0682041      0.0715164      0.0710356      0.0336568      0.125341       0.0631184      0.0670618      0.00471611     0.078346       0.0531762      0.0506531      0.0409924      0.0688668      0.101795       0.0526627      0.0726592      0.0575994      0.0966064      0.0200154      0.0837845      0.136821       0.141321       0.0277286      0.0609207      0.0494461      0.0562521      0.0736044      0.0684235      0.123505       0.0703641      0.0784855      0.0427738      0.128512       0.0607216      0.0813225      0.030677       0.0454299      0.0622408      0.0703079      0.0604949      0.013563       0.0590244      0.0626311      0.119772       0.162863       0.115522       0.130776       0.0289029      0.0678872      0.0717472      0.139317       0.0669557      0.0288521      0.0653187      0.0498383      0.0542858      0.0403414      0.0356004      0.0922018      0.0912028      0.0556429      0.158708       0.0883667      0.0830592      0.066196       0.0830539      0.0740714      0.0291359      0.0450693      0.158546       0.0534285      0.0556932      0.0614489      0.0685907      0.038988       0.0811843      0.0442263      0.0695796      0.109773       0.0987292      0.0718903      0.047851       0.0669804      0.0882721      0.0891635      0.07825        0.0564928      0.151098       0.0801494      0.035577       0.109838       0.0833806      0.0437213      0.113917       0.0932713      0.149235       0.102985       0.0425792      0.0791538      0.111348       0.0701629      0.0583751      0.0797224      0.0582841      0.0319394      0.112487       0.0771284      0.0285868      0.0638996      0.125475       0.066669       0.075592       0.0425369      0.0490959      0.06536        0.017642       0.0483933      0.069246       0.0692307      0.0369954      0.0680954      0.0505584      0.0419134      0.116769       0.0697227      0.0731996      0.0618439      0.0865923      0.176041       0.0511475      0.0722907      0.105258       0.13438        0.0589647      0.0724613      0.0464927      0.0419004      0.1054         0.0821895      0.0586231      0.0221961      0.0656779      0.0793706      0.0803412      0.121113       0.0783618      0.0137456      
