NUM_DRIVERS: 50
NUM_TASKS: 100
PENALTY: 25%
UTILITY: 0%
DRIVERS
ID             X              Y              
1              172.69         182.27         
2              153.46         70.57          
3              176.16         82.05          
4              44.83          173.5          
5              144.26         8.7            
6              138.45         24.6           
7              171.74         53.33          
8              46.62          153.32         
9              174.35         81.22          
10             82.6           58.37          
11             155.23         18.46          
12             74.38          168.57         
13             111.68         119.35         
14             15.24          89.83          
15             171.3          58.34          
16             137.38         178.3          
17             67.17          27.48          
18             83.68          84.44          
19             70.78          111.95         
20             0.97           58.4           
21             29.36          180.55         
22             147.94         136.99         
23             19.82          31.53          
24             73.89          102.8          
25             139.86         16.43          
26             56.15          152.12         
27             93.54          41.13          
28             18.24          91.94          
29             28.31          61.11          
30             52.59          30.43          
31             133.2          91.28          
32             138.8          70.32          
33             84.27          23.74          
34             147.61         90.18          
35             47.41          127.52         
36             78.69          16.87          
37             76.16          137.95         
38             177.59         146.45         
39             79.31          43.85          
40             13.17          102.82         
41             103.11         36.21          
42             93             155.36         
43             104.98         9.56           
44             30.1           15.95          
45             142.15         170.81         
46             74.07          118.5          
47             90.67          84.72          
48             123.55         115.51         
49             56.76          82.45          
50             41.44          168.01         
TASKS
ID             X              Y              COST           PENALIZED_COST 
1              61.55          14.81          93.4652        116.831        
2              51.53          22.37          91.5192        114.399        
3              110.46         124.79         26.9064        33.633         
4              11.28          134.22         95.0907        118.863        
5              93.71          73.18          27.5477        34.4346        
6              96.75          36.64          63.4433        79.3041        
7              162.48         5.34           113.421        141.776        
8              74.06          98.09          26.0102        32.5128        
9              109.31         119.19         21.3291        26.6614        
10             34.05          191.23         112.571        140.714        
11             125            71.68          37.776         47.2199        
12             176.43         35.89          99.7579        124.697        
13             56.07          198.5          107.852        134.815        
14             79.7           6.14           96.0301        120.038        
15             152.51         144.62         68.9075        86.1344        
16             133.8          8.88           97.1869        121.484        
17             40.92          56.45          73.3965        91.7456        
18             71.5           11.58          92.8997        116.125        
19             71.9           131.57         42.2643        52.8304        
20             138.06         180.2          88.7728        110.966        
21             107.16         96.39          8.01858        10.0232        
22             142.16         143.63         60.6716        75.8395        
23             107.67         134.07         34.9227        43.6534        
24             149.79         73.91          56.2115        70.2644        
25             84.02          197.46         98.7614        123.452        
26             34.28          71.59          71.5978        89.4973        
27             154.06         55.78          69.8419        87.3024        
28             176.39         59.04          86.6785        108.348        
29             109.82         145.11         46.1665        57.7081        
30             55.54          104.74         44.712         55.8899        
31             97.66          179.74         79.7743        99.7179        
32             185.7          110.91         86.3917        107.99         
33             69.74          36.19          70.6214        88.2768        
34             190.83         197.54         133.282        166.603        
35             139.05         16.9           91.8178        114.772        
36             177.89         56.03          89.4439        111.805        
37             36.08          77.36          67.811         84.7638        
38             125.88         133.52         42.3481        52.9352        
39             197.91         106.49         98.1249        122.656        
40             26.06          46.19          91.4475        114.309        
41             66.13          126.46         42.9803        53.7254        
42             173.02         107.74         73.4291        91.7863        
43             155.52         142.87         70.1449        87.6811        
44             165.46         155.53         85.8405        107.301        
45             120.66         35.02          68.1853        85.2316        
46             98.25          156.8          56.827         71.0337        
47             156.07         191.58         107.381        134.227        
48             176.85         176.28         108.28         135.35         
49             41.54          188.78         106.299        132.874        
50             61.42          33.91          76.5265        95.6581        
51             66.11          29.95          77.8173        97.2716        
52             39.74          30.23          92.1907        115.238        
53             47.14          128.83         60.2109        75.2636        
54             54.98          133.55         56.1463        70.1828        
55             118.26         133.91         38.5138        48.1423        
56             50.68          42.04          76.104         95.13          
57             24.7           37.99          97.5466        121.933        
58             45.98          95.46          54.2104        67.7631        
59             119.52         155.33         58.6723        73.3404        
60             42.28          154.66         79.4941        99.3676        
61             92.74          105.13         8.88957        11.112         
62             129.42         195.93         100.34         125.425        
63             192.11         197.85         134.383        167.979        
64             135.28         105.32         35.6789        44.5986        
65             89.03          19.36          81.3827        101.728        
66             71.55          113.71         31.5811        39.4764        
67             91.15          28.03          72.5121        90.6401        
68             89.08          118.01         21.062         26.3275        
69             49.02          186.33         100.259        125.324        
70             138.87         39.93          71.5492        89.4364        
71             82.45          81.75          25.3193        31.6491        
72             65.55          73.89          43.2265        54.0332        
73             114.51         149.4          51.4869        64.3586        
74             193.4          22.6           121.303        151.628        
75             132.36         24.59          82.06          102.575        
76             124.94         143.94         50.5245        63.1557        
77             171.33         172.05         101.386        126.733        
78             154.96         48.18          75.5375        94.4219        
79             166.81         132.86         74.4537        93.0671        
80             18.3           63.78          89.3688        111.711        
81             91.91          156.23         56.809         71.0112        
82             119.88         131.94         37.6215        47.0269        
83             183.94         46.98          99.2826        124.103        
84             196.56         49.15          109.131        136.414        
85             7.56           138.93         100.303        125.379        
86             115.59         48.73          53.5879        66.9849        
87             146.66         112.29         48.2514        60.3143        
88             49.75          159.32         77.7427        97.1784        
89             60.15          124.29         46.6693        58.3367        
90             146.69         94.06          47.0663        58.8329        
91             181.39         124.84         85.0962        106.37         
92             41.96          199.97         115.597        144.496        
93             71.63          152.09         59.3146        74.1433        
94             89.66          24.07          76.6308        95.7885        
95             181.29         64.38          88.7516        110.94         
96             77.89          154.4          58.7215        73.4018        
97             103.49         191.05         91.1169        113.896        
98             25.05          79.75          77.6374        97.0467        
99             6.03           38.87          112.104        140.13         
100            154.36         196.62         110.862        138.578        
ALPHA
