Periods: 100
Task Arrival Rate: 10
Task Average Time: 2
Driver Arrival Rate: 15
Driver Average Time: 2
Period: 1
Tasks:12
id	x	y	end	c
1	181.14	33.73	2	104.76
2	42.51	39.89	4	83.18
3	29.24	164.43	4	95.7
4	47.02	46.98	3	74.95
5	75.74	153.34	3	58.6
6	136.97	31.7	4	77.66
7	183.88	55.48	4	94.96
8	174.73	120.51	3	77.49
9	118.61	46.44	4	56.7
10	35.35	117.67	4	67.02
11	55.76	152.99	4	69.03
12	99.42	16.57	3	83.43
Drivers: 12
id	x	y	end	sensitivity
1	158.77	67.66	3	0.89
2	36.64	166.18	2	0.79
3	82.42	9.19	5	1.94
4	163.48	117.77	4	0.9
5	194.27	64.78	2	1.49
6	88.64	126.79	5	1.3
7	15.89	38.29	3	1.91
8	142.57	123.61	3	1.53
9	169.14	139.16	4	1.13
10	181.09	86.67	4	1.43
11	91.07	6.31	5	1.12
12	136.27	111.57	3	0.57
Period: 2
Tasks:12
id	x	y	end	c
13	113.1	145.96	4	47.79
14	183.59	134.97	3	90.61
15	84.5	162	3	63.91
16	129.76	190.02	7	94.81
17	50.09	110.11	4	50.92
18	56.94	185.31	3	95.56
19	183.48	130.22	5	88.78
20	138.3	153.43	5	65.74
21	125.32	95.25	3	25.76
22	177.92	142.56	4	88.79
23	87.64	72.21	4	30.41
24	110.9	162.87	3	63.81
Drivers: 19
id	x	y	end	sensitivity
13	169.19	20.54	5	0.83
14	167.75	94.04	5	0.63
15	75.44	71.48	3	1.44
16	70.64	42.8	4	0.74
17	159.96	155.57	5	1.24
18	165.77	78.03	4	1.58
19	91.2	13.22	4	0.6
20	148.48	134.13	6	1.98
21	142.24	168.81	4	0.69
22	12.6	110.74	3	1.82
23	20.6	65.14	4	1.32
24	187.64	151.11	4	1.05
25	40.49	54	5	0.78
26	130.9	179.56	5	1.76
27	165.1	46.45	3	1.69
28	150.2	119.9	3	0.8
29	94.62	192.28	3	1.67
30	125.54	64.27	6	1.38
31	75.57	2.56	2	0.59
Period: 3
Tasks:6
id	x	y	end	c
25	166.42	82.92	4	68.58
26	21.52	132.67	4	85.01
27	108.31	12.48	4	87.91
28	92.93	128	5	28.88
29	131.01	128.8	7	42.32
30	93.6	187.68	4	87.91
Drivers: 11
id	x	y	end	sensitivity
32	116.26	97.57	7	0.75
33	1.42	48.64	4	0.6
34	112.59	13.78	3	0.83
35	72.74	157.87	6	0.72
36	93.07	42.2	5	1.05
37	126.3	16.01	7	1.26
38	110.39	66.15	8	1.94
39	85.72	23.76	8	1.31
40	156.11	96.06	6	1.07
41	139.26	130.03	6	0.53
42	189.31	23.52	3	1.18
Period: 4
Tasks:11
id	x	y	end	c
31	159.34	188.9	5	106.89
32	158.38	80.62	5	61.51
33	131.86	47.09	4	61.76
34	145.11	91.59	4	45.89
35	58.5	138.43	7	56.56
36	31.41	24.75	6	101.82
37	184.45	198.93	4	130.07
38	141.8	44.13	8	69.78
39	30.76	119.38	8	71.9
40	140.01	92.98	6	40.62
41	152.18	0.35	5	112.48
Drivers: 13
id	x	y	end	sensitivity
43	28.11	35.1	6	0.93
44	61.03	52.39	7	1.37
45	188.36	151.3	6	1.1
46	174.71	80.84	5	1.33
47	139.11	78.11	8	1.36
48	77.82	5.53	4	1.97
49	155.24	186.17	5	1.93
50	137.55	37.17	7	1.82
51	10.9	27.01	6	0.98
52	46.51	178.33	5	0.92
53	78.2	120.36	8	1.04
54	122.4	49.11	6	1.82
55	157.09	57.41	6	1.15
Period: 5
Tasks:11
id	x	y	end	c
42	140.37	163.93	5	75.61
43	50.79	144.79	7	66.54
44	140.38	62.77	10	54.92
45	88.21	18.29	7	82.56
46	97.79	195.91	5	95.94
47	62.19	122.95	6	44.23
48	128.22	148.32	7	55.96
49	192.01	2.79	8	133.85
50	82.26	176.09	10	78.13
51	37.4	67.81	5	70.39
52	110.17	68.99	6	32.64
Drivers: 11
id	x	y	end	sensitivity
56	53.01	16.77	7	0.64
57	180.53	135.74	10	1.05
58	57.44	166.49	7	0.59
59	130.23	16.43	6	0.64
60	77.02	34.8	6	0.76
61	129.28	94.98	8	0.76
62	53.45	152.65	7	1.98
63	140.66	123.84	6	1.75
64	132.89	58.84	9	1.09
65	3.42	125.1	8	0.65
66	57.8	31.85	6	1.78
Period: 6
Tasks:8
id	x	y	end	c
53	192.79	134.92	9	99.14
54	84.25	113.85	9	20.97
55	192.85	148.97	9	104.97
56	175.35	192.97	6	119.67
57	0.18	46.27	7	113.36
58	178.05	173.92	10	107.5
59	79.37	189.59	8	91.93
60	151.3	15.72	8	98.67
Drivers: 18
id	x	y	end	sensitivity
67	134.17	77.95	14	1.39
68	36.83	64.03	9	0.81
69	145.21	62.14	8	0.77
70	49.38	187.15	7	1.54
71	94.74	42.25	11	0.63
72	177.47	31.58	7	1.91
73	178.91	158.53	8	0.81
74	36.98	152.21	9	0.55
75	76.63	195.1	7	1.4
76	90.96	142.17	10	1.9
77	34.44	126.31	10	1.77
78	197.46	147.95	9	1.33
79	21.6	167.72	8	1.41
80	152.12	182.06	9	0.63
81	167.23	128.86	11	1.78
82	197.85	120.38	6	1.84
83	190.67	124.86	7	1.91
84	6.62	170.01	6	0.73
Period: 7
Tasks:7
id	x	y	end	c
61	97.2	184.36	8	84.41
62	108.48	162.37	9	62.94
63	4.18	153.54	8	109.76
64	35.31	48.14	10	82.91
65	90.53	36.34	8	64.36
66	94.75	116.07	10	16.91
67	43.42	179.57	9	97.64
Drivers: 9
id	x	y	end	sensitivity
85	81.32	56.37	9	1.58
86	35.31	29.08	9	1.76
87	64.55	148.71	8	0.57
88	192.1	149.41	8	1.24
89	113.93	148.28	9	1.64
90	67.47	58.47	10	1.66
91	3.8	87.14	7	0.6
92	89.21	108.22	8	1.33
93	110.47	122.78	9	1.91
Period: 8
Tasks:12
id	x	y	end	c
68	187.55	21.4	11	117.66
69	164.87	53.34	8	79.91
70	179.35	41.59	11	98.53
71	133.29	167.11	10	74.91
72	25.81	12.21	8	114.94
73	96.6	117.65	9	17.97
74	56.65	73.5	14	50.81
75	15.13	56.59	12	95.33
76	44.37	145.45	11	71.84
77	106.7	49.53	8	50.91
78	106.27	20.52	9	79.73
79	19.84	81.09	10	82.36
Drivers: 14
id	x	y	end	sensitivity
94	80.34	147.94	9	1.39
95	137.57	4.12	10	1.29
96	44.25	115.69	11	0.51
97	164.72	187.04	9	0.57
98	100.66	13.15	10	0.84
99	133.05	198.22	8	1.03
100	140.15	188.65	9	0.56
101	4.88	38.77	10	1.54
102	74.38	142.62	11	0.93
103	147.17	24.22	9	0.68
104	5.04	110.64	9	1.69
105	79.7	126.18	11	0.62
106	20.87	97.58	10	1.33
107	91.75	120.21	9	1.05
Period: 9
Tasks:14
id	x	y	end	c
