Periods: 100
Task Arrival Rate: 15
Task Average Time: 2
Driver Arrival Rate: 15
Driver Average Time: 1
Period: 1
Tasks:17
id	x	y	end	c
1	184.53	78.39	6	87.25
2	7.07	157.1	3	109.07
3	28.81	100.29	4	71.19
4	144.15	186.5	4	97.12
5	44.41	9.6	3	106.12
6	32.54	126.01	7	72.3
7	166.2	28.78	6	97.24
8	21.71	32.69	2	103.25
9	145.1	120.07	3	49.36
10	73.11	44.56	3	61.62
11	40.96	164.8	4	87.66
12	81.16	45.81	3	57.37
13	163.58	191.58	4	111.49
14	138.21	141.09	4	56.11
15	136.89	163.07	2	73.07
16	196.67	107.58	3	96.97
17	114.45	109.18	2	17.12
Drivers: 10
id	x	y	end	sensitivity
1	116.95	189.61	2	1.95
2	183.75	123.65	2	0.85
3	32.82	137.9	2	1.6
4	17.68	175.76	3	1.79
5	127.64	15.11	1	0.82
6	145.62	26.34	1	1.2
7	88.56	28.44	1	0.77
8	43.65	76.67	1	1.47
9	197.81	78.16	2	1.69
10	51.43	167.57	1	1.84
Period: 2
Tasks:18
id	x	y	end	c
18	54.89	0.94	4	108.85
19	104.62	94.52	5	7.17
20	142.89	128.98	4	51.76
21	126.98	91.4	4	28.32
22	51.16	10.15	3	102.27
23	115.74	75.96	3	28.73
24	86.04	20.12	2	81.09
25	82.56	48.69	4	54.19
26	104.3	70.21	7	30.1
27	32.74	102.28	2	67.3
28	84.84	127.05	3	31.01
29	32.89	65.9	6	75.28
30	12	128.8	4	92.59
31	187.72	12.22	3	124.1
32	133.43	184.4	3	90.78
33	113.63	147.64	4	49.55
34	106.48	148.57	4	49
35	78.91	60.91	5	44.42
Drivers: 13
id	x	y	end	sensitivity
11	30.82	197.66	4	1.54
12	127.7	174.58	2	1.96
13	140.08	66.29	2	1
14	88.56	45.52	4	1.01
15	26.29	77.66	2	1.42
16	133.08	117.32	4	1.76
17	105.16	190.84	4	1.25
18	68.61	178.37	2	1.61
19	7.79	33.88	2	1.21
20	145.04	68.07	3	1.15
21	1	91.9	2	1.38
22	54.26	65.27	4	1.87
23	31.06	27.03	3	1.76
Period: 3
Tasks:15
id	x	y	end	c
36	115.05	36.48	6	65.28
37	197.75	45.4	5	111.97
38	195.13	192.4	4	132.62
39	161.5	166.81	5	90.81
40	142.46	23.47	6	87.52
41	19.35	50.34	4	94.71
42	83.95	188.99	4	90.43
43	40.84	49	5	78.11
44	43.04	197.95	5	113.31
45	74.73	136.83	3	44.67
46	38.09	123.82	4	66.33
47	53.86	122.3	3	51.25
48	81.55	167.47	4	69.95
49	124.46	93.84	6	25.22
50	187.32	126.66	8	91.3
