Periods: 100
Task Arrival Rate: 15
Task Average Time: 3
Driver Arrival Rate: 10
Driver Average Time: 3
Period: 1
Tasks:10
id	x	y	end	c
1	74.17	98.31	4	25.89
2	161.21	104.23	7	61.36
3	76.53	198.44	3	101.2
4	2.06	40.95	2	114.36
5	193.37	111.59	7	94.09
6	128.96	198.04	2	102.23
7	78.19	61.92	4	43.88
8	5.24	157.36	2	110.77
9	50.21	141.49	6	64.81
10	165.62	9.08	4	112.13
Drivers: 10
id	x	y	end	sensitivity
1	114.48	104.55	1	1.6
2	167.21	160.31	7	1.06
3	70.54	119.29	3	1.27
4	41.53	95.5	2	0.7
5	102.75	46.75	4	0.56
6	157.73	124.71	5	1.34
7	0.84	7.46	4	0.63
8	43.36	13.16	2	1.53
9	80.07	35.51	5	1.89
10	79.69	32.9	3	0.81
Period: 2
Tasks:14
id	x	y	end	c
11	152.18	84.84	6	54.34
12	66.58	114.97	6	36.62
13	1.55	47.54	6	111.55
14	32.92	15.03	6	108.26
15	195.11	22.45	4	122.72
16	30.67	188.95	5	112.78
17	61.63	169.16	4	79.09
18	72.58	99.14	6	27.43
19	47.44	188.35	8	102.8
20	186.9	54.06	4	98.3
21	87.99	19.11	4	81.78
22	35.41	19.58	7	103.15
23	186.18	76.03	2	89.45
24	70.7	137.43	4	47.53
Drivers: 10
id	x	y	end	sensitivity
11	115.2	108.54	5	1.55
12	63.87	173.94	3	0.55
13	43.87	139.58	5	0.68
14	78.03	91.49	3	1.63
15	87.91	43.04	5	0.66
16	162.78	197.3	4	0.92
17	142.35	142.98	4	1.3
18	101.02	88.22	4	1.73
19	174.2	159.41	2	1.68
20	176.92	193.44	6	1.4
Period: 3
Tasks:16
id	x	y	end	c
25	140.97	69.03	5	51.36
26	57.74	30.91	8	80.99
27	122.42	168.87	6	72.43
28	12.27	146.11	4	99.11
29	24.64	94.69	5	75.55
30	163.94	192	7	112.04
31	105.61	165.44	4	65.68
32	194.09	98.51	7	94.1
33	146.23	61.38	4	60.24
34	175.99	57.39	7	87.12
35	9.76	60.49	5	98.51
36	97.47	131.25	4	31.35
37	103.19	26.82	5	73.25
38	188.05	40.35	7	106.35
39	12.48	18.76	4	119.41
40	122.17	91.32	4	23.81
Drivers: 10
id	x	y	end	sensitivity
21	52.92	21.35	6	0.93
22	121.49	37.77	4	1.66
23	164.19	11.52	7	0.52
24	0.02	144.2	5	1.39
25	92.9	11.9	5	0.61
26	125.68	88.09	6	1.37
27	123.12	51.9	6	1.09
28	86.34	138.63	5	1.93
29	135.52	119.23	7	1.82
30	78.35	99.06	7	1.18
Period: 4
Tasks:16
id	x	y	end	c
41	26.68	66.79	8	80.49
42	161.37	65.45	11	70.43
43	48.14	195.45	7	108.63
44	190.32	197.08	6	132.6
45	131.96	21.12	7	85.11
46	125.11	148.58	7	54.69
47	183.38	168.67	10	108.02
48	188.96	91.88	9	89.33
49	57.55	197.36	4	106.21
50	180.81	197.35	6	126.52
51	31.43	16.3	8	108.2
52	193.12	193.47	7	131.94
53	61.13	192.21	6	100.07
54	75.45	48.47	7	57.08
55	192.94	143.78	9	102.74
56	158.27	16.73	5	101.63
Drivers: 8
id	x	y	end	sensitivity
31	119.37	30.56	6	1.8
32	19.94	144.66	9	0.95
33	48.98	61.83	5	1.38
34	92.35	81.38	7	0.68
35	46.11	182.17	7	0.56
36	97.72	21.1	5	1.48
37	31.21	156.91	7	1.39
38	90.96	91.87	4	1.86
Period: 5
Tasks:20
id	x	y	end	c
57	80.25	123.27	13	30.52
58	85.97	26.07	11	75.25
59	1.42	60.53	13	106.19
60	184.86	85.34	9	86.12
61	184.57	97.16	10	84.62
62	29.5	190.77	9	114.93
63	181.51	45.2	6	98.22
64	179.7	175.09	10	109.5
65	190.15	49.87	8	103.15
66	37.23	50.72	7	79.8
67	4.36	63.86	9	102.24
68	119.54	32.35	6	70.42
69	138.73	73.98	7	46.66
70	70.64	36.95	10	69.55
71	44.71	97.32	8	55.35
72	175.88	195.6	8	122.05
73	105.2	199.41	7	99.55
74	122.12	170.24	6	73.64
75	195.07	9.88	9	131
76	18.21	8.72	6	122.56
Drivers: 13
id	x	y	end	sensitivity
39	45.33	7.88	6	1.27
40	84.34	177.78	9	1.92
41	6.49	116.38	10	1.58
42	134.15	87.15	7	0.68
43	55.1	93.01	5	1.44
44	7.35	156.2	10	0.65
45	17.21	155.63	7	1.87
46	88.49	128.99	10	1.49
47	164.16	57.47	6	1.5
48	118.58	66.49	6	0.84
49	197.8	68.74	8	1.3
50	65.39	54	7	1.39
