Periods: 100
Task Arrival Rate: 15
Task Average Time: 1
Driver Arrival Rate: 15
Driver Average Time: 3
Period: 1
Tasks:12
id	x	y	end	c
1	149.43	71.52	3	57.05
2	191.95	116.12	2	93.35
3	79.99	96.17	1	20.37
4	118.26	91.71	3	20.05
5	105.48	155.97	3	56.24
6	94.16	147	2	47.36
7	149.6	192.77	1	105.2
8	194.14	114.04	1	95.18
9	36.34	84.78	2	65.45
10	44.62	158.9	2	80.85
11	65.01	170.81	1	78.98
12	156.13	4.29	2	110.95
Drivers: 13
id	x	y	end	sensitivity
1	160.03	198.93	3	1.06
2	53.14	144.41	6	0.89
3	133.29	168.39	3	1.62
4	29.9	125.81	2	1.39
5	183.23	160.15	6	0.89
6	89.01	6.52	6	1.74
7	17.92	184.54	3	1.23
8	121.82	24.29	5	1.94
9	66.48	165.23	3	0.65
10	87.2	193.82	3	0.92
11	149.75	175.6	5	1.8
12	146.66	117.55	5	0.6
13	150.45	97.08	4	1.8
Period: 2
Tasks:10
id	x	y	end	c
13	17.34	29.64	2	108.55
14	9.47	110.23	2	91.11
15	37.31	15.24	3	105.42
16	40.55	34.1	2	88.75
17	149.49	179.99	4	94.06
18	191.87	100.47	2	91.87
19	178.66	90.74	2	79.2
20	98.87	72.69	5	27.33
21	100.88	85.31	4	14.72
22	106.17	93.2	4	9.18
Drivers: 15
id	x	y	end	sensitivity
14	114.56	107.4	4	1.3
15	158.54	78.07	4	1.32
16	77.72	26.73	9	1.79
17	74.95	9.88	8	1.12
18	175.38	73.11	6	1.21
19	103	70.85	3	0.86
20	65.64	4.82	5	0.91
21	27.94	7.19	5	0.52
22	1.86	179.59	4	0.54
23	138.93	148.86	5	1.17
24	152.77	103.29	4	0.98
25	154.36	188.41	6	0.63
26	143.15	128.06	2	1.27
27	41.18	142.53	3	1.47
28	26.45	194.56	5	1.71
Period: 3
Tasks:12
id	x	y	end	c
23	40.49	105.46	3	59.76
24	159.71	40.1	4	84.58
25	46.93	22.19	5	94.19
26	100.55	13.71	4	86.29
27	62.11	155.37	3	67.09
28	5.56	81.35	5	96.26
29	122.74	187.74	3	90.64
30	13.37	122.67	3	89.55
31	54.19	148.64	4	66.82
32	117.07	138.6	3	42.21
33	14.08	70.3	5	90.91
34	137.15	126.28	3	45.51
Drivers: 16
id	x	y	end	sensitivity
29	83.92	148.57	6	0.63
30	74.85	160.64	9	1.74
31	0.18	8.51	5	1.01
32	50.14	3.81	8	1.06
33	103.61	15.07	9	1.08
34	6.83	72.64	5	1.24
35	169.72	40.66	4	1.16
36	126.08	46.38	3	0.84
37	129.6	111.25	5	1.12
38	47.86	27.11	8	1.71
39	127.81	23.45	7	0.59
40	97.65	83.16	5	1.34
41	123.46	137.19	6	0.56
42	196.31	186.87	3	1.77
43	121.34	160.77	5	1.16
44	123.16	113.47	4	1.45
Period: 4
Tasks:10
id	x	y	end	c
35	122.73	95.56	4	23.16
36	80.86	109.95	4	21.57
37	195.95	48.54	5	108.88
38	54.18	13.44	7	97.94
39	148.31	137.54	4	61.18
40	114.02	48.86	5	53.03
41	13.42	78.87	4	89.12
42	99.27	155.93	4	55.93
43	143.12	177.66	5	88.83
44	187.14	132.61	6	93.04
Drivers: 14
id	x	y	end	sensitivity
45	71.91	93.19	6	1.6
46	40.44	144.2	10	1.22
47	170.05	31.14	7	0.78
48	16.71	96.72	7	1.9
49	102.86	36.13	8	0.62
