Periods: 100
Task Arrival Rate: 10
Task Average Time: 3
Driver Arrival Rate: 15
Driver Average Time: 3
Period: 1
Tasks:14
id	x	y	end	c
1	199.41	15.02	5	130.78
2	11.25	122.69	4	91.6
3	192.76	174.19	6	118.78
4	111.89	139.19	6	40.95
5	145.43	158.24	5	73.86
6	79.49	79.41	2	29.06
7	51.72	55.23	4	65.84
8	198.06	155.81	5	112.83
9	21.91	124.39	6	81.81
10	194.57	55.23	3	104.63
11	169.17	165.76	4	95.44
12	53.13	46.32	7	71.26
13	165.76	22.65	6	101.53
14	36.14	102.01	3	63.89
Drivers: 18
id	x	y	end	sensitivity
1	147.26	180.62	1	1.63
2	94.81	68.24	4	1.2
3	129.33	49.3	2	0.72
4	78.37	15.08	2	1.48
5	139.61	99.04	2	1.41
6	32.9	148.27	2	0.89
7	1.63	89.32	3	1.47
8	56.72	197.84	3	0.69
9	179.54	69.77	3	1.64
10	119.95	25.61	3	0.53
11	1.85	65.69	3	0.56
12	181.12	30.02	1	0.57
13	104.89	115.41	5	1.91
14	106.8	126.75	4	1.38
15	169.35	61.42	4	1.24
16	83.82	166.3	3	1.03
17	37.77	160.37	8	1.19
18	27.77	183.11	2	1.82
Period: 2
Tasks:12
id	x	y	end	c
15	98.88	32.96	3	67.05
16	18.13	184.78	5	117.86
17	176.12	154.96	4	93.89
18	3.11	146.25	4	107.36
19	110.76	187.99	2	88.65
20	45.32	135.71	3	65.31
21	193.92	95.62	6	94.02
22	30.45	65.97	6	77.43
23	162.67	18.46	3	102.84
24	38.67	170.19	3	93.21
25	105.26	122.71	4	23.31
26	38.43	186.76	3	106.39
Drivers: 15
id	x	y	end	sensitivity
19	43.48	102.28	6	1.78
20	112.61	34.74	4	1.98
21	68.12	143.43	6	0.85
22	47.07	175.73	5	1.05
23	166.58	126.38	7	0.58
24	53.03	147.37	4	1.36
25	2.07	72.74	4	1.95
26	5.95	106.41	3	1.76
27	30.66	90.94	7	1.97
28	113.95	86.86	7	1.76
29	169.67	93.06	3	0.53
30	195.11	54.82	3	1.78
31	12.12	120.98	7	1.33
32	137.2	116.5	5	0.77
33	189.47	169.4	4	1.22
Period: 3
Tasks:8
id	x	y	end	c
27	132.58	101.17	6	32.6
28	68.76	108.14	8	32.28
29	96.11	14.29	5	85.8
30	21.83	73.56	6	82.52
31	149.5	157.43	6	75.82
32	38.13	17.19	5	103.37
33	134.84	25.58	3	82.17
34	139.64	2.81	7	104.96
Drivers: 18
id	x	y	end	sensitivity
34	179.86	23.11	6	1
35	180.92	117.91	6	1.58
36	23.37	126.95	5	0.54
37	136.39	37.19	5	0.58
38	186.25	51.84	6	0.99
39	151.72	198.24	4	1.68
40	39.54	179.24	5	1.73
41	168.07	152.04	3	1.17
42	83.03	3.48	5	0.9
43	118.34	59.3	4	1.59
44	79.39	144.75	3	0.81
45	132.61	13.66	4	1.29
46	102.55	165.17	4	0.65
47	138.56	21.32	10	1.19
48	13.43	39.12	6	0.7
49	63.25	121.06	5	1.6
50	120.05	45.64	7	1.19
51	3.23	122.65	4	1.74
Period: 4
Tasks:17
id	x	y	end	c
35	117.81	135.1	9	39.36
36	6.2	162.95	6	112.97
37	72.4	53.47	6	54.1
38	177.92	155.57	6	95.71
39	52.97	83.56	5	49.82
40	3.79	31.96	6	117.84
41	4.45	8.21	7	132.5
42	65.28	132.9	6	47.83
43	141.57	28.45	7	82.75
44	123.28	141.73	5	47.78
45	175.88	7.64	6	119.53
46	190.71	58.62	7	99.7
47	155.31	28.03	7	90.77
48	28.31	192.53	5	117.05
49	73.08	147.03	8	54.19
50	30.93	112.69	8	70.23
51	89.68	112.72	4	16.38
Drivers: 20
id	x	y	end	sensitivity
52	21.55	115.39	9	0.54
53	125.26	68.43	6	1.44
54	112.63	156.52	10	0.52
55	61.54	167.39	10	1.69
56	120.66	120.99	7	1.28
57	44.47	149.32	9	1.03
58	24.88	117.31	7	1.08
59	15.63	113.79	5	0.75
60	56.72	130.06	6	0.91
61	141.77	95.12	6	0.63
62	123.05	199.99	8	0.6
63	72.05	85.42	6	0.61
64	87.11	2.73	6	1.05
65	162.5	159.21	6	1.64
66	90.55	149.51	6	0.68
67	97.53	139.92	9	2
68	72.19	167.74	9	1.27
69	126.74	39.6	4	1.64
70	76.73	140.26	6	0.92
71	158.17	172.29	4	1.5
Period: 5
Tasks:8
id	x	y	end	c
52	21.57	58.15	11	88.9
53	42.35	53.57	10	74.02
54	118.95	66.39	9	38.58
55	134.51	182.4	7	89.33
56	102.06	131.02	7	31.09
57	97.81	81.08	8	19.05
58	31.94	170.81	11	98.22
59	71.67	46.11	7	60.88
Drivers: 6
id	x	y	end	sensitivity
72	54.53	40.06	9	1.43
73	48.07	75.26	10	1.07
74	138.21	30.38	6	2
75	49.41	180.93	5	0.69
76	141.29	141.3	7	0.69
77	9.3	95.87	9	1.5
Period: 6
Tasks:12
id	x	y	end	c
60	109.76	88.84	10	14.83
61	190.45	125.04	11	93.85
62	69.65	65.03	7	46.3
63	170.56	194.85	8	118.22
64	72.42	178.3	8	83.02
65	49.58	14.7	12	99.09
66	196.61	94.26	8	96.78
67	60.71	85.96	7	41.72
68	143.42	21.52	8	89.69
69	192.46	138.08	9	99.99
70	17.23	167.46	10	106.78
71	131.76	53.02	8	56.71
Drivers: 19
id	x	y	end	sensitivity
78	146.89	159.11	7	0.81
79	76.27	196.09	10	1.32
80	150.09	3.73	7	1.4
81	96.28	181.05	9	1.56
82	151.24	60.8	10	0.6
83	65.9	190.06	9	1.75
84	60.64	153.27	11	1.81
85	139.37	124.5	11	1.42
86	16.47	40.14	13	1.48
87	196.79	84.37	10	0.64
88	101.66	164.31	10	1.55
89	111.7	13.85	9	1.99
90	157.13	98.98	10	1.97
91	70.07	33.78	9	1.12
92	31.56	98.98	7	1.76
93	193.33	101.52	7	0.87
94	143.42	191.51	10	1.4
95	82.45	167.14	9	0.97
96	147.37	57.13	9	1.36
Period: 7
Tasks:15
id	x	y	end	c
72	148.94	65.34	8	59.97
73	123.37	46.4	8	58.47
74	79.98	6.24	11	95.87
75	69.83	95.59	8	30.49
76	96.39	48.94	7	51.19
77	41.15	87.75	11	60.11
78	139.6	79.21	8	44.73
79	3.07	4.21	9	136.28
80	11.76	111.36	11	88.97
81	58.39	46.95	10	67.42
82	66.84	93.77	9	33.74
83	62.98	123.54	12	43.87
84	142.54	43.07	11	71.07
85	89.12	56.24	7	45.09
86	37.86	34.46	8	90.32
Drivers: 15
id	x	y	end	sensitivity
97	60.41	37.79	9	1.94
98	110.42	177.18	12	0.8
99	101.81	94.47	9	1.99
100	33.68	86.45	9	0.71
101	116.42	69.77	8	1.82
102	184.02	191.87	12	0.58
103	4.83	44.74	11	1
104	94.2	96.5	8	0.78
105	97.37	104.52	10	1.09
106	198.09	19.83	10	0.98
107	175.78	120.92	9	1.6
108	57.46	135.95	11	1.49
109	33.67	47.84	8	1.01
110	44.32	88.17	10	0.87
111	107.32	191.33	10	0.73
Period: 8
Tasks:18
id	x	y	end	c
87	125.63	19.66	12	84.33
88	10.66	164.84	12	110.39
89	122.55	27.07	9	76.34
90	13.61	129.04	10	91.14
91	120.99	21.05	9	81.69
92	31.87	60.89	11	78.56
93	18.99	90.74	11	81.54
94	37.58	145.68	10	77.35
95	146.87	106.49	10	47.32
96	84.69	145.22	11	47.74
97	64.08	178.79	10	86.59
98	76.08	156.91	10	61.73
99	53.91	168.33	9	82.42
100	125.1	69.56	10	39.45
101	50.74	6.41	11	105.76
102	82.87	82.28	10	24.65
103	150.4	72.72	9	57.31
104	104.76	93.4	12	8.14
Drivers: 22
id	x	y	end	sensitivity
112	21.56	133.04	13	1.85
113	54.84	181.69	11	1.18
114	185.13	58.93	10	0.77
115	10.39	121.53	10	1.71
116	82.16	105.2	14	0.53
117	68.33	31.23	13	1.58
118	134.42	165.56	12	0.89
119	87.48	45.36	14	1.64
120	180.83	123.4	14	1.75
121	193.42	149.34	8	0.69
122	172.76	177.41	8	1.63
123	66.61	139.64	9	0.51
124	145.18	89.13	11	0.6
125	67.25	87.82	13	1.75
126	190.21	28.9	12	1.84
127	116.71	12.95	12	1.18
128	193.22	32.85	10	0.55
129	25.43	14.35	9	0.81
130	56.62	102.05	11	1.26
131	1.14	189.27	10	1.38
132	90.88	14.36	12	0.59
133	39.47	141.65	9	1.39
Period: 9
Tasks:11
id	x	y	end	c
105	42.15	51.89	10	75.24
106	40.24	28.26	18	93.37
107	15.48	164.67	9	106.42
108	4.19	180.51	11	125.15
109	13.6	121.27	10	88.98
110	64.96	31.63	11	76.83
111	198.07	89.98	11	98.58
112	149.54	44.57	13	74.34
113	38.93	32.05	12	91.36
114	19.35	197.28	12	126.36
115	52.41	177.59	14	91.02
Drivers: 20
id	x	y	end	sensitivity
134	130.42	95.16	11	0.75
135	1.37	145.81	12	1.96
136	198.21	11.89	12	1.57
137	118.33	61.9	12	0.54
138	117.39	94.6	17	1.56
139	123.18	80.45	11	1.91
140	97.99	54.58	12	0.97
141	66.72	2.29	10	0.86
142	135.25	63.26	9	1.55
143	31.45	195.36	12	1.68
144	119.98	27.04	11	0.8
145	179.81	18.27	13	1.06
146	187.89	188.97	10	1.77
147	160.87	103.06	11	0.95
148	120.54	46.25	16	1.16
149	139.34	53.5	12	1.48
150	17.47	31.53	12	1.06
151	135.55	170.11	12	1.08
152	35.57	103.33	12	1.95
153	183.82	133.92	10	0.9
Period: 10
Tasks:6
id	x	y	end	c
116	83.06	147.97	15	50.87
117	91.94	2.21	12	98.12
118	73.11	121.87	16	34.66
119	136.15	20.94	12	86.93
120	91.77	118.65	13	20.39
121	159.75	167.56	14	90.19
Drivers: 18
