Periods: 100
Task Arrival Rate: 15
Task Average Time: 2
Driver Arrival Rate: 15
Driver Average Time: 2
Period: 1
Tasks:23
id	x	y	end	c
1	160.39	126.87	4	66.1
2	71.11	176.33	3	81.61
3	98.09	175.44	3	75.46
4	33.55	165.7	3	93.45
5	189.05	151.17	2	102.7
6	2.19	149.33	3	109.55
7	26.64	143.06	2	85.06
8	20.25	75.77	4	83.35
9	193.9	128.65	4	98.17
10	183.9	9.37	5	123.5
11	112.72	108.19	1	15.13
12	178.2	46.85	4	94.55
13	137.99	3.78	2	103.45
14	193.16	168.97	2	115.91
15	84.98	51.39	5	50.88
16	91.49	24.78	1	75.7
17	99.29	183.84	2	83.84
18	191.55	27.55	3	116.75
19	102.77	169.92	5	69.97
20	131.53	133.82	5	46.24
21	66.73	132.29	3	46.36
22	111.26	111.66	2	16.21
23	3.9	42.9	3	111.78
Drivers: 13
id	x	y	end	sensitivity
1	156.64	47.06	1	0.88
2	148.32	138.96	4	1.81
3	165.56	167.28	3	1.67
4	14.42	135.83	1	1.58
5	156.88	160.18	3	1.27
6	59.72	12.01	2	0.53
7	198.15	38.82	3	1.44
8	114.25	62.82	2	1.06
9	69.79	30.27	4	1.98
10	28.62	181.21	2	0.84
11	137.75	0.17	4	1.55
12	154.8	178.55	3	1.25
13	70.58	145.58	1	0.82
Period: 2
Tasks:15
id	x	y	end	c
24	79.38	145.57	3	50.02
25	6.92	38.42	5	111.61
26	141.79	144.02	5	60.7
27	116.42	61.51	4	41.85
28	14.36	135.07	3	92.54
29	90.39	82.93	5	19.59
30	126.78	112.13	6	29.4
31	185.59	93.18	4	85.86
32	93.88	107.02	2	9.31
33	30.85	199.03	3	120.78
34	76.29	53.53	4	52.17
35	74.98	87.93	4	27.78
36	185.33	121.03	4	87.88
37	86.91	41.45	3	60
38	185.76	44.96	7	101.9
Drivers: 14
id	x	y	end	sensitivity
14	144.27	116.73	4	1.82
15	48.07	171.65	4	1.52
16	116.96	50.13	3	0.62
17	3.84	164.58	4	1.44
18	116.54	6.38	3	1.79
19	11.12	15.28	5	1.03
20	62.63	85.18	5	0.86
21	39.45	129.9	2	1.27
22	19.72	56.97	4	0.53
23	84.64	191.63	3	1.06
24	33.06	141.42	7	1.63
25	3.69	173.16	4	1.49
26	18.22	186.17	2	1.28
27	21.03	90.61	3	0.56
Period: 3
Tasks:16
id	x	y	end	c
39	138.93	12.05	4	96.18
40	157.89	0.86	3	114.8
41	5.02	25.92	4	120.45
42	143.31	165.25	6	78.32
43	17.71	150	7	96.29
44	89.57	143.23	5	44.47
45	90.35	82.78	4	19.74
46	87.8	35.73	3	65.42
47	173.99	156.93	4	93.36
48	196.29	76.85	4	99.03
49	76.52	84.33	6	28.23
50	119.61	6.24	3	95.79
51	182.43	32.28	8	106.68
52	44.16	58.58	5	69.52
53	153.91	191.55	7	106.24
54	187.63	115.8	5	89.04
Drivers: 14
id	x	y	end	sensitivity
28	117.31	130.93	4	1.9
29	143.12	167.47	4	0.98
30	35.07	183.34	3	1.57
31	106.78	75.72	5	1.35
32	55	54.09	7	1.45
33	138.25	147.81	7	1.92
34	9.25	170.99	5	1.82
35	126.34	151.1	4	1.82
36	152.5	34.52	5	1.19
37	139.39	105.59	6	1.08
38	72.07	124.94	6	0.64
39	73.89	158.99	5	1.11
40	73.77	195.56	5	1.9
41	30.22	20.17	9	1.25
Period: 4
Tasks:21
id	x	y	end	c
55	137.4	128.57	9	47.06
56	5.5	93.11	8	94.75
57	79.28	6.66	5	95.61
58	172.64	7.45	9	117.65
59	165.55	193.9	6	114.52
60	28.92	34.87	7	96.41
61	147.18	129.14	6	55.45
62	5.87	126.15	5	97.69
63	74.75	186.76	5	90.36
64	11.6	23.95	6	116.61
65	15.91	116.85	6	85.76
66	89.26	196.81	7	97.4
67	71.02	172.82	6	78.37
68	189.2	137.91	6	96.92
69	165.04	3.6	8	116.29
70	12.37	192.32	5	127.29
71	122.12	105.05	8	22.69
72	77.81	114	6	26.24
73	150.34	109.98	5	51.32
74	32.08	62.46	9	77.6
75	51.92	31.07	7	84.04
Drivers: 19
id	x	y	end	sensitivity
42	48.87	113.07	5	1.92
43	7.76	8.56	8	1.82
44	53.97	126.21	6	0.54
45	51.09	152.19	7	1.45
46	28.43	100.59	8	0.78
47	15.94	147.8	5	1.62
48	29.36	42.49	6	1.01
49	155.46	177.41	9	0.83
50	39.07	153.01	8	1.46
51	81.87	65.03	5	1.04
52	23.17	190.16	9	1.63
53	126.66	19.12	10	0.74
54	193.82	179.73	7	1.03
55	119.98	177.75	5	1.53
56	156.29	129.46	6	1.42
57	171.27	72.41	6	0.51
58	167.03	7.28	6	1.59
59	170.25	46.83	9	1.25
60	14.22	16.92	4	0.62
Period: 5
Tasks:19
id	x	y	end	c
76	59.3	198.02	5	106.13
77	103.42	106.04	7	6.94
78	160.83	124.58	5	65.61
79	70.79	196.17	6	100.51
80	10.01	24	6	117.79
81	10.42	90.84	8	90.05
82	40.25	78.98	9	63.34
83	193.68	163.06	9	112.93
84	169.65	24.86	5	102.46
85	158.54	97	6	58.62
86	26.47	163.16	9	96.93
87	137.35	102.69	6	37.45
88	193.95	57.34	6	103.18
89	132.74	134.79	7	47.77
90	162.72	26.49	10	96.63
91	124.18	2.22	6	100.73
92	124.71	106.58	7	25.57
93	118.29	78.99	6	27.86
94	58.14	143.86	6	60.63
Drivers: 22
id	x	y	end	sensitivity
61	163.9	166.45	10	1.61
62	172.82	1.95	6	0.84
63	12.65	198.55	6	0.87
64	121.2	58.89	8	1.6
65	126.63	57.72	6	0.6
66	23.14	62.79	7	1.18
67	145.35	82.9	7	1.69
68	139.48	0.42	9	0.59
69	197.23	3.75	6	1.62
70	86.33	180.42	7	0.69
71	20.67	74.91	7	0.68
72	29.84	137.88	5	1.81
73	195.7	96.18	5	1.69
74	174.1	188.92	5	1.87
75	108.96	112.21	8	1.27
76	177.27	156.96	8	1.6
77	74.32	17.66	6	1.62
78	50.73	2.75	8	1.01
79	111.02	163.9	7	0.86
80	168.48	73.97	8	1.4
81	70.62	132.07	7	1.44
82	148.04	31.39	6	1.05
Period: 6
Tasks:12
id	x	y	end	c
95	61.41	182.09	8	90.71
96	88.43	20.9	10	79.94
97	62.77	110.05	10	38.56
98	78.31	193.63	8	96.11
99	112.61	197.61	8	98.42
100	178.92	108.32	7	79.36
101	77.91	118.48	7	28.8
102	105.04	97.86	8	5.48
103	89.19	25.27	8	75.51
104	185.1	121.16	8	87.69
105	122.53	42.52	8	61.74
106	88.02	116.33	6	20.25
Drivers: 12
id	x	y	end	sensitivity
83	55.96	122.25	11	1.47
84	165.39	82.22	10	1.46
85	90.46	198.59	9	1.61
86	19.01	187.73	6	1.78
87	100.28	17.06	6	0.76
88	115.23	28.48	6	1.44
89	129.48	185.76	9	1.78
90	78.09	44.18	7	1.6
91	157.22	141.73	8	1.6
92	6.6	40.19	7	1.64
93	46.68	48.2	7	1.67
94	103.13	58.08	7	1.04
Period: 7
Tasks:20
id	x	y	end	c
107	23.09	197.29	15	124.02
108	43.78	155.7	8	79.14
109	194.29	101.91	9	94.31
110	76.96	1.61	9	101.05
111	54.72	195.72	10	105.89
112	76.59	49.23	9	55.91
113	116.23	190.03	8	91.48
114	111.29	176.21	7	77.04
115	31.02	180.49	10	106
116	35.6	106.1	10	64.69
117	182.22	180.16	10	114.83
118	27.67	80.57	11	74.89
119	105.43	35.38	8	64.85
120	153.65	139.88	9	66.85
121	134.31	80.67	11	39.38
122	175.19	88.25	9	76.1
123	105.87	29.86	9	70.39
124	194.11	39.14	10	112.07
125	124.08	80.11	8	31.23
126	104.43	177.38	11	77.51
Drivers: 11
id	x	y	end	sensitivity
95	107.04	116.16	8	0.79
96	99.4	170.56	10	1.55
97	170.04	129.13	10	1.23
98	26.37	24.88	12	1.37
99	17.83	55.87	8	1.54
100	45.04	92.04	12	1.39
101	84.27	180.46	8	0.59
102	65.5	92.64	7	1.17
103	76.56	17.7	8	1.01
104	27.99	109.64	9	1.28
105	88.95	142.54	10	1.15
Period: 8
Tasks:10
id	x	y	end	c
127	24.82	66.22	12	82.42
128	187.06	169.5	11	111.4
129	53.44	19.1	9	93.34
130	83.85	48.21	10	54.25
131	79.39	122.54	12	30.54
132	126.8	159.08	10	64.87
133	41.88	198.81	10	114.64
134	62.08	4.49	8	102.76
135	8.32	178.83	9	120.91
136	199.78	39.08	9	116.91
Drivers: 17
id	x	y	end	sensitivity
106	139.57	39.46	12	0.6
107	190.71	132.61	10	1.5
108	24.69	195.77	8	1.3
109	48.28	42.87	9	0.71
110	8.79	33.26	9	1.84
111	122.13	120.83	12	1.02
112	186.57	170.3	12	1.45
113	20.9	21.3	10	1.14
114	3.83	194.39	11	1.23
115	7.49	48.22	10	1.5
116	155.65	186.74	9	1.45
117	75.66	37.16	10	0.86
118	43.34	116.47	9	1.79
119	16.96	67.73	8	1.86
120	161.56	72.52	8	0.97
121	76.39	6.61	10	1.26
122	23.66	59.19	9	1.74
Period: 9
Tasks:18
id	x	y	end	c
137	131.28	49.8	11	59.15
138	116.25	45.88	9	56.51
139	26.54	43.31	14	92.79
140	102.08	100.96	11	2.29
141	56.25	77.88	9	49.02
142	46.05	106.36	10	54.32
143	181.06	198.22	11	127.35
144	144.5	154.14	10	70.08
145	165.49	27.2	13	97.92
146	95.84	94.02	11	7.28
147	63.94	163.57	10	73.09
148	169.71	102.9	11	69.77
149	122.57	163.71	11	67.59
150	62.66	123.48	9	44.11
151	140.76	61.74	13	55.9
152	56.78	62.18	13	57.43
153	96.78	160.29	11	60.38
154	41.99	122.36	12	62.17
Drivers: 17
id	x	y	end	sensitivity
123	37.28	20.7	10	1.23
124	171.6	126.02	12	0.79
125	171.92	170.13	10	1.13
126	107.55	70.48	10	1.83
127	107.32	173.65	12	0.68
128	55.87	188.98	11	0.76
129	147.75	5.97	9	0.52
130	16.79	165.71	13	1.75
131	133.13	28.02	10	1.65
132	144.84	110.19	11	0.59
133	147.45	177.22	10	1.63
134	167.16	126.89	14	1.56
135	3.63	156.93	9	1.21
136	31.67	85.36	14	0.7
137	160.57	66.29	9	1.2
138	78.04	130.69	13	1.13
139	120.66	153.64	9	1.21
Period: 10
Tasks:14
id	x	y	end	c
155	169.21	77.05	10	72.92
156	195.99	10.66	10	131.13
157	180.89	118.9	13	83.07
158	87.54	23.67	11	77.34
159	150.02	10.43	11	102.59
160	185.97	91.88	11	86.35
161	61.17	181.64	11	90.4
162	36.95	159	11	86.35
163	66.61	167.33	10	75.15
164	166.1	174.59	13	99.66
165	100.85	143.05	15	43.06
166	150.75	124.8	14	56.49
167	84.57	164.67	12	66.49
168	8.91	161.61	12	109.97
Drivers: 15
id	x	y	end	sensitivity
140	84.42	149.33	11	1.78
141	39.84	130.79	13	0.93
142	87.94	79.45	14	1.94
143	36.9	23.95	11	1.81
144	80.63	42.12	12	1.93
145	9.87	122.76	11	0.54
146	167.02	195.19	12	1.07
147	126.1	59.14	10	1.93
148	175.98	109.9	12	1.63
149	177.45	44.71	11	0.61
150	82.63	7.54	10	1.96
151	33.06	193.14	10	1.83
152	136.08	109.61	12	0.98
153	117.91	88.31	14	1.85
154	175.11	15.47	12	0.93
Period: 11
Tasks:12
id	x	y	end	c
169	126.88	9.87	13	94.05
170	108.86	74.72	14	26.79
171	70.86	72.59	12	40.01
172	15.49	139.2	13	93.16
173	110.98	163.29	14	64.24
174	19.38	13.58	14	118.19
175	138.74	31.73	13	78.5
176	118.88	60.91	11	43.41
177	78.42	135.46	15	41.51
178	121.53	81.65	11	28.29
179	57.64	114.38	14	44.73
180	12.67	2.98	12	130.54
Drivers: 22
id	x	y	end	sensitivity
155	158.19	112.66	11	0.94
156	147.83	162.61	12	1.92
157	33.07	6.22	15	0.54
158	149.72	82.6	11	1.55
159	26.7	168.07	13	0.73
160	105.05	106.02	11	1.91
161	132.67	54.71	13	1.79
162	185.94	106.18	13	1.25
163	141.25	168.37	14	1.5
164	187.36	154.42	14	1.19
165	164.39	107.5	12	0.88
166	50.49	35.64	12	0.83
167	7.8	111.89	11	1.63
168	62.24	134.18	13	1.07
169	107.95	52.4	12	1.81
170	84.97	145.85	11	1.52
171	91.11	65.71	12	1.95
172	22.82	79.61	15	0.78
173	154.42	76.79	12	0.8
174	35.42	41.22	12	1.62
175	78.45	107.93	12	1.54
176	14.87	192.63	13	1.98
Period: 12
Tasks:23
id	x	y	end	c
181	47.14	167.36	16	85.62
182	166.81	67.14	13	74.45
183	178.01	186.44	14	116.44
184	116.16	33.29	12	68.64
185	63.79	28.87	16	79.82
186	73.79	27.79	15	76.82
187	118.43	152.16	13	55.32
188	151.52	186.12	14	100.35
189	157.81	95.47	12	57.99
190	158.1	145.5	12	73.8
191	127.81	110.11	14	29.59
192	95.75	13.17	15	86.93
193	157.66	16.23	14	101.7
194	91.35	31.37	13	69.17
195	27.45	116.19	15	74.33
196	57.12	56.69	14	60.95
197	172.65	183.79	12	110.9
198	106.78	127.46	12	28.28
199	143.79	136.83	14	57.22
200	196.75	189.86	12	132.04
201	173.07	190.66	16	116.44
202	90.39	182.72	13	83.28
203	83.62	72.19	14	32.28
Drivers: 23
id	x	y	end	sensitivity
177	136.77	49.14	15	1.56
178	185.68	153.93	14	1.43
179	7.64	149.74	14	1.72
180	52.38	160.23	13	1.65
181	193.36	199.08	16	1.54
182	86.79	24.41	14	1.09
183	133.33	128.29	12	1.71
184	51.64	124.37	16	1.72
185	165.47	77.5	12	1.59
186	19.04	83.62	13	1.86
187	125.06	130	13	1.34
188	146.69	147.01	13	0.8
189	59.75	4.29	13	1.04
190	93.28	175.56	15	0.77
191	29.05	37.82	17	0.66
192	77.75	104.48	15	1.99
193	80.05	140	15	0.96
194	141.93	167.98	17	0.56
195	148.79	46.34	14	0.85
196	129.94	148.03	15	1.69
197	117.04	31.9	16	1.12
198	43.21	151.05	13	1.49
199	197.29	65.45	13	1.64
Period: 13
Tasks:14
id	x	y	end	c
204	171.27	97.76	14	71.31
205	53.26	94.3	15	47.09
206	7.86	146.03	15	103
207	57.29	108.24	14	43.5
208	58.29	2.95	15	105.63
209	191.22	17.43	15	123.04
210	120.52	6.61	16	95.62
211	122.19	167.7	15	71.24
212	172.67	143.85	15	84.87
213	174.2	72.39	15	79.17
214	47.31	109.01	15	53.45
215	21.3	120.47	17	81.32
216	134.09	140.65	14	53.05
217	50.28	116.39	14	52.35
Drivers: 12
id	x	y	end	sensitivity
200	103.51	195.36	16	1.79
201	82.61	92.95	15	0.67
202	67.23	30.67	13	1.58
203	149.57	37.34	16	1.29
204	175.85	48.6	13	0.81
205	70.72	97.29	14	1.3
206	186.18	183.44	19	1.15
207	139.05	10.58	14	0.66
208	85.46	94.37	14	1.48
209	38.42	108.08	14	0.97
210	121.64	9.43	16	0.76
211	25.37	189.05	18	1.29
Period: 14
Tasks:11
id	x	y	end	c
218	142.76	149.46	14	65.38
219	139.58	129.82	14	49.56
220	194.49	59.25	17	102.9
221	114.06	137.41	18	39.96
222	68.9	91.65	16	32.2
223	94.53	38.73	15	61.51
224	182.44	113.89	16	83.6
225	59.18	94.82	17	41.15
226	190.27	154.28	15	105.33
227	167.89	60.32	14	78.64
228	135.26	116.66	14	39
Drivers: 18
id	x	y	end	sensitivity
212	74.63	69.43	15	0.78
213	139.39	126.13	16	0.54
214	37.14	146.68	19	1.36
215	91.39	147.45	17	1.7
216	85.35	180.6	18	0.71
217	6.58	153.67	14	1.17
218	143.89	123.42	14	1.02
219	141.97	157.41	16	1.15
220	1.44	110.39	16	0.78
221	62.12	103.19	18	1.4
222	61.95	92.64	14	1.41
223	40.9	89.53	15	1.22
224	71.69	48.82	16	1.13
225	48.94	120.54	14	1.63
226	66.1	13.61	14	1.5
227	145.47	61.76	17	0.66
228	29.73	177.29	16	1.12
229	106.57	153.1	16	1.48
Period: 15
Tasks:10
id	x	y	end	c
229	150.91	92.49	16	51.46
230	12.08	27.56	18	113.92
231	26.88	177.49	16	106.54
232	71.94	6.25	15	97.86
233	87.38	82.54	16	21.54
234	57.17	20.47	16	90.33
235	107.13	196.69	16	96.95
236	39.08	49.31	16	79.25
237	75.27	21.79	16	82.03
238	135.09	24.32	15	83.42
Drivers: 14
id	x	y	end	sensitivity
230	16.91	166.41	18	1.78
231	70.45	16.93	19	0.82
232	198.84	191.4	18	1.65
233	56.83	172.93	19	1.25
234	0.12	14.67	18	0.51
235	185.45	68.8	16	1.51
236	107.85	133.11	17	0.87
237	137.43	170.59	16	0.84
238	108.56	134.47	17	1.33
239	122.78	160.9	16	1.2
240	4.8	42.84	15	1.56
241	181.98	82.37	17	1.75
242	117.1	62.58	18	1.55
243	155.22	29.54	15	0.95
Period: 16
Tasks:14
id	x	y	end	c
239	97.88	71.74	19	28.34
240	65.57	133.91	17	48.33
241	31.32	32.89	16	96.02
242	40.59	108.73	17	60.05
243	142.69	6.69	20	102.61
244	99.49	43.59	18	56.41
245	105.15	124.88	17	25.41
246	0.61	20.87	18	127.04
247	192.8	106.62	18	93.04
248	103.21	114.03	17	14.39
249	5.48	62.25	17	101.78
250	179.48	163.05	17	101.45
251	181.38	179.81	16	113.98
252	49.16	138.88	17	64
Drivers: 17
id	x	y	end	sensitivity
244	50.94	72.86	18	1.38
245	141.55	113.69	19	0.61
246	133.34	106.74	17	1.66
247	149.14	68.2	21	1.78
248	80.08	139.88	18	1.72
