Periods: 100
Task Arrival Rate: 10
Task Average Time: 2
Driver Arrival Rate: 15
Driver Average Time: 1
Period: 1
Tasks:8
id	x	y	end	c
1	191.77	115.28	7	93.03
2	20.36	185.58	1	116.9
3	151.38	174.18	2	90.24
4	48.74	78.09	4	55.75
5	135.61	195.19	2	101.63
6	12.55	197.34	4	130.85
7	75.27	177.26	1	81.12
8	131.24	114.76	3	34.55
Drivers: 18
id	x	y	end	sensitivity
1	178.57	111.25	2	0.71
2	182.54	104.42	1	0.83
3	150.99	97.54	2	1.47
4	29.33	180.39	3	0.77
5	38.3	45	2	1.1
6	108.1	156.74	2	0.9
7	142.13	115.57	1	0.61
8	151.35	31.44	1	0.71
9	136.12	102.78	3	1.12
10	182.67	184.25	1	0.94
11	185.09	58.23	4	0.74
12	44.26	131.87	1	0.58
13	36.97	63	1	1.79
14	32.77	163.18	1	1.35
15	101.76	8.11	3	0.97
16	73.04	66.19	2	0.89
17	22.28	146.34	2	0.88
18	156.09	66.66	1	1.24
Period: 2
Tasks:8
id	x	y	end	c
9	145.1	136.58	3	58.07
10	8.83	18.52	4	122.27
11	62.86	23.41	2	85.12
12	95.7	107.87	3	8.97
13	42.62	10.78	5	106.08
14	123.66	88.26	5	26.41
15	34.67	110.84	5	66.22
16	165.42	157.86	2	87.34
Drivers: 13
id	x	y	end	sensitivity
19	182.43	106.32	2	1.33
20	183	140.29	2	0.91
21	149.61	50.12	5	1.03
22	54.35	52	4	0.68
23	97.96	24.61	3	1.97
24	82.77	105.84	2	1.79
25	61.36	102.58	5	1.28
26	10.56	76.6	2	0.64
27	95.96	70.85	2	1.13
28	45.75	42.2	3	1.35
29	104.52	65.69	2	1.53
30	171.77	18.4	3	0.82
31	118.74	62.38	3	0.63
Period: 3
Tasks:11
id	x	y	end	c
17	173.11	82.64	5	75.14
18	105.14	24.61	4	75.57
19	101.8	175.24	3	75.26
20	83.8	40.02	4	62.13
21	7.08	90.98	4	93.36
22	21.18	80.44	6	81.21
23	89.35	105.37	5	11.93
24	42.45	194.79	4	110.89
25	176.21	9.97	8	117.95
26	185.22	155.14	5	101.5
27	168.57	41.1	4	90.39
Drivers: 14
id	x	y	end	sensitivity
32	155.3	123.82	3	0.63
33	165.99	74.33	4	1.77
34	73.02	94.77	3	1.82
35	53.15	29.77	4	1.56
36	17.85	43.56	4	1.71
37	133.98	103.19	5	0.93
38	77.38	87.28	3	0.95
39	66.26	140.81	4	1.71
40	182.27	124.84	5	0.64
41	78.69	0.73	6	1.79
42	73.26	8.79	3	1.19
43	8.68	102.17	5	0.59
44	7.19	97.03	3	1.8
45	128.32	81.42	3	1.1
Period: 4
Tasks:13
id	x	y	end	c
28	138.52	109.04	7	39.57
29	36.03	78.86	6	67.37
30	186.63	179.31	8	117.45
31	16.43	189.49	6	122.44
32	192.77	100.29	7	92.77
33	124.12	189.2	5	92.4
34	102.01	92.82	5	7.46
35	123.22	147.72	7	53.07
36	79.05	56.65	6	48.15
37	127.1	129.9	6	40.35
38	55.88	125.91	5	51.17
39	70.84	64.78	6	45.72
40	115	39.12	7	62.7
Drivers: 13
id	x	y	end	sensitivity
46	53.47	37.47	4	1.54
47	44.56	189.17	5	1.31
48	102.9	173.83	6	0.94
49	162.2	193.09	4	1.92
50	170.49	150.1	5	2
51	138.26	155.53	4	0.74
52	73.08	39.76	6	1.13
53	187.25	28.17	5	1.4
54	3.61	134.68	4	1.94
55	165.55	87.06	6	1.44
56	192.1	99.2	5	1.28
57	89.83	6.89	5	1.14
58	48.27	90.18	5	1.98
Period: 5
Tasks:10
id	x	y	end	c
41	178.99	139.73	6	88.42
42	74.12	197.93	6	101.29
43	104.43	71.79	6	28.56
44	169.48	134.6	7	77.62
45	52.11	14.34	8	98.14
46	38.88	15.19	11	104.54
47	128.32	59.06	8	49.78
48	140.07	0.84	5	106.95
49	14.24	97.18	6	85.81
50	20.07	89.49	9	80.62
Drivers: 14
id	x	y	end	sensitivity
59	150.3	141.74	6	0.99
60	3.38	188.37	6	1.32
61	35.62	134.84	5	1.94
62	30.34	84.87	6	0.53
63	87.91	16.86	6	0.79
64	13.3	10.15	6	1.31
65	52.07	125.5	7	1.24
66	112.79	127.48	7	1.58
67	157.17	68.02	7	1.08
68	79.47	68	5	1.05
69	97.59	63.59	6	0.91
70	126.01	192.85	6	1.16
71	112.31	181.09	5	0.91
72	32.42	83.88	6	0.62
Period: 6
Tasks:12
id	x	y	end	c
51	82.59	147.39	7	50.49
52	183.04	199.81	7	129.84
53	169.69	151.46	9	86.63
54	162.37	9.49	8	109.92
55	8.22	147.7	6	103.44
56	61.57	28.7	9	81
57	174.48	37.75	8	97.07
58	193.94	25.54	10	119.87
59	127.71	195.17	8	99.12
60	39.94	8.37	10	109.56
61	26.98	63.88	9	81.47
62	122.86	77.47	9	32.1
Drivers: 12
id	x	y	end	sensitivity
73	17.84	168.97	6	1.17
74	157.51	193.41	6	0.54
75	43.4	85.71	6	0.5
76	2.73	17.55	7	1.38
77	91	17.94	7	1.97
78	101.07	151.05	6	1.06
79	145.62	92.17	6	1.39
80	121.79	120.29	8	1.65
81	179.27	64.03	6	1.31
82	38.39	169.77	6	0.75
83	197.8	143.68	6	0.96
84	27.27	152.51	6	1.94
Period: 7
Tasks:10
id	x	y	end	c
63	63.81	25.85	11	82.51
64	19.03	193.64	8	123.79
65	38.34	124.85	8	66.48
66	57.96	140.92	12	58.67
67	137.28	71.32	9	47.04
68	85.35	96.85	9	14.98
69	48.67	130.91	10	59.92
70	90.77	82.46	8	19.82
71	130.26	163.27	9	70.13
72	125.4	42.26	9	63.08
Drivers: 16
id	x	y	end	sensitivity
85	195.07	49.63	7	1.74
86	27.85	23.8	9	1.21
87	63.81	52.41	8	0.76
88	171.66	41.02	8	1.37
89	188.87	87.19	8	1.61
90	86.67	21.44	7	1.42
91	15.24	52.22	7	1.33
92	0.97	183.55	10	1.87
93	86.02	186.66	7	0.97
94	115.56	139.27	8	1.35
95	194.54	15.45	8	1.32
96	7.28	38.3	8	1.49
97	63.4	150.78	9	1.27
98	150.23	163.81	8	1.96
99	111.82	112.98	8	0.52
100	141.13	43.31	8	1.05
Period: 8
Tasks:8
id	x	y	end	c
73	163.6	23.91	10	99.17
74	138.3	63.54	10	52.88
75	139.01	39.57	10	71.93
76	97.55	4.84	9	95.19
77	57.1	183.15	12	93.56
78	71.26	49.15	11	58.41
79	165.03	35.42	10	91.65
80	60.4	197.22	11	104.98
Drivers: 13
id	x	y	end	sensitivity
101	162.66	180.77	10	1.03
102	161.38	99.75	10	1.56
103	166.28	143.14	8	0.8
104	187.19	0.11	10	1.96
105	17.69	181.58	8	1.99
106	91.71	113.16	8	1.71
107	6.19	108.74	9	1.35
108	182.36	108.62	9	1.97
109	85.02	9.82	9	0.92
110	39.14	76.43	9	1.43
111	70.32	153.11	8	1.3
112	109.04	161	12	1.37
113	67.84	149.8	9	1.79
Period: 9
Tasks:11
id	x	y	end	c
81	155.11	190.02	9	105.55
82	104.64	94	9	7.58
83	163.55	165.1	11	90.98
84	193.03	199.51	11	136.22
85	125.4	139.58	10	47.03
86	29.43	71.77	9	76.01
87	46.44	44.24	9	77.32
88	92.1	64.63	11	36.24
89	41.55	150.32	15	77.13
90	76.82	10.8	10	92.16
91	194.06	6.25	11	132.8
Drivers: 16
id	x	y	end	sensitivity
114	4.61	12.27	11	1.95
115	149.79	70.07	9	1.79
116	167.99	122.96	9	1.68
117	85.42	61.68	9	1.79
118	37.95	31.67	10	0.75
119	189.45	160.7	10	0.54
120	163.08	71.05	10	0.82
121	108.72	163.73	9	0.58
122	188.91	188.47	9	0.64
123	63.32	55.94	9	1.14
124	46.92	164.4	10	1.23
125	129.96	178.1	9	1.08
126	67.98	6.35	10	1.18
127	101.67	20.09	10	1.4
128	39.81	106.27	10	1.41
129	57.95	13.17	11	1.41
Period: 10
Tasks:8
id	x	y	end	c
92	198	124.09	12	100.92
93	33.87	169.15	10	95.68
94	46.68	32.72	13	85.85
95	160.63	31.74	16	91.3
96	59.26	137.36	10	55.28
97	147.36	179.34	13	92.4
98	6.5	166.17	15	114.55
99	171.03	195.16	13	118.75
Drivers: 19
id	x	y	end	sensitivity
130	49.82	43.34	12	0.75
131	184.09	27.83	11	0.88
132	35.16	56.89	10	1.51
133	0.78	81.32	10	1.87
134	93.35	12.81	11	0.62
135	24.64	169.94	11	1.66
136	53.25	24.28	10	0.86
137	75.07	156.85	10	1.19
138	14.66	175.64	10	1.5
139	178.6	107.76	10	0.99
140	191.71	197.12	11	0.59
141	65.28	125.76	12	1.65
142	131.04	196.62	10	1.78
143	73.51	147.57	12	0.64
144	198.27	15.22	10	1.89
145	48.71	58.37	11	0.81
146	166.32	21.72	12	0.57
147	35.13	178.91	13	0.66
148	47.48	175.36	11	0.51
Period: 11
Tasks:12
id	x	y	end	c
100	172.46	11.09	12	114.7
101	27.45	91.1	15	73.09
102	71.64	12.26	12	92.21
103	168.35	161.14	13	91.71
104	85.95	176	13	77.29
105	82.29	157.96	12	60.61
106	37.66	29.77	11	93.91
107	110.84	80.52	14	22.29
108	197.3	79.15	11	99.51
109	11.23	191.92	13	127.79
110	113.35	115.66	16	20.58
111	98.06	145.91	11	45.95
Drivers: 26
id	x	y	end	sensitivity
149	152.76	88.13	13	0.7
150	107.22	186.69	12	1.19
151	61.1	10.35	11	1.45
152	96.94	23.95	13	1.28
153	135.07	134.48	11	1.33
154	159.61	89.3	12	1.26
155	190.68	79.71	12	1.7
156	55.48	184.06	12	0.88
157	109.77	198.49	12	1.48
158	89.76	186.08	11	1.53
159	195.13	96.97	11	1.25
160	71.06	25.58	13	0.56
161	131.43	124.86	14	1.93
162	54.29	28.23	14	1.02
163	81.23	25.57	11	1.75
164	95.58	119.64	12	0.83
165	197.72	89.88	14	1.75
166	60.28	47.7	11	1.94
167	54.41	130.72	12	1.38
168	131.3	8.23	11	0.67
169	36.87	196.87	11	1.11
170	14.13	91.59	12	1.33
171	129.18	137.76	12	1.68
172	199.24	39.7	11	1.72
173	58.32	123.84	11	0.83
174	116.32	46.6	13	1.65
Period: 12
Tasks:10
id	x	y	end	c
112	60.28	68.18	17	50.89
113	104.23	41.85	12	58.3
114	9.83	27.72	14	115.56
115	198.88	29.22	18	121.6
116	146	100.04	15	46
117	144.67	14.18	13	96.75
118	87.79	156.77	15	58.07
119	121.2	122.74	15	31.09
120	118.31	20.81	17	81.28
121	154.42	69.5	15	62.38
Drivers: 14
id	x	y	end	sensitivity
175	18.99	36.3	13	1.93
176	177.3	133.51	13	1.64
177	89.98	186.84	12	0.78
178	179.69	168.04	14	1.38
179	146.75	173.48	14	0.75
180	16.32	125.41	14	0.78
181	116.45	25.71	12	1.07
182	75.19	83.23	13	1.39
183	117.18	171.69	12	1.21
184	147.96	172.3	13	1.95
185	71.39	89.81	13	1.06
186	196.98	168.73	13	0.62
187	127.81	189.41	14	0.7
188	107.57	154.33	12	1.63
Period: 13
Tasks:12
id	x	y	end	c
122	93.82	133.69	14	34.25
123	58.53	179.15	14	89.36
124	159.63	104.5	13	59.8
125	93.6	65.79	15	34.8
126	89.2	199.22	14	99.81
127	195.59	103.59	13	95.66
128	151.89	177.08	13	92.92
129	59.86	56.15	16	59.45
130	164.21	123.66	15	68.43
131	156.24	10.09	16	106.05
132	183.4	75.76	16	86.85
133	37.01	21.49	16	100.66
Drivers: 19
id	x	y	end	sensitivity
189	120.97	45.1	13	0.65
190	154.63	80.07	13	0.67
191	95.94	12.58	14	1.03
192	59.48	191.47	15	0.88
193	126.4	71.83	14	1.79
194	103.87	112.55	13	1.76
195	60.31	11.86	13	1.3
196	108.02	146.34	14	1.6
197	176.7	73.73	14	0.76
198	119.53	102.27	14	1.82
199	135.87	144.71	13	0.87
200	140.93	143.1	15	1
201	107.54	181.8	14	1.62
202	189.12	69.9	13	1.69
203	163.61	22.16	17	1.74
204	100.25	82.41	13	1.25
205	164.87	104.06	14	1.37
206	183.34	141.89	13	1.63
207	145.8	62.9	13	1.13
Period: 14
Tasks:9
id	x	y	end	c
134	23.26	198.62	16	124.96
135	169.42	122.52	15	72.98
136	147.98	7.24	17	104.43
137	10.43	116.13	16	91.01
138	171.35	122.57	17	74.83
139	155.7	130.5	20	63.5
140	178.17	55.65	19	89.87
141	66.83	195.71	17	101.29
142	194.86	138.59	14	102.41
Drivers: 12
id	x	y	end	sensitivity
208	5.88	70.21	14	1.11
209	186.6	137.82	17	1.66
210	30.47	0.49	16	1.36
211	137.91	9.16	14	1.2
212	140.59	149.47	14	0.63
213	112.15	157.16	17	1.13
214	84.36	86.05	15	1.39
215	107.07	114.51	17	1.7
216	88.13	20.67	15	1.45
217	39.23	126.39	16	1.36
218	131.01	1.73	17	1.01
219	185.12	104.52	20	0.59
Period: 15
Tasks:8
id	x	y	end	c
143	185.7	124	16	89
144	57.06	56.54	17	61.1
145	187.25	33.3	19	109.82
146	191.14	9.34	18	128.55
147	63.66	3.14	16	103.45
148	111.16	176.06	16	76.87
149	151.78	141.6	17	66.42
150	29.5	23.67	19	103.91
Drivers: 22
id	x	y	end	sensitivity
220	6.05	40.28	16	1.66
221	161.21	31.98	18	0.8
222	53.27	2.25	16	1.5
223	186.94	53.96	16	1.95
224	34.21	148	16	1.71
225	27.84	81.89	17	1.26
226	19.13	37.73	15	0.67
227	61.52	36.93	17	0.91
228	172.06	177.15	19	1.51
229	1.4	16.7	17	0.53
