Periods: 100
Task Arrival Rate: 15
Task Average Time: 3
Driver Arrival Rate: 15
Driver Average Time: 2
Period: 1
Tasks:10
id	x	y	end	c
1	26.42	95.47	3	73.72
2	133.34	27.65	2	79.66
3	162.1	8.68	4	110.43
4	174.56	172.96	2	104.32
5	98.68	192.13	3	92.14
6	48.1	87.17	3	53.46
7	181.11	174.37	7	110.04
8	193.83	0.77	2	136.57
9	91.77	159.69	5	60.25
10	160.61	179.06	5	99.62
Drivers: 15
id	x	y	end	sensitivity
1	0.78	66.21	3	1.86
2	57.6	193.05	4	1.73
3	18.23	120.02	2	0.88
4	182.68	72.33	3	0.61
5	172.29	130.6	1	1.36
6	35.87	12.15	4	1.33
7	12.47	31.24	2	1.69
8	76.48	166.73	6	1.26
9	136.89	94.55	4	1.1
10	194.84	92.31	2	0.54
11	95.68	53.43	3	1.23
12	70.09	109.49	5	1.77
13	94.94	146.14	1	0.79
14	68.29	130.53	4	1.82
15	17.2	146.29	5	1.48
Period: 2
Tasks:18
id	x	y	end	c
11	82.98	161.24	4	63.56
12	109.61	51.5	5	49.44
13	69.13	154.82	5	62.91
14	103.83	119.47	5	19.84
15	28.02	26.45	2	102.91
16	66.97	97.4	6	33.13
17	99.41	120.64	5	20.65
18	172.88	165.33	5	97.87
19	83.02	63.64	4	40.13
20	32.95	84.74	6	68.76
21	133.29	172	3	79.32
22	108.64	173.08	3	73.59
23	22.73	54.02	4	89.92
24	101.78	102.09	6	2.75
25	164.32	110.09	5	65.11
26	62.61	119.56	3	42.2
27	155.61	49.88	5	74.86
28	152.61	5.89	4	107.82
Drivers: 8
id	x	y	end	sensitivity
16	133.09	24.32	5	1.32
17	120.31	11.96	4	1.86
18	183.6	56.27	5	1.04
19	46.49	40.5	4	1.67
20	168.95	106.9	2	1.51
21	56.77	51.42	3	1.07
22	180.57	75.13	2	0.52
23	22.38	8.3	3	1.76
Period: 3
Tasks:13
id	x	y	end	c
29	171.65	154.92	5	90.28
30	21.2	197	5	124.97
31	136.19	159.06	6	69.27
32	92.59	170.73	4	71.12
33	86.46	123.49	6	27.11
34	3.99	82.44	4	97.6
35	101.94	130.23	8	30.29
36	126.34	168.59	8	73.47
37	147.93	63.95	6	59.97
38	7.22	1.27	6	135.48
39	76.32	47.69	8	57.42
