Periods: 100
Task Arrival Rate: 10
Task Average Time: 1
Driver Arrival Rate: 15
Driver Average Time: 1
Period: 1
Tasks:9
id	x	y	end	c
1	179.29	43.4	2	97.42
2	173.81	100.95	4	73.82
3	160.8	81	2	63.7
4	83.04	145.66	2	48.71
5	153.38	17.71	1	98.09
6	111.53	98.19	2	11.67
7	96.74	139.68	3	39.81
8	91.05	171.63	2	72.19
9	141.19	178.78	2	88.9
Drivers: 22
id	x	y	end	sensitivity
1	46.72	179.24	5	1.87
2	160.67	52.29	3	1.42
3	158.12	191.63	3	0.53
4	40.97	36.94	2	1.86
5	34.11	141.23	3	0.83
6	115.89	35.12	1	1.49
7	118.8	1.56	3	1.21
8	116.83	81.64	3	0.5
9	134.53	125.64	3	0.66
10	100.26	47.71	3	0.64
11	24.03	15.61	4	0.64
12	120.03	38.11	1	1.72
13	84.4	27.26	1	0.58
14	55.99	168.14	2	0.56
15	38.83	188.53	3	1.76
16	55.42	63.13	3	0.99
17	165.41	69.77	1	0.79
18	93.18	77.37	1	1.02
19	170.81	51.64	4	0.52
20	182.56	88.53	3	1.75
21	144.83	46.18	2	1.23
22	108.34	38.44	1	0.86
Period: 2
Tasks:6
id	x	y	end	c
10	75.4	81.83	3	30.58
11	12.43	10.04	2	125.54
12	143.56	137.38	3	57.4
13	72.81	63.31	4	45.67
14	39.39	196.07	3	113.59
15	115.89	0.67	2	100.59
Drivers: 9
id	x	y	end	sensitivity
23	0.5	148.26	3	1.41
24	161.07	75.44	2	1.54
25	155.61	135.37	2	1.81
26	6.63	179.49	3	1.33
27	167.58	1.78	2	0.83
28	72.41	7.99	4	1.24
29	62.98	103.29	3	0.96
30	27.57	116.47	2	1.3
31	66.1	151.54	2	0.56
Period: 3
Tasks:9
id	x	y	end	c
16	93.35	86.29	4	15.24
17	63.42	59.39	3	54.66
18	60.5	122.47	6	45.44
19	173.25	61.84	3	82.59
20	108.42	104.22	8	9.42
21	79.74	90.78	3	22.26
22	68.56	62.55	5	48.9
23	181.79	22.68	4	112.55
24	198.24	109.11	5	98.66
Drivers: 16
id	x	y	end	sensitivity
32	73.1	51	4	1.85
33	38.3	81.51	4	0.58
34	29.48	147.41	4	0.61
35	179.82	192.14	3	1.5
36	151.73	31.15	3	0.7
37	165.23	13.64	4	1.14
38	160.24	57.52	4	0.71
39	152.89	41.03	4	0.99
40	178.93	186.97	6	1.56
41	197.28	134.77	4	1.22
42	120.79	39.91	4	0.68
43	57.85	161.24	4	1.17
44	107.39	2.4	3	0.66
45	151.3	131.43	6	1.72
46	129.19	136.72	3	1.39
47	22.69	77.78	5	0.75
Period: 4
Tasks:12
id	x	y	end	c
25	187.34	191.31	5	126.36
26	118.7	75.49	5	30.83
27	43.76	62.17	4	67.78
28	57.14	118.69	4	46.76
29	58.22	20.94	6	89.42
30	74.15	101.47	6	25.89
31	155.35	73.98	5	61.16
32	6.53	39.51	6	111.34
33	18.84	120.35	5	83.67
34	110.65	157.94	7	58.91
35	58.31	194.76	4	103.53
36	97.48	190.12	6	90.16
Drivers: 19
id	x	y	end	sensitivity
48	10.77	76.73	4	1.93
49	165.81	94.69	6	1.29
50	168.2	131.87	4	1.16
51	31.93	62.47	7	0.91
52	193.73	85	5	1.79
53	164.1	174.9	5	1.15
54	157.08	128.02	4	1.46
55	112.11	119.36	5	0.91
56	194.59	117.84	4	0.6
57	80.05	57.42	5	1.03
58	69.76	181.44	7	0.88
59	179.62	97.97	6	0.63
60	125.96	141.75	4	0.56
61	111.75	30.1	4	0.59
62	29.57	30.86	5	0.85
63	19.81	47.6	4	1.72
64	8.43	22.87	4	0.8
65	177.47	5.3	5	1.77
66	114.95	31.49	6	0.59
Period: 5
Tasks:14
id	x	y	end	c
37	198.67	80.51	5	100.58
38	82.94	103.9	6	17.5
39	101.3	130.71	7	30.74
40	189.34	107.4	6	89.65
41	53.62	167.23	7	81.68
42	127.14	198.69	5	102.35
43	36.71	21.36	6	100.94
44	191.52	113.03	5	92.44
45	40.64	172.43	5	93.65
46	10.9	80.77	7	91.15
47	16.96	59.72	5	92.29
48	164.43	26.33	5	97.87
49	63.42	186.87	9	94.26
50	85.1	5.66	6	95.51
Drivers: 17
id	x	y	end	sensitivity
67	28.75	32.97	5	1.51
68	134.24	148.69	7	1.92
69	48.9	17.04	6	1.77
70	81.34	136.94	5	1.06
71	194.95	18.81	7	0.54
72	182.99	170.85	6	0.51
73	79.21	66.34	6	1.28
74	56.31	162.78	6	1.68
75	148.85	199.84	6	1.59
76	47.48	37.29	5	0.82
77	159.67	191.01	5	1.81
78	193.96	26.01	5	0.96
79	186.24	10.92	5	1.46
80	33.58	111.14	5	1.61
81	173.88	34.7	6	1.76
82	3.03	92.67	5	1.14
83	133.64	59.27	6	1.5
Period: 6
Tasks:8
id	x	y	end	c
51	158.04	153.59	7	79
52	188.66	91.41	6	89.08
53	164.76	117.1	6	66.98
54	111.2	125.58	6	27.92
55	63.57	140.6	7	54.55
56	59.86	187.04	7	95.85
57	73.74	66.72	8	42.39
58	126.77	94.66	8	27.3
Drivers: 10
id	x	y	end	sensitivity
84	101.25	58.01	6	0.93
85	115.5	193.35	9	0.8
86	169.84	99.13	7	1.21
87	21.32	49.6	7	1.47
88	161.22	24.19	8	0.57
89	165.6	155.69	6	0.91
90	111.29	154.56	7	0.91
91	189.23	112.84	7	0.57
92	48.7	158.53	6	1.39
93	45.73	18.11	6	0.95
Period: 7
Tasks:8
id	x	y	end	c
59	120.91	3.78	9	98.47
60	58.96	100.73	7	41.05
61	128.07	130.08	7	41.14
62	151.29	179.33	10	94.47
63	166.04	165.68	7	93.14
64	149.26	26.48	7	88.5
65	43.96	147.53	10	73.48
66	184.2	131.24	8	89.81
Drivers: 15
id	x	y	end	sensitivity
94	21.74	129.18	7	1.55
95	42.99	3.7	9	0.85
96	16.46	179.83	9	0.73
97	17.06	100.33	8	0.75
98	185.3	131.88	7	0.76
99	16.76	70.6	8	1.66
100	159.51	21.87	9	1.87
101	75.67	154.4	9	1.37
102	12.27	37.37	7	1.17
103	91.47	73.83	9	1.28
104	29.3	188.09	9	1.94
105	4.9	97.59	9	0.52
106	40.29	181.84	7	0.57
107	95.55	135	7	0.69
108	35.89	12.74	7	1.03
Period: 8
Tasks:6
id	x	y	end	c
67	111.48	75.49	9	27.07
68	143.65	32.13	9	80.69
69	44.62	86.14	9	57.09
70	174.06	17	9	111.24
71	47.4	52.27	8	71.03
72	24.88	101.43	8	75.13
Drivers: 16
id	x	y	end	sensitivity
109	150.08	178.64	8	0.97
110	57.79	72.13	9	1.39
111	98.62	112.79	8	1.65
112	48.39	191.08	10	1.4
113	144.92	143.58	10	0.73
114	102.54	8.99	9	1.68
115	148.04	71.03	9	0.87
116	170.76	73.15	8	1.23
117	35.66	189.22	8	1.06
118	81.6	142.88	11	0.94
119	191.48	197.52	8	1.2
120	155.79	22.01	10	1.47
121	34.34	166.12	9	1.42
122	106.91	98.91	9	0.86
123	142.97	110.74	9	1.05
124	48.98	110.84	11	1.1
Period: 9
Tasks:10
id	x	y	end	c
73	110.84	69.63	9	32.25
74	105.17	185.43	9	85.59
75	116.7	128.74	9	33.24
76	36.66	49.27	9	81.15
77	45.81	57.98	9	68.57
78	52.91	46.56	10	71.23
79	111.18	148.88	13	50.14
80	173.26	134.84	10	81.12
81	175.79	121.57	11	78.8
82	92.31	24.59	12	75.8
Drivers: 23
id	x	y	end	sensitivity
125	17.61	77.55	11	1.95
126	149.83	35.35	11	0.78
127	96.95	131.02	13	1.68
128	17.76	175.68	10	0.58
129	16.75	91.1	11	1.85
130	153.46	174.83	9	1.81
131	158.15	84.67	13	1.57
132	168.14	10.08	10	0.74
133	86.73	78.47	10	0.64
134	86.09	43.44	12	1.84
135	54.5	165.03	9	1.45
136	136.22	177.88	10	1.58
137	7.03	93.23	9	1
138	36.19	124.1	10	1.1
139	11.85	84.82	11	1.73
140	48.88	93.38	10	1.78
141	9.16	53.38	10	1.69
142	173.45	55.95	10	1.27
143	37.59	186.68	11	1.65
144	28.11	189.49	10	1.65
145	54.37	62.76	9	1.44
146	60.75	76.4	9	1.45
147	181.75	91.69	10	0.52
Period: 10
Tasks:10
id	x	y	end	c
83	137.74	33.74	11	76.25
84	63.5	71.28	12	46.44
85	21.87	106.97	12	78.44
