Periods: 100
Task Arrival Rate: 5
Task Average Time: 1
Driver Arrival Rate: 15
Driver Average Time: 1
Period: 1
Tasks:3
id	x	y	end	c
1	12.7	65.45	2	93.89
2	65.44	99.8	1	34.56
3	100.66	33.38	2	66.62
Drivers: 21
id	x	y	end	sensitivity
1	198.91	69.33	2	1.89
2	127.48	110.52	2	1.13
3	8.69	149.15	1	0.88
4	96.84	141.93	1	1.42
5	26.01	46.34	2	1.09
6	181.54	146.19	3	0.56
7	27.87	86.55	3	1.39
8	148.76	165.25	1	1.04
9	117.48	102.82	1	0.8
10	172.05	33.55	2	1.28
11	15.26	87.17	3	0.81
12	194.03	85.72	4	1.56
13	44.5	88.47	5	1.27
14	139.06	183.62	1	1.41
15	171.82	103.02	2	0.97
16	25.86	188.78	2	0.71
17	110.22	147.13	1	1.74
18	68.64	53.33	1	0.82
19	191.48	34.24	2	1.82
20	2.53	31.56	1	0.98
21	194.2	117.62	4	2
Period: 2
Tasks:9
id	x	y	end	c
4	185.2	186.36	2	121.31
5	190.67	122.96	2	93.53
6	191.41	135.26	5	97.97
7	81.09	43.07	3	59.99
8	75.02	98.39	2	25.03
9	69.2	70.26	4	42.81
10	195.54	23.03	2	122.69
11	195.28	91.19	4	95.69
12	119.86	35.35	4	67.63
Drivers: 16
id	x	y	end	sensitivity
22	171.32	130.78	2	1.33
23	147.98	121.15	2	0.65
24	162.91	18.77	3	1.75
25	177.63	103.87	2	1.65
26	74.86	30.06	2	1.33
27	53.43	180.72	3	0.73
28	77.72	189.27	4	0.78
29	25.09	98.88	3	1.63
30	117.51	112.93	2	2
31	114.88	51.78	6	1.33
32	126.55	139.99	3	1.86
33	168.82	133.91	5	1.91
34	55.04	121.62	3	1.83
35	172.47	119.6	3	1.57
36	113.13	44.1	2	1.55
37	96.83	98.97	2	1.29
Period: 3
Tasks:8
id	x	y	end	c
13	161.33	92.56	5	61.78
14	124.93	69.42	3	39.45
15	193.72	90.62	3	94.19
16	48.89	109.63	4	52.01
17	10.67	107.27	4	89.63
18	82.09	132.54	4	37.14
19	154.89	6.47	4	108.45
20	163.66	152.28	7	82.38
Drivers: 17
id	x	y	end	sensitivity
38	129.73	22.1	5	1.28
39	164.76	31.68	3	1.96
40	193.16	170.81	4	1.63
41	46.76	195.62	4	0.7
42	12.91	25.07	7	1.57
43	111.77	196.01	3	1.31
44	89.61	178.75	3	0.97
45	101.93	161.08	3	1.9
46	24.79	46.27	3	0.96
47	86.89	137.09	4	0.81
48	63.92	108.53	6	1.22
49	88.97	8.26	4	0.97
50	197.57	176.63	5	1.87
51	107.58	83.35	3	1.07
52	34.66	24.67	4	1.75
53	179.24	125.89	3	0.62
54	130.98	102.57	3	1.23
Period: 4
Tasks:6
id	x	y	end	c
21	17.01	77.79	6	85.91
22	37.03	101.83	6	63
23	59.7	87.13	6	42.31
24	63.48	93.34	4	37.12
25	64.18	167.35	7	76.28
26	92.79	184.92	4	85.23
Drivers: 16
id	x	y	end	sensitivity
55	33.12	167.34	4	1.71
56	98.58	92.13	7	1.7
57	191.71	52.21	5	1.96
58	172.93	148.83	5	0.52
59	32.53	12.03	5	1.82
60	35.91	3.48	4	0.83
61	31.01	38.47	5	1.42
62	195.88	103.31	5	1.08
63	164.51	40.69	6	1.35
64	70.04	10.75	8	1.51
65	43.97	164.17	5	1.24
66	148.98	167.19	4	1.07
67	20.81	185.13	6	0.78
68	34.63	55.25	4	0.85
69	198.28	47.32	5	1.02
70	95.18	16.72	7	1.58
Period: 5
Tasks:9
id	x	y	end	c
27	104.24	13.46	8	86.64
28	2.23	43.88	5	112.73
29	56.99	141.17	6	59.54
30	54.86	84.42	5	47.75
31	175.35	198.19	5	123.77
32	50.09	75.01	5	55.82
33	67.96	50.05	7	59.34
34	35.89	120.08	6	67.18
35	72.17	126.16	5	38.19
Drivers: 17
id	x	y	end	sensitivity
71	41.11	5.59	5	1.1
72	72.43	99.42	5	1.3
73	70.2	184.39	8	1.76
74	97.93	175.36	6	1.64
75	72.84	182.62	5	0.94
76	59.36	107.5	5	1.82
77	102.49	180.08	5	1.53
78	88.6	40.62	6	1.38
79	128.47	41.32	6	1.29
80	43.59	194.93	8	1.74
81	127.07	80.84	5	0.59
82	177.18	111.71	7	0.51
83	24.7	8.55	5	1.54
84	196.95	7.74	7	0.57
85	176.66	92.07	5	0.99
86	64.05	138.46	7	1.46
87	40.89	128.88	5	1.24
Period: 6
Tasks:7
id	x	y	end	c
36	34.68	162.5	6	90.4
37	30.22	3.08	7	119.43
38	11.53	135.26	8	95.24
39	105.02	162.6	7	62.8
40	135.3	187.34	8	94.2
41	27.47	124.76	6	76.64
42	139.57	158.43	6	70.57
Drivers: 11
id	x	y	end	sensitivity
88	167.16	168.53	7	0.79
89	70.43	43.79	7	1.34
90	80.73	70.24	7	0.99
91	49.83	196.09	6	1.56
92	196.6	16.58	7	1.73
93	53.47	96.04	6	0.57
94	190.18	58.76	6	0.81
95	66.63	36.03	7	0.53
96	29.63	89.27	7	0.53
97	54.48	31.6	7	1.26
98	182.6	32.22	7	1.04
Period: 7
Tasks:7
id	x	y	end	c
43	128.03	4.3	9	99.72
44	114.02	18.42	8	82.78
45	192.68	81.62	7	94.48
46	3.74	54.86	9	106.32
47	45.2	42.68	8	79.3
48	103.53	17.31	7	82.77
49	117.69	86.1	7	22.5
Drivers: 23
id	x	y	end	sensitivity
99	20.19	75.69	9	0.87
100	128.55	151.54	7	1.53
101	195.01	52.18	9	1.51
102	69.6	0.92	7	1.89
103	133.51	43.86	9	0.59
104	164.81	35.98	7	0.73
105	25.11	9.68	8	1.59
106	31.74	8.88	8	1.32
107	35.81	149.53	9	1.37
108	83.68	11.51	7	0.81
109	124.58	190.97	11	1.57
110	165.35	97.35	8	1.87
111	12.83	51.54	8	1.96
112	134.37	59.1	7	0.85
113	123.47	92.28	10	1.31
114	110.42	148.11	8	1.05
115	159.73	52.36	8	1.82
116	29.56	23.53	7	1.29
117	24.48	141.99	9	0.92
118	86	34.44	8	0.51
119	96.71	187.72	8	1.13
120	26.53	128.34	10	1.77
121	78.22	6.83	7	1.54
Period: 8
Tasks:7
id	x	y	end	c
50	96.9	108.88	9	9.41
51	33.47	119.69	9	69.38
52	11.7	181.29	8	120.02
53	123.66	190.23	9	93.28
54	82.51	80.98	8	25.84
55	12.47	48.49	9	101.56
56	116.42	115.97	10	22.91
Drivers: 9
id	x	y	end	sensitivity
122	107.17	118.43	10	1.76
123	106.35	12.33	9	1.9
124	3.65	19.29	10	1.55
125	56.77	183.89	9	1.89
126	179.08	51.4	10	0.91
127	96.62	161.94	8	1.46
128	87.59	71.96	10	1.58
129	148.75	133.75	8	0.82
130	57.37	140.54	8	0.86
Period: 9
Tasks:4
id	x	y	end	c
57	84.25	74.72	9	29.78
58	98.17	86.97	9	13.16
59	51.96	54.46	10	66.19
60	190.13	188.69	12	126.45
Drivers: 9
id	x	y	end	sensitivity
131	167.76	167.53	9	1.27
132	161.11	163.74	9	1.85
133	39.23	138.36	9	1.77
134	129.94	156.49	10	0.95
135	115.27	186.94	11	1.15
136	96.38	121.73	12	1.32
137	15.7	148.12	9	0.52
138	175.92	32.14	10	0.7
139	90.49	189.08	10	1.23
Period: 10
Tasks:6
id	x	y	end	c
61	10.35	97.78	10	89.68
62	28.82	65.56	12	79.07
63	194.29	19.32	10	124.1
64	5.69	127.74	11	98.31
65	44.75	142.68	11	69.82
66	16.14	133.96	10	90.48
Drivers: 18
id	x	y	end	sensitivity
140	133.64	128.89	11	1.5
141	113.59	98.44	10	0.58
142	168.75	43.44	10	0.89
143	46.45	106.27	11	1.17
144	28.47	121.05	11	0.59
145	123.41	52.5	11	0.98
146	120.25	128.13	10	1.13
147	121.86	50.8	11	1.61
148	44.27	103.81	10	1.7
149	37.12	28.45	13	0.6
150	48.01	96.22	11	0.84
151	135.36	13.71	10	1.42
152	148.42	129.5	12	1.57
153	136.88	5.31	10	0.6
154	109.68	195.29	11	0.89
155	35.46	87.53	10	1.77
156	118.57	170.96	11	0.76
157	102.41	99.21	12	1.89
Period: 11
Tasks:4
id	x	y	end	c
67	94.04	166.82	12	67.09
68	91.98	119.64	11	21.21
69	128.82	181.35	13	86.3
70	19.76	15.68	14	116.4
Drivers: 14
id	x	y	end	sensitivity
158	183.79	28.47	12	1.1
159	15.69	111.21	12	0.68
160	39.78	6.27	12	1.66
161	98.06	74.43	12	1.06
162	146.04	133.95	11	1.55
163	17.62	94.58	12	1.12
164	100.84	179.92	12	1.42
165	85.11	174.39	11	1.76
166	65.26	19.11	14	1.4
167	68.97	139.3	11	1.02
168	55.71	53.34	14	1.26
169	160.23	166.83	12	1.97
170	118.26	88.27	11	1.99
171	194.08	135.91	12	1.87
Period: 12
Tasks:10
id	x	y	end	c
71	168.44	76.48	13	72.37
72	162.89	110.59	13	63.78
73	194.81	60.25	14	102.81
74	7.52	130.21	14	97.29
75	154.55	195.62	14	110.09
76	58.14	16.8	12	93.14
77	146.97	29.56	13	84.66
78	134.33	21.94	13	85.28
79	33.01	187.4	14	110.12
80	83.54	65.71	12	38.04
Drivers: 16
id	x	y	end	sensitivity
172	136.1	54.25	12	1.05
173	21.25	15.65	13	1.94
174	161.05	166.52	12	1.21
175	118.9	58.32	14	1.73
176	6.1	154.18	12	1.29
177	42.22	66.92	12	1.95
178	90.34	176.35	12	0.56
179	112.23	28.61	14	1.91
180	43.23	20.63	13	0.82
181	80.07	11.88	12	0.81
182	1.03	103.93	13	1.6
183	2.72	160.61	15	1.49
184	101.62	85.45	13	0.59
185	18.19	177.26	13	1.71
186	29.52	78.02	13	1.67
187	63.88	40.67	13	0.63
Period: 13
Tasks:5
id	x	y	end	c
81	70.45	82.35	14	34.42
82	19.41	18.35	13	114.72
83	39.18	52.89	17	76.93
84	137.1	3.38	13	103.5
85	147.67	160.64	13	77.13
Drivers: 13
id	x	y	end	sensitivity
188	101.09	5.25	13	1.05
189	90.52	14.51	15	1.13
190	106.39	128.6	13	1.61
191	41.97	46.14	15	1.28
192	103.78	11.52	13	1.77
193	16.34	52.43	15	1.99
194	92.2	133.95	13	0.85
195	22.02	116.68	13	1.16
196	112.31	192.29	14	1.32
197	77.46	122.49	14	1.74
198	160.77	120.4	14	0.75
199	174.18	177.08	13	1.86
200	20.95	163.79	15	1.98
Period: 14
Tasks:7
id	x	y	end	c
86	194.3	86.46	14	95.27
87	131.69	4.33	14	100.78
88	58.19	19.64	14	90.59
89	50.5	48.64	15	71.33
90	57.16	19.13	15	91.52
91	171.92	130.55	15	78.14
92	93.27	199.9	17	100.13
Drivers: 10
id	x	y	end	sensitivity
201	174.14	162.92	15	1.3
202	195.95	188.57	15	1.69
203	113.01	35.25	15	0.57
204	199.92	18.05	15	1.28
205	165.73	39.35	16	1.08
206	75.86	29.61	15	1.29
207	190.45	10.24	15	0.69
208	36.36	64.43	14	0.75
209	129.14	54.98	16	1.88
210	157.93	111.87	15	0.68
Period: 15
Tasks:5
id	x	y	end	c
93	3.76	192.32	17	133.36
94	23.58	191.21	16	118.99
95	77.38	91.72	15	24.09
96	71.28	165.21	15	71.25
97	174.41	9.89	16	116.86
Drivers: 14
id	x	y	end	sensitivity
211	133.71	79.39	15	1.34
