Periods: 100
Task Arrival Rate: 15
Task Average Time: 3
Driver Arrival Rate: 5
Driver Average Time: 3
Period: 1
Tasks:21
id	x	y	end	c
1	137.48	117.99	4	41.57
2	159.2	51.37	5	76.61
3	138.67	13.78	4	94.49
4	188.53	140.67	7	97.42
5	108.98	183.65	4	84.13
6	156.91	180.92	2	98.93
7	57.02	27.15	3	84.58
8	53.63	193.56	6	104.42
9	45.28	111.81	5	55.98
10	41.05	162.39	1	85.83
11	18.9	17.05	4	116.01
12	169.91	7.35	3	116.07
13	147.45	70.89	3	55.67
14	162.2	153.4	3	81.98
15	32	149.13	4	83.89
16	31.59	183.74	3	108.13
17	115.59	43.67	5	58.45
18	87.05	0.68	4	100.16
19	152.85	69.47	4	61.03
20	56.71	155.58	5	70.45
21	172.55	194.17	2	118.88
Drivers: 2
id	x	y	end	sensitivity
1	130.75	124.21	6	1.21
2	44.48	115.4	4	0.52
Period: 2
Tasks:10
id	x	y	end	c
22	9.83	101.54	4	90.18
23	198.43	77.63	6	100.94
24	90.69	22.6	6	77.96
25	27.37	149.94	6	88.14
26	6.88	182.05	6	124.11
27	159.91	110.57	6	60.84
28	4.53	57.03	4	104.69
29	159.31	110.6	5	60.25
30	180.76	94.96	6	80.92
31	153.98	77.33	5	58.55
Drivers: 8
id	x	y	end	sensitivity
3	191.9	73.65	5	1.47
4	176.16	29.94	9	0.76
5	52.33	184.69	8	1.08
6	127.76	28.44	5	0.64
7	137.54	34.7	3	1.59
8	128.89	197.83	6	1.22
9	173.12	23.78	8	0.96
10	176.17	197.88	7	1.22
Period: 3
Tasks:32
id	x	y	end	c
32	63.84	104.37	7	36.42
33	29.72	198.49	7	120.99
34	27.79	89.92	3	72.91
35	65.14	101.21	4	34.88
36	40.6	117.08	5	61.81
37	176.83	171.97	4	105.27
38	75.99	66.09	6	41.55
39	9.92	83.77	4	91.53
40	128.32	137.39	6	46.9
41	98.62	68.8	5	31.23
42	90.63	28.18	6	72.43
43	5.42	76.02	5	97.57
44	113.73	108.84	5	16.33
45	100.61	80.27	4	19.74
46	125.83	166.58	7	71.41
47	174.36	106.9	5	74.68
48	107.95	113.44	6	15.62
49	97.87	160.17	7	60.21
50	82.66	29.72	4	72.39
51	6.16	192.89	6	132.04
52	179.43	117.96	6	81.44
53	68.96	157.13	6	65.02
54	168.98	153.27	8	87.15
55	122.74	50.2	5	54.75
56	164.47	15.6	7	106.21
57	51.2	116.72	6	51.58
58	125.15	101.03	5	25.17
59	102.55	78.25	8	21.9
60	141.14	165.1	8	77.01
61	83.04	5.93	6	95.59
62	134.06	133.21	7	47.57
63	198.53	177.46	6	125.33
Drivers: 6
id	x	y	end	sensitivity
11	90.83	27.33	5	1.19
12	64.51	49.77	7	1.4
13	129.8	34.62	3	1.46
14	179.47	13.52	4	1.42
15	158.77	151.75	4	1.81
16	179.35	132.73	5	1.86
Period: 4
Tasks:10
id	x	y	end	c
64	145.6	68.18	4	55.6
65	68.57	18.76	5	87.11
66	107.08	28.2	7	72.15
67	188.41	106.66	4	88.66
68	157.46	30.59	6	90.11
69	74.88	179.06	7	82.95
70	181.33	18.58	8	115.08
71	113.05	97.01	9	13.39
72	134.33	3.84	4	102.1
73	97.02	168.3	7	68.36
Drivers: 6
id	x	y	end	sensitivity
17	175.59	117.05	5	0.92
18	153.55	117.62	7	1.55
19	27.07	143.06	7	1.09
20	0.48	25.27	9	1.58
21	56.41	166.9	7	1.94
22	170.43	130.67	6	0.95
Period: 5
Tasks:13
id	x	y	end	c
74	89.39	161.56	7	62.47
75	145.41	83.73	7	48.24
76	161.62	91.55	7	62.2
77	193.15	65.8	7	99.23
78	57.61	42.17	7	71.7
79	31.39	41.68	6	90.05
80	195.46	65.83	6	101.39
81	159.46	164.53	8	87.75
82	25.45	30.75	8	101.75
83	2.91	164.57	5	116.6
84	90.66	65.7	8	35.55
85	41.27	13.98	7	104.16
86	17.45	48.02	10	97.55
Drivers: 10
id	x	y	end	sensitivity
23	96.98	184.15	8	1.67
24	23.67	44.07	9	0.95
25	26.68	177.17	8	1.72
26	12.94	74.43	6	1.85
27	7.66	114.86	6	1.74
28	150.66	178.42	8	0.72
29	11.82	103.79	14	1.42
30	189.27	186.03	9	1.16
31	161.46	123.16	8	1.47
32	64.11	59.28	8	0.88
Period: 6
Tasks:17
id	x	y	end	c
87	43.5	48.89	8	76.19
88	107.05	146.79	8	47.32
89	31.35	93.47	8	68.96
90	104.02	93.34	8	7.78
91	130.21	36.2	10	70.59
92	73.21	46.26	14	60.05
93	138.22	184.44	11	92.69
94	64.76	81.84	8	39.64
95	177.85	47.7	13	93.79
96	157.67	170.3	12	90.93
97	58.52	131.03	13	51.8
98	175.21	68.95	8	81.37
99	33.56	116.35	12	68.42
100	157.01	20.61	11	97.74
101	160.34	33.89	11	89.51
102	188.77	174.11	8	115.64
103	155.48	163.53	9	84.35
Drivers: 1
id	x	y	end	sensitivity
33	56.5	70.03	8	1.17
Period: 7
Tasks:24
id	x	y	end	c
104	126.85	179.74	12	84.14
105	37.81	25.38	15	97.14
106	128.44	166.48	9	72.31
107	187.05	90.57	10	87.56
108	14.61	117.77	12	87.22
109	9.65	188.22	8	126.28
110	70.17	49.66	10	58.51
111	183.42	125.42	11	87.21
112	27.19	164.9	13	97.54
113	28.93	59.18	12	81.96
114	47.97	137.87	10	64.35
115	132.35	143.69	10	54.36
116	158.82	50.78	13	76.7
117	157.12	170.5	10	90.74
118	37.45	101.52	7	62.57
119	23.55	51.85	9	90.35
120	23.34	38.92	10	98.02
121	50.87	88	10	50.57
122	19.55	182.79	9	115.44
123	143.09	64.74	11	55.68
124	100.59	7.41	9	92.59
125	85.35	184.06	12	85.33
126	144.5	145.52	11	63.66
127	84.15	170.99	15	72.74
Drivers: 2
id	x	y	end	sensitivity
34	150.55	116.84	7	1.51
35	123.05	183.81	9	0.68
Period: 8
Tasks:17
id	x	y	end	c
128	78.94	5.8	11	96.53
129	78.28	71.1	11	36.15
130	137.55	164.74	9	74.84
131	59.4	58.69	12	57.92
132	69.34	154.42	10	62.46
133	131.38	149.7	9	58.78
134	104.09	95.9	9	5.79
135	2.41	143.46	9	106.83
136	56.31	31.97	11	80.85
137	189.2	16.22	10	122.38
138	181.09	6.7	14	123.61
139	60.56	196.29	9	104.05
140	17.19	99.09	14	82.81
141	64.08	52.35	12	59.67
142	186.56	82.66	11	88.28
143	137.48	84.08	15	40.72
144	92.22	107.93	10	11.11
Drivers: 7
id	x	y	end	sensitivity
36	33.35	81.19	13	1.49
37	115.02	105.43	10	0.68
38	169.7	97.5	11	1.87
39	199.05	122.64	10	0.89
40	15.69	146.66	11	0.54
41	42.58	178.13	9	1.34
42	76.35	166.29	11	1.32
Period: 9
Tasks:19
id	x	y	end	c
145	84.89	164.18	10	65.93
146	156.73	111.09	12	57.8
147	49.93	117.29	13	52.97
148	65.62	139.77	11	52.57
149	18.14	51.98	11	94.91
150	13.45	101.49	9	86.56
151	18.36	10.86	16	120.88
152	115.5	98.42	13	15.58
153	192.52	40.12	10	110.21
154	66.07	4.11	16	101.72
155	181.42	185.53	15	118.09
156	194.7	126.56	13	98.35
157	6.28	62.43	11	100.97
158	64.38	42.55	15	67.6
159	70.41	66.66	11	44.58
160	47.19	51.93	11	71.41
161	124.35	173.84	12	77.75
162	150.85	33.54	11	83.68
163	143.47	189.04	12	99.08
Drivers: 8
id	x	y	end	sensitivity
43	43.95	133.86	13	0.88
44	73.56	65.55	14	0.88
45	135.33	16.71	12	1.39
46	76.35	112.79	11	1.19
47	140.8	198.44	10	1.02
48	74.13	134.76	11	0.64
49	169.14	52.16	12	1.67
50	54.24	123.05	14	0.67
Period: 10
Tasks:13
id	x	y	end	c
164	53.13	35.7	12	79.57
165	101.02	184.08	12	84.09
166	170.02	2.09	11	120.37
167	49.3	38.6	13	79.63
168	44.62	96.75	12	55.48
169	118.35	78.19	13	28.5
170	180.56	195.36	16	124.83
171	170.26	40.74	16	91.91
172	75.18	41.31	10	63.72
173	10.35	154.42	13	104.87
174	112	116.42	11	20.34
175	89.92	153.63	11	54.57
176	141.06	89.69	11	42.33
Drivers: 2
id	x	y	end	sensitivity
51	153.64	25.18	14	0.53
52	173.78	61.54	10	1.88
Period: 11
Tasks:12
id	x	y	end	c
177	148.36	139.84	12	62.66
178	103.84	136.07	13	36.27
179	104.1	159.93	16	60.07
180	168.61	41.25	13	90.33
181	165.66	83.99	14	67.58
182	143.37	25.83	13	85.92
183	195.06	194.38	11	133.96
184	122.94	106.45	15	23.83
185	99.07	31.63	13	68.38
186	141.5	148.85	12	64.1
187	68.54	188.18	11	93.62
188	58.34	0.86	12	107.54
Drivers: 4
id	x	y	end	sensitivity
53	23.83	48.6	12	0.57
54	91.03	43.72	16	1.99
55	27.14	149.83	17	1.42
56	110.92	155.46	14	0.59
Period: 12
Tasks:12
id	x	y	end	c
189	50.07	27.5	16	88.03
190	84	149.61	18	52.13
191	76.46	35.35	14	68.8
192	96.23	16.59	14	83.5
193	112.79	109.36	15	15.85
194	116.66	77.22	15	28.22
195	124.39	177.44	18	81.19
196	113.71	20.92	15	80.26
197	62.8	195.37	17	102.37
198	71.82	175.67	17	80.75
199	41.24	97.1	13	58.83
200	85.51	19.43	17	81.86
Drivers: 5
id	x	y	end	sensitivity
57	38.91	107.89	14	0.99
58	3.16	1.08	15	1.87
59	186.92	58.88	14	1.69
60	162.81	87.17	16	0.68
61	158.74	60.1	13	0.73
Period: 13
Tasks:16
id	x	y	end	c
201	63.49	145.93	14	58.67
202	0.42	141.61	15	107.92
203	64.05	86.11	14	38.54
204	92.35	34.07	14	66.37
205	178.9	34.86	15	102.32
206	65.1	168.66	18	77.02
207	119.96	184.61	14	86.93
208	85.43	109.48	13	17.38
209	94.91	100.06	16	5.09
210	143.13	125.74	18	50.23
211	68.03	150.98	17	60.18
212	143.3	19.96	16	91
213	190.88	96.44	19	90.95
214	43.18	41.31	14	81.69
215	146.66	48.14	17	69.76
216	23.87	196.78	16	123.13
Drivers: 4
id	x	y	end	sensitivity
62	19.85	53.5	14	0.94
63	188.67	66.94	14	1.22
64	61.78	58.14	15	1.89
65	134.29	8.06	15	0.57
Period: 14
Tasks:15
id	x	y	end	c
217	69.56	71.49	17	41.71
218	2.53	155.57	15	112.2
219	115.66	31.59	18	70.18
220	132.89	122.77	15	40
221	74.95	70.68	19	38.56
222	126.18	25.12	16	79.32
223	151.32	98.04	17	51.36
224	156	107.39	15	56.49
225	78.32	92.85	16	22.83
226	5.01	195.32	22	134.57
227	114.57	51.03	17	51.09
228	40.66	187.87	16	106.03
229	65.15	123.23	16	41.88
230	57.87	177.4	18	88.12
231	75.05	48.82	16	56.94
Drivers: 8
id	x	y	end	sensitivity
66	149.1	42.26	17	1.73
67	94.36	193.68	19	1.32
68	1.74	196.89	16	1.69
69	110.35	80.83	16	1.28
70	4.19	57.32	15	1.56
71	79.24	110.32	15	1.21
72	27.01	195.67	19	1.98
73	190.78	127.27	19	1.95
Period: 15
Tasks:12
id	x	y	end	c
232	88.8	110.5	17	15.35
233	199.57	196.67	16	138.78
234	19.43	130.52	19	86.16
235	43.1	101.11	18	56.91
236	162.33	78.28	16	66.01
237	175.85	42.29	19	95.31
238	153.11	76.86	21	57.93
239	31.66	154.7	21	87.54
240	152.3	168.63	16	86.29
241	159.94	184.34	18	103.47
242	110.09	39.01	17	61.82
243	92.82	131.34	20	32.15
Drivers: 3
id	x	y	end	sensitivity
74	35.31	96.78	17	1.4
75	7.42	98.45	19	1.06
76	51.41	196.15	15	1.19
Period: 16
Tasks:12
id	x	y	end	c
244	38.65	172.23	18	94.77
245	107.7	121.37	19	22.71
246	37.81	159.02	17	85.74
247	137.03	194.01	20	101.04
248	179.48	167.2	18	104.08
249	46.28	99.1	18	53.73
250	83.42	155.15	18	57.59
251	9.29	100.8	19	90.71
252	59.93	110.9	19	41.53
253	158.68	104.16	18	58.83
254	64.42	96.06	19	35.8
255	188.6	127.54	21	92.78
Drivers: 11
id	x	y	end	sensitivity
77	53.2	135.73	21	1.69
78	142.8	1.51	17	0.83
79	62.08	85.37	21	1.14
80	143.35	122.79	17	1.22
81	72.13	159.75	22	1.35
82	174.58	35.02	22	1.11
83	25.35	124.41	22	1.35
84	173.44	183.64	18	1.56
85	47.53	179.81	18	0.54
86	3.09	137.22	18	1.42
87	96.57	47.95	22	1.58
Period: 17
Tasks:15
id	x	y	end	c
256	142.51	164.18	18	76.98
257	40.58	17.75	23	101.47
258	123.62	73.01	24	35.87
259	61.27	92.4	22	39.47
260	155.31	70.96	22	62.47
