Periods: 100
Task Arrival Rate: 10
Task Average Time: 1
Driver Arrival Rate: 15
Driver Average Time: 2
Period: 1
Tasks:17
id	x	y	end	c
1	95.14	94.01	1	7.71
2	60.25	170.31	1	80.77
3	153.36	21.27	1	95.11
4	97.22	11	4	89.04
5	87.26	52.3	3	49.37
6	50.1	153.01	1	72.8
7	144.5	99.63	3	44.5
8	12.62	122.5	2	90.23
9	23.33	72.36	2	81.5
10	191.04	83.9	1	92.45
11	104.31	18.97	2	81.14
12	120.28	132.13	2	37.99
13	137.84	93.78	1	38.35
14	163.02	172.21	2	95.84
15	40.98	176.21	1	96.39
16	79.41	137.83	2	43.07
17	58.84	52.52	1	62.84
Drivers: 14
id	x	y	end	sensitivity
1	164.65	125.21	1	1.83
2	184.29	37.95	4	1.94
3	49.38	74.35	4	1.4
4	63.68	94.44	1	1.88
5	18.66	34.02	2	1.56
6	115.42	116.21	4	1.32
7	119.53	92.56	3	1.28
8	176.28	66.36	6	2
9	23.19	114.93	2	1.6
10	174.83	98.61	2	0.98
11	50.03	169.11	4	0.69
12	19.05	155.87	1	0.91
13	156.1	149.51	4	0.6
14	139.31	193.39	2	1.07
Period: 2
Tasks:8
id	x	y	end	c
18	19.61	129.49	3	85.63
19	116.58	47.6	3	54.96
20	15.45	168.51	3	108.82
21	89.66	62.99	6	38.43
22	152.24	125.03	3	57.93
23	47.36	1.09	4	112.05
24	124	78.22	2	32.41
25	62.2	106.85	2	38.42
Drivers: 14
id	x	y	end	sensitivity
15	113.67	175.54	5	1.14
16	57.26	156.45	2	1.61
17	67.31	111.02	4	1.51
18	87.67	10.97	6	1.32
19	52.91	58.83	5	1.82
20	169.05	124.53	5	0.66
21	58.85	139.81	4	1.45
22	109.71	157.14	3	1.81
23	65.51	6.53	5	1.29
24	131.52	88.64	4	1.61
25	137.79	71.91	3	0.67
26	63.27	129.17	4	0.78
27	35.72	18.88	4	1.66
28	1.47	76.94	3	1.18
Period: 3
Tasks:6
id	x	y	end	c
26	171.65	61.46	4	81.36
27	109.15	181.91	4	82.42
28	137.73	163.38	5	73.76
29	7.07	6.17	5	132.06
30	73.73	182.84	4	86.91
31	41.54	117.62	4	61.06
Drivers: 12
id	x	y	end	sensitivity
29	92.92	37.6	3	0.6
30	188.72	120.79	7	1.08
31	183.49	109.92	4	1.12
32	154.64	87.9	5	1.31
33	159.64	119.1	3	1.84
34	91.9	77.03	6	1.32
35	60.89	10.41	3	0.81
36	141.46	134	3	1.86
37	77.72	109.36	4	0.66
38	32.57	22.21	4	1.56
39	34.63	121.6	4	1.57
40	107.24	32.44	11	0.75
Period: 4
Tasks:11
id	x	y	end	c
32	131.04	45.09	6	63.08
33	112.65	110.72	7	16.58
34	132.16	176.66	6	83.13
35	174.5	50.75	4	89.31
36	22.22	111.63	6	78.64
37	125.62	195.27	4	98.65
38	60.47	119.61	5	44.13
39	55.64	32.08	4	81.12
40	71.42	73.49	5	38.98
41	176.68	8.11	4	119.68
42	116.94	39.78	4	62.56
Drivers: 17
id	x	y	end	sensitivity
41	75.13	116.62	5	1.29
42	94.69	27.37	8	1.22
43	61.73	10.78	10	1.4
44	87.38	102.65	5	0.54
45	161.05	196.63	7	0.85
46	169.37	67.62	7	0.85
47	108.91	183.85	4	1.21
48	128.62	82.73	6	1.57
49	96.76	86.66	8	1.78
50	44.46	196.42	7	1.61
51	151.26	183.23	7	1.01
52	14.36	131.52	7	0.63
53	68.2	116.86	5	1.74
54	50.12	51.25	5	0.64
55	40.37	47.06	9	1.93
56	171.58	13.17	6	1.23
57	79.81	72.09	7	1.03
Period: 5
Tasks:10
id	x	y	end	c
43	54.95	101.31	8	45.07
44	177.09	17.71	5	112.76
45	101.59	149.77	6	49.8
46	170.61	1.84	5	120.92
47	56.88	198.37	6	107.41
48	192.04	48.76	6	105.34
49	38.45	115.14	5	63.38
50	2.13	44.18	5	112.67
51	40.53	0.48	5	115.93
52	102.27	39.34	6	60.7
Drivers: 9
id	x	y	end	sensitivity
58	152.06	101.32	5	1.19
59	62.48	57.85	7	1.22
60	85.09	142.43	9	1.2
61	69.73	113.8	9	1.68
62	165.2	68.77	5	1.64
63	151.35	157.22	6	1.37
64	152.93	61.57	8	1.35
65	58.84	1.76	8	1.69
66	76.51	188.49	6	0.82
Period: 6
Tasks:11
id	x	y	end	c
53	59.03	51.15	6	63.76
54	19.85	101.71	6	80.17
55	38.79	34.16	7	89.9
56	164.72	193.93	6	114.07
57	131.7	95.89	8	31.97
58	31.75	115.16	7	69.91
59	166.13	89.62	7	66.94
60	168.23	106.81	8	68.57
61	174.36	114.92	6	75.84
62	10.09	151.94	6	103.83
63	99.54	130.15	8	30.15
Drivers: 17
id	x	y	end	sensitivity
67	100.87	137.47	8	1.37
68	117.69	156.48	8	1.28
69	100.06	124.22	10	1.61
70	61.85	101.56	7	1.57
71	96.7	81.36	9	0.82
72	87.2	102.38	6	0.63
73	185.93	1.76	6	0.73
74	48.44	106.53	9	1.58
75	61.55	42.64	6	1.55
76	23.82	128.28	7	0.95
77	51.42	99.79	7	1.86
78	102.87	132.09	7	0.59
79	48.94	111.91	9	1.74
80	2.21	47.21	7	1.24
81	111.98	146.2	9	1.71
82	15.94	91.09	7	1.95
83	60.01	184.38	7	0.74
Period: 7
Tasks:9
id	x	y	end	c
64	6.95	50.63	7	105.34
65	98.59	113.33	8	13.4
66	121.72	140.21	9	45.7
67	32.56	168.98	10	96.47
68	42.97	177.98	7	96.61
69	4.62	138.82	7	102.98
70	119.94	3.11	9	98.92
71	3.92	73.2	8	99.75
72	84.98	56.5	7	46.02
Drivers: 18
id	x	y	end	sensitivity
84	162.97	140.78	10	1.07
85	163.15	117.45	8	0.59
86	105.5	71.73	8	1.82
87	188.9	134.02	8	0.84
88	102.98	77.7	7	0.89
89	125.2	5.39	8	0.54
90	20.8	68.24	8	1.08
91	144.59	162.8	7	1.86
92	132.39	4.36	9	1.29
93	98.66	14.41	9	1.96
94	22.44	82.17	10	1.6
95	89.84	48.86	8	1.2
96	24.69	184.65	8	1.07
97	65.81	39.62	9	1.58
98	122.41	144.85	11	1.38
99	138.71	131.81	9	1.05
100	184.84	103.73	8	0.87
101	95.91	40.66	8	1.59
Period: 8
Tasks:12
id	x	y	end	c
73	111.84	98.25	9	11.97
74	65.7	6.45	9	99.64
75	179.79	137.19	9	88.03
76	13.44	67.06	9	92.62
77	132.79	67.53	9	46.15
78	190.43	157	8	106.9
79	173.6	25.18	9	104.95
80	50.84	4.54	10	107.37
81	185.45	61.16	9	93.86
82	188.09	179.39	9	118.59
83	91.08	161.53	9	62.17
84	66.92	73.15	9	42.61
Drivers: 17
id	x	y	end	sensitivity
102	159.46	89.54	9	0.71
103	174.33	51.4	10	1.83
104	137.33	192.44	9	1.94
105	121.81	55.91	9	1.4
106	153.17	38.23	12	0.89
107	3.83	172.79	8	1.37
108	115.9	48.18	9	1.36
109	24.82	176.76	12	1.4
110	108.26	122.26	9	1.75
111	144.21	46.75	12	1.75
112	56.17	63.32	9	1.3
113	189.2	190.99	9	1.12
114	88.32	109.91	9	0.61
115	198.09	187.86	8	1.09
116	13.96	138.43	11	1.85
117	196.72	27.11	9	0.8
118	171.99	146.45	9	1.76
Period: 9
Tasks:13
id	x	y	end	c
85	199.42	77.54	10	101.93
86	191.28	185.66	10	125.18
87	197.99	42.95	10	113.39
88	180.23	148.54	11	93.77
89	50.52	53.72	9	67.75
90	185.92	108.31	9	86.32
91	106.14	57.45	14	42.99
92	130.4	50.14	9	58.4
93	131.7	19.66	9	86.37
94	95.99	108.18	11	9.11
95	178.82	47.67	12	94.61
96	156.53	109.58	9	57.34
97	86.84	159.36	9	60.8
Drivers: 13
id	x	y	end	sensitivity
119	19.08	58.1	12	0.94
120	12.5	152.22	10	0.79
121	98.69	146.24	12	1.07
122	17.97	106.28	12	1.9
123	76.9	60.55	12	1.77
124	191.23	33.43	9	0.52
125	106.94	171.93	12	1.6
126	32.7	143.78	10	1.07
127	199.28	83.56	11	0.94
128	29.44	86.54	12	1.71
129	73.45	45.36	12	1.86
130	10.57	32.66	10	1.54
131	42.53	44.59	10	0.82
Period: 10
Tasks:14
id	x	y	end	c
98	183.3	48.6	10	97.88
99	184.25	177.51	10	114.48
100	15.94	123.67	10	87.33
101	166.42	188.56	12	110.7
102	129.83	44.59	10	62.93
103	128.09	182.66	11	87.3
104	19	79.33	11	83.6
105	94.48	66.05	11	34.4
106	169.88	85.27	12	71.42
107	55.51	182.61	10	93.83
108	116.18	110.18	10	19.12
109	57.33	195.08	12	104.22
110	100.8	163.88	10	63.89
111	171.87	176.76	10	105.15
Drivers: 9
id	x	y	end	sensitivity
132	198.65	198.51	13	1.42
133	82.77	130.2	10	1.76
134	33.86	86.54	11	0.9
135	128.4	115.52	12	0.96
136	49.03	175.57	10	1.24
137	33.63	17.46	13	0.85
138	141.34	44.75	11	0.64
139	113.97	83	10	1.6
140	48.61	64.24	13	1.1
Period: 11
Tasks:9
id	x	y	end	c
112	45.33	82.36	13	57.45
113	122.15	179.69	13	82.71
114	145.56	76.99	13	51.04
115	35.37	87.44	12	65.84
116	90.08	41.17	11	59.66
117	125.76	30.25	12	74.35
118	79.45	49.91	12	54.14
119	171.52	185.23	12	111.26
120	174.33	11.02	13	115.94
Drivers: 17
id	x	y	end	sensitivity
141	100.56	17.58	15	0.68
142	14.51	159.46	11	1.11
143	100.03	174.41	12	1.46
144	119.41	130.81	13	1.91
145	191.22	61.05	15	1.51
146	51.2	129.17	13	1.09
147	119.23	85.49	14	1.45
148	168.38	139	11	1.58
149	114.26	183.11	17	1.1
150	167.23	69.43	13	0.86
151	173.76	170.93	11	1.71
152	150.22	127.71	16	1
153	89.18	102.32	11	0.99
154	148.17	91.46	14	1.9
155	175.42	142.07	14	1.38
156	130.94	73.14	13	1.3
157	145.69	186.06	11	1.9
Period: 12
Tasks:13
id	x	y	end	c
121	82.94	170.96	12	72.98
122	187.56	93.04	13	87.84
123	51.21	108.09	12	49.46
124	131.68	79.45	14	37.76
125	12	31.02	12	111.81
126	3.68	181.93	13	126.45
127	89.43	192.15	14	92.75
128	109.53	129.75	12	31.24
129	14.96	31.35	12	109.29
130	160.34	7.02	12	110.84
131	72.02	57.31	14	51.04
132	187.65	186.3	13	123
133	142.21	91.97	13	42.97
Drivers: 15
id	x	y	end	sensitivity
158	67.72	192.6	15	1.43
159	72.14	150.72	13	1.27
160	170.72	146.86	16	1.21
161	182.95	71.84	12	0.77
162	149.96	98.85	16	1.65
163	48.75	177.24	14	1.99
164	126.34	2.35	12	0.68
165	98.12	88.14	14	1.99
166	136.98	121.21	15	1.69
167	178.36	76.24	15	1.79
168	78.49	9.43	14	1.52
169	29.54	132.65	12	1.63
170	86.6	125.95	12	0.94
171	34.79	98.73	15	1.28
