Periods: 100
Task Arrival Rate: 10
Task Average Time: 3
Driver Arrival Rate: 15
Driver Average Time: 1
Period: 1
Tasks:9
id	x	y	end	c
1	140.37	20.23	2	89.4
2	152.2	10.32	6	103.77
3	163.42	116.85	5	65.62
4	157.68	128.82	6	64.48
5	37.81	90.78	4	62.87
6	80.08	156.9	2	60.29
7	169.18	132.54	6	76.45
8	61.96	41.63	3	69.67
9	137.75	175.42	4	84.34
Drivers: 15
id	x	y	end	sensitivity
1	147.35	58.84	2	1.57
2	93.66	129.9	3	1.35
3	86.87	90.22	3	1.38
4	194.15	158.92	1	1.43
5	23.55	178.55	1	1.69
6	193.26	177.09	1	1.87
7	15.05	48.33	2	0.61
8	108.5	69.22	1	1.27
9	154.69	46.01	2	1.94
10	124.52	104.02	2	1.92
11	185.19	180.35	1	1.92
12	76.36	125.36	1	1.29
13	34.04	35.02	3	1.53
14	165.53	95.26	2	1.55
15	3.05	5.57	2	1.12
Period: 2
Tasks:15
id	x	y	end	c
10	154.81	165.95	8	85.75
11	119.72	170.63	5	73.33
12	6.26	189.02	5	129.27
13	77.49	36.15	4	67.7
14	76.84	113.04	5	26.58
15	58.56	150.54	5	65.36
16	47.13	192.3	3	106.37
17	71.34	163.71	6	69.86
18	66.28	193.94	5	99.81
19	38.25	80.7	6	64.7
20	164.2	44.5	5	84.86
21	17.24	16.25	5	117.74
22	101.49	165.54	6	65.56
23	61.77	188.6	4	96.5
24	92.25	148.51	6	49.13
Drivers: 20
id	x	y	end	sensitivity
16	60.98	43.1	2	1.4
17	125.52	106.95	2	0.97
18	26.14	108.22	2	0.68
19	53.02	165.22	5	1.2
20	72.58	173.4	2	0.64
21	57.84	60.68	3	0.77
22	184.24	43.47	3	1.89
23	192.25	131.47	2	1.27
24	91.55	154.21	5	1.86
25	43.74	135.16	2	0.89
26	118.21	63.89	2	0.53
27	171.86	112.79	3	1.23
28	35.83	28.67	6	1.83
29	184.47	46.5	2	1.17
30	187.71	69.95	3	1.64
31	98.47	185.62	2	1.55
32	99.99	148.28	4	1.18
33	53.85	199.45	4	1.49
34	3.96	35.17	2	1.52
35	51.49	82.42	2	0.71
Period: 3
Tasks:11
id	x	y	end	c
25	13.03	118.54	5	88.92
26	86.28	84.58	7	20.64
27	91.64	125.49	7	26.83
28	157.04	16	6	101.54
29	176.92	10.82	5	117.77
30	74.89	198.78	6	101.92
31	56.87	149.78	6	65.87
32	39.7	164.95	4	88.63
33	84.17	183.94	6	85.42
34	61.1	31.94	5	78.39
35	178.75	100.8	6	78.75
Drivers: 18
id	x	y	end	sensitivity
36	128.09	166.97	4	1.25
37	171.71	20.27	4	1.04
38	144.85	108.52	3	0.73
39	184.06	80.46	5	1.49
40	160.71	97.61	4	0.75
41	107.97	0.81	3	0.71
42	178.22	96.38	3	0.66
43	152.2	4.51	4	1.51
44	145.59	6.83	5	1.05
45	124.05	40.16	3	0.7
46	108.22	50.07	4	1.6
47	6.87	70.98	3	1.16
48	22.48	88.8	4	1.33
49	107.3	176.77	5	0.88
50	110.61	189.97	4	0.76
51	149.69	10.39	4	1.09
52	122.47	112.84	6	0.93
53	154.03	112.26	3	0.99
Period: 4
Tasks:6
id	x	y	end	c
36	68.5	112.9	8	34.04
37	187.5	165.97	6	109.58
38	91.1	107.61	9	11.71
39	40.24	16.14	7	102.97
40	161.05	18.06	4	102.18
41	119.04	47.51	4	55.84
Drivers: 16
id	x	y	end	sensitivity
54	46.32	182.11	4	1.15
55	118.22	63.61	4	0.62
56	17.15	136.2	6	1.68
57	147.9	124.15	5	0.58
58	25.34	171.2	7	1.76
59	22.91	195.75	6	1.54
60	2.67	94.67	6	1.4
61	49.72	8.17	5	1.63
62	31.9	22.75	6	1.36
63	181.04	148.72	5	0.56
64	196.53	58.41	4	0.62
65	24.77	105.64	6	1.79
66	157.68	90.97	5	1.85
67	43.69	38.48	4	1.8
68	153.33	125.85	4	1.92
69	11.49	85.94	5	0.77
Period: 5
Tasks:7
id	x	y	end	c
42	190.52	4.02	7	131.93
43	13.03	128.65	6	91.57
44	71.01	147.35	7	55.52
45	99.47	165.9	7	65.9
46	17.67	183.12	9	116.99
47	108.27	191.48	10	91.85
48	173.02	67.04	7	80.11
Drivers: 16
id	x	y	end	sensitivity
70	42.94	170.71	6	1.73
71	199.99	105.6	5	1.05
72	48.4	184.65	8	1.48
