Periods: 100
Task Arrival Rate: 10
Task Average Time: 1
Driver Arrival Rate: 15
Driver Average Time: 3
Period: 1
Tasks:11
id	x	y	end	c
1	105.99	141.22	3	41.65
2	138.62	63.05	2	53.45
3	161.04	106.74	2	61.41
4	24.91	80.21	2	77.65
5	133.74	147.8	1	58.51
6	14.53	60.75	1	94.05
7	130.09	82.67	3	34.72
8	62.99	14.62	1	93.06
9	48	199.39	2	112.17
10	65.94	78.65	4	40.2
11	137.34	166.92	3	76.63
Drivers: 18
id	x	y	end	sensitivity
1	94.31	111.55	1	1.52
2	13.31	100.57	5	0.83
3	46.31	51.74	3	0.92
4	7.88	8.63	3	0.7
5	191.06	186.36	2	1.6
6	23.64	40.33	4	1.64
7	177.68	142.78	4	1.84
8	42.88	38.8	2	0.79
9	63.12	49.82	6	1.19
10	186.19	133.35	2	0.66
11	49	157.98	4	1.01
12	6.67	177.31	2	1.16
13	163.9	49.53	7	1.15
14	119.69	71.44	6	1.68
15	193.42	156.28	3	1.24
16	148.94	170.09	4	0.67
17	144.8	117.36	3	1.72
18	41.63	141.38	6	1.57
Period: 2
Tasks:9
id	x	y	end	c
12	194.24	68.38	2	99.4
13	122.05	99.46	3	22.06
14	78.97	106.83	4	22.11
15	107.06	81.79	2	19.53
16	32.98	65.91	3	75.19
17	3.37	59.39	2	104.82
18	92.43	168.12	4	68.54
19	2.07	94.88	3	98.06
20	128.62	61.89	2	47.66
Drivers: 18
id	x	y	end	sensitivity
19	190.56	77.25	5	0.81
20	172.79	199.76	2	1.96
21	184.39	130.6	5	0.89
22	142.52	191.37	3	1.68
23	102.67	7.37	7	1.35
24	10.24	90.89	5	1.09
25	146.63	65.84	7	1.94
26	194.56	53.08	3	1.2
27	32.79	149.96	6	1.97
28	189.42	48.7	5	0.76
29	74.2	115.46	5	0.63
30	11.69	136.57	6	1.96
31	47.54	93	4	0.71
32	118.32	88	6	0.86
33	54.18	170.68	4	1.34
34	40.95	111.6	7	1.14
35	134.94	44.4	3	0.82
36	97.11	5.98	5	0.84
Period: 3
Tasks:10
id	x	y	end	c
21	33.39	157.31	4	87.87
22	43.91	174.51	3	93.26
23	18.46	151.29	5	96.33
24	8.71	44.76	4	106.7
25	77.27	112.61	5	25.99
26	47.94	171.44	4	88.4
27	152.52	161.17	5	80.62
28	81.86	132.85	6	37.53
29	183.31	105.36	4	83.48
30	100.6	30.85	4	69.15
Drivers: 16
id	x	y	end	sensitivity
37	35.97	88.51	5	1.44
38	77.84	110.5	6	0.86
39	125.3	104.81	5	1.05
40	12.66	131.22	3	1.44
41	40.78	138.24	4	0.84
42	134.87	67.24	6	1.81
43	130.07	190.16	8	1.58
44	188.4	61.93	3	1.01
45	16.87	143.55	4	1.84
46	17.8	11.71	7	1.81
47	184.63	76.53	6	1.9
48	171.87	60.56	8	1.33
49	47.5	160.44	5	1.39
50	97.37	30.65	4	0.53
51	31.88	166.84	5	1.89
52	109.83	13.69	5	0.64
Period: 4
Tasks:13
id	x	y	end	c
31	139.26	138.68	4	55.11
32	138.66	18.66	6	90.06
33	9.48	47.24	5	104.77
34	74.04	177.24	4	81.49
35	123.89	161.35	4	65.84
36	184.37	186.05	4	120.51
37	17.68	172.89	5	109.95
38	15.63	48.37	6	98.91
39	42.43	54.92	6	73.12
40	185.53	175.33	4	113.97
41	41.95	130.46	4	65.56
42	98.15	150.72	5	50.75
43	79.41	96.91	6	20.82
Drivers: 13
id	x	y	end	sensitivity
53	199.16	175.43	7	1.39
54	116.53	122.08	7	1.8
55	4.61	35.06	8	1.1
56	148.48	137.32	6	1.73
57	157	143.31	4	1.51
58	107.3	111.78	8	1.32
59	143.63	119.15	9	1.17
60	150.42	80.86	6	1.57
61	188.79	106.39	6	1.09
62	133.31	161.6	10	1.84
63	4.38	174.64	4	0.54
64	36.19	76.77	10	0.82
65	34.83	105.08	4	1.74
Period: 5
Tasks:13
id	x	y	end	c
44	177.04	15.58	6	114.29
45	60.52	124.4	5	46.41
46	192.24	128.96	9	96.68
47	175.4	78.14	5	78.5
48	121.93	64.82	7	41.46
49	9.49	184.41	7	123.76
50	71.64	173.31	5	78.6
51	169.68	25.7	6	101.86
52	27.19	158.88	6	93.64
53	59.3	102.49	8	40.78
54	139.59	116.05	5	42.72
55	29.68	64.09	6	78.96
56	127.44	128.23	5	39.37
Drivers: 17
id	x	y	end	sensitivity
66	156.39	131.04	10	1.75
67	31.07	187.16	9	1.72
68	66.83	94.56	7	1.46
69	151.08	82.49	7	0.71
70	188.4	152.29	7	1.54
71	186.39	118.18	8	1.92
72	157.76	38.67	10	1.41
73	12.65	161.66	11	0.7
74	77.57	128.78	8	1.89
75	184.79	195.49	10	1.41
76	138.86	34.8	6	0.58
77	149.91	27.91	8	0.73
78	47.38	96.1	9	1.59
79	29.48	134.02	8	0.65
80	164.06	9.58	6	1.29
81	187.57	166.62	6	1.85
82	178.99	80.72	7	1.08
Period: 6
Tasks:3
id	x	y	end	c
57	187.91	57.08	9	97.83
58	135	103.97	7	35.22
59	145.18	62.57	6	58.67
Drivers: 16
id	x	y	end	sensitivity
83	110.14	138.01	11	1.23
84	67.33	97.95	7	1.19
85	30.54	85.93	7	1.26
86	14.16	156.56	8	1.51
87	57.44	0.83	7	0.99
88	164.07	7.48	11	1.74
89	18.49	62.24	8	1.3
90	99.64	192.3	6	1.71
91	146.45	152.01	7	1.9
92	84.71	17.37	9	1.27
93	22.63	151.7	8	0.72
