Periods: 100
Task Arrival Rate: 10
Task Average Time: 2
Driver Arrival Rate: 15
Driver Average Time: 2
Period: 1
Tasks:4
id	x	y	end	c
1	77.15	47.59	1	57.17
2	58.22	73.16	4	49.66
3	110.54	133.84	4	35.44
4	64.31	18.1	4	89.34
Drivers: 19
id	x	y	end	sensitivity
1	66.55	82.59	2	1.33
2	187.28	166.68	3	0.98
3	158.66	21.77	2	1.48
4	42.84	6.82	2	1.06
5	70.41	106.05	2	1.66
6	133.18	65.26	3	1.17
7	192.66	172.07	1	1.21
8	118.26	164.87	3	1.32
9	132.05	192.6	1	0.99
10	168.89	58.77	4	1.73
11	169.83	60.09	4	0.58
12	67.17	11.44	4	1.69
13	160.67	193.23	1	0.92
14	181.14	82.02	6	1.69
15	177.84	148.4	2	1.83
16	52.82	163.43	4	0.92
17	145.08	192.87	4	0.53
18	172.98	34.98	3	1.73
19	57.12	13.07	2	1.2
Period: 2
Tasks:10
id	x	y	end	c
5	140.85	199.46	5	107.52
6	151.54	150.57	5	72.21
7	169.03	27.9	3	99.82
8	95.75	56.77	3	43.44
9	112.93	60.95	5	41.13
10	34.16	145.96	3	80.29
11	134.2	122.11	5	40.72
12	196.56	145.46	5	106.73
13	84.43	113.28	3	20.46
14	85.85	96.81	2	14.51
Drivers: 24
id	x	y	end	sensitivity
20	85.41	85.41	5	1.14
21	138.36	139.48	4	1.97
22	22.5	20.12	6	1.15
23	109.79	158.68	3	1.72
24	89.54	38.65	4	1.23
25	134.54	165.11	5	1.57
26	54.09	50.12	5	1.91
27	111.92	49.48	3	0.85
28	72.55	34.77	5	0.68
29	49.61	97.71	5	0.51
30	190.99	114.76	5	1.72
31	183.03	162.51	7	0.67
32	153.27	71.54	4	1.53
33	79.29	169.31	4	0.83
34	128.96	35.29	3	1.44
35	139.85	27.48	2	1.11
36	155.64	179.06	4	1.8
37	6.1	25.33	3	1.47
38	69.15	140.16	4	1.95
39	55.26	23.81	5	1.29
40	49.89	52.17	5	0.9
41	179.62	137.85	3	1.34
42	45.6	185.02	5	0.87
43	29.95	32.83	5	1.94
Period: 3
Tasks:12
id	x	y	end	c
15	159.31	182.95	6	101.97
16	91.83	15.27	5	85.12
17	26.13	49.34	5	89.57
18	109.76	64.92	6	36.41
19	168.22	4.35	4	117.49
20	44.99	9.45	7	105.95
21	196.11	150.41	4	108.53
22	131.97	24.52	3	81.97
23	96.03	73.17	5	27.12
24	113.23	25.42	4	75.74
25	124.46	7.92	9	95.27
26	124.14	31.2	5	72.91
Drivers: 14
id	x	y	end	sensitivity
44	66.63	188.19	6	1.97
45	194.44	191.19	5	1.33
46	147.45	191.63	4	0.69
47	22.6	45.75	9	1.73
48	111.32	162.02	6	1.12
49	113.09	56.12	5	0.6
50	164.3	3.51	4	1.44
51	73.59	85.13	4	0.86
52	119.99	8.65	3	1.7
53	104.31	144.16	6	0.59
54	183.09	49.05	6	1.47
55	63.52	131.68	4	1.09
56	126.73	64.27	7	1.04
57	12.29	137.05	5	1.27
Period: 4
Tasks:10
id	x	y	end	c
27	105.17	135.31	6	35.69
28	166.21	74.01	4	71.13
29	182.26	149.44	8	95.97
30	45.31	109.07	5	55.44
31	138.36	99.45	4	38.36
32	80.46	47.34	7	56.17
33	194.01	193.48	4	132.58
34	99.33	118.46	5	18.47
35	29.97	41.86	4	91.02
36	132.42	162.63	4	70.52
Drivers: 16
id	x	y	end	sensitivity
58	4.21	76.37	5	0.76
59	27.54	61.79	6	0.94
60	45.53	85.82	4	1.54
61	79.98	124.91	9	1.8
