Periods: 100
Task Arrival Rate: 15
Task Average Time: 2
Driver Arrival Rate: 10
Driver Average Time: 3
Period: 1
Tasks:16
id	x	y	end	c
1	127.15	75.3	5	36.7
2	124.94	171.41	4	75.64
3	76.8	159.19	3	63.57
4	21.54	155.62	5	96.17
5	60.82	105.18	4	39.52
6	22.16	105.13	3	78.01
7	111.1	6.32	3	94.34
8	193.6	18.49	5	124.12
9	190.84	100.36	2	90.84
10	181.98	65.5	7	88.94
11	68.16	15.93	2	89.9
12	78.57	185.54	3	88.18
13	10.68	8.31	4	128
14	144.26	176.46	1	88.35
15	75.23	144.99	6	51.36
16	127.55	51.69	3	55.61
Drivers: 11
id	x	y	end	sensitivity
1	50.17	146.02	1	0.72
2	149.68	167.21	3	1.79
3	73.13	74.61	4	1.16
4	90.2	175.29	2	1.36
5	50.49	143.18	5	1.68
6	162.4	38	2	1.98
7	56.9	78.74	5	1.49
8	110.05	53.87	6	1.35
9	138.29	12.45	4	1.2
10	17.3	61.77	4	1.12
11	134.47	133.75	4	1.14
Period: 2
Tasks:10
id	x	y	end	c
17	133.11	1.76	3	103.67
18	150.54	24.48	4	90.87
19	77.62	110.86	3	24.88
20	162.57	120.35	4	65.8
21	105.14	96.6	5	6.16
22	164.3	125.56	3	69.19
23	86.69	76.62	2	26.9
24	183.15	68.04	5	89.08
25	198.55	131.67	5	103.51
26	15.01	62.24	3	93
Drivers: 6
id	x	y	end	sensitivity
12	123.38	24.06	6	1.5
13	7.24	178.02	7	0.88
14	103.97	163.02	4	0.8
15	20.15	35.51	3	1.12
16	199.51	35.06	4	0.7
17	179.68	154.56	6	1.56
Period: 3
Tasks:20
id	x	y	end	c
27	1.89	189.26	6	132.64
28	55.63	58.56	10	60.71
29	178.21	96.49	3	78.29
30	46.79	61.8	8	65.5
31	40.61	157.93	3	82.96
32	50.8	92.53	5	49.76
33	72.26	69.9	4	40.93
34	48.65	171.04	5	87.66
35	185.21	63.84	3	92.57
36	151.63	199.03	5	111.68
37	25.84	40.18	3	95.28
38	178.72	170.19	7	105.47
39	62.41	8.97	4	98.49
40	130.68	70.69	7	42.43
41	140.94	196.77	5	105.07
42	10.14	34.64	5	111.12
43	97.77	90.1	6	10.15
44	85.21	123.25	4	27.56
45	130.8	14.18	5	91.18
46	176.1	132.84	3	82.88
Drivers: 5
id	x	y	end	sensitivity
18	196.93	65.28	6	1.23
19	5.58	64.66	10	0.94
20	61.03	135.21	7	0.93
21	184.57	132.48	6	1.19
22	40.82	113.67	6	0.83
Period: 4
Tasks:14
id	x	y	end	c
47	69.05	120.1	7	36.9
48	166.86	35.11	4	93.17
49	33.05	62.71	5	76.63
50	180.16	119.74	8	82.55
51	157.65	62.65	5	68.69
52	122.86	163.8	4	67.77
53	41.42	161.71	4	85.09
54	186.96	3.28	6	130.06
55	168.26	135.88	4	77.12
56	59.63	132.38	6	51.75
57	125.62	79.31	5	32.93
58	36.31	136.52	5	73.42
59	10.02	74.85	7	93.43
60	196.07	31.89	6	117.76
Drivers: 15
id	x	y	end	sensitivity
23	123.23	178.4	7	1.58
24	185.1	41.14	5	1.97
25	186.45	166.67	7	0.73
26	8.29	171.74	6	1.94
27	187.98	1.21	7	0.6
28	194.18	36.37	9	1.13
29	4.04	61.6	10	1.82
30	163.2	33.38	7	1.26
31	160.68	101.75	9	1.4
32	106.46	28.61	9	0.97
33	176.13	56.88	8	0.6
34	128.02	78.5	11	1.35
35	133.1	121.57	6	1.75
36	151.01	54.71	8	1.61
37	38.4	102.58	6	1.23
Period: 5
Tasks:20
id	x	y	end	c
61	137.59	67.79	6	49.5
62	107.45	199.93	8	100.21
63	139.76	65.84	6	52.42
64	9.49	191.4	6	128.63
65	56.8	79.09	6	47.99
66	77.72	109.11	6	24.07
67	125.23	173.03	7	77.27
68	168.11	57.4	6	80.34
69	47.1	88.25	7	54.19
70	98.33	104.24	10	4.56
71	183.3	55.32	9	94.53
72	71.29	159.19	9	65.79
73	16.91	40.55	5	102.17
74	188.72	41.29	7	106.39
75	139.34	60.54	7	55.72
76	11	143.01	5	98.85
77	151.17	12.57	8	101.3
78	11.89	174.67	7	115.49
79	87.43	134.53	8	36.75
80	55.13	186.76	6	97.68
Drivers: 16
id	x	y	end	sensitivity
38	113.61	40.1	6	1.57
39	160.57	80.85	10	1.55
40	91.51	126.16	6	1.25
41	11.47	150.07	11	1.94
42	122.36	126.57	8	0.94
43	106.56	183.72	7	0.68
44	63.81	173.85	8	1.09
