Periods: 100
Task Arrival Rate: 15
Task Average Time: 1
Driver Arrival Rate: 15
Driver Average Time: 1
Period: 1
Tasks:14
id	x	y	end	c
1	1.94	195.15	1	136.64
2	152.94	70.24	1	60.73
3	76.59	129.92	2	37.99
4	76.56	94.27	1	24.13
5	105.94	142.1	2	42.52
6	35.31	144.98	3	78.79
7	26.56	94.21	4	73.67
8	86.85	26.89	2	74.28
9	130.21	53.18	2	55.72
10	16.96	52.5	2	95.67
11	72.78	108.46	1	28.5
12	148.85	122.13	1	53.63
13	142.16	33.43	2	78.8
14	108.96	99.45	2	8.98
Drivers: 16
id	x	y	end	sensitivity
1	32.23	167.73	1	1.42
2	98.55	6.33	2	1.17
3	56.4	94.06	1	0.56
4	128.62	92.97	3	0.7
5	113.01	111.08	1	0.95
6	199.01	139.27	3	1.32
7	75	91.59	2	1.62
8	182.68	90.52	1	0.65
9	20.49	38.85	2	1.25
10	100.32	115.1	2	1.53
11	116.22	95.39	1	0.74
12	28.9	53.32	3	1
13	132.25	171.53	1	0.56
14	103	190.77	1	0.75
15	41.45	174.06	3	0.97
16	160.57	20.92	1	0.74
Period: 2
Tasks:14
id	x	y	end	c
15	189.64	91.96	4	90
16	113.76	100.58	2	13.77
17	160.19	117.88	2	62.79
18	26.32	61.78	2	83
19	169.95	40.37	3	91.92
20	152.77	102.49	3	52.83
21	94.06	148.15	3	48.52
22	98.79	99.21	2	1.45
23	163.28	134.26	2	71.96
24	5.15	180.94	4	124.69
25	74.98	22.57	3	81.37
26	34.98	36.65	2	90.78
27	117.42	119.37	2	26.05
28	49.94	10.43	3	102.61
Drivers: 6
id	x	y	end	sensitivity
17	169.23	41.41	4	0.78
18	174.11	68.5	5	1.66
19	120.79	44.41	5	0.74
20	160.01	115.67	3	1
21	103.63	38.75	6	1.79
22	187.81	68.94	2	0.52
Period: 3
Tasks:16
id	x	y	end	c
29	37.78	48.51	4	80.76
30	124.95	33.88	4	70.67
31	145.49	41.44	4	74.15
32	33.34	128.41	6	72.46
33	31.37	132.24	4	75.83
34	49.03	131.14	5	59.73
35	25.65	114.91	5	75.83
36	141.59	87.44	6	43.45
37	68.71	193.51	5	98.61
38	131.32	102.97	5	31.46
39	102.88	145.45	5	45.54
40	177.77	59.89	3	87.5
41	171.22	160.25	4	93.29
42	156.01	0.26	3	114.39
43	0.16	169.15	3	121.45
44	122.13	52.87	3	52.07
Drivers: 21
id	x	y	end	sensitivity
23	77.55	57.52	7	1.17
24	69.24	79.89	4	0.62
25	72.26	51.13	3	1.24
26	109.36	17.43	3	1.95
27	173.62	13.05	4	1.87
28	23.42	124.57	3	1.05
29	156.52	28.73	3	1.77
30	87.49	28.89	3	0.87
31	0.6	123.37	4	1.17
32	57.79	147.4	4	0.57
33	145.1	21.29	5	0.73
34	3.3	108.26	3	1.49
35	52.3	22.03	3	1.42
36	102.32	78.01	4	0.51
37	3.9	106.71	3	1.51
38	155.06	129.86	5	1.57
39	134.89	33.46	4	0.63
40	17.92	18.95	3	1.34
41	32.49	15.28	6	1.4
42	37.38	46.16	4	0.83
43	22.6	46.89	3	0.5
Period: 4
Tasks:11
id	x	y	end	c
45	112.69	16.98	5	83.98
46	104.15	6.45	5	93.64
47	176.28	180.29	5	110.75
48	148.77	104.64	5	48.99
49	123.65	33.41	4	70.67
50	191.75	59.37	5	100.34
51	175.34	71.78	4	80.45
52	163.94	54.5	5	78.48
53	41.54	180.64	6	99.6
54	64.38	101.8	6	35.67
55	88.23	26.96	5	73.98
Drivers: 14
id	x	y	end	sensitivity
44	161.6	57.73	5	1.98
45	138.37	48.22	4	0.56
46	108.99	40.77	5	1.23
47	195.5	127.48	4	1.19
48	91.64	112.61	5	1.94
49	170.52	106.58	7	0.54
50	199.24	50.02	7	1.46
51	29.85	8.42	5	1.51
52	121.69	140.49	5	1.93
53	65.6	159.58	5	0.63
54	0.4	5.05	4	1.59
55	147.25	150.35	5	1.72
56	29.32	47.07	4	1.59
57	105.83	49.81	5	1.27
Period: 5
Tasks:15
id	x	y	end	c
56	122.31	112.23	5	25.44
57	102.28	77.5	5	22.62
58	166.38	172.17	6	98.06
59	85.71	164.96	6	66.51
60	101.19	101.3	6	1.76
61	95.95	188	5	88.09
62	126.02	65.06	5	43.56
63	172.39	118.1	8	74.62
64	16.75	169.93	6	108.72
65	42.28	74.73	6	63.01
66	27.6	91.91	6	72.85
67	62.54	71.03	5	47.36
68	23.21	47.96	5	92.76
69	81.9	137.15	6	41.32
