Periods: 100
Task Arrival Rate: 15
Task Average Time: 2
Driver Arrival Rate: 10
Driver Average Time: 1
Period: 1
Tasks:16
id	x	y	end	c
1	157.25	104.88	3	57.46
2	58.81	40.05	3	72.74
3	94.4	10.46	2	89.71
4	106.29	177.42	2	77.68
5	122.9	27.69	2	75.85
6	14.04	26.34	2	113.2
7	127.32	135.59	4	44.87
8	163.98	53.69	2	78.98
9	34.43	2.61	3	117.41
10	166.89	5.47	3	115.8
11	139.48	162.87	4	74.24
12	66.8	165.71	2	73.62
13	32.44	82.16	2	69.88
14	195.08	84.07	1	96.41
15	11.82	48.22	3	102.26
16	41.09	111.93	2	60.11
Drivers: 7
id	x	y	end	sensitivity
1	150.73	87.11	2	0.6
2	67.41	164.78	2	1.56
3	33.98	121.86	2	1.76
4	37.83	113.3	3	0.86
5	13.67	155.32	4	1.7
6	7.99	39.72	2	0.78
7	5.92	55.28	2	1.31
Period: 2
Tasks:19
id	x	y	end	c
17	174.32	36.44	3	97.79
18	121.44	78.16	3	30.6
19	134.86	122.82	3	41.66
20	170.78	153.27	4	88.59
21	168.03	83.7	4	69.96
22	123.59	159.33	6	63.85
23	74.39	123.31	4	34.63
24	91.17	163.15	2	63.76
25	164.27	4.79	4	114.87
26	20.92	170.76	4	106.12
27	2.35	42.93	3	113.1
28	185.87	139.67	7	94.59
29	83.3	182.11	4	83.79
30	165.89	98.4	3	65.91
31	26.47	159.72	5	94.73
32	157.24	32.19	3	88.74
33	176.44	33.38	4	101.4
34	99.31	161.18	7	61.18
35	75.91	7.33	3	95.75
Drivers: 10
id	x	y	end	sensitivity
8	73.31	65.35	4	1.59
9	40.13	199.56	3	1.72
10	144.44	32.16	2	0.96
11	127.18	38.65	3	1.41
12	34.42	139.33	2	1.5
13	82.91	105.7	4	2
14	108.38	123	2	1.14
15	146.14	58.8	2	1.38
16	168.7	91.09	2	1.83
17	43.63	75.5	3	0.57
Period: 3
Tasks:10
id	x	y	end	c
36	161.86	15.58	5	104.66
37	7.04	9.13	3	130
38	165.89	88.01	4	66.97
39	149.31	40.62	3	77.18
40	198.87	99.41	4	98.87
41	17.94	65.2	4	89.13
42	192.27	14.65	4	125.69
43	82.63	124.11	4	29.72
44	26.59	103.61	4	73.5
45	11.9	20.15	5	118.9
Drivers: 12
id	x	y	end	sensitivity
18	79.04	50.51	3	0.68
19	44.21	79.36	5	1.15
20	134	154.34	5	1.14
21	111.57	172.83	3	1.14
22	99.84	123.65	5	1.03
23	58.86	139.69	5	1.89
24	56.44	18.61	3	1.16
25	140.16	108.51	3	1.68
26	105.46	2.16	3	1
27	91.36	177.63	3	0.85
28	34.92	34.96	3	0.79
29	125.14	9.83	4	1.65
Period: 4
Tasks:18
id	x	y	end	c
46	157	40.87	5	82.13
47	33.46	58.73	7	78.3
48	174.96	117.45	6	76.96
49	150.01	24.82	5	90.29
50	111.51	181.35	9	82.16
51	178.66	15.72	5	115.28
52	102.16	142.24	5	42.3
53	175.3	98.58	8	75.31
54	117.5	135.34	6	39.44
55	54.86	186.68	7	97.73
56	28.73	159.89	6	93.09
57	127.77	95.94	7	28.07
58	158.53	187.07	6	104.91
59	16.04	178.94	5	115.24
60	79.15	24.96	6	77.88
61	113.91	196.83	5	97.82
62	77.83	86.62	12	25.89
63	109.22	27.81	6	72.78
Drivers: 10
id	x	y	end	sensitivity
30	3.32	8.25	5	0.59
31	72.22	31.61	6	0.57
32	40.64	86.8	5	1.4
33	101.12	27.38	5	1.17
34	149.45	49.15	5	1.79
35	135.93	142.35	5	0.81
36	175.88	167.75	7	1.82
37	148.76	101.15	5	1.95
38	110.14	16.17	4	1.81
39	86.17	115.78	4	1.66
Period: 5
Tasks:17
id	x	y	end	c
64	61.35	60.65	9	55.16
65	16.8	133.06	8	89.53
66	63.23	89.11	5	38.35
67	78.01	180.79	5	83.73
68	47.47	97.87	6	52.57
69	42.94	115.96	6	59.25
70	101.45	157.48	6	57.5
71	6.53	5.8	7	132.7
72	109.88	23.44	7	77.19
73	7	5.26	7	132.76
74	61.9	176.22	8	85.21
75	97.71	103.02	5	3.79
76	119.46	100.96	5	19.48
77	37.89	114.66	7	63.82
78	138.39	166.21	7	76.53
79	62.08	40.25	6	70.77
80	35.13	2.21	5	117.35
Drivers: 8
id	x	y	end	sensitivity
40	139.65	124.94	6	0.76
41	102.43	113.68	5	1.86
42	21.09	49.15	8	1.75
43	113.62	39.93	8	1.49
44	161.41	44.47	5	1.2
45	56.35	8.92	5	0.8
46	90.59	46.18	5	0.66
47	101.25	51.63	7	1.98
Period: 6
Tasks:16
id	x	y	end	c
81	50.8	125.96	7	55.63
82	3.38	31.62	7	118.37
83	126.77	158.04	7	63.92
84	89.39	144.97	8	46.2
85	119.14	4.77	7	97.13
86	99.69	89.67	9	10.33
87	79.34	87.46	9	24.17
88	64.93	41.29	6	68.39
89	113.89	194.36	6	95.38
90	30.76	20.37	7	105.52
91	181.62	106.19	8	81.85
92	150.24	101.79	9	50.27
93	79.26	59.49	7	45.51
94	177.36	134.59	7	84.74
95	44.91	114.98	12	57.09
96	88.84	78.72	10	24.03
Drivers: 10
id	x	y	end	sensitivity
48	86.91	69.64	6	1.31
49	73.14	70.28	6	1.15
50	5.34	151.99	9	1.74
51	80.37	91.4	8	1.27
52	33.56	98.14	6	0.91
53	114.66	39.28	7	1.19
54	175.19	174.92	6	1.18
55	166.16	187.89	7	1.48
56	164.69	152.04	7	0.55
57	188.33	7.61	6	1.3
Period: 7
Tasks:18
id	x	y	end	c
97	99.15	133.42	10	33.43
98	144.62	32.78	9	80.68
99	111.54	38.12	9	62.95
100	182.94	120.21	9	85.37
101	114.6	104.34	8	15.23
102	44.01	172.79	8	91.83
103	79.68	13.84	12	88.52
104	111	186.55	10	87.25
105	2.47	80.58	7	99.44
106	21.94	101.53	11	78.07
107	65.17	160.14	10	69.5
108	191.51	155.54	8	107.05
109	70.74	161.47	11	68.08
110	118.8	98.8	10	18.84
111	142.38	135.48	9	55.27
112	124.05	16.33	10	87.06
113	7.67	172.69	9	117.51
114	128.13	165.2	8	71.01
Drivers: 12
id	x	y	end	sensitivity
58	189.62	37.9	8	1.11
59	36.91	129.49	7	1.59
60	187.46	44.69	8	1.44
61	130.62	3.22	7	1.78
62	15.3	15.07	7	1.15
63	54.24	30.28	8	1.27
64	83.67	27.18	10	1.95
65	9.26	188.86	10	1.06
66	186.26	124.38	7	1.93
67	36.79	39.19	9	0.93
68	54.7	157.77	7	1.3
69	149.44	190.54	7	1.14
Period: 8
Tasks:15
id	x	y	end	c
115	158.21	81.85	8	60.97
116	16.44	11.59	10	121.65
117	75.33	149.88	9	55.65
118	80.73	91.55	8	21.04
119	99.77	88.2	9	11.8
120	34.52	10.43	13	110.95
121	3.97	41.7	10	112.34
122	167.26	164.13	11	92.93
123	105.29	190.21	12	90.36
124	61.15	35.69	10	75.13
125	56.6	19.96	8	91.05
126	164.99	157.23	9	86.6
127	179.83	152.17	12	95.37
