Periods: 100
Task Arrival Rate: 15
Task Average Time: 1
Driver Arrival Rate: 10
Driver Average Time: 2
Period: 1
Tasks:10
id	x	y	end	c
1	48.8	181.98	3	96.65
2	43.99	93.69	2	56.36
3	116.62	13.94	2	87.65
4	186.28	168.23	3	110
5	84.27	57.55	1	45.27
6	64.09	56.11	1	56.71
7	14.51	35.01	5	107.39
8	84.59	90.4	2	18.16
9	120.63	116.72	2	26.55
10	19.25	44.95	2	97.73
Drivers: 11
id	x	y	end	sensitivity
1	8.85	151.55	4	1.88
2	136.44	163.76	5	0.6
3	2.63	107.53	2	0.98
4	135.61	194.97	2	1.82
5	119.68	163.67	2	0.81
6	3.61	130.15	1	1.37
7	181.81	0.84	4	1.67
8	136.76	65.86	3	0.89
9	95.05	199.88	2	1.5
10	83.82	139.13	3	1.95
11	55.45	24.04	2	1.76
Period: 2
Tasks:14
id	x	y	end	c
11	110.38	122.14	2	24.45
12	6.46	36.29	3	113.18
13	51.45	129.49	3	56.8
14	34.94	129.75	4	71.54
15	127.45	163.25	2	68.95
16	166.75	122.21	4	70.35
17	143.78	14.32	3	96.22
18	35.42	73.52	3	69.8
19	117.79	9.54	3	92.19
20	133.58	93.57	5	34.19
21	131.11	176.28	2	82.38
22	177.07	130.96	4	83.06
23	3.16	168.07	3	118.37
24	197.53	58.77	2	105.89
Drivers: 12
id	x	y	end	sensitivity
12	16.22	186.66	4	1.27
13	193.32	38.78	2	1.75
14	121.25	85.74	4	1.88
15	106.61	80.98	3	1.56
16	108.99	33.11	3	0.71
17	108.29	89.55	5	1.67
18	86.2	14.22	6	0.92
19	115.89	115.48	5	0.97
20	77.28	163.9	4	1.87
21	125.67	173.57	2	0.89
22	44.87	142.22	4	0.67
23	37.66	167.85	4	1.22
Period: 3
Tasks:18
id	x	y	end	c
25	58.36	120.36	4	46.35
26	46.4	178.44	3	95
27	40.15	116.96	3	62.21
28	26.32	102.17	7	73.71
29	83.92	175.79	3	77.48
30	91.08	96.21	3	9.69
31	194.21	180.96	4	124.22
32	46.76	62.32	3	65.22
33	28.91	155.98	3	90.49
34	10.92	112.51	3	89.95
35	161.81	8.52	5	110.4
36	5.84	7.02	5	132.33
37	128.24	138.31	3	47.59
38	167.48	147.99	5	82.8
39	18	192.74	3	123.79
40	58.7	34.74	6	77.23
41	157.67	188.32	3	105.48
42	189.8	158.24	4	107.03
Drivers: 7
id	x	y	end	sensitivity
24	129.27	15.65	4	1.59
25	180.6	27.57	5	1.37
26	97.17	129.72	4	0.9
27	186.85	22.55	3	1.1
28	116.49	60.06	3	1.85
29	73.51	199.55	6	0.99
30	177.7	12.34	5	0.88
Period: 4
Tasks:14
id	x	y	end	c
43	18.07	188.3	5	120.46
44	18.62	117.09	4	83.16
45	65.44	143.61	4	55.64
46	97.37	71.8	4	28.32
47	144.13	16.42	5	94.51
48	60.18	186.54	5	95.26
49	24.01	197.8	4	123.85
50	67.78	152.72	5	61.79
51	190.91	183.42	6	123.38
52	46.6	89.81	6	54.36
53	173.62	44.1	5	92.44
54	138.91	78	5	44.7
55	147.65	114.51	4	49.81
56	62.04	128.12	6	47.24
Drivers: 9
id	x	y	end	sensitivity
31	33.16	173.46	8	1.32
32	68.61	109.74	7	1.18
33	55.95	47.6	5	1.29
34	12.84	198.64	6	1.77
35	134.08	151.95	6	1.22
36	68.06	174.7	7	1.72
37	150.47	187.24	5	1.88
38	140.94	166.63	7	0.73
39	98.51	72.17	5	1.74
Period: 5
Tasks:18
id	x	y	end	c
57	62.27	80.43	6	42.5
58	26.66	19.13	6	109.17
59	185.55	3.23	5	129.16
60	175.02	2.88	5	122.72
61	13.2	35.75	8	107.99
62	194.32	126.86	5	98.07
63	90.95	41.6	5	59.1
64	88.13	158.67	5	59.86
65	129.48	35.74	6	70.7
66	123.6	141.15	7	47.44
67	66.72	159.74	6	68.38
68	28.92	110.7	5	71.88
69	19.51	79.43	7	83.08
70	145.06	195.33	5	105.44
