Periods: 100
Task Arrival Rate: 15
Task Average Time: 3
Driver Arrival Rate: 15
Driver Average Time: 1
Period: 1
Tasks:10
id	x	y	end	c
1	137.44	115.54	1	40.54
2	155.39	112.2	3	56.72
3	71.56	183.48	2	88.19
4	68.37	83.73	2	35.57
5	84.85	171.16	5	72.75
6	85.62	31.14	2	70.35
7	116.51	190.01	1	91.51
8	99.26	131.44	4	31.45
9	184.12	194.27	5	126.34
10	140.39	180.39	8	89.97
Drivers: 14
id	x	y	end	sensitivity
1	44.84	41.04	1	1.92
2	56.23	86.06	2	0.72
3	118.84	66.48	2	1.9
4	62.22	191.51	2	1.04
5	195.45	7.6	1	1.08
6	172.95	68.97	1	0.56
7	75.64	157.67	1	1.31
8	99.26	4.86	2	1.28
9	147.14	146.75	2	0.75
10	42.19	187.58	1	0.73
11	121.12	50.65	2	1.85
12	197.36	159.2	1	1.77
13	22.2	10.63	1	1.66
14	90.74	38.02	3	1.21
Period: 2
Tasks:17
id	x	y	end	c
11	193.7	182.75	3	125.01
12	137.21	145.11	3	58.48
13	69.14	74.72	6	39.89
14	137.77	9.22	6	98.32
15	158.98	37.34	9	86.05
16	196.67	62.42	5	103.72
17	166.24	130.99	5	73.13
18	12.29	73.99	5	91.49
19	29.53	76.82	4	74.18
20	106.63	182.77	4	83.04
21	148.69	129.03	6	56.69
22	28.6	82.97	5	73.4
23	72.47	147.54	5	54.94
24	186.06	46.22	5	101.48
25	39.72	151.89	7	79.54
26	61.55	179.97	6	88.73
27	46.21	195.25	4	109.39
Drivers: 14
id	x	y	end	sensitivity
15	11.85	196.45	2	1.98
16	93.7	147.54	3	0.68
17	162.01	111.01	2	1.48
18	131.4	163.63	3	0.5
19	15.47	141.29	2	1.15
20	110.67	12.54	2	0.53
21	13.46	4.19	4	0.62
22	184.59	158.78	3	1.81
23	159.8	28.12	4	1.24
24	142.85	142.11	3	1.28
25	4.11	85.38	4	0.68
26	53.59	45.34	2	1.85
27	128.32	162.52	3	1.36
28	55.91	129.94	4	1.8
Period: 3
Tasks:10
id	x	y	end	c
28	94.71	2.56	5	97.58
29	114.61	175.99	9	77.38
30	62.07	121.81	5	43.75
31	155.9	5.89	8	109.46
32	176.82	176.43	4	108.36
33	136.75	78	7	42.83
34	123.05	50.6	5	54.51
35	121.13	64.04	4	41.71
36	48.4	75.52	6	57.11
37	148.82	12.38	5	100.3
Drivers: 19
id	x	y	end	sensitivity
29	129.16	87.29	3	0.93
30	116.09	140.73	5	1.34
31	55.47	186.96	4	1.28
32	65.94	118.75	3	1.76
33	194.96	173.34	4	1.39
34	40.46	49.44	4	1.09
35	138.9	163.47	4	1.5
36	70.07	92.64	3	0.81
37	103.98	134.84	3	1.01
38	140.34	33.32	7	0.96
39	64.69	28.52	5	1.97
40	41.09	165.65	4	0.97
41	182.99	52.12	5	1.2
42	84.09	9.64	4	1.31
43	29.02	20.88	6	1.48
44	107.82	32.59	5	0.91
45	89.17	122.91	4	0.83
46	172.55	39.77	4	0.81
47	88.19	89.87	3	1.57
Period: 4
Tasks:13
id	x	y	end	c
38	117.37	17.67	6	84.14
39	175.71	10.28	8	117.4
40	192.09	77	8	94.92
41	185.93	160.23	7	104.94
42	107.23	74.97	10	26.05
43	38.26	145.47	6	76.68
44	133.26	64.53	9	48.62
45	57.59	125	8	49.23
46	101.28	10.63	6	89.38
47	28.89	3.94	9	119.52
48	28.06	91.46	8	72.45
49	91.84	107.03	6	10.77
50	46.59	80.29	7	56.93
Drivers: 16
id	x	y	end	sensitivity
48	54.81	73.85	6	1.11
49	93.74	131.28	4	1.31
50	75.23	113.1	6	1.06
51	156.27	4.16	5	1.83
52	147.4	127.33	5	1.22
53	62.33	178.72	4	1.42
54	116.68	136.34	7	0.72
55	23.75	93.92	4	0.56
56	145.93	66.55	5	1.36
57	197.39	13.75	7	1.01
58	166.34	120.28	6	0.97
59	178.11	15.47	4	0.91
60	36.21	101.12	4	1.59
61	73.46	33.04	5	1.71
62	194.45	183.11	6	1.53
63	90.45	4.72	6	1.91
Period: 5
Tasks:14
id	x	y	end	c
51	130.2	98.28	8	30.25
52	85.7	18.59	7	82.66
53	165.75	7.01	9	113.89
54	58.19	32.9	6	79.06
55	153.8	14.5	11	101.02
56	94.62	110.22	5	11.55
57	120.88	173.93	7	76.82
58	63.27	96.31	9	36.91
59	15.49	140.56	7	93.74
60	134.6	199.96	9	105.78
61	158.91	15.82	8	102.75
62	85.1	54.14	10	48.22
63	144.44	162.79	9	76.93
64	140.52	24.51	7	85.68
Drivers: 13
id	x	y	end	sensitivity
64	15.68	146.67	6	0.68
65	180.74	143.96	5	1.89
66	188.56	1.95	6	1.65
67	80.03	148.57	7	2
68	56.11	193.82	8	0.8
69	84.81	186.24	5	1.46
70	7.52	12.78	6	1.05
71	6.88	14.64	6	1.52
72	155.03	129.84	6	1.13
73	103.01	97.57	5	1.19
74	179.46	18.75	5	1.16
75	56.8	9.73	8	1.6
76	121.14	79.35	7	0.92
Period: 6
Tasks:21
id	x	y	end	c
65	40.46	105.67	11	59.81
66	132.54	156.38	7	65.1
67	83.24	67.89	8	36.22
68	164.12	11.08	10	109.63
69	77.03	79.31	10	30.91
70	65.47	46.63	9	63.57
71	173.04	149.8	7	88.4
72	152.1	171.24	7	88.26
73	101.78	44.25	9	55.78
74	141.2	178.44	13	88.6
75	4.16	184.26	8	127.61
76	169.42	96.76	11	69.5
77	21.08	94.34	9	79.12
78	155.08	161.54	10	82.59
79	111.82	170.31	7	71.3
80	116.13	161.12	10	63.21
81	95.56	13.51	8	86.6
82	161.9	86.55	10	63.34
83	31.21	20.04	9	105.48
84	50.04	99.57	10	49.96
85	150.79	166.37	14	83.57
Drivers: 18
id	x	y	end	sensitivity
77	198.24	34.84	7	0.96
78	69.66	115.52	6	1.5
79	149.48	196.9	7	0.75
80	127.76	102.07	7	0.52
81	73.73	98.78	8	1.52
82	77.69	139.15	7	1.41
83	162.67	7.86	6	0.93
84	104.86	74.2	7	0.93
85	167.77	161.29	6	0.68
86	16.01	66.68	9	1.26
87	146.46	96.75	7	0.71
88	74.22	72.61	6	0.81
89	81.52	87.21	6	1.56
90	35.42	41.61	9	1.2
91	41.27	186.94	8	1.07
92	158.39	19.17	6	1.09
93	188.11	153.52	6	0.53
94	102.3	185.31	7	0.65
Period: 7
Tasks:14
id	x	y	end	c
86	83.85	138.07	11	41.35
87	27.88	96.14	9	72.22
88	199.03	90.07	12	99.53
89	15.44	190.48	9	123.84
90	199.79	89.84	8	100.31
91	24.67	92.53	10	75.7
92	7.27	24.99	13	119.27
93	1.3	102.4	12	98.73
94	190.18	121.19	8	92.64
95	27.1	40.56	10	94.06
96	114.72	21.33	11	80.04
97	197.93	126.62	9	101.48
98	187.35	96.38	11	87.42
99	24.18	35.86	11	99.31
Drivers: 13
id	x	y	end	sensitivity
95	25.84	24.36	9	1.37
96	29.43	44.3	7	0.77
97	40.37	179.02	8	1.13
98	27.64	53.93	8	1.5
99	143.33	126.57	9	0.94
100	13.44	153.32	9	1.46
101	116.62	46.09	9	1.04
102	120.37	11.65	9	1.59
103	41.79	137.64	10	1.48
104	45.07	116.31	8	1.14
105	56.46	75.2	7	1.55
106	148.27	192.58	10	1.48
107	164.85	140.96	8	0.76
Period: 8
Tasks:22
id	x	y	end	c
100	116.25	8.54	13	92.89
101	31.79	181.23	12	106.07
102	156.68	107.33	12	57.15
103	190.29	26.63	14	116.34
104	159.84	154.7	8	81.07
105	102.11	161.93	12	61.97
106	39.13	76.29	11	65.32
107	23.54	169.84	9	103.56
108	187.75	118.98	13	89.78
109	25.19	107.2	11	75.16
