Periods: 100
Task Arrival Rate: 10
Task Average Time: 1
Driver Arrival Rate: 15
Driver Average Time: 2
Period: 1
Tasks:6
id	x	y	end	c
1	52.66	185.16	2	97.43
2	61.13	72.2	2	47.79
3	73.45	150.44	2	57
4	48.82	176.02	4	91.64
5	46.82	145.39	5	69.92
6	15.77	173.62	2	111.87
Drivers: 11
id	x	y	end	sensitivity
1	106.51	190.81	3	0.61
2	59.42	180.23	1	0.72
3	92.3	159.95	3	0.87
4	73.3	58.27	5	1.45
5	159.3	100.07	3	1.33
6	31.18	183.64	3	0.61
7	42.3	54.82	2	1.17
8	199.58	164.45	4	0.52
9	10.23	199.54	2	0.71
10	6.73	125.77	7	0.86
11	66.28	78.14	5	1.56
Period: 2
Tasks:9
id	x	y	end	c
7	47.26	89.22	2	53.83
8	193.81	76.32	3	96.75
9	71.79	52.75	5	55.03
10	137.31	199.86	4	106.6
11	84.1	51.36	2	51.17
12	174.4	145.46	3	87.19
13	173.53	179.45	2	108.25
14	93.83	89.88	2	11.85
15	81.08	140.12	3	44.36
Drivers: 24
id	x	y	end	sensitivity
12	127.81	141.01	7	0.68
13	78.82	107.65	3	1.02
14	186.62	73.95	5	1.04
15	40.93	3.19	2	1.4
16	99.36	165.46	3	0.66
17	58.81	21.62	2	1.74
18	76.4	72.49	7	0.53
19	176.37	116.1	3	0.59
20	121.97	101.85	3	0.65
21	142.26	168.51	6	1.91
22	4.11	96.14	7	1.73
23	71.93	125.48	4	1.62
24	14	81.43	4	1.81
25	11	158.06	3	1.59
26	120.16	17.98	2	1.65
27	21.13	172.89	5	1.22
28	93.27	170.08	5	1.08
29	67	45.42	3	0.83
30	84.63	138.54	3	1.52
31	181.7	0.61	3	0.71
32	89.43	148.04	4	1.44
33	25.96	15.04	5	1.79
34	186.55	118.59	6	0.66
35	61.31	78.64	2	1.46
Period: 3
Tasks:6
id	x	y	end	c
16	49.43	40.26	5	78.27
17	59.23	147.89	6	62.89
18	181.18	156.25	3	98.76
19	18.61	111.33	3	82.17
20	112.3	29.17	3	71.89
21	74.49	60.81	3	46.76
Drivers: 19
id	x	y	end	sensitivity
36	180.5	178.47	3	1.78
37	47.11	166.16	6	0.77
38	97.16	75.55	6	0.58
39	16.3	83.81	6	1.31
