Periods: 100
Task Arrival Rate: 10
Task Average Time: 3
Driver Arrival Rate: 15
Driver Average Time: 3
Period: 1
Tasks:16
id	x	y	end	c
1	139.61	150.94	5	64.53
2	69.33	50.15	4	58.53
3	136.67	105.28	4	37.05
4	160.58	21.29	2	99.32
5	22.75	182	3	112.66
6	12.7	174.22	5	114.59
7	173.53	51.15	8	88.28
8	84.85	45.06	2	56.99
9	12.98	137.21	3	94.64
10	153.83	179.96	5	96.39
11	61.22	181.33	6	90.1
12	197.79	65.42	5	103.72
13	60.12	124.68	3	46.9
14	84.48	48.97	2	53.34
15	52.95	17.15	2	95.28
16	185.4	116.11	3	86.91
Drivers: 13
id	x	y	end	sensitivity
1	42.57	58.52	4	1.09
2	79.04	163.58	7	0.9
3	183.39	178.02	2	0.62
4	163	114.77	4	1.65
5	15.79	40.55	5	0.9
6	150.17	192.65	4	1.54
7	76.92	80.43	5	1.36
8	123.88	102.66	2	0.76
9	198.97	171.34	4	2
10	4.31	177.08	3	1.26
11	21.78	28.64	5	0.82
12	161.52	58.5	6	1.08
13	101.66	180.41	2	1.21
Period: 2
Tasks:12
id	x	y	end	c
17	112.15	167.15	5	68.24
18	83.12	128.1	5	32.78
19	132.45	165	4	72.65
20	38.52	120.9	3	64.94
21	156.71	102.9	2	56.78
22	19.4	41.36	3	99.67
23	146.71	121.23	5	51.31
24	78.79	53.94	5	50.71
25	125.47	17.27	5	86.56
26	40.89	127.06	4	65.01
27	87.11	6.83	3	94.06
28	27.12	122.08	5	76.15
Drivers: 22
id	x	y	end	sensitivity
14	173.06	3.83	2	1.28
15	156.6	55.76	5	1.76
16	20.49	29.44	7	1.94
17	25.92	94.73	3	0.88
18	160.13	16.63	9	1.32
19	38.76	184.56	2	1.17
20	65.01	169.76	9	1.36
21	193.72	104.9	9	1.14
22	40.96	98.12	6	1.21
23	195.53	91.16	4	0.59
24	133	178.18	5	0.87
25	196.24	80.62	5	0.79
26	129.96	50.59	6	1.92
27	80.39	42.88	5	0.95
28	30.67	77.63	3	0.86
29	62.72	128.44	4	1.03
30	106.87	22.48	5	0.75
31	99.8	9.95	3	0.67
32	13.17	72.73	2	0.97
33	173.94	14.01	2	1.01
34	59.55	31.88	5	1.85
35	19.55	97.39	7	1.34
Period: 3
Tasks:10
id	x	y	end	c
29	138.79	69.88	8	49.11
30	134.43	156.26	8	65.96
31	90.67	190.76	4	91.24
32	40.86	22.42	5	97.55
33	134.5	107.18	5	35.24
34	107.59	187.98	7	88.31
35	135.04	18.02	5	89.15
36	117.96	68.24	3	36.49
37	14.69	123.72	7	88.55
38	147.99	42.25	4	75.09
Drivers: 10
id	x	y	end	sensitivity
36	89.41	104.8	6	1.25
37	58.05	191.72	7	1.5
38	75.27	44.11	8	0.99
39	55.88	29.82	6	1
40	112.75	74.89	5	1.08
41	36.22	10.65	3	0.51
42	95.74	192.61	5	1.68
43	137.88	64.64	4	1.52
44	63.3	59.05	7	1.9
45	150.71	140.63	6	0.75
Period: 4
Tasks:13
id	x	y	end	c
39	7.25	133.94	5	98.76
40	95.26	5.66	7	94.46
41	38.35	49.83	9	79.48
42	128.73	137.51	6	47.25
43	156.36	8.67	6	107.32
44	107.15	191.46	4	91.74
45	145.56	83.38	8	48.5
46	188.31	114.58	7	89.51
47	23.69	139.58	9	85.96
48	109.9	72.84	9	28.91
49	185.63	36.51	5	106.6
50	72.05	22.85	9	82.06
51	66.57	24.52	8	82.55
Drivers: 17
id	x	y	end	sensitivity
46	189.26	58.58	5	1.77
47	165.95	36.39	5	1.15
48	57.17	85.97	9	1.86
49	88.77	128.66	6	0.93
50	23.96	95.22	7	1.36
51	189.9	126.67	7	1.52
52	70.84	186.21	6	1.51
53	17.06	45.9	4	1.65
54	171.63	167.83	7	1.92
55	3.68	6.84	11	1.49
56	53.21	130.03	5	1.41
57	191.48	0.38	10	1.51
58	55.81	124.02	5	0.59
59	63.83	67.78	9	1.92
60	29.25	78.84	10	1.1
61	161.44	177.96	9	1.82
62	197.39	0.85	5	1.05
Period: 5
Tasks:10
id	x	y	end	c
52	9.94	134.28	6	96.36
53	97.46	4.68	9	95.35
54	20.38	104.67	6	79.76
55	69.89	75.44	12	38.86
56	43.58	110.72	9	57.43
57	66.7	69.49	10	45.16
58	187.39	137.43	10	95.07
59	143.39	191.02	6	100.83
60	128.45	154.02	7	61.05
61	152.23	31.45	9	86.18
Drivers: 22
id	x	y	end	sensitivity
63	120.08	190.74	8	1.97
64	190.24	64.38	7	0.83
65	98.57	193.53	8	0.91
66	63.73	61.73	10	1.41
67	190.35	0.59	8	1.26
68	99.97	23.65	10	1.52
69	107.27	80.81	8	1.29
70	159.57	141	6	0.81
71	6.81	25.59	6	1.26
72	198.02	147.97	8	0.84
73	168.47	38.05	9	1.31
74	22.72	69.65	10	0.88
75	115.19	106.38	7	0.69
76	156.72	19.26	11	1.72
77	87.78	66.01	9	0.83
78	41.43	5.93	11	0.67
79	144.17	162.14	7	0.74
80	91.46	85.28	7	0.97
81	28.53	170.23	7	1.36
82	127.57	87.83	14	1.88
83	188.21	57.74	8	1.19
84	79.18	152.19	8	1.97
Period: 6
Tasks:9
id	x	y	end	c
62	32.91	65.82	7	75.3
63	9.2	0.35	8	134.81
64	148.58	82.92	9	51.5
65	137.87	28.81	9	80.64
66	171.53	198.62	9	121.83
67	23.47	121.74	9	79.56
68	4.34	28	8	119.73
69	137.84	101.08	7	37.86
70	48.53	198.33	8	110.99
Drivers: 12
id	x	y	end	sensitivity
85	5.77	152.93	7	1.48
86	132.24	120.3	9	0.75
87	192.22	179.03	9	1.76
88	61.62	149.36	10	1.01
89	56.42	180.63	8	1.73
90	183.56	83.74	8	0.65
91	125.67	70.06	10	1.45
92	2.4	85.13	12	1.83
93	170.82	143.64	8	1.65
94	117.02	48.25	7	1.22
95	33.25	106.58	12	1.29
96	84.16	172.25	8	0.53
Period: 7
Tasks:9
id	x	y	end	c
71	88.02	30.5	8	70.52
