Periods: 100
Task Arrival Rate: 10
Task Average Time: 1
Driver Arrival Rate: 15
Driver Average Time: 2
Period: 1
Tasks:9
id	x	y	end	c
1	134.27	103.44	1	34.44
2	94.89	196.49	2	96.63
3	166.43	24.35	1	100.68
4	196.39	130.59	2	101.13
5	149.13	97.3	2	49.2
6	3.86	155.73	2	111.12
7	36.46	80.6	4	66.44
8	60.79	171.97	2	81.96
9	25.15	44.54	5	93.16
Drivers: 11
id	x	y	end	sensitivity
1	41.36	10.55	3	1.54
2	89.37	76.15	1	1.94
3	166.34	109.69	6	1.2
4	195.63	133.85	2	1.92
5	148.62	116.73	4	1.61
6	113.88	164.04	2	1.19
7	9.16	193.7	5	0.91
8	176.73	116.13	4	0.67
9	167.38	109.27	3	0.78
10	58.27	117.75	5	1.45
11	46.93	178.12	1	0.85
Period: 2
Tasks:7
id	x	y	end	c
10	118.22	197.53	3	99.22
11	34.33	8.48	4	112.64
12	100.67	45.5	2	54.5
13	44.92	190.46	5	105.91
14	52.83	191.32	4	102.78
15	34.39	194.33	2	114.9
16	157.74	174.03	3	93.88
Drivers: 21
id	x	y	end	sensitivity
12	156.06	81.26	3	2
13	50.49	146.62	3	0.87
14	108.42	32.68	4	0.85
15	35.22	113.15	5	1.83
16	28.75	19.97	4	1.9
17	150.88	116.25	4	1.31
18	30.78	26.16	5	1.08
19	131.93	137.8	3	1.77
20	151.53	56.74	2	1.3
21	191.38	37.18	2	0.91
22	114.03	17.36	4	1.76
23	117.93	184.86	4	1.27
24	33.42	90.69	4	1.15
25	77.06	24.24	4	0.95
26	71.4	145.26	4	1.22
27	92.4	58.99	3	0.72
28	37.73	130.92	3	1.99
29	178.25	143.79	3	1.74
30	36.84	184.61	6	1.7
31	60.87	124.64	2	1.95
32	78.06	182.57	3	1.05
Period: 3
Tasks:12
id	x	y	end	c
17	154.7	107.76	5	55.25
18	189.35	170.14	4	113.59
19	173.41	26.29	5	104.03
20	48.06	22.23	4	93.52
21	64.94	124.99	5	43.05
22	169.14	58.33	7	80.73
23	68.56	27.43	4	79.09
24	197.7	47.42	4	110.95
25	49.45	163.88	4	81.46
26	36.63	141.14	4	75.55
27	154.96	146.59	3	72.05
28	80.59	60.59	4	43.93
Drivers: 19
id	x	y	end	sensitivity
33	79.96	128.31	6	0.55
34	154.76	29.4	5	1
35	152.3	196.29	8	0.6
36	169.41	134.78	8	1.04
37	117.33	106.21	3	1.57
38	101.33	2.35	3	1.13
39	170.21	177.25	3	1.86
40	172.12	59.69	4	1.76
41	89.19	157.29	3	1.35
42	81.26	123.32	5	1.3
43	196.48	172.87	4	1.83
44	73.96	159.1	8	1.09
45	88.22	13.77	6	1.51
46	6.61	42.91	5	1.78
47	67.5	12.74	4	1.75
48	130.43	21.76	7	1.5
49	4.25	8.4	6	0.69
50	127	28.73	3	1.26
51	90.19	74.96	7	0.66
Period: 4
Tasks:10
id	x	y	end	c
29	179.45	137.59	6	87.89
30	84.66	149.66	4	51.98
31	84.09	127.43	5	31.71
32	182.46	32.74	4	106.41
33	189.6	198.21	4	132.94
34	27.19	14.91	5	111.99
35	76.93	31.29	5	72.48
36	180.85	188.34	4	119.75
37	144.7	128.53	6	53.03
38	101.3	73.59	4	26.44
Drivers: 16
id	x	y	end	sensitivity
52	47.51	76.74	4	1.48
53	62.49	121.47	8	1.86
54	12.62	3.32	5	1.25
55	167.26	50.73	6	1.97
56	69.54	103.2	8	1.64
57	73.79	83.7	4	1.5
58	165.43	76.28	6	1.11
