NUM_DRIVERS: 150
NUM_TASKS: 100
PENALTY: 5%
UTILITY: 90%
DRIVERS
ID             X              Y              
1              26.86          6.64           
2              113.32         21.86          
3              181.29         138.08         
4              0.8            86.1           
5              92.67          192.26         
6              75.74          23.19          
7              69.49          77.69          
8              164.67         38.68          
9              56.46          174.19         
10             13.64          62.91          
11             95.38          101.29         
12             51.05          13.72          
13             37.25          73.21          
14             64.74          153.83         
15             81.22          60.6           
16             7.58           65.71          
17             174.59         115.95         
18             131.38         140.39         
19             35.59          186.38         
20             20.38          105.68         
21             172.96         147.55         
22             90.07          119.08         
23             71.17          4.17           
24             167.08         7.22           
25             188.34         94.68          
26             121.06         87.94          
27             16.16          87.02          
28             139.4          95.67          
29             23.11          108.81         
30             141.45         61.94          
31             149.48         88.78          
32             151.71         2.35           
33             5.63           62.81          
34             103.43         20.52          
35             76.68          59.74          
36             194.54         120.84         
37             14.27          101.87         
38             42.43          10.08          
39             76.96          75.97          
40             50.44          130.28         
41             27.77          59.33          
42             143.73         70.47          
43             71.12          173.34         
44             98.61          86.73          
45             50.13          47.5           
46             53.58          172.01         
47             190.42         128.19         
48             188.28         79.67          
49             191.73         158.35         
50             170.2          54.71          
51             124.41         108.87         
52             7.62           69.94          
53             13.31          166.73         
54             175.17         64.65          
55             133.42         161.88         
56             125.09         104.94         
57             87.13          182.3          
58             126.79         68.14          
59             123.66         151.07         
60             68.06          137.1          
61             75.01          133.52         
62             136.81         31.71          
63             150.29         191.63         
64             24.16          101.54         
65             188.1          14.21          
66             158.4          169.73         
67             159.17         95.11          
68             5.14           86.59          
69             158.67         93.13          
70             93.2           196.8          
71             121.1          117.2          
72             43.1           109.34         
73             197.8          93.59          
74             33.59          79.18          
75             74.4           43.68          
76             31.89          56.85          
77             94.11          186.82         
78             52.75          95.56          
79             151.93         74.78          
80             86.94          55.96          
81             119.52         40.62          
82             139.93         9.29           
83             172.45         114.98         
84             89.61          193.51         
85             74.65          152.95         
86             46.82          178.37         
87             93.91          3.18           
88             149.3          187.9          
89             152.84         81.87          
90             24.17          89.83          
91             180.58         28.66          
92             101.53         17.53          
93             58.38          92.82          
94             168.16         81.87          
95             134.56         191.98         
96             44.98          99             
97             188.3          140.35         
98             168            158.14         
99             178.32         56.31          
100            171.57         187.5          
101            47.64          111.86         
102            160.19         123.99         
103            186.21         174.46         
104            0.67           140.47         
105            105.03         44.09          
106            138.14         180.75         
107            40.78          55.76          
108            113.45         74.5           
109            188.42         157.3          
110            114.12         28.23          
111            106.14         73.87          
112            18.49          66.9           
113            185.49         105.63         
114            151.65         117.83         
115            4.77           171.2          
116            46.85          99.19          
117            49.02          68.18          
118            38.13          169.62         
119            100.89         82.92          
120            98.99          155.05         
121            15.54          160.52         
122            119.65         41.1           
123            56.81          112.91         
124            27.77          44.27          
125            39.88          77.35          
126            47.91          106.57         
127            190.18         197.19         
128            1.39           74.06          
129            97.85          24.69          
130            114.47         168.59         
131            150.79         64.34          
132            196.3          39.88          
133            64.01          53.21          
134            43.21          189.02         
135            153.06         42.37          
136            166.8          16.64          
137            116.58         163.03         
138            89.91          194.5          
139            101.55         151.95         
140            58.02          73.93          
141            139.91         16.71          
142            96.12          12.56          
143            20.52          87.91          
144            78.94          88.45          
145            8.93           133.68         
146            8.95           188.34         
147            56.73          9.57           
148            162.32         39.76          
149            14.81          189.53         
150            108.67         90.45          
TASKS
ID             X              Y              COST           PENALIZED_COST 
1              72.89          101.55         27.1543        28.512         
2              154.5          7.19           107.629        113.01         
3              146.98         124.33         52.9062        55.5515        
4              194.51         69.49          99.3126        104.278        
5              148.03         188.39         100.597        105.626        
6              40.14          139.87         71.9224        75.5186        
7              75.46          188.27         91.6177        96.1986        
8              49.4           198.29         110.55         116.077        
9              170.99         52.22          85.5717        89.8502        
10             76.66          117.64         29.2562        30.719         
11             125.12         167.27         71.8072        75.3975        
12             85.28          110.57         18.1219        19.028         
13             95.16          133.87         34.2141        35.9248        
14             8.78           163.04         110.883        116.428        
15             185.24         82.62          86.9938        91.3435        
16             20.31          80.77          81.9774        86.0762        
17             144.08         167.75         80.8276        84.869         
18             2.91           40.33          113.96         119.658        
19             58.63          105.3          41.7081        43.7935        
20             122.21         148.81         53.6256        56.3068        
21             164.81         113.49         66.1991        69.509         
22             172.13         184.09         110.787        116.327        
23             79.04          199.27         101.459        106.532        
24             8.31           50.01          104.432        109.654        
25             142.47         137.4          56.5903        59.4198        
26             9.15           110.78         91.4873        96.0617        
27             86.25          177.41         78.6217        82.5528        
28             91.11          84.62          17.7645        18.6527        
29             87.34          11             89.8959        94.3907        
30             56.22          40.65          73.7503        77.4378        
31             80.27          30.16          72.5734        76.2021        
32             170.99         162.69         94.7081        99.4435        
33             176.63         107.12         76.9601        80.8081        
34             4.39           91.56          95.9818        100.781        
35             10.05          148.2          102.05         107.153        
36             116.48         4.39           97.0199        101.871        
37             22.9           163.48         99.8705        104.864        
38             190.2          134.82         96.6875        101.522        
39             59.04          130.88         51.2962        53.861         
40             36.91          100.61         63.0929        66.2476        
41             58.16          156.09         69.9762        73.475         
42             1.37           113.04         99.4883        104.463        
43             88.23          107.16         13.7767        14.4656        
44             47.68          36.08          82.6024        86.7325        
45             60.25          111.15         41.2842        43.3484        
46             33.6           32.73          94.521         99.247         
47             11.77          4.79           129.806        136.296        
48             126.73         118.74         32.6448        34.277         
49             160.8          120.53         64.1726        67.3812        
50             11.61          31.53          111.808        117.398        
51             50.33          40.3           77.6608        81.5438        
52             132.83         191.2          96.9291        101.776        
53             23.72          88.97          77.0733        80.927         
54             143.6          21.28          89.9878        94.4872        
55             157.96         124.43         62.8982        66.0431        
56             126.13         199.21         102.593        107.723        
57             19.78          86.9           81.2826        85.3467        
58             147.37         188.66         100.521        105.547        
59             77.07          177.18         80.5142        84.5399        
60             65.69          71.36          44.6926        46.9272        
61             180.78         67.74          86.9834        91.3326        
62             74.22          11.94          91.756         96.3438        
63             29.52          73.27          75.3785        79.1475        
64             149.59         134.1          60.1829        63.192         
65             52.91          112.72         48.7777        51.2166        
66             96.74          6.5            93.5568        98.2347        
67             88.56          96.74          11.8954        12.4902        
68             168.18         44.63          87.8314        92.2229        
69             144.66         102.82         44.7489        46.9864        
70             96.79          57.65          42.4715        44.5951        
71             94.51          111.87         13.0781        13.732         
72             22.84          44.72          94.9186        99.6645        
73             53.25          40.81          75.4256        79.1969        
74             102.32         120.73         20.8594        21.9024        
75             127.13         92.22          28.2235        29.6347        
76             152.09         43.04          77.1868        81.0462        
77             173.42         17.75          110.252        115.765        
78             43.02          26.9           92.684         97.3182        
79             41.72          15.6           102.567        107.695        
80             116.12         132.79         36.5382        38.3651        
81             70.13          140.58         50.388         52.9074        
82             19.59          91.45          80.8633        84.9064        
83             175.29         147.86         89.2141        93.6749        
84             108.87         109.21         12.7868        13.4261        
85             30.83          181.78         107.11         112.465        
86             63.14          87.49          38.9251        40.8713        
87             167.31         94.8           67.5106        70.8861        
88             199.68         40.42          116.129        121.935        
89             111.29         32.63          68.3095        71.7249        
90             167.17         1.39           119.314        125.279        
91             34.61          80.29          68.2959        71.7107        
92             196.55         150.56         108.987        114.437        
93             34.84          194.89         115.108        120.864        
94             33.07          167.42         95.0004        99.7504        
95             163.39         56.8           76.7107        80.5462        
96             97.71          175.78         75.8146        79.6053        
97             128.79         199.76         103.831        109.023        
98             164.36         99.06          64.3669        67.5852        
99             124.56         132.85         41.016         43.0668        
100            191.62         64.82          98.142         103.049        
ALPHA
0.804739       0.612293       0.57078        0.893646       0.694155       0.686727       0.66368        0.579526       0.761792       0.864119       0.086957       0.758792       0.844791       0.723345       0.569778       0.872768       0.5286         0.472782       0.809325       0.899954       0.570894       0.374443       0.72313        0.642165       0.55774        0.282888       0.890795       0.379814       0.899212       0.47629        0.435705       0.646364       0.871314       0.629447       0.605673       0.579606       0.89974        0.777689       0.56472        0.821661       0.838741       0.454397       0.716804       0.211271       0.759542       0.769443       0.577258       0.563841       0.615873       0.556324       0.295163       0.877173       0.852739       0.550166       0.562048       0.289621       0.686853       0.413649       0.5165         0.699012       0.635687       0.573105       0.644678       0.89966        0.644464       0.599624       0.470067       0.893165       0.469037       0.701227       0.314745       0.895581       0.579111       0.865457       0.654705       0.826392       0.680875       0.88677        0.469756       0.552258       0.541544       0.631721       0.521754       0.702003       0.672333       0.787228       0.683473       0.636705       0.459193       0.891203       0.616185       0.640397       0.862168       0.510119       0.647331       0.89753        0.586751       0.584212       0.568884       0.64384        0.887736       0.497179       0.633235       0.884044       0.543295       0.61935        0.800764       0.341823       0.610084       0.591626       0.343059       0.863885       0.551446       0.457122       0.859007       0.897555       0.79325        0.809232       0.253231       0.571673       0.85469        0.539514       0.866107       0.820494       0.849245       0.89776        0.668507       0.884456       0.628039       0.594951       0.492159       0.6188         0.696267       0.795103       0.55601        0.625267       0.571831       0.703113       0.549443       0.759954       0.614482       0.66126        0.890286       0.51985        0.885118       0.846036       0.748481       0.574202       0.838955       0.179655       
0.453685       0.47138        0.334907       0.321511       0.275127       0.385617       0.155993       0.569981       0.256971       0.326461       0.0197342      0.422552       0.253549       0.207166       0.198087       0.333811       0.314572       0.189575       0.300528       0.262164       0.314523       0.0817695      0.471514       0.85718        0.395413       0.111993       0.2856         0.180728       0.254461       0.308981       0.241125       0.878386       0.342489       0.446348       0.207778       0.381933       0.278783       0.437313       0.141812       0.19445        0.304921       0.276397       0.241679       0.0586226      0.296882       0.256264       0.364516       0.434617       0.371599       0.476851       0.109396       0.327034       0.307038       0.443173       0.239983       0.109746       0.25392        0.214592       0.198825       0.167101       0.146482       0.506449       0.322032       0.254233       0.779636       0.302942       0.273081       0.311519       0.274507       0.284569       0.110064       0.200544       0.431821       0.252217       0.284585       0.302464       0.263573       0.176209       0.296445       0.216504       0.360579       0.729049       0.306977       0.277697       0.19295        0.275088       0.518619       0.31449        0.275754       0.262866       0.684962       0.459384       0.16082        0.345834       0.301312       0.197678       0.356613       0.31067        0.497558       0.352345       0.187853       0.259678       0.368949       0.310228       0.298339       0.285055       0.287644       0.139148       0.362594       0.429816       0.127145       0.309082       0.365731       0.225266       0.324573       0.191949       0.235697       0.272653       0.0768054      0.186596       0.297287       0.357637       0.161267       0.342583       0.238912       0.186503       0.396494       0.334062       0.406222       0.230323       0.338708       0.635826       0.254017       0.296225       0.493584       0.780744       0.218856       0.279738       0.178691       0.197715       0.664713       0.47381        0.274024       0.0988943      0.290833       0.335804       0.439202       0.55276        0.329726       0.0572789      
0.482822       0.443761       0.898982       0.441917       0.595489       0.410464       0.237302       0.571428       0.495491       0.423555       0.0394552      0.447915       0.352993       0.412862       0.271885       0.434618       0.839637       0.611359       0.537519       0.397186       0.893195       0.175893       0.461916       0.60002        0.767371       0.223826       0.404117       0.432135       0.391875       0.438337       0.515704       0.568339       0.44088        0.432669       0.282218       0.866141       0.411594       0.462492       0.217109       0.349332       0.395386       0.444397       0.495314       0.105178       0.369169       0.488727       0.88317        0.716852       0.896671       0.595326       0.291222       0.431759       0.50978        0.628719       0.681843       0.280156       0.550328       0.332676       0.573119       0.33164        0.299928       0.477955       0.782051       0.383922       0.649285       0.82089        0.63186        0.431803       0.616575       0.610086       0.307208       0.328738       0.785475       0.358021       0.34496        0.389466       0.581158       0.282059       0.505898       0.287304       0.398961       0.530433       0.831905       0.593061       0.404268       0.511286       0.471513       0.778445       0.524988       0.381548       0.627718       0.43933        0.258681       0.632521       0.726722       0.313448       0.898699       0.868441       0.631568       0.842944       0.315749       0.881953       0.879559       0.482411       0.352193       0.730573       0.371004       0.229684       0.89576        0.426178       0.205033       0.408873       0.805585       0.80737        0.528095       0.306387       0.326177       0.490771       0.134006       0.45095        0.494163       0.397714       0.282137       0.417839       0.340407       0.307722       0.867121       0.443474       0.413454       0.585123       0.494197       0.677976       0.32757        0.542459       0.521889       0.591981       0.574399       0.596658       0.440976       0.286653       0.517064       0.448331       0.392154       0.166509       0.45688        0.556805       0.45361        0.561789       0.555341       0.11157        
0.38346        0.368794       0.477584       0.306918       0.321824       0.31966        0.151456       0.564033       0.284033       0.301778       0.0212225      0.352557       0.239293       0.227939       0.184466       0.3099         0.458076       0.236982       0.326966       0.259197       0.434729       0.0900693      0.37703        0.615695       0.635942       0.124778       0.274143       0.222507       0.253135       0.33122        0.307906       0.555772       0.316639       0.353185       0.192482       0.578303       0.273247       0.365951       0.138047       0.204434       0.280083       0.316385       0.272227       0.0610335      0.26561        0.28184        0.538973       0.732884       0.51985        0.588492       0.130063       0.305492       0.322862       0.626927       0.301301       0.129835       0.293934       0.224272       0.244286       0.181536       0.160202       0.414908       0.410412       0.250393       0.714188       0.39765        0.373766       0.297882       0.373743       0.333321       0.131111       0.202812       0.713455       0.240428       0.250619       0.27652        0.308658       0.175446       0.36533        0.199018       0.313108       0.493979       0.444282       0.323507       0.21533        0.301412       0.397224       0.401236       0.352125       0.254218       0.679941       0.360672       0.160097       0.494269       0.375213       0.196746       0.512627       0.419721       0.671556       0.463432       0.191606       0.356192       0.501064       0.315733       0.262688       0.358751       0.262278       0.143728       0.506192       0.347078       0.12864        0.287548       0.564638       0.30001        0.340164       0.191416       0.220932       0.29412        0.0793892      0.21777        0.311607       0.311538       0.166479       0.306429       0.227513       0.18861        0.525461       0.313752       0.329398       0.278298       0.389665       0.792183       0.230164       0.325308       0.473661       0.604709       0.265341       0.326076       0.209217       0.188552       0.4743         0.369853       0.263804       0.0998826      0.295551       0.357168       0.361536       0.54501        0.352628       0.0618552      
0.334567       0.263535       0.502095       0.322119       0.533633       0.258062       0.14394        0.319263       0.4006         0.297367       0.0213321      0.297216       0.235812       0.303583       0.160468       0.309036       0.386204       0.304042       0.455167       0.28429        0.527998       0.101381       0.300011       0.364403       0.393123       0.106751       0.286053       0.184152       0.280059       0.222896       0.228065       0.3469         0.314296       0.261032       0.169045       0.47713        0.296943       0.312163       0.128263       0.244052       0.269325       0.217252       0.396386       0.0562103      0.239451       0.392493       0.489263       0.376541       0.6369         0.318453       0.127346       0.307542       0.415356       0.328938       0.483665       0.122979       0.46335        0.16822        0.348946       0.225251       0.196052       0.270963       0.899797       0.271042       0.396213       0.671286       0.274672       0.312355       0.270624       0.559595       0.138645       0.223715       0.424761       0.242045       0.211737       0.26285        0.506781       0.182827       0.242481       0.167759       0.224044       0.318703       0.374149       0.531755       0.290163       0.421346       0.297427       0.889616       0.242622       0.265979       0.367437       0.267351       0.164101       0.303715       0.772089       0.208958       0.535111       0.588407       0.341855       0.819453       0.213013       0.351012       0.725885       0.377739       0.20115        0.710681       0.245343       0.118144       0.625645       0.249071       0.108555       0.284612       0.402778       0.287165       0.436997       0.20316        0.211          0.395237       0.071223       0.309909       0.39627        0.222997       0.185257       0.284797       0.226215       0.205538       0.830633       0.320264       0.249459       0.452055       0.248591       0.397942       0.204525       0.46263        0.285779       0.351688       0.416013       0.537821       0.292975       0.180638       0.305071       0.27744        0.275177       0.0973346      0.349458       0.476376       0.299374       0.312142       0.475685       0.0563118      
